time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:35:56.540",0.84427,-0.11068,0.81596,2.43396,1.79642,-2.34553,-0.38966,0.02124,0.03019,20.34951,-0.91038,0.06233,1.38332,0.25109,0.23617,-0.39707,-0.96618,-0.16434,-0.33719,912.35773
="2026/04/02 16:35:56.560",0.02355,-0.09147,-1.29541,-0.24683,1.00042,0.6652,0.03523,-0.03993,0.0467,9.17872,-0.58353,-0.08537,-0.34212,1.48809,-0.32068,0.55376,-0.54792,-0.72255,-1.26906,912.80518
="2026/04/02 16:35:56.580",0.2378,0.09329,-0.60413,2.02013,0.33223,0.19803,0.39962,0.06736,0.07153,1.15402,-1.42601,0.16664,-0.1068,1.77983,0.12473,-0.98309,-0.01966,-0.6578,-2.00779,907.47412
="2026/04/02 16:35:56.600",1.81734,0.10718,-0.18555,-0.85014,0.48799,-0.29733,0.39859,0.02841,-0.04982,0,0.61758,-0.16225,-0.4155,1.90348,-0.08498,0.38163,-0.24893,-0.68526,-2.25186,890.8642
="2026/04/02 16:35:56.620",-0.0607,0.18411,-1.63126,-0.33232,-0.24248,2.33581,0.59099,0.08911,0.05276,0,-0.41797,-0.09944,-1.37779,2.02063,0.0494,0.01851,0.71403,-0.79681,-2.79263,875.00366
="2026/04/02 16:35:56.640",1.57497,0.13107,-0.11449,0.02402,-0.57972,0.49098,0.76894,0.05435,0.03291,0,0.84704,0.24587,-1.1196,1.38835,0.20941,-0.11342,0.71571,-0.82118,-3.67803,856.77277
="2026/04/02 16:35:56.660",1.17637,0.40038,-1.47749,-3.07638,-0.86439,1.91382,0.80113,0.04342,-0.02658,7.19787,1.43038,0.015,-1.92264,1.60746,-0.11458,0.17905,0.94069,-1.27589,-2.71184,840.49182
="2026/04/02 16:35:56.680",-0.42422,0.32459,-0.22908,-0.26061,-1.00583,0.89253,-0.0145,0.17816,0.08022,20.95159,0.91584,-0.01537,-2.08322,0.78367,0.13042,-0.72505,1.19893,-0.38984,-3.08019,832.00494
="2026/04/02 16:35:56.700",1.62149,0.53232,-0.09943,-1.85849,-1.20189,0.3864,1.30586,0.03782,-0.00201,32.05717,2.27508,0.10515,-1.22116,-0.03611,-0.19477,0.39623,0.70993,-0.43375,-1.93755,825.44208
="2026/04/02 16:35:56.720",-0.66984,0.58015,-1.14102,-1.80231,-1.42151,0.55429,0.84464,0.05521,-0.00651,45.61799,1.27486,0.02568,-2.23461,-0.25565,0.00258,-0.13341,1.10054,-0.07369,-0.76476,829.94922
="2026/04/02 16:35:56.740",0.12091,0.38195,0.88042,0.16758,-0.85542,-1.55714,0.15786,-0.09367,-0.09364,52.32059,1.44887,0.13656,-0.85957,-1.5331,0.1567,-0.77739,0.4583,0.3493,0.15155,838.15649
="2026/04/02 16:35:56.760",-0.45322,0.08279,-0.43569,-2.83397,-0.57567,-2.09736,0.21711,0.00348,-0.04964,54.8865,1.9015,0.15175,-1.40044,-1.28418,-0.3445,0.98876,0.02645,0.23417,1.22282,849.35663
="2026/04/02 16:35:56.780",-1.43029,-0.16315,0.2452,1.67872,-0.26202,-1.52168,0.16623,-0.0284,-0.04039,53.67519,0.42707,0.01533,-0.52629,-1.51307,0.25235,-0.66501,0.12001,0.7063,1.65459,865.56763
="2026/04/02 16:35:56.800",-0.17459,-0.25627,1.09571,-0.43443,0.03228,-2.9754,-0.08194,-0.12725,-0.09992,42.02079,1.30523,0.03553,0.44564,-2.05817,-0.1163,-0.00518,-0.86941,0.74832,2.36078,876.12231
="2026/04/02 16:35:56.820",-1.9752,-0.36072,-0.10241,-0.14428,-0.50343,-0.59119,-0.46044,-0.1002,0.02114,30.56408,-0.63614,-0.15134,0.28854,-1.25294,-0.02181,0.1063,-0.5041,0.73183,2.90704,886.80426
="2026/04/02 16:35:56.840",-0.4444,-0.25804,1.47331,1.89801,0.07077,-2.21426,-0.48382,-0.04377,0.03105,14.52287,-0.65893,-0.05689,1.63982,-1.93325,0.0511,-0.34482,-0.76417,0.87318,3.17816,890.70721
="2026/04/02 16:35:56.860",-0.65722,-0.35776,0.55735,-1.12869,0.06111,-0.2858,-0.60941,0.05686,0.0448,0,-0.81533,-0.19935,1.70295,-1.54178,-0.26833,1.08266,-0.77526,0.77464,3.01968,886.0578
="2026/04/02 16:35:56.880",-1.43919,-0.34893,1.00972,2.12718,0.12381,0.33313,-0.9903,-0.00964,0.10247,0,-2.38035,-0.15819,1.85776,-1.20264,0.22962,-0.19607,0.00649,0.43094,2.35545,879.84082
="2026/04/02 16:35:56.900",0.77332,-0.33824,0.88563,0.67532,0.81749,0.0017,-0.94081,-0.05628,0.00707,0,-1.07211,0.03408,2.31018,-1.06398,0.01219,0.12987,-0.54594,0.30188,1.87865,865.3775
="2026/04/02 16:35:56.920",-1.02143,-0.36304,-0.44279,-0.2391,1.066,1.83702,-1.47683,0.09989,0.1083,0,-2.18222,-0.08573,1.0864,-0.19206,-0.05208,0.40544,0.40781,0.25404,1.35,853.27563
="2026/04/02 16:35:56.940",0.72996,-0.15234,1.19787,2.15091,1.38189,0.56122,-0.66076,0.03554,0.10389,0,-1.89821,0.11897,2.31397,-0.98403,0.22133,-0.03103,0.31934,0.56028,0.4036,841.93524
="2026/04/02 16:35:56.960",0.93929,-0.11081,-0.49106,-1.10992,1.34808,2.04967,-0.5186,-0.01055,0.07372,0,-0.95115,-0.15988,1.05116,-0.24373,-0.07598,0.48588,0.38292,-0.12603,-0.17705,832.54102
="2026/04/02 16:35:56.980",-0.48253,-0.0632,-0.27848,1.04611,1.44426,1.77871,-0.26934,-0.00663,-0.03521,8.86627,-2.24197,-0.05503,0.53481,0.21153,0.33835,-0.34916,0.76078,-0.04443,-1.3839,833.68158
="2026/04/02 16:35:57.000",1.98188,-0.26272,0.37672,-0.76483,1.84111,0.23933,-0.4822,-0.0725,-0.02038,22.37169,0.05891,0.01384,0.48968,0.02445,0.13306,0.13541,0.22899,-0.2759,-1.67801,835.75745
="2026/04/02 16:35:57.020",-0.06334,-0.29139,-1.45669,-0.64415,0.02525,2.47349,0.37652,0.1479,0.11907,38.84318,-0.49112,-0.03528,-0.52373,1.02347,-0.16671,0.34482,0.54719,-0.73249,-1.69776,845.62903
="2026/04/02 16:35:57.040",0.90889,-0.0938,-0.34312,1.50324,0.5422,-0.73125,0.23621,-0.04637,0.06584,49.17484,0.02269,0.01793,-0.43582,0.75037,0.22893,-0.55767,0.28316,-0.61396,-2.47861,860.51184
="2026/04/02 16:35:57.060",1.06329,0.1772,-1.08982,-1.71003,0.41036,-0.20308,0.29313,0.03935,-0.10791,52.83574,1.47421,-0.05349,-1.5592,1.61564,-0.21039,-0.06354,-0.19023,-0.92987,-2.24939,874.82623
="2026/04/02 16:35:57.080",-0.38566,0.27119,-1.21525,0.88195,-0.42454,-0.17201,0.6213,0.0369,-0.02276,54.66971,0.49464,0.14587,-1.70429,1.76055,0.15935,-0.68028,0.14285,-0.8863,-1.95009,892.33905
="2026/04/02 16:35:57.100",1.31978,0.28857,-0.04619,0.06814,-0.32037,-2.04829,0.84224,-0.03566,-0.0674,47.21532,1.99504,0.18097,-1.37944,1.42352,0.02623,-0.13223,-0.54409,-0.54824,-1.7911,902.11072
="2026/04/02 16:35:57.120",-0.00481,0.33684,-1.66082,-1.48766,-0.6835,-0.00586,0.92697,0.04576,-0.06946,39.32354,1.15747,-0.06918,-2.16575,1.66475,-0.24157,0.48226,-0.06392,-0.59226,-1.06426,908.69525
="2026/04/02 16:35:57.140",-0.12105,0.41446,0.62003,0.8987,-0.85401,-1.6922,1.11512,-0.02758,-0.1298,27.67872,1.23175,0.1417,-1.79865,0.62458,0.06744,-0.43138,-0.04087,0.29525,-0.9375,907.76245
="2026/04/02 16:35:57.160",0.66518,0.49489,-0.89773,-2.36297,-1.31404,-0.09982,0.66642,-0.02572,0.04481,13.63898,1.92615,0.09492,-1.61581,1.16893,-0.30901,0.43432,-0.32275,-0.11763,-0.26896,895.58221
="2026/04/02 16:35:57.180",-0.93177,0.25537,-0.49405,-0.40329,-1.30468,-0.00993,0.84036,0.22074,0.10619,4.75871,0.19449,-0.12327,-1.34379,0.54431,-0.03836,-0.1651,0.81748,0.19866,-0.63375,882.69452
="2026/04/02 16:35:57.200",0.56061,0.02023,0.96282,-0.83918,-1.23855,-0.15491,0.55348,-0.11973,-0.0401,0,1.27592,0.18246,-0.38648,-0.93724,-0.18237,-0.07449,-0.07681,0.49701,-0.30088,862.52631
="2026/04/02 16:35:57.220",-0.82089,-0.19748,-0.62663,-3.03286,-1.40593,1.86638,0.29069,-0.07758,-0.06164,0,0.13182,-0.06246,-1.02315,-0.43585,-0.27599,0.37993,0.64348,0.19251,0.32229,843.57562
="2026/04/02 16:35:57.240",-0.10636,-0.19861,1.22828,0.16148,-1.16772,0.31033,-0.00141,0.04449,-0.03714,0,-0.14345,0.00023,0.27312,-1.65538,0.15805,-0.16585,0.88844,0.62639,0.67976,827.99988
="2026/04/02 16:35:57.260",0.22155,-0.17772,0.6026,-2.62811,-0.85886,1.0758,0.12441,-0.0524,-0.11753,3.83804,0.6102,-0.18902,0.74624,-1.75096,-0.13376,0.6487,0.29504,0.6162,1.49842,814.49042
="2026/04/02 16:35:57.280",-1.4199,-0.18154,0.21374,-0.09055,-1.22271,2.0608,-0.21646,-0.02275,0.00026,15.15648,-1.00141,0.07182,0.209,-1.68336,0.13183,-0.23874,0.69397,0.72123,1.79684,812.85071
="2026/04/02 16:35:57.300",0.42356,-0.00254,1.601,0.22769,-0.20469,-0.77797,-0.77025,-0.12968,-0.00669,22.95915,0.23786,0.09668,1.31408,-2.08734,0.02702,-0.44042,-0.02613,1.05446,1.95274,814.78027
="2026/04/02 16:35:57.320",-0.97524,-0.00932,-0.03999,-1.09639,0.20162,1.00008,-1.03391,-0.02637,0.06889,32.59473,-0.50342,-0.11591,1.1885,-1.33589,-0.14118,0.3848,-0.08376,0.91582,2.54515,825.38611
="2026/04/02 16:35:57.340",-1.08824,-0.32792,1.76685,2.75577,0.82535,-1.40576,-0.90989,-0.0537,0.04426,38.8463,-0.99641,-0.01473,1.60498,-1.63948,0.28478,-0.61295,-0.41142,1.33051,2.00542,843.87524
="2026/04/02 16:35:57.360",0.67861,-0.39452,0.6562,0.36257,1.41295,-0.88289,0.05347,-0.06432,-0.0599,38.18143,-0.15847,-0.0926,1.6569,-0.8285,-0.06111,0.41309,-0.96069,0.29389,2.8047,861.16022
="2026/04/02 16:35:57.380",-1.84649,-0.38009,0.06056,1.77721,1.43996,-0.57315,-1.08308,-0.10644,0.01224,36.96836,-1.34644,-0.07904,0.89839,0.27107,0.14049,-0.31335,-0.58648,0.22864,1.9605,882.06293
="2026/04/02 16:35:57.400",0.50211,-0.49374,1.33463,2.37665,1.59555,-1.7777,-0.72476,-0.02572,-0.03543,27.68028,-0.67483,-0.07851,2.09836,-0.12894,0.08596,0.14267,-1.06039,0.3959,1.03213,895.40295
="2026/04/02 16:35:57.420",-0.11719,-0.26279,-1.06392,0.17465,1.16861,0.13225,-0.36962,0.0004,0.15283,18.4693,-0.89218,-0.09004,0.94936,0.88765,-0.1811,0.71425,-0.80035,-0.36205,0.74578,904.54083
="2026/04/02 16:35:57.440",-0.18313,-0.10714,0.15307,2.83711,1.13735,0.94651,-0.48138,0.05575,0.0474,9.56393,-1.96066,-0.17423,1.07554,0.85105,0.24543,-0.51779,-0.5434,-0.47614,-0.19773,908.89673
="2026/04/02 16:35:57.460",1.28921,-0.14751,-0.26224,-1.43875,0.44506,-0.20048,0.09926,0.02216,-0.08316,0,-0.39763,-0.04937,0.43992,1.20875,0.00657,0.30555,-0.57927,-0.62532,-1.0054,901.53613
="2026/04/02 16:35:57.480",-0.12028,-0.0853,-1.22299,0.39788,-0.18066,2.23076,-0.03062,0.09251,0.11224,0,-1.79056,0.02666,0.05853,2.0241,0.08822,-0.40803,0.39476,-0.60688,-1.94927,892.76068
="2026/04/02 16:35:57.500",1.72384,0.24157,0.21619,0.49181,0.66874,0.06303,0.6286,-0.0493,0.09769,0,-0.37228,0.0234,0.12411,1.21694,0.12167,-0.50127,0.2263,-0.67286,-2.64857,876.83112
="2026/04/02 16:35:57.520",0.81421,0.29502,-1.44527,-2.08501,-0.16698,2.02217,0.37657,-0.067,-0.05537,0,-0.00785,-0.00116,-1.25785,1.91387,-0.18922,0.23527,0.66923,-0.92922,-2.79397,860.62665
="2026/04/02 16:35:57.540",0.79742,0.31292,-0.84787,0.57503,-0.28313,0.84653,0.86578,0.04724,-0.05357,7.73426,0.00699,0.07367,-1.45048,1.54997,0.18077,-0.78137,1.05905,-0.62374,-3.07777,849.58923
="2026/04/02 16:35:57.560",1.67437,0.23552,-0.54088,-2.01027,-0.15701,0.6184,1.01161,-0.00515,-0.04723,18.32589,1.97481,0.06772,-1.60745,1.36058,-0.17711,0.23193,0.42699,-0.09051,-2.10794,837.42615
="2026/04/02 16:35:57.580",-0.18136,0.11605,-1.46038,-1.34628,-1.01775,1.61128,0.87747,0.00708,-0.07401,33.70496,0.99449,0.09526,-2.39481,1.42353,-0.05459,-0.08029,1.15445,-0.18282,-2.42665,835.07184
="2026/04/02 16:35:57.600",1.0853,0.29895,0.51678,-0.06818,-1.1236,-0.95497,1.49459,-0.15759,-0.25823,43.25422,2.16858,0.20883,-1.31641,0.34383,0.05578,-0.58015,0.19908,-0.07396,-2.30114,836.58105
="2026/04/02 16:35:57.620",0.17444,0.23825,-1.25071,-2.81152,-1.1761,0.38862,0.68784,-0.06258,-0.12185,51.52792,2.42918,-0.07976,-2.66184,1.01279,-0.40096,0.03457,0.24281,-0.53233,-0.97756,842.87726
="2026/04/02 16:35:57.640",-0.81117,-0.0356,0.1179,0.48047,-1.24902,-1.08595,0.73178,0.0339,0.09068,56.77102,1.24689,0.06487,-1.35247,0.30729,0.10559,-0.60645,0.43822,-0.10568,-0.00302,855.45624
="2026/04/02 16:35:57.660",0.64381,-0.07858,0.40817,-1.27205,-1.36076,-1.2824,0.52762,0.05844,0.02678,51.7293,2.64948,0.04049,-0.90374,-0.77465,-0.18237,0.36956,-0.64026,0.00605,0.86865,864.88104
="2026/04/02 16:35:57.680",-1.84262,-0.04388,-0.66401,-0.29404,-2.07294,-0.1596,0.36567,-0.11653,0.02655,45.21715,0.72698,0.19357,-1.29181,-0.21828,-0.1,0.32098,-0.17252,0.0782,1.76651,877.77759
="2026/04/02 16:35:57.700",-0.53648,0.16561,1.54385,1.22881,-0.7885,-2.51809,-0.54404,-0.04617,-0.03173,32.18084,0.81276,-0.01583,0.51892,-0.97138,0.05344,-0.67079,-0.62236,0.6162,1.98861,884.86981
="2026/04/02 16:35:57.720",-0.92312,0.08154,0.19671,-1.351,-0.87769,-0.93761,-0.08501,0.02124,0.04126,17.88173,0.52796,0.09111,0.43885,-0.71377,-0.27516,0.80035,-0.64387,0.73067,2.80049,886.20129
="2026/04/02 16:35:57.740",-1.59744,-0.07766,0.81549,2.33694,-0.28513,-0.80025,-0.35776,-0.0253,0.12624,5.43498,-1.29748,-0.17133,1.20369,-1.2639,0.17242,-0.62614,-0.39295,0.85813,3.00181,885.00916
="2026/04/02 16:35:57.760",0.14885,-0.16977,1.57398,0.06269,0.37943,-0.92568,-0.44336,-0.10786,-0.08742,0,-0.44121,-0.08997,1.82509,-1.74978,-0.03946,0.50635,-0.73563,0.8902,2.78058,873.39752
="2026/04/02 16:35:57.780",-1.53934,-0.23907,0.25841,0.50291,0.33097,1.09461,-0.67702,-0.01832,0.02503,0,-2.12289,-0.19305,1.73487,-1.03755,0.05029,0.37507,-0.08149,0.63916,2.91933,863.0799
="2026/04/02 16:35:57.800",-0.33158,-0.50615,1.56389,2.0348,1.08901,-0.27625,-0.90282,-0.04923,0.04125,0,-1.74577,-0.12573,2.47419,-1.41424,0.20337,-0.5321,-0.18426,0.8447,1.41633,850.5545
="2026/04/02 16:35:57.820",0.53032,-0.45472,-0.43797,-0.78717,1.09384,1.47628,-0.6885,0.00846,0.03182,0,-1.46698,0.00419,1.97597,-0.53938,-0.18834,0.53984,-0.13654,-0.20975,1.15688,838.22943
="2026/04/02 16:35:57.840",-0.93157,-0.41994,0.51883,2.06457,1.28295,1.1727,-0.73095,0.02705,0.02715,0,-2.33364,-0.22049,1.52197,-0.58237,0.18784,-0.3349,0.47431,0.27917,0.49482,833.21393
="2026/04/02 16:35:57.860",1.264,-0.43905,0.59235,0.4307,1.3756,0.7436,-0.78069,-0.21179,-0.04418,4.91664,-0.44515,0.02929,1.71071,-0.0356,-0.04294,0.29379,-0.28642,0.11231,-0.04725,828.40613
="2026/04/02 16:35:57.880",-0.09374,-0.14789,-1.11971,0.05228,1.25798,1.84415,-0.40814,0.05441,0.01006,20.11478,-1.1862,-0.42383,0.55524,1.26899,0.00901,0.14192,0.44919,-0.32702,-0.63738,833.64185
="2026/04/02 16:35:57.900",0.95679,0.00482,0.56006,2.63467,0.68075,0.33534,-0.23982,-0.09506,0.00957,31.60361,-0.37271,0.23016,1.03558,0.71796,0.2678,-0.32445,0.01523,-0.00422,-1.1785,843.93707
="2026/04/02 16:35:57.920",0.85124,0.00631,-0.89522,-0.98017,0.54126,0.92426,-0.21217,-0.01415,0.01018,40.49759,0.46227,-0.19321,-0.43214,1.80914,-0.03662,0.38005,-0.31161,-0.5891,-1.18427,856.79059
="2026/04/02 16:35:57.940",-0.19521,0.07617,-0.90464,1.79604,0.64229,0.29441,-0.06373,0.05711,-0.05519,48.9628,-0.21969,0.15945,-0.75369,2.10108,0.21508,-0.44071,0.23317,-0.74173,-1.78086,875.77374
="2026/04/02 16:35:57.960",1.55049,0.09223,-0.04729,0.33761,0.71233,-1.73543,0.36734,-0.1074,-0.07733,47.50069,1.5587,0.24292,-0.49619,1.59123,-0.01629,-0.08855,-0.57,-0.78018,-1.99304,888.95697
="2026/04/02 16:35:57.980",-0.37881,0.0653,-1.77372,-0.39965,0.02202,0.44687,0.83369,0.08603,0.05825,44.91594,0.47997,-0.13261,-1.66364,2.2317,-0.13901,0.26092,-0.14846,-0.85565,-1.85958,902.52692
="2026/04/02 16:35:58.000",0.49097,0.28614,0.07831,1.61972,-0.05621,-1.86731,0.67131,0.01484,-0.01457,37.31538,0.90188,0.11775,-1.3334,1.57463,0.05733,-0.75755,-0.26341,-0.73212,-1.82686,909.70123
="2026/04/02 16:35:58.020",0.9895,0.41344,-1.23521,-2.07944,-0.54362,-0.43972,0.72322,0.06138,-0.02925,26.19838,1.63287,-0.01152,-1.62416,1.67837,-0.28199,0.42366,-0.44864,-1.13196,-1.53919,907.04578
="2026/04/02 16:35:58.040",-1.04479,0.27044,-0.8022,0.30667,-1.03606,-0.54765,0.42067,0.05013,0.03406,17.51109,0.34122,-0.03419,-1.76852,1.19892,0.06919,-0.25236,0.41998,-0.83151,-1.81852,902.08179
="2026/04/02 16:35:58.060",1.33373,0.22233,0.05639,-0.69205,-0.93873,-0.79338,1.1483,0.0387,-0.07191,6.27918,1.4387,0.04518,-0.49835,-0.07645,-0.03571,0.37506,-0.06779,-0.69076,-1.69498,886.09467
="2026/04/02 16:35:58.080",-0.64144,0.34594,-1.33893,-2.22086,-1.4179,0.99677,0.56877,-0.04652,-0.02679,2.03437,0.56695,0.04542,-1.79851,0.61212,0.02049,-0.20977,0.52269,-0.63899,-0.93906,868.5282
="2026/04/02 16:35:58.100",-0.19703,0.45358,0.73958,0.29695,-1.35443,-0.19956,0.45402,0.00017,-0.17181,0.83091,0.18584,-0.0619,-0.66671,-0.46123,0.20115,-1.08829,0.72383,0.3147,-0.71425,850.70605
="2026/04/02 16:35:58.120",0.77826,0.29193,0.01199,-2.80317,-1.29472,-0.37534,0.606,0.0126,-0.01397,2.77579,1.44105,0.29329,-0.6416,-0.65544,-0.25223,0.46506,0.51234,0.38048,0.30186,832.63251
="2026/04/02 16:35:58.140",-1.10769,0.1365,0.04762,0.88026,-1.03458,1.03579,0.40542,0.01232,0.11929,11.19416,-0.07216,-0.05949,-0.44555,-0.88921,0.14528,-0.33318,1.00494,0.77206,1.00647,823.26978
="2026/04/02 16:35:58.160",0.45097,-0.07877,1.29371,-0.23503,0.22168,-1.61243,-0.23373,-0.06931,-0.14435,16.15604,1.13746,0.05984,0.63703,-1.85082,0.05509,0.20112,0.28476,0.99505,1.29363,815.76086
="2026/04/02 16:35:58.180",-1.1306,-0.37528,-0.31995,-0.94127,-0.24325,1.12407,-0.52846,-0.0683,-0.01529,25.38387,0.38187,0.05369,-0.12692,-1.30858,-0.2163,0.57653,0.41115,0.79475,1.63388,818.04199
="2026/04/02 16:35:58.200",-0.68922,-0.42478,1.19188,1.8179,0.34439,-1.18702,-0.62476,-0.03385,0.04401,32.78777,-0.15156,-0.06937,1.10099,-1.86037,0.14549,-0.75628,0.03672,0.97284,1.92432,827.6236
="2026/04/02 16:35:58.220",-0.38212,-0.28354,1.0445,-0.76672,0.49522,-0.66327,-0.61185,-0.03987,0.03242,35.46278,0.37906,-0.0326,1.24997,-1.52382,-0.17562,0.28091,-0.56315,0.81959,2.4268,839.19971
="2026/04/02 16:35:58.240",-1.78163,-0.33787,0.24158,1.76981,0.35334,-0.21878,-1.05207,-0.06245,0.01462,38.01651,-1.34278,-0.30398,1.24363,-1.19859,0.13832,-0.16667,-0.26277,0.19309,1.30066,858.38098
="2026/04/02 16:35:58.260",-0.00927,-0.23087,1.7014,1.6918,0.86335,-2.01,-0.96316,-0.05445,-0.02431,32.00845,-0.36124,0.12713,2.10545,-1.49713,0.15187,-0.03324,-0.9996,0.05861,2.3715,873.2334
="2026/04/02 16:35:58.280",-0.96,-0.28444,-0.19735,0.03441,0.98162,-0.28119,-1.29172,0.13784,0.20849,25.62653,-1.35023,-0.30371,1.29522,-0.5827,-0.1081,0.63728,-0.62751,-0.15267,2.45203,887.58307
="2026/04/02 16:35:58.300",-0.76749,-0.24706,1.19656,3.33779,1.28772,-1.48031,-0.70843,0.03923,0.11912,17.05299,-2.01405,0.19146,2.24345,-1.47223,0.49513,-0.11621,-0.63064,0.42682,1.22864,898.3573
="2026/04/02 16:35:58.320",0.50458,0.00362,0.13564,0.09795,1.49324,-0.60136,-0.84417,-0.01925,-0.04672,5.22085,-1.05811,-0.14331,1.33365,-0.67397,-0.06634,0.34962,-1.21723,-0.20966,1.22708,898.90546
="2026/04/02 16:35:58.340",-0.9734,-0.04551,-0.77729,1.07881,1.53169,-0.09607,-0.67123,0.00131,-0.00766,0,-2.6963,-0.02828,0.99441,0.61774,0.1816,-0.4665,0.08293,-0.26408,0.10645,897.65521
="2026/04/02 16:35:58.360",1.48596,-0.13402,0.49928,1.09919,2.0256,-1.15856,0.03564,-0.03616,-0.06574,0,-1.12946,-0.10155,1.49445,0.12251,0.17087,-0.20886,-0.39504,-0.19036,-1.20036,887.66876
="2026/04/02 16:35:58.380",0.39411,-0.17649,-1.4617,-0.86099,0.66211,2.00755,0.04321,0.05571,0.12803,0,-1.05012,-0.0339,-0.08782,1.43884,-0.10079,0.26578,0.07958,-0.73561,-1.81529,875.79797
="2026/04/02 16:35:58.400",0.61118,0.03012,-0.42249,1.56195,0.4273,0.78185,0.31212,-0.0198,0.03077,0,-1.12244,0.14674,-0.20858,1.58674,0.12663,-0.91148,0.69639,-0.58249,-2.48245,863.84973
="2026/04/02 16:35:58.420",2.00624,0.13271,-0.45518,-1.98917,0.68957,0.90426,0.47593,-0.00095,-0.09309,4.68203,0.87816,-0.19487,-0.55524,1.64587,-0.18189,0.5533,0.51167,-0.6808,-2.74856,849.67419
="2026/04/02 16:35:58.440",0.0906,0.23326,-1.61674,-0.33974,-0.42649,2.38455,0.65485,0.05792,0.11859,18.49645,0.12229,0.01764,-1.5106,1.98007,-0.00328,-0.09185,1.0864,-0.76652,-2.93419,844.14948
="2026/04/02 16:35:58.460",1.71721,0.16382,-0.38387,-0.15127,-0.64626,0.26051,0.68301,0.04874,-0.03591,29.58125,1.70391,0.23215,-1.47985,1.23892,0.09345,-0.32497,0.7254,-0.77325,-3.93619,840.20013
="2026/04/02 16:35:58.480",0.97254,0.36586,-1.79854,-2.59742,-0.93681,1.29039,0.85294,0.02949,-0.07701,41.51968,1.87903,0.03089,-2.37469,1.65811,-0.18125,0.2635,0.63619,-1.28301,-2.48639,841.8869
="2026/04/02 16:35:58.500",-0.41739,0.2856,-0.13387,0.41723,-0.84109,-0.41307,0.38217,0.10447,0.06044,50.94477,1.50037,0.07047,-2.20549,0.75738,0.14834,-0.68728,0.74102,-0.23016,-2.36523,850.72974
="2026/04/02 16:35:58.520",1.29009,0.56705,-0.39021,-1.85823,-1.23781,-0.68,1.20687,0.0365,-0.0216,52.44255,2.58375,0.11999,-1.43262,0.28995,-0.28658,0.40072,-0.05013,-0.15151,-0.88445,858.03442
="2026/04/02 16:35:58.540",-1.1248,0.58175,-0.86808,-0.68428,-1.46672,-0.68682,0.77559,0.20497,0.05434,53.79472,1.23258,-0.16715,-2.27226,0.00936,-0.03287,-0.24951,0.53151,0.1782,0.3782,870.27802
="2026/04/02 16:35:58.560",0.08515,0.37922,0.92948,0.54723,-1.02931,-2.23566,0.34199,-0.02131,-0.09277,46.93599,1.60087,0.3602,-0.67344,-1.39647,0.03257,-0.25735,-0.37387,0.48016,0.55212,878.82739
="2026/04/02 16:35:58.580",-0.96376,-0.0246,-0.64442,-2.64462,-0.40077,-2.06652,0.33135,0.02086,0.01416,36.42536,1.2236,0.03846,-1.5174,-0.99076,-0.23591,0.29454,-0.21524,0.29957,1.60181,884.6225
="2026/04/02 16:35:58.600",-1.41423,-0.27919,0.55671,1.58992,-0.1628,-1.67958,0.13969,-0.02019,0.07791,23.88189,-0.17975,-0.02696,0.07791,-1.44453,0.08643,-0.73544,-0.23742,0.69347,1.56825,887.98572
="2026/04/02 16:35:58.620",-0.03421,-0.30745,1.20027,-1.30704,-0.23178,-2.22549,-0.28011,-0.01579,-0.09214,7.28513,0.63139,-0.01856,0.60591,-2.11042,-0.12361,0.50388,-0.76695,0.74231,2.39802,881.04681
="2026/04/02 16:35:58.640",-1.71322,-0.39954,0.00688,-0.43497,-0.90548,0.64177,-0.49452,-0.04052,-0.02343,0,-1.41959,-0.24668,0.64491,-1.50722,-0.02665,0.21309,0.01795,0.65316,2.6411,873.99872
="2026/04/02 16:35:58.660",0.05935,-0.20564,1.67009,0.96505,-0.26326,-0.61523,-0.62924,-0.11223,-0.11285,0,-0.9735,0.00819,2.02972,-2.17065,0.09055,-0.28571,-0.22673,0.92661,2.68041,861.61511
="2026/04/02 16:35:58.680",-0.4302,-0.31473,0.31259,-1.85969,-0.00737,1.02864,-0.64502,-0.03473,0.06186,0,-1.10364,-0.24653,1.66378,-1.56742,-0.24873,0.57823,-0.06876,0.86561,2.33253,848.12476
="2026/04/02 16:35:58.700",-1.21009,-0.28448,1.28905,1.96412,0.17209,1.47928,-1.02398,-0.02846,0.11119,0,-2.12848,-0.04884,1.79643,-1.29905,0.24352,-0.6065,0.55471,0.75705,1.7512,838.5163
="2026/04/02 16:35:58.720",1.12947,-0.2861,0.7311,-0.1072,0.83596,0.41817,-0.84339,-0.02563,-0.00081,0,-0.70772,0.05276,2.20667,-0.92698,0.0468,-0.04031,-0.20053,0.51993,1.10113,827.02649
