time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ
="2026/04/02 17:20:45.880",0.6419,-0.11064,-0.34676,-0.09276,-0.01573,0.56077,-0.42467,0.01821,0.09412,-0.08028,0.04542,0.28008,-0.32116,0.04582,0.12442,19.54486,858.96021,0.19355,-0.29164,-0.34694
="2026/04/02 17:20:45.900",-0.29739,-0.13625,-0.07796,-0.00889,0.26393,-1.44945,-0.23423,0.07107,0.03122,0.31546,-0.14012,-0.44101,0.18313,-0.04459,-0.04661,19.63991,857.94226,0.10485,-0.00739,-0.50866
="2026/04/02 17:20:45.920",0.59037,-0.08258,-0.27422,0.1116,0.3729,0.49863,-0.15783,0.04779,0.07198,0.08344,0.12353,-0.30192,0.02188,0.01322,-0.11423,19.58582,857.05579,0.14278,-0.20545,-0.31403
="2026/04/02 17:20:45.940",-0.09476,-0.14478,-0.22789,-0.08422,0.31698,-0.94132,-0.17915,-0.00085,0.04582,-0.09813,0.02981,-0.03082,0.16748,-0.04752,-0.00802,19.56806,858.61707,0.20057,0.17439,-0.19502
="2026/04/02 17:20:45.960",0.44396,-0.08797,-0.28088,-0.15058,-0.08958,-0.1714,-0.15311,0.0972,0.07541,0.30152,-0.08986,-0.48955,0.13747,-0.01121,0.15993,18.98153,857.87305,0.17422,-0.04217,-0.29806
="2026/04/02 17:20:45.980",0.31925,-0.06797,-0.30183,-0.04344,-0.02267,0.08595,-0.11256,-0.01432,0.06098,-0.25002,0.12719,-0.00881,0.17256,0.06849,0.03815,19.27017,857.74799,0.09552,-0.01004,-0.28492
="2026/04/02 17:20:46.000",-0.20177,-0.03861,-0.00009,-0.11447,0.11134,-1.01017,-0.14756,0.06459,0.02717,0.33586,-0.04807,-0.37283,0.50842,0.03741,0.05974,18.63609,858.4834,0.14051,0.00412,-0.36711
="2026/04/02 17:20:46.020",0.72577,0.025,-0.44643,-0.06547,-0.46993,0.33777,0.0048,0.00724,0.01509,-0.01078,-0.01383,-0.28775,0.34146,0.11218,-0.09401,18.3015,858.85596,0.01956,-0.10761,-0.14325
="2026/04/02 17:20:46.040",-0.33676,0.00643,-0.17735,0.14037,0.19831,-1.24942,-0.1136,0.01825,-0.04661,-0.03388,0.01024,-0.15961,0.30377,0.08888,0.06063,18.01426,860.29718,0.16689,0.0777,-0.39686
="2026/04/02 17:20:46.060",0.33821,-0.05022,-0.10066,0.00081,0.3951,-0.91593,0.16842,0.01399,-0.00999,0.28549,-0.00799,-0.69689,0.14778,0.01453,-0.01406,17.54273,859.86218,-0.02608,-0.17468,-0.16532
="2026/04/02 17:20:46.080",0.22749,0.05263,-0.23722,0.29172,0.2544,-0.53204,0.24053,-0.0442,-0.03883,-0.22848,0.02457,-0.08991,0.51023,0.03218,-0.25211,17.94237,859.41638,0.13375,-0.12699,-0.44827
="2026/04/02 17:20:46.100",-0.3445,0.07029,0.14846,0.22655,0.57614,-1.73009,0.12748,-0.04014,-0.01469,0.33738,-0.06266,-0.39966,0.48126,-0.07702,0.10843,17.38655,858.66248,0.06789,-0.2464,-0.15613
="2026/04/02 17:20:46.120",0.55829,-0.03064,-0.08665,0.07613,0.27546,-0.30022,0.129,-0.01167,-0.0838,-0.27217,-0.04203,-0.10657,0.07725,-0.01409,-0.01431,17.66114,858.65692,0.04231,-0.17111,0.04368
="2026/04/02 17:20:46.140",-0.37803,-0.08037,0.08737,0.36437,0.72047,-1.59567,0.36659,-0.06488,-0.04059,0.09704,0.03359,-0.26337,0.60682,-0.05712,-0.0482,17.87905,859.52911,0.17457,0.21384,-0.12234
="2026/04/02 17:20:46.160",0.15668,-0.14629,0.13759,0.04034,0.12358,-0.06067,0.45254,0.00853,-0.04596,0.12032,-0.01863,-0.29685,0.18059,-0.01294,0.10082,17.21131,858.67529,-0.01969,0.08238,0.14229
="2026/04/02 17:20:46.180",-0.02128,-0.06398,0.14847,0.1018,0.02635,-0.86545,0.48267,-0.04021,0.02039,-0.21513,-0.04658,-0.07657,0.51667,0.01515,-0.04014,18.38886,858.4939,0.16689,0.24281,0.2822
="2026/04/02 17:20:46.200",-0.39451,0.04862,0.08956,0.20611,0.25503,-1.02691,0.36664,0.02642,-0.07357,0.22983,-0.02007,-0.29243,0.67301,-0.08584,-0.00718,19.05963,858.56244,-0.01454,0.26322,0.41289
="2026/04/02 17:20:46.220",0.2645,0.0713,0.10018,-0.00758,0.17111,0.30389,0.3735,-0.07884,-0.06894,-0.36745,-0.06204,0.12784,0.33061,-0.12033,-0.01174,19.91653,859.64734,-0.03482,0.04568,0.23547
="2026/04/02 17:20:46.240",-0.63572,0.05719,0.15992,0.05656,0.25783,-1.03814,0.03886,-0.02666,-0.06253,-0.05488,0.02173,-0.02694,0.8986,-0.01211,-0.39449,20.2564,860.90363,-0.0488,0.23361,0.3754
="2026/04/02 17:20:46.260",0.05027,0.10801,0.33651,-0.17912,-0.09422,0.18366,0.69102,0.01151,-0.05417,-0.12469,-0.07207,-0.14748,0.36306,0.01028,0.02796,19.57072,861.02234,-0.13738,0.21978,0.31188
="2026/04/02 17:20:46.280",-0.13241,0.02974,0.0626,0.0746,0.03234,-0.03096,0.12366,-0.10162,-0.05858,-0.27811,0.1765,0.10303,0.47098,0.06309,0.11269,19.53464,862.74658,-0.08012,0.13653,0.32731
="2026/04/02 17:20:46.300",-0.4831,0.06271,0.38726,0.03267,-0.23726,-0.41346,0.4474,0.02399,-0.08309,0.1227,-0.0551,-0.06831,0.36064,0.03945,0.05658,19.93052,863.86957,-0.16458,0.01252,0.44754
="2026/04/02 17:20:46.320",0.19743,0.09582,0.24396,0.00666,-0.14194,0.51277,0.06858,-0.05404,-0.01393,-0.46111,-0.02111,0.3212,-0.19693,0.03439,0.18807,20.35938,864.27332,-0.28676,0.02355,0.35275
="2026/04/02 17:20:46.340",-0.58489,0.11892,0.08748,0.24262,0.17548,-0.57496,0.31044,0.04988,0.02355,-0.02364,0.04279,0.1024,0.19453,0.04508,-0.05244,19.76215,864.66681,-0.03998,0.16222,0.3836
="2026/04/02 17:20:46.360",0.15367,0.05486,0.31889,-0.24746,-0.09875,0.24703,0.42027,-0.05863,-0.06249,-0.22936,-0.07673,0.14988,-0.40286,0.00847,0.06976,19.34131,863.81738,-0.15169,-0.13014,0.17226
="2026/04/02 17:20:46.380",-0.65889,-0.0033,0.49764,0.08352,0.02967,0.2872,0.20439,-0.01674,-0.06799,-0.26327,0.13381,0.38735,-0.15247,-0.02277,-0.10866,19.57377,864.07477,-0.15626,0.0818,0.24765
="2026/04/02 17:20:46.400",0.04929,-0.00933,-0.084,-0.23661,-0.23877,0.47284,0.26417,-0.00102,-0.03001,0.1679,-0.07948,0.29108,-0.29096,0.01286,-0.03611,19.91275,864.14697,-0.07314,-0.0246,0.52825
="2026/04/02 17:20:46.420",-0.11567,0.01099,0.24676,-0.30509,-0.47108,1.08748,0.00552,-0.01162,0.01251,-0.41467,-0.01601,0.47972,-0.61812,-0.00951,0.11094,20.71234,864.22235,-0.09536,0.25918,0.22992
="2026/04/02 17:20:46.440",-0.72941,0.00777,0.35229,0.0585,-0.26495,0.16764,0.22306,-0.10195,-0.00078,0.00119,-0.0298,0.2846,-0.25671,-0.0152,0.04196,20.11162,863.26788,-0.02765,0.16288,0.33484
="2026/04/02 17:20:46.460",0.48462,-0.04113,-0.14529,-0.45993,-0.23083,1.23121,-0.1167,0.05265,-0.07575,-0.17734,0.0539,0.27537,-0.45508,-0.00069,-0.16,20.2986,862.11377,-0.18349,0.16618,0.34611
="2026/04/02 17:20:46.480",-0.58607,0.08702,0.41813,0.17775,-0.5314,1.05946,0.03243,0.00381,0.05502,-0.13126,0.03316,0.38264,-0.0653,0.01574,0.10609,21.26723,862.80615,-0.02727,0.3291,0.15897
="2026/04/02 17:20:46.500",0.06486,0.00564,0.00499,-0.13295,-0.61434,0.82049,-0.23007,0.00856,0.01382,0.09038,-0.03812,0.36243,-0.43203,-0.03846,-0.00534,22.3467,862.33582,-0.19842,-0.08474,0.44827
="2026/04/02 17:20:46.520",0.16079,0.14882,-0.04842,-0.06116,-0.34158,1.24717,-0.43307,0.0111,0.01909,-0.23997,0.10665,0.29025,-0.32573,-0.0196,0.02464,23.24728,862.15967,-0.07512,0.06811,0.00784
="2026/04/02 17:20:46.540",-0.60452,0.05587,-0.04761,0.14844,-0.17375,0.33933,-0.27613,-0.00714,0.01197,0.31728,-0.01307,-0.12499,-0.22526,0.02042,0.0089,22.2559,862.45673,-0.10449,-0.05809,0.05175
="2026/04/02 17:20:46.560",0.48926,-0.00881,-0.21748,-0.02513,-0.451,1.12956,-0.50669,0.04667,0.03065,-0.1917,0.00556,0.5258,-0.80599,0.02882,-0.17376,21.09038,862.66852,-0.15407,-0.42161,-0.37552
="2026/04/02 17:20:46.580",-0.52236,-0.00603,0.10596,0.11114,0.1276,-0.27268,-0.38744,-0.04339,0.02736,0.12989,0.03262,-0.03955,-0.08904,-0.02865,0.00146,20.10175,863.14252,-0.0946,-0.17125,-0.56484
="2026/04/02 17:20:46.600",0.33534,0.04323,-0.06478,0.33593,-0.0667,1.11954,-0.48819,0.06677,0.06747,0.23972,-0.00188,0.13821,-0.50323,0.04936,-0.09141,19.68476,861.62976,-0.02683,-0.30398,-0.05176
="2026/04/02 17:20:46.620",0.28493,-0.033,-0.09126,-0.31973,0.05766,0.06564,-0.35067,0.03014,0.05276,-0.06557,0.08412,0.28481,-0.51407,-0.01484,0.07728,20.27731,861.75543,0.06658,-0.16928,-0.22861
="2026/04/02 17:20:46.640",-0.22385,-0.21368,0.03647,0.27825,-0.14922,-0.12669,-0.41472,0.02347,0.07912,0.35464,-0.22182,-0.26506,-0.4304,-0.00033,-0.00133,19.50012,861.81781,0.12538,-0.01841,0.35714
="2026/04/02 17:20:46.660",0.73596,-0.09518,-0.49844,0.10783,0.18719,1.04383,0.03552,-0.00293,0.04454,-0.07536,0.25929,0.13988,-0.64412,-0.00835,0.04929,19.09386,860.74414,0.11649,-0.06317,-0.173
="2026/04/02 17:20:46.680",-0.26211,-0.12614,-0.31613,-0.17215,0.07583,-0.44901,-0.62388,0.05199,0.02968,0.29368,-0.13917,-0.30275,0.062,0.03104,-0.04839,18.91285,860.03595,0.11654,0.09754,-0.44016
="2026/04/02 17:20:46.700",0.44133,-0.01981,-0.13768,-0.01789,-0.34717,1.13551,-0.27546,0.04922,0.03125,0.21529,0.05116,-0.01798,-0.31118,0.11264,-0.14924,18.52451,858.62048,0.144,-0.19186,-0.38632
="2026/04/02 17:20:46.720",0.33227,-0.00163,-0.46174,-0.50548,-0.0676,0.0069,-0.34141,-0.01417,0.0347,-0.11136,-0.07517,0.17695,-0.28788,0.0295,0.0427,18.56244,858.92596,0.10882,-0.07514,-0.41419
="2026/04/02 17:20:46.740",-0.14732,0.02189,0.03587,-0.24092,0.1456,0.14217,-0.38782,0.00166,0.02277,0.45354,0.03321,-0.39541,0.07042,0.06826,0.06762,17.87576,858.15802,0.16159,-0.0161,-0.37804
="2026/04/02 17:20:46.760",0.81451,-0.06366,-0.45984,-0.38057,-0.46539,0.85119,-0.27338,0.01058,0.02802,-0.09314,0.06809,0.07047,-0.05692,0.06596,-0.16516,18.48008,857.35583,0.1012,-0.30339,-0.34606
="2026/04/02 17:20:46.780",-0.28963,-0.13339,-0.08952,-0.18685,-0.13602,-0.88594,-0.25049,0.03481,0.05609,0.31924,-0.0959,-0.33472,0.29136,-0.06131,-0.04387,18.50373,857.32367,0.19557,-0.00706,-0.36841
="2026/04/02 17:20:46.800",0.68968,-0.03427,-0.35234,-0.02013,-0.02024,0.42152,-0.29433,-0.00746,-0.01125,0.15441,0.15641,-0.46243,0.11991,0.03134,-0.13802,18.19997,856.76398,0.0573,-0.19021,-0.36522
="2026/04/02 17:20:46.820",-0.07317,-0.00451,-0.1138,0.22241,0.20323,-0.97314,-0.18736,0.0014,-0.01348,-0.06523,-0.04615,-0.10226,0.19892,-0.04403,0.09513,18.70072,857.24982,0.15886,-0.02536,-0.51468
="2026/04/02 17:20:46.840",0.08623,-0.00163,-0.19948,0.13983,0.44786,-1.1615,0.05283,-0.01888,-0.0201,0.33195,0.01533,-0.57978,0.43848,-0.01114,0.12739,17.98058,857.36182,0.03918,-0.22462,-0.45605
="2026/04/02 17:20:46.860",0.70534,0.0203,-0.24392,0.48305,0.36,-0.3007,-0.11247,0.0396,0.04991,-0.2054,-0.0399,-0.14819,0.3681,-0.02921,-0.11579,18.10164,858.34601,0.086,-0.26619,-0.2939
="2026/04/02 17:20:46.880",-0.30151,-0.02601,0.06492,0.351,0.74209,-1.82654,-0.01413,0.03818,0.02978,0.26088,-0.02486,-0.28706,0.15232,0.01554,0.25764,18.09729,858.57953,0.11675,-0.09821,-0.17975
="2026/04/02 17:20:46.900",0.63043,-0.06995,-0.23601,0.12757,0.33547,-0.59257,0.10689,-0.03024,-0.02081,-0.03777,-0.04648,-0.30306,-0.08824,0.044,0.05615,18.2656,858.172,0.06194,-0.22228,-0.02037
="2026/04/02 17:20:46.920",-0.17439,-0.1623,-0.00276,0.56326,0.45124,-1.1615,0.26916,-0.03357,-0.02511,0.01168,-0.03311,-0.30678,0.51948,0.06502,0.05989,18.35149,859.16083,0.18974,0.1101,-0.09633
="2026/04/02 17:20:46.940",-0.00726,-0.14376,-0.00669,-0.09075,0.47013,-1.23202,0.13163,0.007,-0.02413,0.19516,-0.02753,-0.35954,0.2011,-0.01859,-0.0612,16.79024,858.6449,0.09028,0.2073,0.08553
="2026/04/02 17:20:46.960",0.44049,-0.05784,-0.16031,0.35115,0.0878,-0.15077,0.3455,-0.03948,-0.07516,-0.22793,-0.00254,0.00059,0.40149,-0.06432,-0.11335,17.18929,859.46082,0.0411,0.15243,0.19583
="2026/04/02 17:20:46.980",-0.32984,-0.01103,-0.06351,-0.03961,0.33371,-0.99092,0.25406,-0.09063,-0.07377,0.28782,-0.01596,-0.34765,0.63013,-0.06579,-0.04223,17.53994,859.77563,0.06949,0.18645,0.28661
="2026/04/02 17:20:47.000",0.46452,0.03991,-0.14541,-0.20951,-0.17755,0.29777,0.33808,0.02287,-0.01465,-0.19933,-0.09418,0.04523,0.11784,-0.05256,-0.1288,17.23501,859.13885,-0.0061,0.05299,0.33436
="2026/04/02 17:20:47.020",-0.33978,0.11175,0.03526,-0.11529,0.26448,-1.14345,0.49383,0.01809,-0.05259,-0.0265,0.05527,-0.09169,0.73261,0.02173,0.00166,17.4873,859.11005,0.07592,0.0998,0.00615
="2026/04/02 17:20:47.040",-0.07426,0.09,0.20801,-0.14222,0.01774,0.03762,0.20084,-0.06204,-0.06776,0.03116,-0.06343,-0.26087,0.19041,0.03486,-0.06338,17.60192,858.76184,-0.1244,-0.08858,0.19255
="2026/04/02 17:20:47.060",0.09644,0.01694,0.12734,-0.00152,-0.11888,-0.18998,0.32966,-0.04106,-0.03703,-0.32441,0.09282,0.14727,0.18,0.09774,-0.00564,18.34281,860.49084,-0.05354,0.05837,0.51603
="2026/04/02 17:20:47.080",-0.53715,0.01824,0.1833,0.02391,0.06667,-0.9461,0.08289,-0.03721,-0.0744,0.2222,-0.06695,-0.19202,0.45029,0.05962,-0.01538,18.84279,861.19202,0.02125,0.23029,0.14079
="2026/04/02 17:20:47.100",0.20205,-0.05383,0.15301,-0.1219,-0.04354,0.47003,0.67155,0.00437,-0.01623,-0.27701,0.08635,0.04588,-0.16299,0.02735,-0.17906,19.63159,861.15826,-0.25377,-0.06255,0.43598
="2026/04/02 17:20:47.120",-0.55998,0.06194,0.14787,0.22869,0.23027,-1.23885,0.27681,-0.02516,-0.04964,-0.09971,-0.03429,-0.08453,0.44577,-0.02716,-0.12159,20.39456,862.76282,-0.05131,0.15275,0.46844
="2026/04/02 17:20:47.140",-0.21373,0.08598,0.41483,-0.06381,0.39711,0.04002,0.30822,0.01965,-0.04779,-0.12071,0.0337,0.03019,-0.00602,-0.04396,-0.09732,20.82046,863.52106,-0.2223,0.29525,0.40367
="2026/04/02 17:20:47.160",-0.01617,0.02279,0.15401,0.16183,0.12208,0.02308,0.48247,-0.01464,-0.05856,-0.48569,-0.03985,0.46464,-0.03425,0.00634,0.14024,20.32614,864.14746,-0.05339,0.17394,0.55306
="2026/04/02 17:20:47.180",-0.60222,-0.04184,0.24053,0.01539,0.02259,-0.24474,0.1771,-0.13474,-0.04242,0.1039,-0.04781,0.01511,0.03524,-0.03721,0.21999,19.37173,863.6712,-0.15099,0.28383,0.4903
="2026/04/02 17:20:47.200",0.15238,0.16774,0.3865,-0.18417,-0.23231,0.9383,0.20669,0.04009,-0.04829,-0.38684,0.0661,0.33772,-0.34406,-0.03257,0.07482,19.81704,863.68048,-0.17594,0.06057,0.31489
="2026/04/02 17:20:47.220",-0.71022,0.08662,0.2266,0.03585,-0.19706,0.06589,0.19246,-0.05591,-0.0083,-0.08042,0.03407,0.26625,0.12197,-0.07659,0.06891,19.99405,864.37738,-0.14773,0.08327,0.32525
="2026/04/02 17:20:47.240",0.25027,0.11081,-0.03906,-0.23281,-0.50485,0.99872,0.096,-0.00521,-0.05185,-0.10737,-0.05267,0.14946,-0.36114,0.0841,-0.18994,19.92314,863.60742,-0.11105,-0.0419,0.46993
="2026/04/02 17:20:47.260",-0.37033,0.01628,0.38991,0.14008,-0.28099,0.80127,0.19534,-0.0853,-0.05105,-0.33717,0.05627,0.44298,-0.33538,-0.03701,0.1019,20.58852,863.86139,-0.14958,0.1924,0.35475
="2026/04/02 17:20:47.280",-0.26443,-0.03589,-0.08574,-0.2687,-0.20613,0.8137,-0.19446,0.0465,0.0023,0.18474,0.00987,0.15349,-0.37066,0.05979,0.08567,20.50165,863.71393,-0.07293,0.05329,0.31277
="2026/04/02 17:20:47.300",0.21521,0.04131,0.13749,-0.34504,-0.60252,1.42855,-0.02794,-0.0507,0.02565,-0.23347,0.04361,0.29123,-0.42598,0.05232,-0.02516,20.60153,863.31171,-0.18284,-0.15167,0.12026
="2026/04/02 17:20:47.320",-0.72433,0.03892,0.29094,0.06451,-0.31681,0.27752,-0.03868,0.02617,-0.04456,0.09793,-0.06417,0.1561,-0.09678,0.01108,-0.10417,20.35338,861.71643,-0.10959,0.02759,-0.09916
="2026/04/02 17:20:47.340",0.30982,0.10492,-0.07961,-0.28869,-0.13633,1.11202,-0.24611,0.06746,0.03293,-0.09487,0.08065,0.52165,-0.67743,0.01368,-0.10304,20.45092,860.87671,-0.06816,-0.16957,0.07203
="2026/04/02 17:20:47.360",-0.21306,-0.02097,0.12944,0.1732,-0.20256,0.7185,0.13156,-0.00868,-0.01251,-0.01534,0.01689,0.13503,-0.29255,-0.04384,0.03811,21.04145,862.13611,-0.03487,0.02899,-0.0274
="2026/04/02 17:20:47.380",-0.12088,-0.03253,0.17346,-0.03989,-0.15085,0.30216,-0.44143,0.08752,0.04925,0.18562,-0.0155,0.15964,-0.42574,0.00123,-0.01198,20.91453,861.46277,0.12371,-0.2265,0.48277
="2026/04/02 17:20:47.400",0.23309,-0.084,-0.21796,-0.16477,-0.09472,0.39054,-0.28282,0.02219,0.05182,-0.26649,0.06623,0.33531,-0.59764,0.04842,0.05825,21.46168,860.90106,-0.03928,0.05067,0.17602
="2026/04/02 17:20:47.420",-0.5385,-0.09781,0.16349,0.54654,0.12337,0.11938,-0.35122,0.03954,0.0541,0.29021,-0.0595,-0.15353,-0.25115,-0.0176,0.10608,20.89493,861.25183,0.14512,0.31698,-0.11074
="2026/04/02 17:20:47.440",0.60171,-0.08781,-0.37639,0.03751,-0.31262,1.41677,-0.43816,-0.00347,0.05045,-0.12056,0.08276,0.36457,-0.60364,0.0227,-0.12038,20.29911,861.53625,0.01283,-0.10267,-0.11902
="2026/04/02 17:20:47.460",-0.0831,-0.01353,-0.15978,-0.14573,-0.05424,-0.33708,-0.37693,0.06284,0.03408,-0.00519,-0.13035,0.12063,-0.141,-0.02833,0.03997,20.77173,861.76782,0.03765,0.17961,-0.14414
="2026/04/02 17:20:47.480",0.15257,0.13228,0.06341,-0.0982,-0.07099,1.19714,-0.38079,0.03254,0.04834,0.25324,0.08555,0.07566,-0.27937,-0.03159,0.00737,20.92531,860.85181,0.11583,0.04549,-0.21952
="2026/04/02 17:20:47.500",0.69882,0.07773,-0.5021,-0.41128,-0.50921,0.58356,-0.23725,0.05356,0.05482,-0.2295,-0.12431,0.44419,-0.44684,0.01475,0.22283,20.54605,860.6178,-0.06372,-0.23319,-0.1234
="2026/04/02 17:20:47.520",-0.30502,0.09269,0.02676,0.04087,-0.19893,-0.25125,-0.48171,-0.00518,0.00786,0.32252,-0.02646,-0.25836,0.01198,0.06494,0.24172,18.752,859.742,0.17667,-0.20846,-0.55089
="2026/04/02 17:20:47.540",0.73743,-0.02601,-0.3814,-0.03125,-0.35631,1.34982,-0.28698,0.00285,0.06061,-0.04675,0.08041,-0.01223,-0.3988,0.09387,-0.07912,18.20481,858.98029,-0.08699,-0.3974,-0.37964
="2026/04/02 17:20:47.560",0.03816,-0.05566,-0.22186,0.05986,-0.0307,-0.79271,-0.25475,0.02167,0.02313,0.14421,0.07361,-0.06842,0.03243,0.00465,0.01816,18.49054,859.60089,0.1912,-0.19042,-0.61809
="2026/04/02 17:20:47.580",0.17138,-0.13861,-0.05502,0.10383,-0.17105,0.32923,-0.42086,0.02923,0.05807,0.33611,0.00936,-0.50101,-0.10322,0.08954,-0.0377,18.03595,858.2395,0.02417,-0.28084,-0.50518
="2026/04/02 17:20:47.600",0.45394,-0.0596,-0.26934,0.2837,0.3204,-0.25198,-0.13549,0.04487,0.1036,-0.07318,-0.01088,0.18305,-0.24424,0.01917,0.01686,18.11492,857.39825,0.10327,-0.2529,-0.52401
="2026/04/02 17:20:47.620",-0.11739,-0.14093,-0.21598,0.13545,0.64263,-1.13062,-0.19306,0.01266,0.06857,0.46148,0.00217,-0.49876,0.24472,-0.00463,0.03514,17.80684,857.05371,0.13757,-0.05406,-0.2365
="2026/04/02 17:20:47.640",0.69537,-0.09167,-0.24841,0.21707,0.13193,0.18697,-0.12377,0.0195,0.04672,-0.05779,-0.09778,-0.09843,-0.08965,0.05358,-0.18121,18.30481,856.76099,0.19571,-0.00467,-0.32042
="2026/04/02 17:20:47.660",-0.22673,-0.10209,-0.23519,0.20551,0.73349,-1.67583,-0.03431,-0.0411,0.00168,0.26172,0.0955,-0.19268,0.45861,-0.02613,0.09043,18.06643,857.49042,0.15609,-0.01494,-0.49844
="2026/04/02 17:20:47.680",0.45309,-0.09362,-0.19002,-0.15756,0.28615,-0.09662,-0.11014,-0.0182,0.00702,0.28804,-0.07943,-0.53277,0.28198,0.03644,-0.1051,18.11249,857.93286,0.10896,-0.24551,-0.19221
="2026/04/02 17:20:47.700",0.168,0.01078,-0.1832,0.17598,0.04557,-0.652,-0.12354,-0.01719,-0.02251,-0.10995,0.05536,0.00274,0.47911,-0.01887,-0.15821,19.13046,859.37915,0.16765,-0.00208,-0.4809
="2026/04/02 17:20:47.720",-0.16978,-0.02275,-0.08556,-0.18171,0.2805,-1.28226,0.17535,0.0096,0.02701,0.35401,-0.09061,-0.48228,0.34865,-0.04952,0.21004,18.76779,859.30969,0.17473,0.01231,-0.42129
="2026/04/02 17:20:47.740",0.67428,-0.12343,-0.11589,0.0873,0.08538,0.1392,-0.03995,0.00994,0.04632,-0.28728,0.01197,0.06457,0.27323,0.06461,-0.0197,18.81314,858.6192,0.03186,-0.0672,0.1233
="2026/04/02 17:20:47.760",-0.28236,-0.09937,-0.056,0.12839,0.28314,-1.41446,0.28595,0.03367,0.00755,0.12185,-0.06493,-0.4692,0.60217,0.00967,0.06456,18.2709,859.13245,0.17292,0.20953,-0.27407
="2026/04/02 17:20:47.780",0.33335,0.03845,-0.07449,-0.219,0.12565,-0.37503,0.30489,-0.0335,-0.03988,-0.15354,-0.01798,-0.17727,-0.0035,0.01306,-0.06616,17.70789,858.94287,0.01181,-0.11961,-0.08537
="2026/04/02 17:20:47.800",-0.01094,0.0814,-0.10442,0.27627,0.1648,-0.77148,0.25675,-0.00827,-0.0363,-0.24859,0.0196,-0.19102,0.53151,-0.00576,-0.07327,17.91549,860.22168,-0.00905,-0.02983,-0.04635
="2026/04/02 17:20:47.820",-0.00359,0.12406,0.12384,0.21894,0.19444,-0.4394,0.30953,-0.0455,0.00113,0.20407,-0.00494,-0.36537,0.34114,-0.04682,0.15371,17.23145,860.21765,0.04145,0.01897,-0.06808
="2026/04/02 17:20:47.840",0.32447,0.05447,0.01634,-0.20429,0.06895,-0.159,0.3397,-0.05835,-0.06265,-0.32749,0.05895,0.09503,0.2118,0.04756,-0.15547,18.26361,860.58685,0.03596,-0.17653,0.58783
="2026/04/02 17:20:47.860",-0.57993,-0.06793,0.21147,0.17664,0.27943,-1.26589,0.42829,-0.01111,-0.05742,0.22378,-0.06057,-0.20387,0.5662,-0.0574,-0.01257,18.66603,860.59827,0.09616,0.26364,0.13533
="2026/04/02 17:20:47.880",0.20354,-0.07776,0.13937,-0.07825,0.07063,0.04622,0.27599,-0.00792,-0.0631,-0.07312,0.00236,-0.20866,0.08848,-0.04921,-0.14178,18.72823,860.06909,-0.11573,0.30165,0.29301
="2026/04/02 17:20:47.900",-0.32884,-0.02489,0.16952,0.34669,0.34678,-1.04638,0.38801,-0.04036,-0.06213,-0.24978,-0.02683,0.06771,0.50433,-0.02503,0.1372,19.28929,861.21338,0.0852,0.25918,0.34348
="2026/04/02 17:20:47.920",-0.32452,0.07339,0.16663,0.24528,0.31122,-0.41451,0.29965,-0.01263,-0.01529,0.08471,-0.00807,-0.20104,0.10298,0.00463,-0.12023,19.17709,860.58148,-0.07276,0.12805,0.69656
="2026/04/02 17:20:47.940",0.15917,0.17559,0.15042,0.11032,0.11595,0.02897,0.3739,-0.02733,-0.01217,-0.41218,-0.03528,0.18498,0.08187,-0.03822,0.07255,19.74893,861.16107,-0.03998,0.25258,0.72588
="2026/04/02 17:20:47.960",-0.57748,0.07416,0.06282,0.12227,0.35386,-0.74011,0.3197,-0.01154,-0.11062,0.06983,-0.00027,0.19983,0.44598,-0.07798,-0.0132,20.05385,862.15466,-0.01186,0.41319,0.40559
="2026/04/02 17:20:47.980",0.02799,0.02637,0.20818,-0.41456,-0.34664,0.81046,0.36529,0.01192,-0.03518,-0.28595,-0.04819,0.25397,-0.07099,-0.01001,-0.13865,20.06687,862.46478,-0.20945,0.01618,0.51514
="2026/04/02 17:20:48.000",-0.35457,0.01743,0.23259,0.09151,-0.18386,-0.29571,0.52936,0.0228,0.00626,-0.19873,0.02789,0.18097,0.28091,0.01362,-0.0108,20.04081,863.69257,-0.09759,0.15013,0.39617
="2026/04/02 17:20:48.020",-0.14424,0.13099,0.00462,-0.1459,-0.20922,0.49536,0.033,0.04778,0.02316,0.07399,0.05283,0.14325,0.10311,0.01758,-0.02267,20.03265,864.21613,-0.16805,-0.00632,0.31539
="2026/04/02 17:20:48.040",-0.21661,0.08027,0.48175,-0.03408,-0.53221,0.82092,0.1562,-0.05113,-0.00881,-0.51312,-0.05884,0.45196,-0.25865,-0.02018,0.12159,20.69567,865.38068,-0.22845,0.11442,0.20026
="2026/04/02 17:20:48.060",-0.53182,0.09034,0.21764,0.15447,-0.05286,-0.16166,0.04217,0.02306,-0.05972,0.04022,-0.05062,0.22801,0.149,0.01801,-0.04214,20.8326,864.69769,-0.09235,-0.09015,0.36239
