time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:04:13.660",0.33241,-0.11068,-0.26999,-0.23585,-0.18459,0.12271,0.03915,-0.00729,-0.00256,19.70983,0.17993,0.0806,0.15135,-0.01222,0.02116,-0.01578,0.09317,-0.01414,-0.18438,860.09308
="2026/04/02 16:04:13.680",-0.10422,-0.07093,-0.02124,-0.03721,-0.01765,0.35843,-0.05187,0.0126,0.01792,21.37155,-0.01821,-0.05853,0.03745,0.22528,0.01888,0.08163,0.24798,0.00419,-0.21598,860.16028
="2026/04/02 16:04:13.700",0.32028,-0.04054,0.02779,0.61499,-0.01901,-0.06839,-0.07804,0.0138,0.00059,23.68688,0.10687,0.0415,0.15134,0.11791,0.11615,-0.18185,0.02051,0.03343,-0.19664,861.57092
="2026/04/02 16:04:13.720",-0.06591,-0.00668,-0.27268,-0.00956,0.08036,0.28353,0.0685,0.05261,0.05434,24.66327,0.17769,0.01171,0.15275,0.01817,-0.05032,0.08798,0.08741,-0.05819,-0.04834,862.01752
="2026/04/02 16:04:13.740",-0.01925,0.03685,0.30919,0.55538,0.03727,-0.02246,0.03683,0.02423,0.04556,25.70104,-0.05117,0.01541,-0.03144,0.0136,0.00924,-0.09095,0.06513,0.04894,-0.13808,864.38721
="2026/04/02 16:04:13.760",0.08623,-0.01902,-0.17258,0.04985,0.11896,0.03434,0.14152,0.00494,0.02773,24.7554,0.2322,0.06875,0.12893,-0.00552,-0.03841,0.14074,-0.12252,0.02701,0.06544,866.85138
="2026/04/02 16:04:13.780",-0.20142,-0.07019,0.04787,-0.10154,0.11868,0.10715,0.15536,0.03117,-0.00385,23.71236,-0.08261,-0.01031,0.03118,0.04182,-0.00964,0.14267,-0.05824,-0.00467,0.06962,869.45453
="2026/04/02 16:04:13.800",0.13752,-0.0389,0.15622,0.34262,-0.09316,0.07045,-0.02667,-0.0305,0.00913,23.66032,0.02891,0.01676,-0.02248,-0.01727,0.02676,-0.13546,-0.12,0.07959,0.17256,871.56366
="2026/04/02 16:04:13.820",-0.16598,0.04098,-0.34602,-0.26212,-0.29195,0.38559,-0.01567,-0.04105,-0.01264,21.52616,0.05572,0.01725,0.18898,0.02724,-0.05641,0.2341,-0.06791,-0.08812,0.08988,871.02557
="2026/04/02 16:04:13.840",-0.00399,0.06259,0.25011,0.22582,-0.16425,0.24439,-0.00329,0.03121,-0.02007,19.09271,-0.22032,-0.00066,0.0906,0.03433,0.02545,-0.07174,-0.07441,-0.10229,-0.07239,870.12689
="2026/04/02 16:04:13.860",0.02307,0.06721,-0.03204,-0.14394,-0.20824,0.54218,-0.07021,0.01827,0.03584,16.72123,0.04711,-0.02156,0.20602,0.00482,-0.04729,0.01698,-0.03896,-0.09572,-0.03852,867.87897
="2026/04/02 16:04:13.880",-0.22074,0.05041,0.0304,-0.25665,-0.20563,0.40367,0.04025,0.06069,0.02156,15.33678,-0.15564,-0.00561,-0.01313,0.08051,-0.06058,0.06473,0.10428,-0.03633,0.02432,865.32849
="2026/04/02 16:04:13.900",0.12644,-0.05314,0.2727,0.06513,-0.07343,0.04522,0.05959,0.0057,-0.0223,15.5591,-0.10224,0.0088,0.25573,0.13376,0.02334,-0.03742,-0.01159,0.14616,0.34794,863.68451
="2026/04/02 16:04:13.920",-0.20875,-0.02122,-0.1109,-0.40647,-0.06329,0.39727,0.1255,-0.08662,-0.05878,15.66639,0.10195,-0.01817,0.04961,0.08959,-0.09848,0.15036,0.06572,0.22901,-0.01406,861.40546
="2026/04/02 16:04:13.940",0.00064,-0.08932,0.26339,0.38205,-0.09483,0.46515,-0.06596,0.00849,0.00706,17.40337,-0.12202,-0.00126,0.02159,0.0752,-0.02864,-0.02176,0.06352,0.24095,0.15229,860.03363
="2026/04/02 16:04:13.960",-0.01603,-0.04203,0.06316,-0.23083,0.02671,0.17252,-0.05046,0.03411,-0.00524,19.38375,0.2144,0.03569,0.18359,0.11403,-0.02889,-0.04369,0.01605,0.17904,0.04875,858.8078
="2026/04/02 16:04:13.980",-0.17973,-0.01597,0.02364,0.0194,-0.1604,0.68408,0.09622,-0.00552,0.02132,20.80303,0.0228,-0.02285,-0.10298,0.07655,-0.01977,-0.0057,0.06052,0.1354,0.12508,858.83447
="2026/04/02 16:04:14.000",0.01301,0.03787,0.32245,0.27042,-0.16739,0.33466,-0.12419,-0.00209,0.00324,22.65482,-0.05535,-0.02432,0.2333,-0.02482,0.06858,-0.10395,-0.0616,0.15434,0.13116,860.43658
="2026/04/02 16:04:14.020",-0.30924,0.05878,-0.11308,-0.44885,-0.25872,0.32838,-0.05123,-0.06139,-0.03053,23.0095,0.10779,-0.01108,-0.02021,0.19014,-0.00684,0.01233,-0.07988,0.10999,0.1656,861.80042
="2026/04/02 16:04:14.040",-0.04695,0.09365,0.20292,0.47812,-0.27923,0.38006,-0.20472,0.00766,-0.03608,23.76587,-0.22663,-0.00884,-0.16582,0.08462,0.07281,-0.14121,-0.07744,0.05183,0.13352,864.79138
="2026/04/02 16:04:14.060",-0.21512,0.09718,0.16728,-0.15354,0.11139,-0.5436,-0.05295,-0.0888,0.00094,23.19006,0.10041,0.06556,0.20168,-0.0509,-0.01828,0.06402,-0.23958,-0.00025,0.17845,866.66852
="2026/04/02 16:04:14.080",-0.18887,0.08126,0.07695,0.20698,0.20086,-0.04284,-0.03332,0.04701,0.01403,21.99629,-0.05857,0.00399,-0.12129,0.14866,-0.01709,0.00293,-0.08415,-0.03134,0.21432,868.00348
="2026/04/02 16:04:14.100",0.11402,0.0605,0.20199,0.63533,0.26375,-0.25151,0.05051,-0.0336,0.00032,21.1492,-0.09101,0.03369,0.1226,-0.00886,0.01821,-0.11326,-0.18276,-0.0384,0.25787,869.25818
="2026/04/02 16:04:14.120",-0.33026,0.02653,0.02009,-0.28103,0.21043,-0.37005,-0.0357,-0.01057,0.0108,18.00326,0.04205,0.02851,0.15666,0.18349,-0.04337,0.13162,-0.18006,-0.02681,0.16404,869.24017
="2026/04/02 16:04:14.140",-0.14597,0.03618,0.40146,0.48711,0.08974,0.10624,-0.00892,-0.01908,0.01071,16.20612,-0.15925,0.02707,-0.18996,0.27737,-0.0036,-0.14949,-0.04562,0.01435,0.00388,868.72211
="2026/04/02 16:04:14.160",0.08406,0.05355,-0.17553,-0.3251,0.05995,-0.11964,-0.00972,0.01264,-0.00779,15.93992,0.00225,-0.01773,0.05297,-0.03867,-0.05454,0.15411,-0.12914,0.01405,0.25301,866.53589
="2026/04/02 16:04:14.180",-0.33261,0.02179,0.21075,-0.46511,-0.07698,0.1771,0.00175,0.04012,0.01691,15.60766,-0.22642,-0.06538,-0.16977,0.12602,-0.02728,0.14517,0.04517,0.08419,0.28742,864.23694
="2026/04/02 16:04:14.200",0.12379,-0.04631,0.24492,0.09705,-0.38006,0.3612,-0.14077,0.00757,-0.00749,15.67469,-0.1018,-0.08042,0.04924,-0.0089,-0.00034,-0.02097,-0.03721,0.23193,0.02277,861.99438
="2026/04/02 16:04:14.220",-0.15059,-0.11422,-0.13339,-0.37991,-0.42928,0.12273,-0.16315,0.00166,0.0069,15.85663,0.07661,0.10358,0.12579,-0.00907,-0.05329,0.14139,0.03177,0.00773,0.20709,859.45142
="2026/04/02 16:04:14.240",-0.06179,-0.01843,0.37573,0.4548,-0.00295,0.09315,-0.15894,-0.00176,-0.01506,17.4786,-0.10473,-0.05784,-0.16744,0.029,0.04402,-0.22311,0.11416,0.03811,-0.00105,858.75037
="2026/04/02 16:04:14.260",0.11959,0.0253,-0.08562,-0.04271,0.20004,-0.27936,-0.00654,-0.00067,0.01753,19.60773,0.19941,0.02069,0.0901,-0.06619,-0.03348,-0.0389,-0.04043,-0.00506,-0.04726,858.13837
="2026/04/02 16:04:14.280",-0.29432,0.10293,0.10418,-0.08607,0.20176,-0.2581,-0.06728,-0.01697,0.04698,21.64863,0.05017,0.05914,-0.19679,0.16568,0.00763,-0.05748,0.17239,-0.03104,0.16187,858.51801
="2026/04/02 16:04:14.300",0.10939,0.07215,0.28389,0.54882,0.25959,-0.24589,-0.08766,-0.00563,-0.01037,23.10929,0.10875,-0.04154,-0.0799,-0.14732,0.08202,-0.09207,-0.09002,0.30649,0.12308,860.33087
="2026/04/02 16:04:14.320",-0.21318,-0.04429,-0.28516,-0.25056,0.2122,-0.52222,-0.07365,-0.03036,-0.04173,23.38138,0.22106,0.06372,-0.0138,-0.11351,0.01326,0.14931,-0.07379,0.16592,0.16817,861.79517
="2026/04/02 16:04:14.340",-0.133,-0.04711,0.41207,0.58502,0.21223,-0.0871,-0.08168,-0.03519,-0.03054,23.46523,-0.13496,-0.10584,-0.10878,-0.00829,0.05478,-0.23613,-0.06968,0.11318,-0.01559,864.64386
="2026/04/02 16:04:14.360",0.05276,0.0448,-0.18765,0.01977,-0.0799,-0.34216,-0.09401,-0.06313,-0.04003,22.3686,0.16018,-0.00882,-0.00392,-0.12738,-0.0133,0.08023,-0.27102,0.01543,0.28555,866.99658
="2026/04/02 16:04:14.380",-0.2721,0.10871,-0.02276,-0.03459,-0.0971,-0.45436,-0.00023,0.02412,-0.06236,21.30779,-0.05304,0.05165,-0.22171,-0.04131,-0.01499,0.15275,-0.04806,-0.08029,0.26164,868.53931
="2026/04/02 16:04:14.400",0.06408,0.1127,0.19638,0.40397,0.13236,-0.55104,0.05765,-0.02601,0.0071,20.59783,-0.01423,-0.02503,-0.09828,-0.15814,0.02116,0.00071,-0.24592,-0.03622,0.11232,870.06268
="2026/04/02 16:04:14.420",-0.16227,0.08649,-0.33182,-0.29722,0.16695,-0.35733,0.04405,-0.02402,0.00076,17.95604,0.06839,0.05601,-0.10316,-0.13564,-0.05489,0.06913,-0.10523,-0.14723,0.17494,869.70905
="2026/04/02 16:04:14.440",-0.11151,0.07915,0.27262,0.32068,0.05955,-0.45271,-0.04575,0.02198,-0.00726,16.21421,-0.15933,0.00104,-0.16563,-0.00702,0.04527,-0.13708,0.08908,-0.23399,0.11245,869.21802
="2026/04/02 16:04:14.460",0.1208,0.05278,-0.04514,-0.07963,0.10863,-0.32898,-0.07004,0.00001,-0.00209,15.49623,0.0963,0.03531,0.01721,0.01041,0.0107,-0.07961,-0.11547,-0.04643,-0.04822,867.3999
="2026/04/02 16:04:14.480",-0.07346,-0.06473,-0.03999,-0.21314,0.13795,-0.23303,-0.0473,0.0087,-0.06667,15.70696,-0.01693,-0.03777,-0.25094,0.1184,0.04174,0.00145,0.1522,0.03609,0.04244,864.65527
="2026/04/02 16:04:14.500",0.18501,-0.18921,0.25532,0.17065,0.08484,-0.28214,-0.11717,-0.04263,-0.05196,16.94739,-0.08637,0.0074,0.1198,-0.01718,0.03736,-0.17212,0.04466,0.18177,-0.00095,861.97925
="2026/04/02 16:04:14.520",0.03569,-0.16181,-0.43238,-0.46133,-0.00568,0.141,-0.00842,-0.04445,-0.04772,16.86632,0.14994,-0.06294,-0.16408,-0.0753,0.00291,0.15814,0.08539,0.06828,0.02623,859.78546
="2026/04/02 16:04:14.540",0.18478,-0.01038,0.19965,0.22776,-0.13423,0.12615,0.08835,0.05044,-0.00588,18.1113,-0.12674,0.00408,-0.10192,-0.08784,0.06069,-0.04461,0.21794,0.01478,-0.22986,859.42236
="2026/04/02 16:04:14.560",0.18882,0.0017,-0.30415,-0.31662,0.06666,-0.41724,0.05183,0.00982,0.03246,19.62621,0.18097,0.03181,0.0695,-0.09895,0.02763,0.01352,0.04411,0.02466,-0.01337,859.51495
="2026/04/02 16:04:14.580",-0.03627,0.01005,-0.09774,-0.00542,-0.02856,0.19896,-0.05412,0.01776,0.05322,21.39882,0.024,-0.04185,-0.29315,-0.17679,0.02072,0.03853,0.22798,-0.14418,-0.3234,860.47748
="2026/04/02 16:04:14.600",0.30005,-0.01103,0.10317,0.2363,0.14856,-0.5759,-0.01694,-0.00292,-0.01232,23.53608,0.02401,0.05341,0.08557,-0.24986,0.03106,-0.12398,0.03529,-0.25013,-0.21483,863.05096
="2026/04/02 16:04:14.620",-0.06206,0.00675,-0.31553,-0.32679,0.21734,-0.34539,0.00638,0.05668,0.01882,23.72659,0.25482,-0.00411,-0.1815,0.00106,-0.09854,-0.03066,0.06033,-0.13238,-0.12713,865.22363
="2026/04/02 16:04:14.640",0.10838,-0.02185,0.05539,0.5619,0.13335,-0.14657,-0.03546,0.02924,0.07867,23.7645,-0.08689,-0.01291,-0.14371,-0.2034,-0.00688,-0.06536,0.05555,-0.01083,-0.07522,867.34558
="2026/04/02 16:04:14.660",0.09207,-0.07329,-0.15564,-0.11814,0.26956,-0.69776,-0.05385,0.03896,-0.02277,23.13851,0.19145,-0.00108,0.02403,-0.33085,-0.04343,0.16037,-0.07037,-0.00467,-0.1514,869.06787
="2026/04/02 16:04:14.680",-0.03345,-0.10383,-0.22144,0.08447,-0.05866,0.11832,0.21222,0.06015,0.02019,22.39434,-0.00983,-0.06327,-0.25149,0.06098,-0.03622,0.06331,0.06861,-0.07602,-0.0032,870.71118
="2026/04/02 16:04:14.700",0.22897,0.00398,0.11137,0.37859,0.00804,-0.49563,0.04052,0.02123,0.01282,21.43604,-0.01296,0.06512,0.09188,-0.13686,0.02296,-0.07122,-0.01994,-0.01507,-0.05841,871.33057
="2026/04/02 16:04:14.720",-0.09791,0.02789,-0.32711,-0.32241,0.08163,-0.05169,-0.02659,-0.03338,-0.06202,19.04389,0.16237,0.02238,-0.04638,-0.03596,-0.07901,0.15125,-0.00156,-0.07799,-0.11022,870.24231
="2026/04/02 16:04:14.740",0.18705,0.02954,0.04505,0.35612,0.0225,0.2553,0.05206,0.05685,0.00448,17.94648,-0.15804,-0.00511,-0.1262,0.06626,0.04095,-0.15136,0.09698,-0.08982,-0.20439,869.65472
="2026/04/02 16:04:14.760",0.33408,-0.01069,-0.32765,-0.45717,0.06807,-0.1689,0.09036,-0.01984,0.0335,16.55274,0.13237,0.04684,0.13609,-0.05887,-0.05,0.05352,-0.03808,-0.05678,-0.09859,868.08362
="2026/04/02 16:04:14.780",-0.14285,-0.04874,-0.07493,-0.31788,-0.10628,0.42811,0.06962,0.03543,0.02415,15.65355,-0.12096,-0.04566,-0.00888,0.05583,-0.0251,0.15729,0.20913,-0.04842,-0.23683,865.70514
="2026/04/02 16:04:14.800",0.40419,-0.0844,-0.03382,0.18465,-0.15178,0.07972,0.17389,0.03688,0.02453,16.23073,-0.09434,-0.0191,0.16497,-0.19742,0.07968,0.00843,0.05027,0.0264,-0.34549,864.00574
="2026/04/02 16:04:14.820",0.01662,-0.05662,-0.33632,-0.42527,-0.17901,0.32614,0.06236,0.01821,0.00563,16.8014,0.1186,0.02108,0.0323,-0.22915,-0.04245,0.06245,0.16933,-0.18568,-0.18166,861.53943
="2026/04/02 16:04:14.840",0.09298,0.0043,0.1724,0.39356,0.03701,0.21714,0.06231,0.00018,-0.00131,19.13355,-0.11518,-0.04716,-0.05317,0.08563,0.09166,-0.27705,0.20063,0.00001,-0.27573,860.67981
="2026/04/02 16:04:14.860",0.28896,0.02396,-0.28098,-0.26083,0.19299,-0.17398,0.14422,-0.01915,0.01409,21.63298,0.276,0.05154,0.17285,-0.19551,0.03532,-0.00759,0.06406,-0.00307,-0.18553,860.9306
="2026/04/02 16:04:14.880",-0.14359,-0.03793,-0.08229,-0.09432,0.0734,0.33946,0.10793,0.04528,0.03876,23.35455,0.04662,-0.01118,-0.08429,0.00672,-0.0076,0.05622,0.15831,-0.04135,-0.15228,862.1275
="2026/04/02 16:04:14.900",0.31107,-0.01431,0.06524,0.37895,0.04915,0.07474,-0.00376,0.0254,0.01202,24.55474,0.10034,0.03936,0.20632,-0.1628,0.02247,-0.25703,-0.0131,0.08813,-0.33347,863.5896
="2026/04/02 16:04:14.920",-0.0821,-0.01121,-0.32762,-0.50044,-0.05764,0.36706,0.0284,-0.01041,0.00953,24.03961,0.16291,-0.03164,0.08848,-0.12366,-0.07081,0.24762,-0.01883,-0.18466,-0.03942,865.16644
="2026/04/02 16:04:14.940",-0.01183,0.04137,0.15905,0.21625,-0.24385,0.39413,0.1272,0.03082,0.03937,24.48446,-0.15294,-0.00654,-0.07519,-0.08212,0.07371,-0.01256,0.00044,-0.02739,-0.06297,868.27655
="2026/04/02 16:04:14.960",0.14811,-0.03583,-0.21234,-0.47569,-0.20467,0.13911,0.09899,0.03088,-0.04157,23.89662,0.15244,0.00242,0.0267,0.00231,-0.01013,-0.10134,-0.12055,-0.01677,0.01682,870.22101
="2026/04/02 16:04:14.980",-0.16745,-0.06798,-0.05172,-0.32752,-0.20377,0.41969,0.03208,-0.00787,-0.02728,21.78847,-0.13372,0.03265,0.03287,0.24998,-0.05642,0.01163,0.02426,-0.03422,-0.04106,871.47168
="2026/04/02 16:04:15.000",0.23455,-0.03505,0.21611,0.14307,-0.23558,0.30611,-0.04027,-0.00919,-0.11905,19.63948,-0.08971,-0.06496,0.16699,0.17151,0.02979,-0.21319,-0.10687,-0.00013,-0.01357,871.66376
="2026/04/02 16:04:15.020",-0.13699,0.03911,-0.20769,-0.35281,-0.33155,0.56015,-0.08195,-0.00017,-0.01725,17.2054,0.01864,0.00982,0.13093,0.08725,-0.09239,0.15608,-0.01499,-0.14213,0.05732,869.56116
="2026/04/02 16:04:15.040",0.06431,0.11175,0.32834,0.28706,-0.22967,0.33089,0.07488,0.06654,0.03535,16.78389,-0.24885,-0.03472,0.12712,0.31789,0.00571,-0.11179,0.01891,-0.07041,-0.00829,867.99536
="2026/04/02 16:04:15.060",0.09797,0.02082,-0.1481,-0.0797,-0.08071,0.38894,-0.01355,-0.01489,0.02987,16.64205,0.03742,0.00471,0.15513,0.14411,-0.07181,0.04732,-0.01644,-0.04961,0.2145,865.41736
="2026/04/02 16:04:15.080",-0.17894,-0.03873,-0.05655,-0.19737,-0.03109,0.3618,0.04502,0.04678,0.02929,16.33959,-0.20599,0.00963,0.03797,0.4348,-0.06829,0.05642,0.14259,0.15048,-0.00104,862.96704
="2026/04/02 16:04:15.100",0.17141,-0.08556,0.21677,0.27125,0.03068,0.19384,0.00938,-0.05356,0.00921,17.15166,-0.21274,0.00542,0.29842,0.3298,0.01837,-0.14025,0.01793,0.19452,0.03693,860.64716
="2026/04/02 16:04:15.120",-0.11947,-0.0733,-0.11912,-0.30125,-0.00875,0.57613,0.00249,-0.00706,-0.01249,17.85909,0.07941,-0.03943,-0.03423,0.31498,-0.06547,0.20234,0.08597,0.07341,0.04131,858.4433
="2026/04/02 16:04:15.140",0.09364,0.01874,0.24673,0.35962,-0.0409,0.08643,0.099,-0.04185,-0.03716,20.35416,-0.17045,0.06477,0.05753,0.27079,0.00865,-0.13778,0.07525,0.06457,-0.05838,858.87732
="2026/04/02 16:04:15.160",0.06108,0.01672,-0.11377,-0.1653,0.22241,-0.07383,-0.08457,0.03394,0.00542,22.04228,0.10412,0.00805,0.27811,0.24882,0.02604,0.0851,-0.02501,-0.06019,-0.06445,859.97894
="2026/04/02 16:04:15.180",-0.2189,0.04415,-0.02979,0.12579,-0.07522,0.73747,-0.05886,0.01044,0.03914,22.86948,-0.03898,-0.05694,-0.10238,0.24854,0.00317,0.12245,0.01958,-0.08385,-0.16921,861.75525
="2026/04/02 16:04:15.200",0.11948,0.07064,0.17085,0.24982,-0.09047,0.02456,-0.00998,0.01502,-0.06747,24.07901,-0.11061,0.05326,0.21524,0.15381,0.06059,-0.15875,-0.07947,-0.08179,0.04196,864.38733
="2026/04/02 16:04:15.220",-0.35422,0.09397,-0.13492,-0.46178,-0.12088,0.14734,0.02098,-0.00673,-0.02794,23.8898,0.08832,-0.04906,-0.04625,0.22445,-0.03669,0.13454,-0.08385,-0.08123,0.08544,866.03284
="2026/04/02 16:04:15.240",0.06261,0.12042,0.17807,0.42647,-0.20541,0.16662,-0.00111,0.01991,0.02424,23.79245,-0.13276,0.01935,-0.2103,0.15655,0.01861,-0.03936,-0.06476,-0.08968,0.1192,867.97906
="2026/04/02 16:04:15.260",-0.14126,0.03583,0.12709,-0.18416,0.09655,-0.37034,0.11741,-0.02453,0.02013,22.60822,0.21524,0.0495,0.09861,0.09375,-0.03578,-0.01519,-0.17037,-0.03984,0.23511,868.08313
="2026/04/02 16:04:15.280",-0.24556,-0.06109,0.00191,0.07933,-0.04375,0.26264,0.04906,-0.00358,-0.0043,20.05705,0.05978,0.00102,-0.13697,0.37666,-0.04616,-0.04069,-0.05253,0.10323,0.22447,868.32385
="2026/04/02 16:04:15.300",0.03715,-0.11506,0.28538,0.469,-0.05106,0.26579,-0.08391,-0.0616,0.0177,18.86474,-0.02443,-0.04799,0.19637,0.04142,0.00279,-0.12976,-0.16548,0.14884,0.21762,868.91144
="2026/04/02 16:04:15.320",-0.42519,-0.08488,0.01355,-0.49989,-0.27288,0.45661,0.01743,0.0271,-0.01972,17.63001,0.09751,-0.01659,0.09785,0.20687,-0.05744,0.24299,-0.09039,0.14153,0.3566,867.63037
="2026/04/02 16:04:15.340",0.07674,0.00531,0.18748,0.2238,-0.31976,0.54202,-0.03221,-0.00811,-0.03221,16.87259,-0.26329,-0.0328,-0.05026,0.1582,0.04206,-0.0758,-0.01351,0.14417,0.30013,865.98767
="2026/04/02 16:04:15.360",-0.09159,0.06283,0.03586,-0.41648,-0.08222,-0.08015,-0.11545,-0.00187,-0.07484,15.59649,0.02897,0.02032,0.19689,-0.04002,-0.03005,0.14332,-0.08669,0.11135,0.16566,863.4342
="2026/04/02 16:04:15.380",-0.33236,0.02771,0.27033,-0.24435,-0.11631,0.39053,-0.06737,-0.01981,-0.01123,15.25017,-0.18379,-0.05186,-0.00516,0.17948,-0.02401,-0.00199,0.06493,0.06076,0.04689,861.36652
="2026/04/02 16:04:15.400",0.14885,0.02933,0.20311,0.36855,-0.03576,-0.074,-0.00693,0.03163,-0.02299,17.42331,-0.1858,0.02107,0.19738,-0.04342,0.07143,-0.17834,-0.07146,0.07105,-0.01135,859.93323
="2026/04/02 16:04:15.420",-0.22455,0.01959,-0.11252,-0.33089,0.04144,-0.13677,-0.08297,-0.01613,-0.02951,18.96241,0.10897,-0.00863,0.01661,0.04404,-0.02312,0.11966,0.05857,-0.10487,0.18604,858.28552
="2026/04/02 16:04:15.440",-0.05156,0.06643,0.41776,0.71373,0.05363,-0.22985,-0.06737,-0.03381,-0.03226,20.86052,-0.16335,0.10403,-0.07568,0.08177,0.06441,-0.19881,0.04475,0.05383,0.00378,858.71661
="2026/04/02 16:04:15.460",0.03059,0.08543,-0.08415,-0.07316,0.61422,-0.27112,0.01337,-0.00681,0.00948,21.9808,0.11034,-0.03295,0.10025,-0.01053,-0.02077,-0.00095,-0.11263,0.05119,0.02867,859.18652
="2026/04/02 16:04:15.480",-0.34072,0.03611,0.21531,-0.25138,0.22341,-0.09953,-0.16565,0.00097,-0.01274,22.14059,-0.08709,-0.04482,-0.18772,0.09371,-0.02389,-0.00238,0.01726,0.08467,0.29157,860.16882
="2026/04/02 16:04:15.500",0.07304,0.02735,0.2538,0.31086,-0.08407,-0.34417,-0.05468,-0.0363,-0.00424,23.33688,-0.09105,-0.01333,-0.01194,-0.08454,0.01533,-0.10003,-0.16329,0.28182,0.19132,863.078
="2026/04/02 16:04:15.520",-0.16403,-0.03467,-0.34806,-0.46267,-0.05652,-0.23499,-0.02085,-0.0133,-0.0586,23.6346,0.07667,-0.00339,0.04827,-0.14322,-0.07172,0.22479,-0.17703,0.10216,0.27155,865.56628
="2026/04/02 16:04:15.540",-0.10308,-0.01292,0.42574,0.40626,-0.06607,-0.12432,-0.10472,-0.02793,-0.03051,23.42762,-0.25092,-0.06164,-0.14619,-0.0397,0.01179,-0.09087,-0.06302,-0.10252,-0.16511,867.74628
="2026/04/02 16:04:15.560",0.15575,0.02763,-0.25609,-0.07641,0.00028,-0.5113,-0.0206,-0.02927,-0.02314,21.08843,0.04489,0.03001,0.04229,-0.05725,0.00234,0.0605,-0.27202,-0.32072,0.06372,868.59491
="2026/04/02 16:04:15.580",-0.23654,0.15887,-0.04729,-0.26497,0.02266,-0.24766,-0.03189,-0.00273,0.00865,18.52743,-0.15521,-0.03264,-0.21825,-0.00178,-0.01948,-0.06367,0.04648,-0.17455,-0.01342,869.62579
="2026/04/02 16:04:15.600",0.00045,0.03923,0.27582,0.34531,0.1708,-0.69322,-0.07961,0.03441,-0.01075,17.6048,-0.05058,0.1046,-0.06127,-0.24844,0.00865,-0.17772,-0.13713,0.11854,0.07209,869.71381
="2026/04/02 16:04:15.620",-0.19606,-0.10909,-0.20455,-0.48625,0.42731,-0.42304,0.02089,-0.00057,0.00919,15.78344,0.00554,-0.05018,0.08516,-0.06453,0.00111,0.16522,0.03006,-0.00617,0.40167,866.95074
="2026/04/02 16:04:15.640",0.00511,-0.12308,0.38919,0.29269,0.14553,-0.26632,-0.06306,0.01366,-0.00631,14.87481,-0.24807,-0.02133,-0.13263,-0.13618,0.07313,-0.22959,0.09565,0.12147,0.18941,865.29181
="2026/04/02 16:04:15.660",-0.00861,-0.05623,0.02886,-0.21946,0.06157,-0.32043,-0.05909,-0.05533,-0.01779,14.87741,0.06505,-0.00357,0.03512,-0.14692,0.0105,0.06004,0.04933,0.17207,0.20472,863.20209
="2026/04/02 16:04:15.680",-0.01508,-0.08362,-0.21803,-0.2941,0.08463,-0.22453,0.06622,0.01447,-0.02523,16.25677,-0.13046,-0.02102,-0.12905,-0.13906,-0.01791,0.03187,0.16011,0.18802,0.34579,861.35486
="2026/04/02 16:04:15.700",0.29376,-0.02206,0.10892,0.19209,0.08114,-0.25258,0.01456,-0.03654,-0.03175,18.07173,-0.04968,-0.01894,-0.06617,-0.35092,0.01109,0.07663,0.06932,0.22258,-0.34083,860.65454
="2026/04/02 16:04:15.720",-0.1168,-0.00838,-0.24136,-0.45954,0.04864,-0.18492,-0.00572,-0.02738,-0.02764,18.95935,0.19137,-0.0017,-0.18841,-0.40658,-0.03487,0.36182,0.03004,-0.19982,-0.12679,859.45093
="2026/04/02 16:04:15.740",0.14431,0.19202,0.12824,0.20355,0.08749,-0.27615,-0.05225,0.01318,-0.00374,21.12303,-0.09736,0.01516,-0.07989,-0.45428,0.05296,-0.019,0.17804,-0.21932,-0.08522,860.31476
="2026/04/02 16:04:15.760",0.13851,0.17695,-0.07089,-0.08382,0.17821,-0.29275,-0.01705,-0.0365,0.02308,22.36779,0.22155,0.004,0.06188,-0.33833,0.00822,-0.04086,-0.05469,-0.10654,-0.14497,861.2887
="2026/04/02 16:04:15.780",-0.07863,0.04587,-0.13463,-0.06286,-0.0079,0.17727,0.01946,0.01463,0.03213,23.08809,0.06058,-0.04126,-0.29122,-0.25077,-0.06916,-0.05349,0.11471,-0.22187,-0.16523,862.69678
="2026/04/02 16:04:15.800",0.13868,-0.09471,0.2162,0.24378,0.09584,-0.64451,0.01122,-0.00192,0.00214,24.48964,0.03115,0.01716,0.01634,-0.33052,0.00632,-0.16127,-0.07157,-0.0998,-0.13745,865.8385
="2026/04/02 16:04:15.820",-0.16727,-0.05585,-0.33757,-0.36374,0.06379,-0.41535,-0.09004,-0.02257,-0.01167,23.90318,0.29826,-0.0007,-0.2311,-0.28677,-0.04552,0.15189,0.01295,-0.06656,0.12491,867.30408
="2026/04/02 16:04:15.840",0.07705,-0.02035,0.02467,0.54731,0.09143,-0.24265,-0.04672,-0.0073,0.00839,23.09538,-0.0621,0.02799,-0.1624,-0.3474,0.0567,-0.0133,-0.06874,0.15398,0.01153,868.98553
