time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ
="2026/04/02 15:43:45.040",0.2461,0.03964,-1.04188,-0.01125,0.00513,0.01308,0.04071,0.0014,0.00811,20.64905,864.43298,0.13187,0.15786,-0.2611,-0.01924,0.00353,0.00861,-0.16244,0.08721,-0.33819
="2026/04/02 15:43:45.060",-0.19892,0.1995,-0.95156,-0.01394,0.00231,0.00769,-0.00911,-0.01126,-0.01245,20.26908,864.04724,-1.66757,-0.0681,0.08567,-0.01414,0.01213,0.00001,0.90433,-0.0211,0.42957
="2026/04/02 15:43:45.080",-0.19106,0.03457,-0.64514,-0.01959,-0.00615,0.03678,-1.3236,-0.02761,0.08778,20.00084,864.08813,-0.75029,-0.18506,0.36649,-0.01626,-0.00807,-0.03387,-0.7989,-0.02407,-1.20555
="2026/04/02 15:43:45.100",0.21914,0.08118,-0.31457,-0.00509,-0.00187,0.02475,0.00406,0.08869,0.20276,19.76525,864.07202,-0.76736,0.11775,-0.44945,-0.01577,-0.0243,-0.06538,0.72661,0.04217,0.83282
="2026/04/02 15:43:45.120",-0.37583,0.12686,0.02679,-0.00839,-0.01149,0.02412,0.12053,-0.15117,-0.00876,19.91209,862.94751,-1.84257,-0.20404,0.54377,-0.01378,-0.02406,-0.05426,-0.47143,-0.03957,-0.30343
="2026/04/02 15:43:45.140",0.23775,0.13243,0.45172,-0.0209,-0.02576,0.04464,-0.0708,-0.12354,-0.26015,20.67965,862.0827,0.06561,0.07382,-0.22421,-0.00207,0.00337,0.02573,-0.04772,0.00975,-0.4847
="2026/04/02 15:43:45.160",-0.01987,-0.16673,0.61079,-0.02565,-0.0045,0.02795,0.15,-0.08542,-0.0767,21.61539,862.20331,-1.69388,0.09792,-0.02283,0.00645,0.00818,0.01497,0.06324,0.05633,1.05172
="2026/04/02 15:43:45.180",-0.12718,-0.02542,0.37364,-0.02203,-0.03303,0.00736,0.5222,0.05924,0.07188,22.32056,862.81519,-0.57692,-0.17464,0.62717,0.025,0.00438,0.00774,-0.81428,0.02821,-0.90917
="2026/04/02 15:43:45.200",0.43417,-0.27406,0.47222,0.02218,0.00962,0.00721,0.19621,-0.05923,-0.0772,22.55015,863.74768,-0.04232,0.20184,-0.6563,0.00715,0.00045,0.00173,0.64889,-0.00297,0.67236
="2026/04/02 15:43:45.220",-0.06856,-0.04843,0.21136,0.01716,0.00135,-0.01871,0.25858,-0.04737,-0.02102,22.24867,864.55737,-1.37953,-0.1423,0.57532,0.01939,-0.00395,-0.04804,-0.67214,-0.10509,0.17406
="2026/04/02 15:43:45.240",0.41766,0.0321,-0.09964,0.04805,-0.00241,-0.03903,0.12001,-0.03724,-0.00488,21.93969,865.23071,0.40418,0.09243,-0.33364,0.01754,0.00102,-0.02652,0.27364,-0.10984,-0.60663
="2026/04/02 15:43:45.260",0.1677,-0.07852,-0.03237,0.02318,-0.0104,-0.03712,0.16616,-0.07522,-0.02837,21.63837,865.90167,-0.73894,0.17686,-0.42994,-0.00759,0.00183,0.0183,0.3668,0.01539,0.80828
="2026/04/02 15:43:45.280",0.08736,0.30605,-0.72419,0.00127,-0.01195,-0.03544,0.25661,0.0642,0.07364,21.2034,865.96942,-0.2647,-0.1678,0.54919,-0.00563,0.00544,0.02549,-0.56058,0.08267,-0.7916
="2026/04/02 15:43:45.300",0.36158,-0.02243,-0.86069,-0.00714,-0.00081,-0.01862,0.1763,-0.01872,-0.02505,20.63418,865.73975,0.0075,0.24121,-0.56797,-0.02862,-0.00112,-0.01123,0.97831,0.1089,0.00984
="2026/04/02 15:43:45.320",-0.17922,0.00327,-1.06654,0.01267,-0.00455,0.03485,0.27932,-0.03115,-0.08615,20.08599,865.49866,-1.15403,-0.09669,0.51918,-0.04482,-0.4358,0.10756,-0.56842,0.14295,0.10286
="2026/04/02 15:43:45.340",0.15633,0.18863,-1.28895,-0.02092,-0.0085,0.00814,0.00101,0.02596,0.00926,19.82125,865.11029,0.07216,-0.05784,0.21673,-0.56695,0.03043,0.5274,0.41702,0.07849,-0.6601
="2026/04/02 15:43:45.360",-0.08865,-0.25777,-0.63595,-0.02148,-0.0064,0.01371,0.50154,-0.03077,-0.03118,20.06162,864.48657,-0.63977,0.11471,-0.60347,-0.48984,0.04849,-0.00334,0.26721,0.12474,0.54601
="2026/04/02 15:43:45.380",-0.21146,0.08861,-0.64043,0.41857,-0.01355,2.99513,0.32155,0.02912,0.03741,20.57963,864.09344,-0.0452,-0.27814,0.54963,0.13617,0.43705,-2.01335,-0.64817,0.00569,-0.34183
="2026/04/02 15:43:45.400",0.00907,0.00991,0.16265,-2.75995,0.79119,-1.88811,0.06665,0.03004,0.05848,20.43649,863.62823,0.21878,0.1679,-0.62786,-0.81861,0.08155,0.88374,0.68096,-0.03469,0.29237
="2026/04/02 15:43:45.420",-0.25784,0.13885,0.66443,-1.68651,-1.33242,-0.05256,0.19407,0.01671,-0.01056,19.94591,863.14276,-0.23962,-0.14825,0.26715,0.56565,-0.17507,-0.83695,-0.90338,-0.04313,0.34164
="2026/04/02 15:43:45.440",-0.01199,0.18971,0.39798,0.50222,-1.11735,1.26954,0.1038,0.03476,0.06675,20.12225,862.81543,0.64909,-0.16679,0.23046,-0.47546,0.12873,-0.30467,0.03608,-0.04939,-0.21138
="2026/04/02 15:43:45.460",-0.14096,-0.23726,0.99972,-1.80867,0.65732,-3.68664,0.18116,-0.04646,-0.07536,20.79362,862.953,0.06448,0.20566,-0.6479,-0.15048,-0.12047,1.1463,-0.11986,-0.01819,0.56099
="2026/04/02 15:43:45.480",-0.13561,0.20107,0.5539,0.46602,-0.55605,1.35358,0.40673,0.01235,-0.02116,21.33144,863.87195,0.14119,-0.2583,0.64428,0.35269,-0.26426,-0.89543,-0.76127,0.01338,-0.01322
="2026/04/02 15:43:45.500",0.06983,-0.18544,0.70282,0.19511,0.99548,-2.56346,0.24699,-0.05588,-0.00147,22.23538,864.70215,0.39779,0.22581,-0.58348,-0.77298,0.1768,1.74376,0.5833,-0.05203,0.34678
="2026/04/02 15:43:45.520",-0.0955,-0.29564,0.74218,-0.77449,0.95678,-1.09155,-0.0803,0.01997,-0.06744,22.92599,864.98773,0.03992,0.03799,0.11984,0.68171,-0.21055,0.55117,-0.74416,0.03266,0.53599
="2026/04/02 15:43:45.540",0.24492,-0.00564,0.2765,2.40074,0.12057,1.99646,0.09501,0.02515,0.07833,22.21875,864.9624,0.75789,-0.06908,0.07721,-0.50725,-0.06118,0.23095,0.361,0.01488,-0.15818
="2026/04/02 15:43:45.560",0.05601,-0.26264,0.20291,-0.52042,1.16906,-2.24948,-0.07632,-0.03168,-0.07411,21.48965,864.91492,0.45498,0.22929,-0.84514,-0.16077,0.2145,1.70446,0.19304,-0.07194,0.34465
="2026/04/02 15:43:45.580",0.05981,0.03648,-0.34345,0.73637,-0.14799,3.0909,-0.03865,0.03994,-0.00584,21.235,865.61249,0.71503,-0.23261,0.4603,0.54684,-0.29884,-0.59247,-0.3849,-0.06468,-0.00963
="2026/04/02 15:43:45.600",0.09046,-0.00059,-0.43656,1.57919,0.25828,0.07992,-0.15324,-0.00169,-0.03035,21.18464,866.22412,0.63497,0.12117,-0.53253,-0.72521,0.17828,1.11264,0.85072,-0.01072,-0.24724
="2026/04/02 15:43:45.620",-0.21153,-0.03781,-0.39139,-1.04963,0.23944,0.43837,-0.22616,0.00903,-0.10072,20.65146,865.78302,0.64262,0.0081,0.00985,0.8747,0.00677,0.00136,-0.49654,0.02236,0.0025
="2026/04/02 15:43:45.640",-0.01815,0.16699,-0.57554,1.96724,-0.60962,2.81843,0.07714,0.0369,0.04111,20.25844,864.19489,0.60352,-0.11112,0.37358,-0.17464,-0.15115,-0.95438,0.13515,-0.06254,0.09434
="2026/04/02 15:43:45.660",-0.28704,0.11585,-0.33097,-0.87057,0.43268,-2.4552,-0.20848,0.00282,-0.03559,20.05153,863.26556,0.67918,0.19897,-0.62545,0.22961,0.32708,0.79658,0.29395,-0.0405,-0.16258
="2026/04/02 15:43:45.680",-0.20506,0.0586,0.07532,-0.46984,-0.51105,2.14196,0.01013,-0.04864,-0.03296,20.1256,863.23779,0.74405,-0.23479,0.45678,1.00019,-0.07883,-1.4352,-0.601,-0.05306,0.0479
="2026/04/02 15:43:45.700",-0.23768,0.16345,0.28675,1.2098,0.05787,-0.95973,-0.11654,0.01273,0.03794,20.29081,865.08655,0.33114,0.05376,-0.26924,-0.49264,0.10056,0.15162,0.33619,0.00222,0.32085
="2026/04/02 15:43:45.720",-0.24839,-0.0198,0.86906,-2.56177,0.42382,-1.77402,-0.46705,-0.00977,0.02596,20.2963,866.48932,0.84171,-0.05414,-0.13831,1.0359,0.09866,0.14616,-0.49308,-0.00251,-0.25928
="2026/04/02 15:43:45.740",-0.10331,0.09473,0.75571,1.16416,-0.43535,1.17093,-0.14352,0.07537,0.09012,20.73234,867.6178,0.50599,-0.20632,0.41503,-0.52839,-0.29649,-0.8234,-0.19392,-0.02947,0.41328
="2026/04/02 15:43:45.760",-0.20376,-0.08873,1.05548,-0.76703,0.86174,-3.29367,-0.23738,0.057,0.01265,21.42039,868.76874,0.74924,0.14365,-0.54135,-0.07178,0.20402,0.99446,0.18157,-0.12003,-0.01851
="2026/04/02 15:43:45.780",0.00279,-0.19566,0.62916,-1.2506,0.12788,0.21242,-0.31763,0.01533,0.04386,22.13132,868.29803,0.97226,-0.16726,0.32261,0.53285,-0.23584,-0.49629,-0.66338,0.02939,0.38031
="2026/04/02 15:43:45.800",0.18961,-0.29864,0.39391,1.85335,0.69917,-0.84647,-0.24944,0.014,0.04352,23.41479,867.88629,0.49199,0.08793,-0.18677,-0.85395,0.28228,0.55445,0.45375,0.00858,0.27825
="2026/04/02 15:43:45.820",0.0093,-0.36934,0.65877,-2.10299,0.47641,-0.46487,-0.29312,-0.00353,0.00916,23.55654,864.67279,1.01828,0.01539,-0.28008,0.69638,-0.12559,0.95129,-0.3158,0.0677,0.02254
="2026/04/02 15:43:45.840",0.50062,0.06882,0.31258,1.29485,-0.64955,2.42287,-0.00293,0.02737,0.05586,24.28764,862.40155,0.39762,-0.10073,0.40286,-0.66573,-0.17481,-0.36967,0.20655,-0.13878,0.20406
="2026/04/02 15:43:45.860",0.1061,-0.04209,-0.22445,0.14011,0.13238,-0.64353,-0.48872,-0.03547,-0.00394,24.219,860.83807,0.3212,0.15502,-0.20855,-0.14819,0.14059,0.98894,0.4356,-0.1954,-0.25704
="2026/04/02 15:43:45.880",0.23227,-0.12937,-0.42709,-1.15349,-0.36339,2.41161,-0.2337,-0.00331,0.02348,23.29543,857.17395,0.48515,-0.12089,0.33981,0.31733,-0.13269,-0.19689,-0.14593,-0.01421,-0.01559
="2026/04/02 15:43:45.900",0.23602,0.09183,-0.52198,2.22413,-0.33123,1.21902,-0.21271,0.06764,0.06589,23.62807,857.36127,-0.39383,0.07539,0.04043,-0.82035,0.02067,-0.27642,0.87755,0.03035,-0.2725
="2026/04/02 15:43:45.920",-0.01389,0.07212,-0.47961,-1.7291,-0.36422,0.55951,-0.23116,-0.02577,-0.00604,21.48893,856.0061,0.09417,0.06779,-0.0508,0.96498,0.03892,0.21175,-0.24264,-0.01464,-0.55082
="2026/04/02 15:43:45.940",0.07035,0.30832,-0.64362,0.86693,-0.5231,1.48669,-0.29217,0.06125,0.0481,19.97745,857.56012,-0.43731,-0.0219,0.08968,-0.26599,-0.03342,-1.01221,0.47648,-0.10374,-0.21627
="2026/04/02 15:43:45.960",-0.32504,0.25633,-0.40653,0.58444,0.07539,-1.01062,-0.2071,0.00268,0.02002,19.57265,860.74719,-0.44833,0.15026,-0.28184,0.34985,0.02433,-0.27121,0.20033,0.05709,-0.29252
="2026/04/02 15:43:45.980",-0.10084,0.29431,-0.41799,-1.70428,0.02182,-0.00178,-0.24035,0.00271,0.0076,16.55748,860.97577,-0.11145,-0.03761,0.14578,0.74729,0.09277,-0.79674,-0.38918,0.1367,-0.25842
="2026/04/02 15:43:46.000",-0.2712,0.01176,-0.36646,1.92286,0.18751,-1.33366,-0.09812,0.03256,0.03881,16.39661,865.82935,-1.06465,0.02274,0.06457,-0.47545,0.10481,-0.91378,0.4924,0.21799,0.05206
="2026/04/02 15:43:46.020",-0.27052,-0.27255,0.58272,-1.77521,0.21908,-0.88559,0.00412,-0.02034,-0.04276,15.34126,866.78967,-0.51428,0.0007,0.21964,0.92018,0.02182,-0.18903,-0.57121,0.15556,-0.21626
="2026/04/02 15:43:46.040",-0.06339,0.07226,0.20812,-0.05092,-0.4062,-0.54715,0.03671,-0.03161,-0.01287,15.39706,868.08118,-1.03281,-0.08545,0.3955,-0.52787,0.00483,-0.83814,0.06046,-0.02386,0.18813
="2026/04/02 15:43:46.060",-0.1693,-0.10619,0.56688,0.23829,0.00855,-1.44955,-0.03565,0.01069,0.00272,18.6442,869.77893,-0.88234,0.06542,-0.04164,0.04537,0.02992,-0.08351,-0.00071,-0.15411,0.04191
="2026/04/02 15:43:46.080",0.14613,-0.04707,0.50078,-2.19553,-0.15147,0.03927,0.08372,-0.0373,-0.01757,17.73,866.42902,-0.40945,-0.04452,0.18643,0.10762,-0.01254,0.15864,-0.43486,-0.07102,0.04569
="2026/04/02 15:43:46.100",0.16968,0.0914,0.3778,1.52981,-0.22386,-0.53667,0.00263,0.04605,0.13579,20.53777,867.05426,-1.1537,0.03134,0.04868,-0.92392,-0.12729,-0.34508,0.52059,0.04338,0.12598
="2026/04/02 15:43:46.120",0.21769,-0.02861,0.22292,-1.35964,-0.3026,0.52179,0.07546,-0.02,-0.08258,21.38087,863.27466,-0.36902,-0.01185,-0.07609,0.37058,0.01583,0.72951,-0.47603,0.0274,-0.04818
="2026/04/02 15:43:46.140",0.39545,0.2567,-0.14221,0.03746,-0.22068,0.28233,0.06442,0.03287,0.02568,22.18652,860.42352,-0.53065,-0.05095,0.04708,-0.82726,-0.06816,0.32135,0.73805,0.0402,-0.23211
="2026/04/02 15:43:46.160",0.27609,-0.15898,-0.32301,1.49223,-0.19721,1.11258,0.19923,0.01479,0.08066,25.97459,859.72266,-0.95252,0.06512,-0.00701,0.12188,-0.06054,0.00039,-0.15258,0.05441,0.01682
="2026/04/02 15:43:46.180",0.25842,0.11298,-0.90994,-1.42332,0.04634,1.01833,0.23315,0.00209,-0.0109,23.96761,855.91418,-0.20658,-0.02622,0.13298,0.08838,0.03155,0.66526,0.14297,0.08739,-0.36369
="2026/04/02 15:43:46.200",0.19949,-0.07481,-0.90343,1.79133,-0.22435,0.44353,0.41517,0.01274,-0.0416,25.26188,858.46069,-0.58973,0.1062,-0.13008,-0.41602,-0.08756,-0.49071,0.63451,0.07708,-0.23554
="2026/04/02 15:43:46.220",0.04889,0.00466,-1.03351,-0.55947,-0.36642,1.59582,0.16356,-0.06798,-0.00699,24.74376,857.94843,-0.53408,0.00495,0.20779,0.62785,0.05735,0.0523,-0.62771,0.01615,-0.12702
="2026/04/02 15:43:46.240",0.01828,0.18046,-1.05686,-0.10615,-0.14484,-0.27835,0.09104,-0.05042,-0.03533,21.76439,860.65588,-0.36496,0.04195,-0.142,-0.51282,0.04211,-0.24068,0.69935,0.00948,-0.29319
="2026/04/02 15:43:46.260",-0.17741,-0.02739,-0.45963,1.12111,-0.48859,0.6108,0.27241,-0.02951,-0.04276,22.52385,866.26752,-0.5931,0.03988,-0.0606,0.30127,0.00345,-0.79998,-0.28826,0.02985,-0.05686
="2026/04/02 15:43:46.280",-0.13215,0.26543,-0.51942,-1.45001,-0.13717,-0.30207,0.29553,0.00064,0.00839,18.72618,867.24054,-0.14847,-0.02289,0.11962,0.06444,0.05065,0.08374,-0.2728,0.06938,-0.05192
="2026/04/02 15:43:46.300",-0.22634,-0.03472,-0.19822,0.93737,0.10444,-1.54286,0.25907,0.01062,-0.02407,18.68497,873.22906,-0.60969,0.0366,0.01144,-0.39625,0.03431,-0.74415,0.26934,0.04494,-0.04633
="2026/04/02 15:43:46.320",-0.17806,-0.13851,0.2161,-0.80216,-0.01605,-0.10492,0.17814,-0.01868,0.00925,17.79294,874.23016,-0.49573,-0.03979,0.32817,0.3809,-0.01634,-0.14618,-0.89127,0.07774,0.27388
="2026/04/02 15:43:46.340",-0.056,0.05205,0.18396,-0.68945,0.45116,-2.23022,0.06809,0.01096,-0.01122,15.21718,874.28107,-0.33969,0.0223,0.22174,-0.65151,0.11155,0.05299,0.29937,0.01651,0.16781
="2026/04/02 15:43:46.360",-0.05549,-0.30562,0.68189,0.414,0.1868,-0.50513,0.4656,0.00784,-0.03781,18.15003,874.6759,-0.32834,0.02037,-0.20787,0.16357,-0.02083,-0.47015,-0.44841,-0.00014,0.27814
="2026/04/02 15:43:46.380",0.22334,-0.06449,0.44925,-1.33441,0.23939,-0.28791,0.25315,-0.01311,-0.06332,16.98742,869.52551,0.36719,-0.05911,0.00668,-0.2335,0.02381,0.71619,-0.19412,-0.05315,0.47302
="2026/04/02 15:43:46.400",0.16761,-0.01821,0.69187,0.65664,0.07448,-0.87161,0.15823,0.01363,-0.04298,19.80052,868.69452,-0.134,0.02067,-0.14448,-0.50543,-0.07555,0.28445,0.31893,-0.03668,0.28452
="2026/04/02 15:43:46.420",0.33065,0.07665,0.67205,-0.23542,-0.35566,1.35838,0.19866,0.00396,-0.04976,22.78603,863.90955,0.34458,-0.09096,-0.06256,0.27527,-0.06584,0.63281,-0.52083,-0.05201,0.12585
="2026/04/02 15:43:46.440",0.30302,0.14403,0.01824,0.19117,0.20574,-0.38763,0.21799,0.03011,0.02779,22.91156,859.92535,0.3809,-0.082,-0.20044,-0.66949,-0.01988,1.04993,0.48023,-0.03821,0.08994
="2026/04/02 15:43:46.460",0.11462,-0.08555,-0.17033,1.1054,-0.00842,1.38407,0.24718,-0.02704,0.01306,27.35684,859.01416,0.154,0.03749,-0.23964,0.24275,-0.16795,0.2097,-0.20514,0.02598,-0.27471
="2026/04/02 15:43:46.480",0.17906,0.21131,-0.67623,-0.12503,-0.00527,0.73507,0.31883,0.00843,-0.01623,27.34364,856.27234,0.22684,-0.03701,0.04359,0.03567,-0.01209,0.66723,0.22115,0.11998,0.02804
="2026/04/02 15:43:46.500",-0.00542,-0.04911,-0.66869,1.26857,0.65642,-0.30907,0.2636,-0.05491,-0.0263,28.62949,859.00085,-0.06514,0.12912,-0.29903,-0.02716,0.08348,0.2318,0.36811,0.04854,-0.06062
="2026/04/02 15:43:46.520",-0.15526,-0.11984,-0.52302,0.46828,0.34099,1.44409,-0.0492,0.02067,-0.01285,28.52972,859.97113,0.15761,-0.01067,0.09472,0.68387,-0.09034,0.04056,-0.30539,0.11633,-0.08392
="2026/04/02 15:43:46.540",-0.14409,-0.04029,-0.4363,0.61861,0.34719,-0.68744,0.08486,-0.03719,-0.05132,24.75842,863.46271,0.36593,0.00471,-0.29251,-0.1661,0.13243,0.16047,0.46252,0.04787,0.09495
="2026/04/02 15:43:46.560",-0.41076,-0.14036,-0.17229,0.80806,0.06065,0.18598,0.01388,0.02176,-0.02897,24.67692,868.99298,0.22683,-0.02947,-0.19039,0.59093,0.03871,-0.493,-0.40791,-0.10747,-0.10634
="2026/04/02 15:43:46.580",-0.26555,-0.03015,0.02018,-0.29958,0.18496,-0.17181,0.05576,0.066,0.02989,19.85431,870.61029,0.68519,-0.08478,0.02176,0.15863,0.07679,-0.17304,-0.10658,-0.12808,0.15203
="2026/04/02 15:43:46.600",-0.45587,-0.06792,0.40022,0.30298,0.33798,-1.3888,-0.14087,-0.00201,-0.02269,18.20759,874.74286,0.33439,0.02445,-0.19932,0.0084,0.13977,-0.22533,-0.03922,-0.09768,0.11984
="2026/04/02 15:43:46.620",-0.30949,-0.02853,0.70522,-0.44529,-0.1037,0.32549,-0.22877,0.04163,-0.06385,17.39244,874.48859,0.77552,-0.06984,0.15849,0.41611,0.00086,-0.31787,-0.53535,-0.05832,0.01028
="2026/04/02 15:43:46.640",-0.15963,-0.10221,0.85911,-0.28539,0.23711,-1.22549,0.06121,-0.01535,-0.04748,13.71971,873.81567,0.47799,-0.00489,-0.00707,-0.32271,0.05134,0.01748,-0.20434,-0.06184,0.72654
="2026/04/02 15:43:46.660",-0.1882,0.07182,0.82412,-0.63617,0.01299,-0.79993,-0.28333,-0.00838,-0.03434,15.40199,872.32733,0.74589,-0.00241,-0.10388,0.12121,-0.03441,0.16153,-0.22904,-0.08949,-0.09014
="2026/04/02 15:43:46.680",0.19934,-0.07176,1.09079,-0.5543,-0.09645,0.50414,0.01629,-0.07215,-0.00892,15.61389,867.16174,0.91427,-0.06244,0.07143,-0.14056,-0.00481,0.18931,-0.1017,-0.129,0.44468
="2026/04/02 15:43:46.700",0.12575,0.0919,0.83596,0.126,0.1261,-0.34606,-0.12877,-0.00133,0.01775,17.43033,864.02838,0.37449,0.01564,-0.152,-0.45426,-0.08967,0.79174,-0.12374,-0.06848,0.55846
="2026/04/02 15:43:46.720",0.29455,0.07159,0.75619,-0.61392,-0.12323,1.07659,-0.40411,0.01024,0.05787,20.00624,857.97229,1.08937,-0.07372,-0.06397,0.13646,-0.06535,0.54509,0.08303,-0.05386,-0.46393
="2026/04/02 15:43:46.740",0.35391,0.0285,0.2244,0.56404,-0.15268,0.74685,-0.18707,0.04873,0.06477,22.10659,854.47046,0.6048,0.00345,-0.13249,-0.59346,-0.15348,0.63136,0.10177,0.00477,0.54357
="2026/04/02 15:43:46.760",0.17861,0.09721,-0.07204,0.04079,0.2618,0.61828,-0.22708,0.06181,0.00987,26.78279,853.57556,0.86283,-0.01072,-0.13123,0.17543,-0.03947,0.4533,0.23096,-0.0398,-0.41406
="2026/04/02 15:43:46.780",0.18815,-0.09344,-0.74533,0.22613,0.10744,0.96091,-0.32221,0.00239,0.05125,27.98597,852.30841,0.94866,-0.03758,-0.05702,0.13444,-0.07909,0.03744,0.20187,0.18082,0.03525
="2026/04/02 15:43:46.800",0.02836,-0.27231,-0.78361,0.90931,0.67337,0.06425,-0.2316,0.01099,0.03926,28.71016,854.63531,0.38115,0.04445,-0.03633,-0.00291,0.20634,0.27427,0.17754,0.09722,0.1181
="2026/04/02 15:43:46.820",-0.15366,-0.17491,-0.62461,-0.09968,-0.00094,1.24489,-0.17701,0.04538,0.02292,28.32128,856.67853,0.88536,-0.09302,0.05575,0.53657,-0.18477,-0.22254,0.14789,0.10273,-0.44976
="2026/04/02 15:43:46.840",-0.03345,0.03479,-0.28333,0.8508,-0.31178,0.29093,0.074,-0.00876,0.0256,25.50131,861.84656,0.21735,0.03194,0.04082,-0.10326,0.14013,-0.49186,0.17985,-0.11022,0.14799
="2026/04/02 15:43:46.860",-0.40509,0.03449,-0.48221,-0.11483,-0.08402,-0.30802,-0.49308,-0.00178,0.0155,24.59478,866.98376,0.28207,-0.01322,0.17171,0.50405,0.10599,-0.52539,-0.07631,-0.19531,-0.39822
="2026/04/02 15:43:46.880",-0.28146,-0.1285,-0.06622,-0.24324,-0.06761,0.19264,-0.19407,0.04677,0.07125,20.67997,869.7475,0.35513,-0.05418,0.0568,0.09385,0.04352,-0.74958,-0.00869,-0.05221,-0.11581
="2026/04/02 15:43:46.900",-0.28453,0.01372,0.47904,-0.09266,0.07469,-1.11352,-0.27893,0.04623,0.07788,17.22249,873.36871,-0.32194,0.03094,0.11033,0.0068,0.13301,-0.56937,0.00397,-0.02277,-0.03677
="2026/04/02 15:43:46.920",-0.26066,0.11883,0.58819,-1.11941,-0.38987,-0.18672,-0.2396,0.00088,0.03253,14.23194,873.33295,0.04101,-0.00323,0.24777,0.34678,-0.08497,-0.59278,-0.26113,-0.09672,-0.37609
="2026/04/02 15:43:46.940",-0.03529,0.08906,0.76631,-0.26924,-0.09303,-1.26178,-0.32643,0.04718,0.03138,11.40962,872.02216,-0.43334,0.07202,-0.20754,-0.37319,0.05181,-0.14319,0.15162,-0.18332,0.15314
="2026/04/02 15:43:46.960",-0.12119,0.20293,0.68457,-0.67816,-0.06555,-0.84711,-0.21492,0.01068,-0.01988,11.89236,868.73987,-0.13838,0.00717,-0.04644,0.19431,-0.11535,-0.16769,-0.15627,0.03597,0.03365
="2026/04/02 15:43:46.980",0.189,0.14002,0.49499,-0.39945,-0.04816,-0.31857,-0.11456,0.00115,-0.012,12.55089,863.5177,-0.18594,0.05353,-0.05878,-0.15901,0.01953,-0.01825,0.07557,0.10864,-0.02942
="2026/04/02 15:43:47.000",0.2422,-0.17333,0.06265,0.19717,0.30671,-0.92433,-0.09171,0.01546,0.0294,15.04468,859.27478,-0.6249,0.0527,0.12851,-0.17754,0.0382,0.31895,0.07226,0.15766,0.2843
="2026/04/02 15:43:47.020",0.30189,-0.17125,0.29318,-0.53456,-0.00137,1.20167,0.00034,-0.01725,0.01584,17.89778,853.95721,-0.36464,-0.02768,0.38527,0.20634,-0.15402,0.10324,0.02717,0.0908,-0.17862
="2026/04/02 15:43:47.040",0.43529,0.0331,-0.38188,0.30294,-0.35131,0.32022,-0.02877,-0.01561,-0.05342,21.65959,851.92834,-0.90492,0.03404,0.02832,-0.40209,-0.05141,0.32008,0.34143,-0.06301,0.01031
="2026/04/02 15:43:47.060",0.20353,0.06629,-0.53835,-0.10781,-0.25293,0.89956,-0.01998,-0.00069,-0.02754,26.03119,851.30475,-0.61382,-0.01595,0.1522,0.31743,-0.02095,0.08136,0.12487,-0.04757,-0.13723
="2026/04/02 15:43:47.080",0.31652,0.07888,-0.72375,0.22677,-0.36727,1.38293,0.16354,-0.02523,0.01816,27.54679,851.24146,-0.69116,0.01715,0.00898,-0.08829,-0.04534,0.07645,0.30936,0.06281,-0.31951
="2026/04/02 15:43:47.100",0.06049,0.13883,-0.79713,0.71543,-0.29249,0.2542,0.00518,0.0116,0.03985,29.32734,855.1839,-0.93972,0.0749,-0.08217,0.08549,-0.02254,-0.27129,0.23002,0.14113,-0.11508
="2026/04/02 15:43:47.120",-0.00113,0.19271,-0.8769,0.01718,-0.46833,1.21348,0.08118,0.00274,-0.03521,29.22429,859.4295,-0.59916,-0.0458,0.14562,0.41329,0.02188,-0.36939,-0.03435,0.08343,-0.30621
="2026/04/02 15:43:47.140",-0.1631,0.20404,-0.6959,0.58753,-0.12026,-0.68951,0.01904,0.01486,-0.02,26.99934,865.49536,-0.70237,0.03433,-0.15383,-0.15385,0.08583,-0.32822,0.55847,0.11586,-0.53089
="2026/04/02 15:43:47.160",-0.26478,-0.09066,-0.47333,0.27778,-0.11977,0.25957,0.10934,-0.00762,0.04379,24.48335,870.92896,-0.88004,-0.0502,0.23706,0.57437,0.02066,-0.85614,-0.52836,0.09634,0.02871
="2026/04/02 15:43:47.180",-0.34923,0.06561,-0.53075,-0.21441,0.13247,-0.82618,0.2462,0.00719,0.02412,20.45562,874.72943,-0.59193,-0.04457,0.15492,-0.16551,0.08646,-0.35972,0.16906,0.09406,-0.38626
="2026/04/02 15:43:47.200",-0.27605,-0.18233,-0.0723,0.09058,-0.01809,-1.34492,0.40475,-0.03965,-0.059,17.28562,878.21143,-0.43544,0.07289,0.00308,0.10531,0.05792,-0.59873,-0.15933,0.03901,-0.02242
="2026/04/02 15:43:47.220",-0.20979,-0.00968,0.04869,-0.70547,-0.28294,-0.02763,0.14594,-0.05441,-0.04704,12.98588,877.547,-0.66563,-0.0618,0.32674,-0.01433,0.01297,-0.42441,-0.54493,-0.08738,0.27233
