time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 17:23:45.240",-0.52605,0.07921,0.70895,0.44559,-0.00572,0.04453,-0.20101,-0.01947,-0.1291,0.12921,0.19791,0.6994,0.38734,-0.18401,0.11778,15.83411,858.54901,0.07979,0.03643,0.08349
="2026/04/02 17:23:45.260",-0.18977,0.07521,0.23723,0.27842,0.03655,-0.02491,0.0586,-0.00909,-0.42646,0.14533,0.16943,0.74247,0.27501,0.10029,-0.43529,15.81027,859.18427,-0.27255,0.06145,0.32328
="2026/04/02 17:23:45.280",-0.69684,0.01523,0.55675,0.35436,0.00826,0.00647,-0.18183,0.08517,-0.02193,0.23553,0.34181,0.80275,0.00227,-0.12739,0.04882,15.97548,858.65491,0.06796,0.13477,-0.40019
="2026/04/02 17:23:45.300",-0.25923,0.03248,0.46062,0.13384,0.0069,-0.01965,0.04836,-0.05272,-0.21668,0.1582,0.37609,0.5728,0.28242,-0.35299,-0.33698,16.64157,857.74188,-0.19279,0.14061,-0.09527
="2026/04/02 17:23:45.320",-0.64734,0.06836,0.60507,0.74345,0.10968,0.06599,0.0824,0.0307,-0.11592,0.27477,0.19772,0.55854,0.41897,-0.35291,0.35147,17.46386,858.1889,-0.26925,0.06979,-0.19739
="2026/04/02 17:23:45.340",-0.0808,0.09305,0.10345,0.29483,0.07155,0.05854,-0.13001,0.00558,0.13546,0.1255,0.08321,0.78341,0.26836,0.07076,-0.2459,18.2213,859.27789,0.06071,0.10197,-0.26785
="2026/04/02 17:23:45.360",-0.47596,0.15569,0.62913,0.33271,-0.00367,-0.0279,0.28669,-0.00387,-0.17545,0.22338,0.41833,0.29234,0.279,-0.05015,-0.00285,19.40879,859.77649,-0.30433,0.06001,-0.23001
="2026/04/02 17:23:45.380",-0.13468,0.15131,-0.08302,0.48042,0.06407,0.03136,-0.00968,-0.04339,0.12267,0.20373,0.00089,0.32679,0.3177,-0.14481,-0.16634,19.60086,860.42859,-0.25187,0.10972,-0.24017
="2026/04/02 17:23:45.400",-0.27696,0.10714,0.32029,0.21628,-0.03918,0.05091,0.20855,0.10401,0.00799,0.17805,-0.1309,0.13738,0.3063,0.44983,-0.24535,19.23218,861.59277,-0.30694,0.12727,-0.3458
="2026/04/02 17:23:45.420",-0.39223,0.1065,0.20437,0.34329,0.0369,0.02829,0.22,-0.02193,0.06879,-0.03649,0.06348,-0.33893,0.29665,0.05259,0.09591,19.85579,862.67145,-0.37308,0.11877,-0.28925
="2026/04/02 17:23:45.440",-0.02573,0.13155,-0.05545,0.28237,-0.05259,0.00018,0.07607,-0.04852,0.39841,0.17528,-0.07095,-0.17175,0.27972,0.15995,-0.24462,20.94381,864.00629,-0.33583,0.1633,-0.28232
="2026/04/02 17:23:45.460",-0.19388,-0.02587,0.23885,0.05405,0.08659,-0.00835,0.30777,0.07726,0.16735,0.00468,0.01161,0.05627,0.09102,0.3321,0.04425,21.01159,865.20636,-0.23329,0.11628,-0.34891
="2026/04/02 17:23:45.480",0.05447,0.07255,0.06397,-0.10723,-0.00081,0.02297,0.01405,-0.05854,0.37193,0.1966,-0.04949,-0.34034,0.04757,-0.01253,0.16993,20.13545,865.58057,-0.22082,0.06672,-0.31314
="2026/04/02 17:23:45.500",0.15758,0.07794,-0.20584,0.33063,-0.00122,-0.07027,0.2736,0.0203,0.25116,-0.0205,0.01292,-0.5543,-0.15111,0.26321,-0.10536,19.51138,865.74738,-0.43391,0.03112,-0.16173
="2026/04/02 17:23:45.520",0.11656,0.09079,-0.15093,-0.33485,-0.03732,0.05054,0.2013,0.05823,0.22652,-0.00471,-0.18738,-0.12829,-0.35978,0.02469,0.8628,19.5291,865.40204,-0.16927,0.04841,-0.13407
="2026/04/02 17:23:45.540",0.47285,0.00316,-0.4695,-0.06025,0.03761,-0.03219,0.26343,-0.09081,0.41339,-0.01944,-0.14562,-0.63887,-0.25418,-0.26569,0.29272,20.23031,865.17035,-0.31686,0.05411,-0.08492
="2026/04/02 17:23:45.560",0.16847,0.00605,-0.38806,-0.2793,-0.03208,-0.01277,0.08876,0.09518,0.72555,-0.08204,-0.17311,-0.78881,-0.65359,0.03325,0.28901,20.50421,864.57471,-0.00058,0.07845,-0.32714
="2026/04/02 17:23:45.580",0.45824,-0.06555,-0.55994,-0.30788,0.00302,0.00435,0.12771,-0.08577,0.01883,-0.14455,-0.4033,-1.08752,-0.29737,0.0325,0.75009,21.13416,863.9895,0.06999,0.00704,-0.10634
="2026/04/02 17:23:45.600",0.36124,-0.06507,-0.59581,-0.39335,-0.01803,0.01593,0.16671,0.1622,0.24659,-0.18621,-0.40811,-0.84347,-0.5745,0.17901,0.00514,21.37422,863.05402,-0.12157,-0.03815,0.10799
="2026/04/02 17:23:45.620",0.2486,-0.05326,-0.20445,-0.35231,-0.03765,-0.01972,0.0446,-0.0301,0.38677,-0.1567,-0.31015,-1.01853,-0.54577,-0.03785,0.15141,21.65808,862.70026,0.22891,-0.12115,-0.08611
="2026/04/02 17:23:45.640",0.45429,-0.04831,-0.5594,-0.40692,0.00713,-0.02775,0.16824,-0.10771,-0.09436,-0.14791,-0.40026,-1.00296,-0.09906,0.11353,0.20802,22.21811,863.17517,-0.0188,-0.04277,0.19064
="2026/04/02 17:23:45.660",0.32575,-0.15532,-0.4547,-0.37583,0.00612,0.00475,-0.1776,0.02333,0.37179,-0.08547,-0.44863,-0.63471,-0.25372,0.23871,0.24002,21.93741,862.85315,0.14992,-0.01162,0.07914
="2026/04/02 17:23:45.680",0.48413,-0.1613,-0.34266,-0.4731,-0.08,-0.03959,0.0819,-0.02296,-0.20174,-0.20126,-0.1374,-0.83699,-0.67699,0.53389,-0.48413,21.90491,862.1864,0.35379,-0.02278,0.0481
="2026/04/02 17:23:45.700",0.17805,-0.16334,-0.13714,-0.42953,0.00525,-0.05505,0.00196,0.01238,0.10815,-0.09653,0.0011,-0.35415,-0.27708,-0.10852,0.84721,21.7711,861.71954,0.2136,-0.02279,-0.01801
="2026/04/02 17:23:45.720",0.43906,-0.15436,-0.4414,-0.37191,-0.01339,0.00906,-0.03626,-0.06738,0.05938,-0.14109,-0.05032,-0.3895,-0.80192,-0.18572,-0.40159,21.36973,861.48932,0.41311,-0.09292,0.21722
="2026/04/02 17:23:45.740",0.16369,-0.13813,-0.05771,-0.25729,-0.05875,-0.06357,-0.0647,0.04055,0.00907,-0.14091,0.01316,-0.21362,-0.18834,0.08114,-0.14025,21.16846,861.00452,0.27291,-0.07739,0.28527
="2026/04/02 17:23:45.760",0.18566,-0.04333,-0.30874,-0.22534,-0.01891,-0.02339,-0.24919,-0.10889,-0.06381,-0.1395,-0.08029,-0.11282,-0.16323,-0.11202,0.33145,20.35674,859.78662,0.36303,-0.13121,0.2766
="2026/04/02 17:23:45.780",0.21285,-0.10619,-0.27826,-0.22563,-0.01994,-0.01994,-0.04228,0.09673,-0.22563,-0.16895,0.14238,-0.25407,-0.3439,0.02961,-0.44991,19.2532,859.31543,0.46033,-0.10929,0.21316
="2026/04/02 17:23:45.800",-0.05223,0.03936,-0.00459,-0.1475,-0.08253,-0.04327,-0.22255,-0.05145,-0.28904,-0.11125,0.09739,0.27477,-0.11053,-0.19619,-0.33409,18.45811,858.99133,0.38687,-0.08641,0.20103
="2026/04/02 17:23:45.820",0.3049,-0.10081,-0.03734,-0.08078,-0.0108,-0.02879,-0.17655,0.08964,-0.06353,-0.1458,-0.04628,0.04552,-0.14187,-0.0111,0.00955,17.58534,858.38727,0.35631,-0.10647,0.17911
="2026/04/02 17:23:45.840",-0.25001,0.00706,0.13413,0.00235,-0.079,-0.02928,-0.27663,-0.09742,-0.36877,0.00723,0.15269,0.37149,-0.14906,-0.17134,-0.58033,17.0409,857.61151,0.49373,-0.07407,0.24915
="2026/04/02 17:23:45.860",-0.0956,-0.01617,0.31197,0.3338,0.02036,-0.02798,-0.41746,0.06204,-0.15191,-0.09003,0.04693,0.33364,0.23782,-0.12223,0.23448,17.32614,856.23547,0.47134,-0.08919,0.14451
="2026/04/02 17:23:45.880",-0.10906,-0.02568,0.14503,0.04385,0.06552,0.03937,-0.25282,-0.07673,-0.36449,0.03013,0.04772,0.81273,-0.0994,-0.00937,-0.67873,17.23802,855.43127,0.2899,-0.11819,0.36485
="2026/04/02 17:23:45.900",-0.4484,0.05566,0.51459,0.4283,-0.04174,-0.03218,-0.36229,0.05242,-0.12351,0.09456,0.21892,0.2715,0.35033,-0.27938,0.26586,16.85329,854.82361,0.48351,-0.01142,0.05484
="2026/04/02 17:23:45.920",-0.16823,0.00673,0.25492,0.12827,0.02234,0.0252,-0.11862,-0.0939,-0.39555,-0.00019,0.04088,0.73924,0.4602,-0.43954,-0.3382,16.94932,855.18903,-0.04081,-0.06555,0.29243
="2026/04/02 17:23:45.940",-0.42923,0.03449,0.33364,0.29773,0.07095,0.02686,-0.2741,0.12222,-0.11335,0.19659,0.27967,0.71409,0.2176,-0.06244,-0.31474,16.77604,856.20746,0.1516,-0.03236,-0.1701
="2026/04/02 17:23:45.960",-0.41351,0.03755,0.45782,0.4022,0.0019,-0.021,-0.14293,-0.1159,-0.27355,0.12361,0.28177,0.87885,0.67557,-0.17277,-0.40569,17.13723,856.64508,0.34072,-0.01184,-0.13197
="2026/04/02 17:23:45.980",-0.29533,-0.00482,0.374,0.35633,0.0255,0.05404,-0.07188,0.03807,-0.14636,0.18653,0.30717,0.86999,0.77579,0.02724,-0.18072,17.75705,857.52722,-0.08678,0.05235,-0.04631
="2026/04/02 17:23:46.000",-0.3803,0.00227,0.24467,0.27777,-0.02531,0.00033,-0.22507,-0.00449,-0.05428,0.11575,0.31816,1.02337,0.41729,0.0746,-0.57501,17.75704,859.2663,0.09174,0.06186,-0.14936
="2026/04/02 17:23:46.020",-0.40475,0.10467,0.45931,0.51335,-0.0585,-0.01272,0.13912,-0.00324,-0.39952,0.11728,0.46558,0.61235,0.77444,0.03829,-0.67795,18.26713,860.35773,-0.09133,0.02955,-0.41541
="2026/04/02 17:23:46.040",-0.40706,0.12754,0.2653,0.44773,0.03258,-0.01214,-0.02462,0.007,0.04201,0.0825,0.05132,0.91579,0.77384,0.04909,0.05103,18.39225,860.44055,-0.16662,0.05608,-0.13475
="2026/04/02 17:23:46.060",-0.0875,0.15121,0.03283,0.37678,-0.01012,0.03447,0.12935,0.02299,0.01796,0.11453,0.0419,0.54523,0.61042,0.01524,-0.44174,17.95623,861.35394,-0.1186,0.07526,-0.17274
="2026/04/02 17:23:46.080",-0.56676,0.1965,0.52553,0.2499,-0.01629,-0.01654,0.1533,-0.126,-0.11883,0.03662,-0.03282,0.31185,0.64517,-0.0794,-0.05216,17.49029,862.55347,-0.42782,0.10852,-0.12929
="2026/04/02 17:23:46.100",0.00873,0.1073,0.01303,0.08246,0.00969,0.02971,0.08304,0.08478,0.28955,0.13912,-0.29632,0.30335,0.38249,0.23833,0.0351,17.20446,862.60339,-0.21817,0.16834,-0.12966
="2026/04/02 17:23:46.120",-0.23877,0.08381,0.11897,0.3346,0.03454,0.05817,0.27965,-0.08251,-0.08624,0.10851,0.19911,0.45931,0.09249,-0.01407,-0.2033,18.14738,862.48071,-0.50949,0.14244,-0.35955
="2026/04/02 17:23:46.140",-0.05442,0.01367,0.13954,0.06698,-0.04191,0.03703,0.06478,0.03046,0.34679,0.22055,-0.01557,0.35944,0.30732,-0.03276,0.3645,18.79891,862.8996,-0.45192,0.06703,-0.24619
="2026/04/02 17:23:46.160",0.11636,-0.11463,-0.08245,0.08119,0.05296,0.01932,0.21643,0.06747,0.18475,0.05164,0.00113,0.25997,-0.04307,0.22596,0.02138,19.01421,863.89435,-0.36746,0.09042,-0.32466
="2026/04/02 17:23:46.180",-0.33797,0.04194,0.11364,0.02092,-0.04084,-0.0296,0.20281,0.00638,0.08997,0.08052,0.0966,-0.53988,-0.07371,-0.07991,0.49599,19.64944,863.93719,-0.52355,0.09799,-0.22929
="2026/04/02 17:23:46.200",0.41294,0.08201,-0.62799,-0.09734,0.05822,0.01004,0.13815,0.04378,0.45626,0.1249,-0.24623,-0.11456,-0.09352,-0.0367,0.28971,19.99283,863.57001,-0.55572,0.01424,-0.11942
="2026/04/02 17:23:46.220",0.08389,0.10313,-0.22171,0.14716,-0.07611,0.11468,0.39943,0.06493,0.03786,0.06084,-0.15462,-0.49767,-0.43296,0.18157,0.4043,20.39482,863.30902,-0.42085,0.04941,-0.25969
="2026/04/02 17:23:46.240",0.15324,-0.0424,-0.18344,-0.17594,0.05945,-0.06472,0.09795,-0.07242,0.39972,-0.07956,-0.15205,-0.83564,-0.18056,-0.1904,0.55597,21.31434,863.97168,-0.22147,0.04855,-0.19631
="2026/04/02 17:23:46.260",0.46676,-0.00061,-0.66673,-0.14481,-0.08367,0.03577,0.31952,0.0749,0.09854,-0.0153,-0.29217,-0.40035,-0.33911,0.30179,-0.03797,21.61275,864.89203,-0.49956,0.06924,-0.00427
="2026/04/02 17:23:46.280",0.14707,-0.05485,-0.00296,-0.32767,-0.05024,-0.00917,0.05712,0.01329,0.43376,-0.1081,-0.15416,-0.75258,-0.41135,0.15352,0.51467,21.383,864.73425,-0.27609,0.0385,0.01736
="2026/04/02 17:23:46.300",0.55007,-0.03924,-0.42936,-0.61578,0.00191,-0.05234,0.32979,-0.01345,-0.08911,-0.12312,-0.34607,-0.42629,-0.36268,0.12022,0.30695,22.1839,865.29749,-0.13608,0.09058,-0.06617
="2026/04/02 17:23:46.320",0.25843,-0.04585,-0.44543,-0.4038,-0.01809,-0.01931,0.22253,0.12821,0.3271,-0.1104,-0.09867,-0.87624,-0.50068,0.02768,0.7346,22.46257,865.23297,-0.25078,-0.09093,-0.07512
="2026/04/02 17:23:46.340",0.3049,-0.08341,-0.20057,-0.38846,-0.01341,0.00741,0.09384,-0.05741,0.16845,-0.19683,-0.14955,-0.74128,-1.09168,-0.00381,-0.0691,22.18257,864.94952,0.19182,-0.04458,0.06937
="2026/04/02 17:23:46.360",0.32273,-0.06676,-0.3271,-0.47262,-0.05099,-0.00959,0.17892,-0.03457,0.09422,-0.18712,-0.10635,-0.72898,-0.30473,-0.09654,0.68097,21.09792,864.34595,-0.00906,-0.04165,0.08799
="2026/04/02 17:23:46.380",0.43651,-0.03473,-0.50152,-0.63002,0.01642,-0.00336,0.0289,0.09981,0.14813,-0.14603,-0.16852,-0.51589,-0.80753,0.15845,0.52011,20.54931,863.85486,0.30883,0.00178,0.07729
="2026/04/02 17:23:46.400",0.27784,-0.06119,-0.1205,-0.3746,-0.00489,0.02872,0.13652,-0.03583,-0.25004,-0.13971,0.10549,-0.4605,-0.74947,-0.18821,0.15845,21.0441,863.43097,0.17787,-0.00353,0.16208
="2026/04/02 17:23:46.420",0.16344,-0.1405,-0.3388,-0.26484,0.01366,-0.01448,-0.12117,-0.01738,0.10795,-0.11662,0.08819,-0.57263,-0.35108,-0.35345,0.46381,20.29371,862.26294,0.14955,-0.11134,0.13129
="2026/04/02 17:23:46.440",0.38022,-0.08812,-0.40363,-0.42863,-0.00283,0.00247,-0.05347,0.09426,-0.10648,-0.16749,-0.12675,-0.43689,-0.64249,0.414,-0.15076,19.40957,861.3316,0.47662,-0.10882,0.17589
="2026/04/02 17:23:46.460",-0.09883,0.02265,-0.12408,-0.13142,-0.00171,0.00977,-0.26081,-0.09684,-0.10305,-0.22235,0.00452,-0.61881,-0.32676,-0.04501,0.2294,18.92751,860.09631,0.25277,-0.11182,0.38746
="2026/04/02 17:23:46.480",0.39851,-0.00335,-0.27238,-0.24432,0.01276,0.02237,-0.15687,0.1017,-0.05183,-0.14808,-0.08193,-0.09527,-0.33942,-0.06523,-0.04201,19.207,858.43689,0.45889,-0.12849,0.12076
="2026/04/02 17:23:46.500",0.11471,0.02112,0.06886,-0.11786,-0.05017,-0.05477,-0.16244,-0.12492,-0.33408,-0.03917,-0.15282,-0.24291,-0.41445,0.12672,-0.25866,19.99681,857.16211,0.32527,-0.11072,0.24314
="2026/04/02 17:23:46.520",-0.15209,-0.10616,-0.08877,-0.17888,0.04752,-0.05908,-0.23693,0.0343,-0.1209,-0.24779,-0.07414,-0.27884,-0.09188,-0.21211,0.46947,19.822,856.18097,0.14105,-0.05435,0.22667
="2026/04/02 17:23:46.540",0.26993,-0.01244,-0.01193,0.02865,-0.02076,0.00744,-0.19328,-0.09463,-0.27858,0.04614,-0.08342,0.23333,-0.13204,-0.25112,-0.66649,19.12413,856.23523,0.13935,-0.12967,0.05665
="2026/04/02 17:23:46.560",-0.27536,-0.00752,0.29438,0.26174,-0.03083,-0.05934,-0.17944,0.05364,-0.2559,-0.02172,0.09319,0.06999,0.13262,-0.09952,0.1493,18.36359,855.89453,0.51323,-0.00943,0.04171
="2026/04/02 17:23:46.580",-0.15703,-0.04571,0.26087,-0.06794,-0.0168,0.01928,-0.30494,-0.00105,-0.08366,-0.02515,0.02502,0.4621,0.2464,-0.25479,-0.19319,18.39887,856.4295,0.29372,-0.00332,0.22651
="2026/04/02 17:23:46.600",-0.15709,0.02358,0.16356,0.33249,0.00223,0.01539,-0.0861,-0.04773,-0.47431,0.11118,0.25717,0.23874,0.24651,-0.08329,-0.50287,18.45554,857.51324,0.25061,-0.08826,0.22025
="2026/04/02 17:23:46.620",-0.44025,0.021,0.49772,0.2978,0.0179,0.00862,-0.26898,0.00249,-0.17485,0.03516,0.18931,0.94836,0.56896,-0.19494,-0.33029,17.99635,857.84302,0.43114,-0.05366,0.06117
="2026/04/02 17:23:46.640",-0.15368,-0.07721,0.36188,0.33386,0.03862,0.02812,-0.0296,0.01118,-0.35238,0.0713,0.36129,0.91494,0.67354,0.13928,-0.80738,17.39473,858.33722,-0.10719,-0.0973,0.04022
="2026/04/02 17:23:46.660",-0.49605,0.0443,0.42691,0.21139,0.007,-0.0514,-0.18826,0.0398,-0.14066,0.16447,0.42408,0.86108,0.67965,0.03526,-0.46064,16.60337,858.29462,0.21376,-0.04247,0.11513
="2026/04/02 17:23:46.680",-0.2768,0.01193,0.45926,0.52722,0.03035,0.03088,-0.1311,-0.07741,-0.46431,0.16339,0.18505,0.72242,0.63882,0.30618,-1.13304,15.72892,858.44244,0.15525,0.05973,0.03463
="2026/04/02 17:23:46.700",-0.37361,0.09188,0.27332,0.36474,0.02052,0.06399,-0.14686,-0.00187,0.00299,0.14382,0.22571,0.86121,0.94248,0.27035,-0.19443,15.40334,858.10321,-0.1688,0.06044,-0.02716
="2026/04/02 17:23:46.720",-0.23566,0.09431,0.11621,0.35539,0.0568,0.01767,-0.14642,-0.0458,-0.13529,0.11613,0.05569,0.50359,0.50411,0.26443,-0.89805,15.99467,857.6994,0.09776,0.13282,-0.05521
="2026/04/02 17:23:46.740",-0.54936,0.07587,0.79382,0.80316,-0.01646,0.06959,-0.03085,-0.04057,-0.12202,0.13814,0.15937,0.46409,0.69154,0.07717,-0.16297,16.91625,858.59906,-0.46291,-0.05565,-0.26208
="2026/04/02 17:23:46.760",-0.10515,0.07662,0.03723,0.40981,0.02882,-0.01708,-0.15805,0.08989,0.12216,0.17196,-0.21368,0.49051,0.44337,-0.14317,-0.20828,16.90117,859.26685,-0.13512,0.07553,-0.14822
="2026/04/02 17:23:46.780",-0.39034,0.17055,0.60223,0.45976,0.0079,-0.03478,0.07429,-0.08088,-0.16612,0.22412,-0.05055,0.40621,0.40687,0.04147,-0.38333,17.43087,859.69891,-0.37053,0.04803,-0.43165
="2026/04/02 17:23:46.800",-0.48437,0.05896,0.60545,0.28751,0.03125,0.01304,0.00747,0.0663,0.29904,0.18293,0.03172,0.47998,0.60448,-0.08942,0.52008,18.45461,859.76172,-0.40072,0.06778,-0.17183
="2026/04/02 17:23:46.820",0.20234,-0.0528,-0.12963,0.0878,0.02376,0.0759,0.04911,-0.10553,0.14068,0.28249,0.09883,0.54496,0.14063,-0.21856,-0.08892,19.14923,860.98444,-0.12828,0.106,-0.28516
="2026/04/02 17:23:46.840",-0.39265,-0.02268,0.48759,0.54547,0.01191,0.04803,0.22335,0.03245,0.12131,0.18023,0.26532,-0.18435,0.27284,-0.05172,0.09305,20.20823,861.83075,-0.49023,0.08685,-0.19216
="2026/04/02 17:23:46.860",0.05122,-0.00538,0.03674,0.16818,0.09854,0.05419,-0.01482,-0.01267,0.39493,0.10501,-0.08466,0.32986,0.04197,-0.05171,0.38026,20.5409,862.43433,-0.31332,0.0879,-0.23948
="2026/04/02 17:23:46.880",0.10238,0.15288,-0.07048,0.35869,0.04261,0.0525,0.37902,0.00863,-0.04327,0.16332,0.07807,-0.16197,-0.01043,0.00913,-0.01136,20.64487,864.07294,0.12406,-0.0187,-0.38329
="2026/04/02 17:23:46.900",-0.17979,0.10571,0.14095,-0.05495,-0.0364,0.00137,0.2292,0.0549,0.18628,0.03384,-0.03284,0.19124,0.08221,-0.00027,0.24614,21.38195,865.27466,-0.02254,0.067,-0.22184
="2026/04/02 17:23:46.920",0.53193,0.10185,-0.34391,0.12473,0.02186,-0.05986,0.24691,0.07967,0.45139,0.17128,-0.08924,-0.04743,-0.09887,0.22917,0.23887,21.10046,866.47125,-0.30521,0.02496,0.01556
="2026/04/02 17:23:46.940",0.09967,-0.02792,-0.29446,-0.10463,0.03241,0.04572,0.31062,-0.14038,0.14147,-0.05545,-0.0221,-0.49214,-0.16303,0.03943,0.05247,20.31467,866.72516,-0.05071,0.0982,-0.28711
="2026/04/02 17:23:46.960",0.3081,-0.01266,-0.35162,-0.22187,-0.00031,0.0658,0.03309,0.10594,0.64129,0.04008,-0.26863,-0.27892,-0.15172,0.35716,0.51114,19.95417,865.95251,0.09951,0.07166,-0.16232
="2026/04/02 17:23:46.980",0.29315,-0.03685,-0.52755,-0.42698,-0.00818,-0.03928,0.16219,-0.10143,0.3993,-0.1568,-0.21596,-0.83698,-0.483,0.2359,0.00683,20.23342,866.00775,-0.2542,0.02723,-0.29469
="2026/04/02 17:23:47.000",0.17399,-0.02373,-0.13899,-0.211,0.03986,0.01334,-0.03305,0.02569,0.31613,-0.0283,-0.22028,-0.72095,-0.44897,-0.065,0.78128,20.68807,865.8714,0.07024,0.06593,-0.19019
="2026/04/02 17:23:47.020",0.52273,-0.05556,-0.64278,-0.2381,0.0063,-0.02014,0.14747,-0.04817,0.1694,-0.07086,-0.09082,-0.77297,-0.48078,-0.02235,0.25535,20.95448,864.96631,-0.37692,0.04665,0.1186
="2026/04/02 17:23:47.040",0.2685,0.00284,-0.35859,-0.45651,-0.08074,-0.06919,0.02719,0.11499,0.52625,-0.15164,-0.13166,-0.71979,-0.44011,-0.46681,1.28076,21.1324,863.31903,0.0503,0.03669,0.01965
="2026/04/02 17:23:47.060",0.44915,-0.03479,-0.36048,-0.42887,-0.03012,-0.01218,0.21735,-0.08069,-0.07897,-0.20464,-0.2898,-0.6915,-0.75861,-0.33057,-0.04417,20.97262,862.77356,-0.00467,-0.05534,0.00649
="2026/04/02 17:23:47.080",0.30919,-0.02072,-0.32671,-0.23445,0.01797,0.01281,0.09068,0.15091,0.37399,-0.16377,-0.10032,-0.59178,-0.31505,-0.19384,1.22523,20.61532,862.60565,-0.1733,-0.13044,0.05019
="2026/04/02 17:23:47.100",0.62907,-0.01279,-0.56319,-0.84983,-0.06383,0.01173,0.08478,-0.07927,0.19815,-0.27602,-0.16555,-0.56559,-0.80202,-0.08866,-0.0883,21.19375,862.05127,0.14237,-0.11332,0.18529
="2026/04/02 17:23:47.120",0.15719,-0.07152,-0.21855,-0.21571,0.02711,-0.00649,0.03562,-0.11073,-0.09313,-0.236,-0.04568,-0.70589,-0.43496,0.14628,0.04267,22.2023,861.14124,0.10469,-0.1418,0.14053
="2026/04/02 17:23:47.140",0.3689,-0.11784,-0.31281,-0.3419,-0.0296,0.01975,-0.12752,0.05925,0.14856,-0.24654,-0.21095,-0.30376,-0.25345,0.36415,0.3768,21.88633,860.51892,0.22315,-0.17385,0.11857
="2026/04/02 17:23:47.160",0.49199,-0.0896,-0.3101,-0.379,-0.02065,-0.0241,-0.01532,-0.08991,0.05455,-0.20858,-0.04075,-0.25097,-0.60384,0.11804,-0.69557,21.04023,860.5849,0.43499,-0.11135,0.34663
="2026/04/02 17:23:47.180",-0.09555,0.02112,-0.28634,-0.40678,-0.07523,-0.05034,-0.0777,0.07442,-0.12526,-0.26644,0.04333,-0.27607,0.01718,-0.21992,0.33341,20.51119,860.47052,0.27719,-0.11213,0.28897
="2026/04/02 17:23:47.200",0.30101,-0.02588,-0.08127,-0.02134,-0.04673,-0.07655,-0.12339,-0.02513,-0.13439,-0.1641,-0.18139,-0.3408,-0.33675,0.1468,-0.04939,20.329,860.09961,0.514,-0.09297,0.33085
="2026/04/02 17:23:47.220",0.03665,-0.09716,-0.14289,-0.21523,0.03021,0.01922,-0.06944,0.00229,-0.32453,-0.21857,0.03435,0.11534,-0.01622,-0.15363,-0.20951,19.93813,859.16113,0.39873,-0.1041,0.26435
="2026/04/02 17:23:47.240",-0.0083,-0.09628,0.22224,-0.17284,-0.01357,0.00598,-0.40013,-0.02346,-0.08365,-0.05158,0.01804,0.28811,0.00362,-0.22145,0.1868,19.04478,858.60498,-0.13957,-0.02796,0.42204
="2026/04/02 17:23:47.260",0.05007,-0.08072,-0.13066,-0.0962,0.01375,-0.08494,-0.07011,-0.00504,-0.33708,-0.13041,0.05258,0.05243,0.0709,0.15181,-0.54593,18.60306,858.70978,0.01827,-0.08126,0.24744
="2026/04/02 17:23:47.280",-0.24829,-0.0859,0.20751,0.20254,-0.0118,0.06122,-0.28921,-0.05882,-0.34947,-0.06756,0.1448,0.39905,0.23671,-0.21423,0.05636,17.86714,858.06891,0.40083,0.05835,0.00025
="2026/04/02 17:23:47.300",0.00784,-0.00416,0.04781,0.27243,0.00996,0.02842,-0.21756,0.02256,-0.08656,0.03991,0.19106,0.55885,0.44581,-0.09826,-0.49321,17.23884,857.57849,0.02822,-0.0296,0.20989
="2026/04/02 17:23:47.320",-0.32281,0.01208,0.348,0.16298,-0.00131,-0.01286,-0.08815,-0.02826,-0.61837,0.04674,0.2197,0.72697,0.1797,0.02366,-0.55727,16.22771,857.00574,0.17766,-0.01359,0.10871
="2026/04/02 17:23:47.340",-0.29257,-0.05163,0.32643,0.35473,0.04867,0.06893,-0.07551,0.08136,-0.51767,0.09748,0.26064,0.41336,0.50089,0.11746,-0.09255,16.06228,856.52301,0.19198,-0.06053,0.36955
="2026/04/02 17:23:47.360",-0.35522,0.0751,0.36676,0.46634,-0.01553,0.06531,0.03709,-0.02696,-0.16963,0.1297,0.20255,0.66513,0.19603,0.01962,-0.9235,16.12296,856.44348,0.01735,-0.16601,0.21961
="2026/04/02 17:23:47.380",-0.50498,0.04937,0.51512,0.25152,0.01021,0.02659,-0.16255,-0.06576,-0.18715,0.07847,0.17098,0.57592,0.43027,-0.12641,0.05625,16.69255,856.12781,0.32914,-0.01131,-0.02216
="2026/04/02 17:23:47.400",-0.16967,0.13036,0.3209,0.40143,0.02798,0.04713,0.02551,-0.03805,-0.36763,0.20576,0.09729,0.84612,0.31355,0.31213,-0.70308,17.10789,856.06146,-0.15856,-0.04586,-0.03972
="2026/04/02 17:23:47.420",-0.58304,0.07566,0.57995,0.44013,0.01025,-0.00489,-0.13304,0.00075,-0.10414,0.17092,0.28451,0.71117,0.19533,0.02536,-0.02803,17.37807,856.72821,0.13006,0.01967,0.11512
