time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00003.chdata,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:42:34.540",0.96303,-0.17888,-0.15007,0.85876,0.02393,0.03459,0.35535,0.25327,-0.43096,-0.94578,0.29373,-1.06658,14.85531,0.38574,-0.96417,2.81102,873.22076,-0.05866,0.20172,-0.48157
="2026/04/02 16:42:34.560",0.89359,-0.32682,-0.2349,1.29558,-0.00219,0.02294,0.40818,-0.00223,-1.13108,-0.62047,0.12802,-0.47403,20.83638,-0.10388,-0.41162,0.84139,874.48505,0.10572,0.18159,-0.40905
="2026/04/02 16:42:34.580",0.87167,-0.33631,0.11026,1.2416,0.02619,0.11887,0.0241,0.12742,-1.7888,-0.57407,-0.26734,0.12209,26.32419,0.5815,0.02873,0.17861,874.90857,0.73213,0.12693,-0.51581
="2026/04/02 16:42:34.600",-0.2223,-0.27209,0.33836,1.04386,-0.05031,0.13064,-0.32389,0.22345,-1.36539,-0.56601,-0.19299,-0.10888,31.93841,-0.13009,1.00015,-2.31205,874.64478,1.35118,0.18759,-0.98679
="2026/04/02 16:42:34.620",0.05882,-0.17398,0.335,1.64695,0.15267,0.13355,-0.37828,0.22035,-2.10061,-0.17367,-0.58674,0.41241,36.82611,-0.49507,1.43184,-3.20508,874.55768,1.25814,0.15203,-0.79563
="2026/04/02 16:42:34.640",-0.81814,0.02869,0.85172,1.14267,-0.08384,-0.00599,-1.00637,0.06583,-1.43748,0.07546,-0.98423,1.04307,39.12731,-0.16469,1.48043,-3.99336,873.38422,1.61276,0.15078,-0.68867
="2026/04/02 16:42:34.660",-1.11992,-0.00154,0.9697,0.76716,0.03689,-0.1158,-0.67612,-0.00457,-1.55616,0.31189,-1.09272,1.26413,38.9355,-0.94738,1.8943,-5.91932,870.88733,1.82374,0.38502,-0.58149
="2026/04/02 16:42:34.680",-0.97664,-0.03896,1.01454,0.46341,-0.06342,0.04784,-0.97031,0.42543,-0.9876,0.512,-1.16072,1.54407,36.91903,-0.08517,1.686,-5.10671,867.06433,1.52844,0.19926,0.46199
="2026/04/02 16:42:34.700",-1.86439,-0.00152,1.19638,0.02531,0.00651,-0.07918,-0.70747,-0.32293,-0.60485,0.7287,-1.19472,1.60103,32.96716,-0.3757,2.79126,-6.78992,862.65247,1.15336,0.22101,0.5364
="2026/04/02 16:42:34.720",-1.62135,0.02733,0.75307,-0.68314,-0.04517,-0.0158,-0.39153,0.19727,-0.19802,0.77846,-1.45468,0.72681,28.00122,0.04344,2.73578,-4.68532,858.61658,1.22401,0.04079,0.46927
="2026/04/02 16:42:34.740",-1.3312,-0.0335,0.82422,-0.87702,0.02296,-0.04962,-0.46614,-0.14307,0.28709,0.89319,-1.09317,1.33666,22.5037,0.04914,2.08273,-4.49016,853.71503,0.4627,-0.27835,0.26539
="2026/04/02 16:42:34.760",-0.5611,-0.05787,0.15187,-1.16607,0.08358,-0.04824,-0.22431,-0.14983,0.98988,0.96032,-0.70434,1.09124,16.79482,-0.32541,1.36426,-1.46459,849.7132,-0.08565,-0.27683,0.70555
="2026/04/02 16:42:34.780",-0.76182,0.21776,0.64992,-1.41495,0.04865,0.00361,-0.28824,-0.05841,1.32807,0.76909,-0.1381,0.83685,11.40504,-0.57423,0.41018,-0.65377,846.9231,-0.26603,-0.25595,0.86693
="2026/04/02 16:42:34.800",-0.10452,0.50542,-0.55782,-1.20345,0.08764,-0.03683,0.1926,-0.32836,1.74104,0.65767,0.04174,0.09117,7.50956,-0.7105,-0.17013,1.10561,845.13354,-1.13689,-0.25809,0.79906
="2026/04/02 16:42:34.820",0.126,0.62058,-0.48832,-2.15099,0.11518,0.07579,0.18634,-0.16129,1.71803,0.56066,0.37429,-0.21855,5.50828,-0.37208,-1.13703,3.59158,845.1441,-2.32646,-0.16677,0.96967
="2026/04/02 16:42:34.840",0.33612,0.47437,-0.37257,-1.11272,-0.00671,0.04822,0.53005,-0.51736,1.78583,0.15829,1.00448,-0.9485,4.85684,-0.06001,-1.83655,4.16843,847.83124,-2.51751,-0.27439,0.55197
="2026/04/02 16:42:34.860",1.02866,0.2113,-1.50607,-0.90505,0.03523,-0.14158,0.39846,0.16539,2.29991,-0.1367,1.21231,-1.38345,6.16811,-0.04539,-2.63623,6.06989,851.70123,-1.74946,0.04677,0.30202
="2026/04/02 16:42:34.880",0.75258,0.15735,-0.58675,-0.80619,-0.17666,-0.1094,0.62772,-0.20291,0.63199,-0.61567,1.56283,-1.07676,7.50671,0.41217,-2.72841,6.06645,856.80243,-2.41757,-0.04529,0.17608
="2026/04/02 16:42:34.900",1.54724,0.07147,-1.06083,0.02217,-0.02737,-0.17674,0.59299,0.20365,0.88453,-0.84012,1.44246,-1.42287,9.01916,0.29318,-2.31292,5.59396,863.08051,-1.85728,-0.14034,-0.18712
="2026/04/02 16:42:34.920",1.16668,0.00289,-0.84175,0.65031,-0.02917,0.01588,0.49074,-0.17834,0.68088,-0.80669,1.00648,-1.48097,11.97977,0.12766,-1.17353,3.19108,869.23572,-1.59508,-0.11815,-0.42853
="2026/04/02 16:42:34.940",1.87608,-0.03593,-1.03215,0.56123,-0.16372,-0.0759,0.72995,-0.22224,-0.33618,-0.98963,0.21965,-1.3962,15.83154,1.28637,-0.87781,4.13702,875.63104,-1.6136,-0.09832,-0.0549
="2026/04/02 16:42:34.960",0.77192,-0.24388,-0.58442,1.24654,0.01341,0.06232,0.19517,0.25196,-0.45633,-1.0024,0.11152,-1.11894,19.87785,0.53203,-1.1775,2.94931,880.22803,-0.29927,0.09842,-0.71786
="2026/04/02 16:42:34.980",0.85877,-0.27163,-0.53969,1.3071,0.01976,0.08187,0.22876,0.09453,-1.222,-0.60731,0.34946,-0.37025,23.76413,-0.42215,-0.40896,0.35108,882.78259,-0.0355,0.20053,-0.70714
="2026/04/02 16:42:35.000",0.8653,-0.31229,-0.25879,1.2908,0.01459,0.05794,-0.17644,0.20311,-1.72801,-0.68522,0.15259,0.15264,26.97589,0.56891,0.06582,0.21235,883.35822,0.96422,0.27274,-0.79772
="2026/04/02 16:42:35.020",-0.62022,-0.2166,0.52516,0.41401,0.0383,0.18325,-0.64525,0.21745,-1.42332,-0.33246,0.14219,0.18852,29.79439,-0.37837,0.96592,-2.8082,881.81946,1.64486,0.3817,-1.33847
="2026/04/02 16:42:35.040",0.09502,-0.078,0.54536,1.42627,0.13136,0.12464,-0.55127,0.14287,-1.9428,-0.05031,-0.69336,1.04197,31.08968,-0.19068,1.01493,-3.50893,878.60773,1.35899,0.42218,-0.04556
="2026/04/02 16:42:35.060",-0.90372,-0.17538,0.71568,1.25442,0.03739,0.09681,-0.80471,0.04634,-1.46415,0.17096,-0.86568,1.07342,31.33534,-0.21283,1.46744,-4.47621,873.51959,1.42509,0.29328,-0.44033
="2026/04/02 16:42:35.080",-1.04703,-0.27758,1.13921,0.71129,0.05406,-0.01716,-0.54705,0.16416,-1.26624,0.48155,-1.01291,1.3498,32.07285,-0.88912,2.14049,-6.39947,867.99042,1.61849,0.34211,0.38833
="2026/04/02 16:42:35.100",-0.91471,-0.23864,0.73518,0.38593,0.10748,0.15679,-0.69925,0.25709,-0.88253,0.66332,-1.3931,1.19518,31.46252,0.07128,2.2128,-4.96665,861.30402,1.7281,0.37146,-0.28122
="2026/04/02 16:42:35.120",-1.53008,-0.21313,1.07092,-0.46372,0.07809,0.23204,-0.44628,-0.06496,-1.122,0.86982,-1.34847,1.3857,29.75843,-0.57412,3.22842,-5.98213,854.37335,1.05909,-0.10217,0.05159
="2026/04/02 16:42:35.140",-1.15968,-0.19018,0.98542,-0.67174,-0.08435,0.12534,-0.59181,0.14883,0.33869,1.16996,-1.44865,1.95553,27.41309,-0.98695,2.36088,-4.40177,848.50665,0.97905,-0.23072,0.0963
="2026/04/02 16:42:35.160",-1.1376,-0.07303,0.38878,-0.96896,-0.01312,-0.04227,-0.40077,-0.34142,0.54051,1.0178,-0.87388,1.40989,24.14416,-0.52279,1.54149,-3.38391,844.5611,0.28376,-0.26346,0.71124
="2026/04/02 16:42:35.180",-0.65907,0.0847,0.19252,-0.85574,0.01984,-0.07887,-0.0672,-0.06594,0.85421,1.22265,-0.33739,0.89666,21.23831,-0.90663,0.37734,-1.54466,843.51392,-0.37262,-0.25817,0.64807
="2026/04/02 16:42:35.200",-0.90897,0.56241,0.41054,-1.31747,0.04338,0.01882,-0.309,-0.21833,1.65755,0.792,0.14656,0.20191,17.95704,-0.66103,-0.11453,0.06511,844.12238,-0.44687,-0.24201,0.7864
="2026/04/02 16:42:35.220",-0.03501,0.61003,-0.75655,-1.22722,0.02093,-0.03475,0.30387,-0.19559,1.46917,0.76429,0.16036,-0.0643,14.44231,-0.60841,-0.47218,1.39602,846.10211,-0.65351,-0.28809,0.45458
="2026/04/02 16:42:35.240",-0.06655,0.38394,-0.41357,-1.76715,0.01618,-0.04359,0.30674,-0.02832,1.67531,0.30723,0.6614,-0.95268,11.21914,-0.27083,-1.32077,3.4394,849.95447,-1.67777,-0.14452,0.84649
="2026/04/02 16:42:35.260",0.36777,0.3754,-0.56483,-1.17879,0.04483,0.08606,0.81117,-0.12,0.92705,0.02755,1.23538,-0.6885,8.60906,0.1103,-1.98622,3.99233,855.47021,-1.97633,-0.07318,0.87914
="2026/04/02 16:42:35.280",0.9979,0.24091,-0.98326,-0.89402,-0.03689,0.02517,0.67507,0.16859,1.95248,-0.38749,1.20714,-0.83542,6.59266,0.46991,-2.50419,5.45021,861.01398,-1.91476,-0.11441,0.25664
="2026/04/02 16:42:35.300",0.6257,0.25777,-0.39994,-0.31476,-0.0803,-0.07333,0.52747,-0.20125,0.93113,-0.71244,1.32652,-1.59218,4.70202,0.5694,-2.31769,5.73414,866.22546,-2.49607,-0.24583,0.40724
="2026/04/02 16:42:35.320",1.5926,0.08063,-1.19483,-0.43619,-0.1823,-0.09021,0.45004,0.01485,0.78487,-0.82031,1.01997,-1.60553,4.67267,0.56344,-2.24781,5.22864,871.2063,-1.94273,-0.20367,0.12486
="2026/04/02 16:42:35.340",0.99414,-0.30894,-0.90673,0.26928,-0.0351,-0.09343,0.47588,-0.22573,0.38818,-0.89714,0.75249,-2.38567,6.48643,-0.14078,-1.03878,4.33859,874.60718,-1.5165,-0.20111,0.01684
="2026/04/02 16:42:35.360",1.63612,-0.13083,-1.21701,0.81909,-0.03283,-0.11246,0.64982,0.05122,-0.72841,-0.88498,0.34013,-1.86608,9.89464,1.00459,-1.74034,4.48666,876.61084,-1.19469,-0.05027,-0.60526
="2026/04/02 16:42:35.380",0.78897,-0.3284,-0.75353,0.86086,-0.08109,0.02458,0.01084,0.13137,-0.51209,-0.88642,0.78141,-1.12603,14.64563,0.4067,-1.42474,2.81161,877.13708,-0.38143,0.21732,-0.79403
="2026/04/02 16:42:35.400",1.03342,-0.23419,-0.57399,1.38444,0.03999,0.05117,-0.00207,0.07291,-1.3706,-0.61051,0.80488,-0.46927,19.54056,-0.31166,-0.58384,0.38146,876.67371,-0.24092,0.23248,-0.77274
="2026/04/02 16:42:35.420",0.56873,-0.08307,0.19068,1.55328,-0.02587,0.04563,-0.46923,-0.00587,-1.32664,-0.33226,0.42174,0.29637,24.9193,0.4201,-0.08914,-0.10608,875.40039,0.7644,0.25517,-0.7139
="2026/04/02 16:42:35.440",-0.07028,-0.10876,0.10413,1.47985,0.01663,-0.06803,-0.56621,0.20305,-1.34759,-0.32466,0.07971,0.35813,30.44024,-0.47078,0.81436,-2.82031,873.34515,1.55571,0.14888,-0.59332
="2026/04/02 16:42:35.460",-0.13379,-0.30627,0.47433,1.13571,0.05719,0.13531,-0.58079,0.03528,-2.11267,-0.05899,-0.71543,0.64606,34.42805,-0.32801,1.11979,-3.58752,871.2569,1.60205,0.20968,-0.18347
="2026/04/02 16:42:35.480",-0.98183,-0.47367,1.05891,0.80747,0.10068,0.19782,-0.52904,0.22003,-1.90173,0.39548,-0.96232,0.95993,37.29409,-0.05325,2.06967,-4.9267,867.79932,1.40269,0.15233,-0.18526
="2026/04/02 16:42:35.500",-0.98468,-0.40788,0.88811,0.45912,-0.04335,0.048,-0.29365,0.31801,-1.62696,0.34781,-1.29187,1.01504,39.10242,-0.98478,2.84087,-6.69437,864.94971,1.69719,-0.04244,0.55776
="2026/04/02 16:42:35.520",-1.31361,-0.29302,0.79619,0.32506,0.03755,-0.02729,-0.5232,0.15786,-1.22317,0.72956,-1.59863,1.41838,37.81376,-0.05893,2.46953,-5.2135,861.70654,2.06179,0.10948,-0.64264
="2026/04/02 16:42:35.540",-0.92797,-0.15917,0.20798,-0.1415,-0.00786,0.0479,-0.46195,-0.00477,-0.65497,0.70171,-1.42914,1.34736,34.6537,-0.55915,2.43072,-5.18343,857.97546,1.20292,0.05682,0.32446
="2026/04/02 16:42:35.560",-1.44907,-0.15857,1.13522,-0.76246,0.04611,-0.0621,-0.5916,-0.06652,-0.05995,0.8328,-1.1338,2.0526,29.97535,-1.32787,1.44109,-4.18807,854.82318,1.07192,0.02884,0.35856
="2026/04/02 16:42:35.580",-0.95865,0.17479,0.10137,-1.02826,0.04738,-0.01801,-0.34273,-0.23131,0.54605,0.92804,-0.31195,1.33056,24.11584,-0.43178,0.74178,-3.27923,852.61078,0.34323,-0.0278,0.31102
="2026/04/02 16:42:35.600",-0.80173,0.4428,0.28733,-1.39907,0.03815,-0.00526,-0.33676,0.01065,1.20508,0.83864,-0.14996,1.13668,18.28895,-0.53854,0.04137,-1.04907,851.46942,-0.15037,-0.12075,0.68258
="2026/04/02 16:42:35.620",-0.57994,0.65722,0.1747,-1.5183,0.0865,0.01119,-0.30618,-0.19866,1.52811,0.62162,0.25467,0.0341,12.0456,-0.32409,0.05423,-0.20201,849.90906,-0.53453,-0.23765,0.50286
="2026/04/02 16:42:35.640",0.43573,0.44997,-0.39213,-1.05282,0.03459,-0.03949,0.18349,-0.09578,1.56881,0.6396,0.2129,0.24571,6.49255,-0.2687,-0.52246,1.71122,849.11627,-0.77941,-0.19205,0.37952
="2026/04/02 16:42:35.660",-0.26155,0.43,0.07808,-1.75657,-0.1246,-0.24406,0.08064,-0.13958,1.81264,0.32,0.89456,-0.29957,3.28699,0.01843,-1.4039,3.60653,850.19189,-1.22568,-0.29067,1.1285
="2026/04/02 16:42:35.680",0.50655,0.37009,-0.37593,-0.91927,-0.06827,-0.22935,0.74308,0.01,1.26081,0.09433,1.1064,-0.95868,2.42965,0.31519,-1.7932,4.28808,852.31152,-1.60304,-0.18208,0.43082
="2026/04/02 16:42:35.700",0.93349,0.43396,-0.81471,-0.50534,-0.03931,-0.09554,0.67737,-0.15514,1.76926,-0.23105,0.88386,-1.14432,3.24551,0.53128,-2.19457,5.80141,855.11145,-1.70671,-0.25351,0.23648
="2026/04/02 16:42:35.720",0.67129,0.24732,-0.67185,-0.45509,-0.02985,-0.10251,1.04864,-0.08744,0.77254,-0.64049,1.06536,-2.19024,4.39352,0.64102,-2.1762,5.75968,859.43823,-1.7974,-0.13195,-0.07144
="2026/04/02 16:42:35.740",1.79525,-0.01075,-1.32179,-0.02134,-0.0858,-0.09613,0.7817,-0.21821,0.67769,-0.66338,0.79151,-1.80853,7.03317,0.92283,-2.62088,6.96132,864.19031,-1.1958,0.0609,-0.45519
="2026/04/02 16:42:35.760",1.14871,-0.32971,-0.66697,0.50607,-0.11272,-0.07278,0.89167,0.04163,0.0669,-0.77237,1.35654,-1.17892,11.50921,-0.29383,-2.34868,4.40645,868.73022,-1.24107,-0.01989,-0.42596
="2026/04/02 16:42:35.780",1.69358,-0.38407,-1.11229,0.90505,0.07082,0.07428,0.6901,0.01502,-0.49493,-0.94007,1.07924,-0.92405,16.80958,1.00384,-2.05172,4.44296,873.33673,-0.83526,-0.0155,-0.31541
="2026/04/02 16:42:35.800",0.71062,-0.20352,-0.47574,0.97475,-0.02916,0.1049,0.39473,0.11206,-0.31253,-0.91363,0.95835,-0.57625,21.75337,0.42438,-1.03434,1.83937,876.74249,-0.44626,0.08699,-0.4128
="2026/04/02 16:42:35.820",0.9947,-0.25904,-0.40304,1.46953,0.00127,0.06371,0.24192,0.01343,-1.48458,-0.78084,0.69116,0.228,26.39117,0.36678,-0.45505,0.66304,879.27106,-0.14679,0.20768,-0.34074
="2026/04/02 16:42:35.840",0.38904,-0.36719,-0.0854,1.40092,-0.05486,0.01964,-0.35264,0.08109,-1.46138,-0.70669,0.03133,0.07901,30.40335,0.32545,0.04797,-0.71141,880.53094,0.90448,0.35697,-0.83181
="2026/04/02 16:42:35.860",-0.42612,-0.54512,0.73474,2.02617,-0.12533,-0.0158,-0.43329,0.31967,-1.62915,-0.36086,-0.38012,0.44642,34.0916,-0.51976,0.96017,-3.37207,881.01562,1.9664,0.22785,-1.21619
="2026/04/02 16:42:35.880",-0.10436,-0.45666,0.44269,0.96783,-0.02709,0.04354,-0.81946,0.27819,-2.25297,-0.2876,-0.97972,1.12213,36.17065,-0.13505,1.73435,-4.15361,879.33948,2.09222,0.34158,-0.80272
="2026/04/02 16:42:35.900",-1.10736,-0.47654,1.03148,1.16418,-0.02008,0.16686,-0.59194,0.31088,-2.10268,0.26555,-1.26115,1.19321,35.11617,-0.49155,2.55282,-6.17216,874.97266,1.76971,0.16455,-0.16696
="2026/04/02 16:42:35.920",-1.00113,-0.28606,0.80657,0.768,0.0766,0.06109,-0.76696,0.27554,-1.35522,0.4222,-1.5343,1.00247,33.46934,-0.86496,2.88256,-6.2719,869.66199,2.09614,-0.17817,-0.12578
="2026/04/02 16:42:35.940",-1.31894,-0.00837,0.84967,0.28978,0.02435,0.09877,-0.86457,-0.01109,-0.85447,0.7454,-1.64553,1.45887,30.85142,-0.15403,2.50045,-5.33995,862.76404,1.87562,-0.03994,-0.09814
="2026/04/02 16:42:35.960",-1.33758,-0.0292,0.20645,-0.28445,-0.01522,-0.10985,-0.50191,-0.05893,-0.63154,0.98282,-1.29386,1.18986,27.58095,-0.66787,1.46418,-3.73768,856.20801,1.32295,-0.03055,0.15255
="2026/04/02 16:42:35.980",-1.54923,0.22764,1.40297,-0.83985,0.01587,0.04823,-0.90639,-0.1007,0.51542,0.76805,-0.25117,1.39453,24.05664,-0.95177,0.63929,-3.38779,850.30975,1.18414,-0.08836,0.08895
="2026/04/02 16:42:36.000",-0.74069,0.37108,0.12091,-1.20975,0.09227,0.04358,-0.14154,0.04408,0.60868,0.94001,-0.17485,0.99864,20.36118,-0.32469,0.53664,-2.76615,845.16699,0.28796,-0.1298,0.39371
="2026/04/02 16:42:36.020",-0.91414,0.53377,0.80926,-1.06039,0.01945,-0.00677,-0.15505,-0.01266,1.13075,0.68662,-0.25079,1.07155,16.95475,-0.19864,0.35968,-0.549,842.79785,-0.01746,-0.22668,0.55549
="2026/04/02 16:42:36.040",-0.2866,0.42685,0.5317,-1.41793,0.00179,-0.02629,-0.05636,-0.19792,1.62655,0.92492,0.12454,0.60935,13.55537,0.1939,0.51547,-0.13198,842.42627,-0.62896,-0.17499,0.71247
="2026/04/02 16:42:36.060",0.49558,0.15762,-0.45236,-0.36069,0.03616,-0.15163,0.56533,-0.00369,1.37384,0.65901,0.29724,0.34411,11.65986,0.07036,-0.53564,2.05128,844.15436,-1.16155,-0.30981,0.93508
="2026/04/02 16:42:36.080",-0.14628,0.27058,-0.10829,-1.38414,-0.15274,-0.13483,0.19502,-0.15422,1.8496,0.28552,0.8722,-0.73266,9.74879,0.31446,-1.34738,3.42898,847.42639,-0.96757,-0.46326,0.41917
="2026/04/02 16:42:36.100",0.895,0.40305,-1.07563,-1.06814,-0.01417,-0.0736,0.72371,-0.14282,1.47478,-0.21324,0.81168,-1.57642,7.62349,0.45105,-1.58284,4.08653,852.33789,-1.02289,-0.23031,0.40875
="2026/04/02 16:42:36.120",0.91153,0.3891,-0.98839,-0.56114,0.02937,-0.0036,0.78573,-0.28674,1.51371,-0.3027,0.73498,-1.53125,7.47213,0.67443,-2.08065,6.23264,858.88153,-1.3119,-0.3345,0.40785
="2026/04/02 16:42:36.140",0.93972,0.14049,-0.60988,-0.57574,-0.03425,-0.11263,1.10423,-0.25214,1.00715,-0.73543,1.15373,-1.19756,8.32428,0.87031,-2.38838,5.34102,865.86462,-1.43142,-0.18259,0.52576
="2026/04/02 16:42:36.160",1.6717,-0.12472,-1.56253,0.21091,-0.04824,0.01738,1.04263,-0.02651,1.133,-0.78848,1.05215,-1.17808,9.4837,1.11845,-3.19073,6.01105,872.30475,-0.7082,-0.05265,0.00054
="2026/04/02 16:42:36.180",1.2781,-0.32847,-0.99826,0.52216,-0.02757,-0.04291,0.93738,-0.04329,-0.05763,-1.0634,1.45014,-1.3073,11.51845,0.61304,-2.65325,4.14905,877.62097,-1.37265,-0.10853,0.14755
="2026/04/02 16:42:36.200",1.41189,-0.43733,-1.00366,0.69618,-0.11686,-0.02516,0.83351,-0.14119,-0.11857,-0.92221,1.07276,-0.939,13.88513,1.02327,-1.46549,3.89209,880.19391,-0.47103,0.0738,-0.32406
="2026/04/02 16:42:36.220",0.77298,-0.3516,-0.58538,1.16151,-0.0624,-0.01897,0.46194,0.13567,-0.71912,-1.10663,0.64295,-0.83342,16.96352,0.42898,-0.68237,1.50738,880.65442,-0.02468,0.19769,-0.69444
="2026/04/02 16:42:36.240",0.7934,-0.62589,-0.29275,1.46629,-0.00526,0.01948,0.16244,-0.0281,-1.57427,-0.6173,0.04861,-0.42921,20.39495,0.56984,-0.22373,0.68182,880.53058,0.07224,0.09905,-0.75655
="2026/04/02 16:42:36.260",0.18591,-0.47717,-0.13376,1.34315,-0.00785,0.0175,-0.39642,0.36358,-1.38249,-0.82696,-0.19997,0.13178,24.1112,-0.03798,0.37423,-0.96304,878.75702,0.76816,0.25674,-0.68243
="2026/04/02 16:42:36.280",0.30097,-0.50625,0.5642,2.20694,-0.10801,-0.00715,-0.49301,0.16202,-1.86541,-0.19761,-0.60455,0.63432,28.92387,-0.85653,1.3399,-4.06536,875.84192,1.5919,0.27551,-0.93919
="2026/04/02 16:42:36.300",-0.26854,-0.48987,0.87995,0.78048,0.02917,0.04758,-0.96432,0.29529,-1.3376,-0.04656,-1.16191,0.70464,32.86823,-0.15657,2.05002,-3.73113,870.67902,2.00972,0.41314,-0.55183
="2026/04/02 16:42:36.320",-1.07917,-0.17297,0.92544,0.84128,-0.00038,0.02321,-0.73769,0.28523,-1.97421,0.42218,-1.22928,0.9132,35.54523,-0.87422,2.68733,-5.75863,865.26019,1.87599,0.37273,-0.536
="2026/04/02 16:42:36.340",-0.74734,-0.04264,0.89131,0.39118,0.03382,-0.02485,-0.98218,0.02882,-1.14113,0.50927,-1.53166,1.20163,36.27903,-0.8041,2.47472,-5.64672,861.38568,2.01907,0.17191,-0.47945
="2026/04/02 16:42:36.360",-1.61721,0.06899,0.83827,-0.00815,-0.062,-0.05027,-0.78545,0.08004,-0.53668,0.83604,-1.35117,1.3685,35.14023,-0.29669,1.90593,-4.59811,856.92517,1.72739,-0.01163,-0.06195
="2026/04/02 16:42:36.380",-1.17912,0.20818,0.75981,-0.63957,-0.09245,-0.12763,-0.55511,0.26617,-0.45573,0.76625,-0.97379,1.76896,33.42136,-0.01011,0.78699,-3.69205,853.42651,1.40276,0.11686,-0.10491
="2026/04/02 16:42:36.400",-1.86928,0.38935,1.56957,-0.80925,0.10267,0.05879,-0.41431,-0.03107,0.36706,0.60155,0.15604,1.33291,29.71525,-0.13449,1.08183,-3.96259,850.65985,1.01911,-0.02524,0.66992
="2026/04/02 16:42:36.420",-0.47854,0.43026,0.17904,-1.14907,-0.04038,0.03634,-0.01021,0.08293,0.79095,0.67261,-0.61687,1.04889,25.02302,0.0261,1.21897,-3.18954,849.8219,0.19979,-0.11631,0.51555
="2026/04/02 16:42:36.440",-1.0168,0.4562,0.44886,-1.21144,0.16388,-0.05845,-0.17175,-0.18713,1.25308,0.45368,-0.62468,0.45862,19.31169,0.72349,0.97791,-1.08145,850.5174,0.07007,-0.15237,1.01777
="2026/04/02 16:42:36.460",-0.43439,0.05145,0.3451,-1.33096,0.03017,0.06116,0.15144,-0.11487,1.48239,0.45098,0.04345,-0.1047,13.00363,0.31904,0.74511,-0.53206,850.80121,-0.65491,-0.24907,0.59301
="2026/04/02 16:42:36.480",0.37723,-0.01401,-0.66027,-1.02688,0.03137,0.05346,0.35234,-0.14,1.61361,0.13252,0.26046,-0.68825,8.45724,0.20603,-0.46939,2.39614,851.82526,-1.28204,-0.24372,0.49226
="2026/04/02 16:42:36.500",-0.27194,0.42075,-0.16555,-1.28719,-0.00122,-0.0747,0.3168,-0.13893,1.97199,-0.1372,0.79884,-1.28901,4.96343,0.51312,-1.14731,3.3802,853.85681,-1.1392,-0.26555,0.48296
="2026/04/02 16:42:36.520",0.9454,0.59702,-0.91298,-1.21242,-0.05093,-0.05602,0.27381,-0.48928,2.11046,-0.11963,0.71061,-1.03691,2.21585,0.25171,-1.77723,4.9367,857.17383,-0.99139,-0.19163,0.66241
="2026/04/02 16:42:36.540",0.8442,0.33331,-0.97839,-0.79049,-0.09986,-0.16043,0.59226,-0.15076,1.34976,-0.27811,0.9977,-1.47678,0.9616,0.56196,-2.51304,6.41404,860.63287,-1.49156,-0.05035,0.6938
="2026/04/02 16:42:36.560",1.01566,0.06825,-0.66791,-0.17811,-0.00705,-0.16343,1.0514,-0.33835,0.95543,-0.78297,1.48186,-1.56784,1.34599,0.52928,-2.65504,5.63894,863.57343,-1.40972,-0.09874,0.13479
="2026/04/02 16:42:36.580",1.26858,-0.06239,-1.24936,0.40972,-0.0166,-0.08719,1.0329,0.26443,1.2024,-0.74444,1.2398,-1.49388,4.3444,0.65277,-3.06058,5.51057,866.47046,-1.13972,0.04599,-0.25733
="2026/04/02 16:42:36.600",1.21906,-0.25174,-1.26794,0.46544,-0.07819,0.01522,0.9492,-0.30853,-0.18043,-0.96413,1.17071,-2.28092,9.10725,1.14469,-1.90101,4.24939,869.3288,-1.15237,0.05762,-0.28414
="2026/04/02 16:42:36.620",1.08854,-0.30378,-0.42754,1.09058,-0.03972,-0.05566,0.6266,0.10591,-0.42027,-0.86639,0.68388,-1.40636,15.60115,0.43933,-0.86161,3.9269,872.18616,-0.1568,0.11225,-0.70056
="2026/04/02 16:42:36.640",0.73164,-0.47095,-0.38663,1.41016,0.01478,0.04921,0.47531,0.27661,-0.99992,-0.95892,0.2486,-1.20839,22.23208,-0.02098,-0.46017,0.91916,874.64337,-0.00625,0.18932,-0.67629
="2026/04/02 16:42:36.660",0.81458,-0.31138,-0.04414,1.32914,-0.05396,0.02596,0.27241,0.11159,-1.94907,-0.84374,-0.25646,-0.13629,27.05921,0.29281,-0.3047,0.39964,876.76886,0.36886,0.17625,-0.44124
="2026/04/02 16:42:36.680",-0.20686,-0.49164,0.67971,1.47507,-0.0015,0.05889,-0.32561,0.36401,-1.3722,-0.71748,-0.38169,0.04538,31.54981,0.0665,0.63075,-2.12669,877.56207,0.66322,0.34855,-0.45285
="2026/04/02 16:42:36.700",-0.11642,-0.41375,0.70214,1.78936,0.0971,0.13457,-0.40615,0.13287,-1.95697,-0.27196,-0.69366,0.25301,36.23347,-0.47074,1.73142,-3.88538,876.63794,1.19933,0.33512,-1.01887
="2026/04/02 16:42:36.720",-0.61103,-0.08451,0.75463,1.39397,-0.03908,0.04167,-1.05415,0.22117,-1.41985,-0.24633,-1.0861,0.47824,38.14036,-0.07104,1.85165,-3.93261,874.80231,1.65914,0.31227,-1.01739
