time,dist_01.dist
="2026/04/02 16:25:13.100",192.533
="2026/04/02 16:25:13.120",192.539
="2026/04/02 16:25:13.140",192.529
="2026/04/02 16:25:13.160",192.517
="2026/04/02 16:25:13.180",192.531
="2026/04/02 16:25:13.798",192.541
="2026/04/02 16:25:13.818",192.528
="2026/04/02 16:25:13.838",192.524
="2026/04/02 16:25:13.858",192.527
="2026/04/02 16:25:13.878",192.529
="2026/04/02 16:25:13.898",192.536
="2026/04/02 16:25:13.918",192.534
="2026/04/02 16:25:13.938",192.524
="2026/04/02 16:25:13.958",192.529
="2026/04/02 16:25:13.978",192.538
="2026/04/02 16:25:13.998",192.535
="2026/04/02 16:25:14.018",192.529
="2026/04/02 16:25:14.038",192.531
="2026/04/02 16:25:14.058",192.534
="2026/04/02 16:25:14.078",192.535
="2026/04/02 16:25:14.098",192.536
="2026/04/02 16:25:14.118",192.528
="2026/04/02 16:25:14.138",192.524
="2026/04/02 16:25:14.158",192.529
="2026/04/02 16:25:14.178",192.53
="2026/04/02 16:25:14.198",192.521
="2026/04/02 16:25:14.218",192.518
="2026/04/02 16:25:14.238",192.528
="2026/04/02 16:25:14.258",192.534
="2026/04/02 16:25:14.278",192.526
="2026/04/02 16:25:14.298",192.522
="2026/04/02 16:25:14.318",192.527
="2026/04/02 16:25:14.338",192.533
="2026/04/02 16:25:14.358",192.532
="2026/04/02 16:25:14.378",192.525
="2026/04/02 16:25:14.398",192.526
="2026/04/02 16:25:14.418",192.53
="2026/04/02 16:25:14.438",192.531
="2026/04/02 16:25:14.458",192.528
="2026/04/02 16:25:14.478",192.521
="2026/04/02 16:25:14.498",192.524
="2026/04/02 16:25:14.518",192.53
="2026/04/02 16:25:14.538",192.535
="2026/04/02 16:25:14.558",192.525
="2026/04/02 16:25:14.578",192.523
="2026/04/02 16:25:14.598",192.527
="2026/04/02 16:25:14.618",192.539
="2026/04/02 16:25:14.638",192.54
="2026/04/02 16:25:14.658",192.536
="2026/04/02 16:25:14.678",192.532
="2026/04/02 16:25:14.698",192.534
="2026/04/02 16:25:14.718",192.533
="2026/04/02 16:25:14.738",192.528
="2026/04/02 16:25:14.758",192.522
="2026/04/02 16:25:14.778",192.525
="2026/04/02 16:25:15.396",192.531
="2026/04/02 16:25:15.416",192.529
="2026/04/02 16:25:15.436",192.529
="2026/04/02 16:25:15.456",192.524
="2026/04/02 16:25:15.476",192.534
="2026/04/02 16:25:15.496",192.531
="2026/04/02 16:25:15.516",192.525
="2026/04/02 16:25:15.536",192.526
="2026/04/02 16:25:15.556",192.532
="2026/04/02 16:25:15.576",192.532
="2026/04/02 16:25:15.596",192.534
="2026/04/02 16:25:15.616",192.534
="2026/04/02 16:25:15.636",192.536
="2026/04/02 16:25:15.656",192.534
="2026/04/02 16:25:15.676",192.536
="2026/04/02 16:25:15.696",192.534
="2026/04/02 16:25:15.716",192.532
="2026/04/02 16:25:15.736",192.535
="2026/04/02 16:25:15.756",192.538
="2026/04/02 16:25:15.776",192.537
="2026/04/02 16:25:15.796",192.535
="2026/04/02 16:25:15.816",192.536
="2026/04/02 16:25:15.836",192.54
="2026/04/02 16:25:15.856",192.536
="2026/04/02 16:25:15.876",192.529
="2026/04/02 16:25:15.896",192.524
="2026/04/02 16:25:15.916",192.523
="2026/04/02 16:25:15.936",192.527
="2026/04/02 16:25:15.956",192.519
="2026/04/02 16:25:15.976",192.523
="2026/04/02 16:25:15.996",192.522
="2026/04/02 16:25:16.016",192.524
="2026/04/02 16:25:16.036",192.528
="2026/04/02 16:25:16.056",192.52
="2026/04/02 16:25:16.076",192.524
="2026/04/02 16:25:16.096",192.525
="2026/04/02 16:25:16.116",192.527
="2026/04/02 16:25:16.136",192.525
="2026/04/02 16:25:16.156",192.524
="2026/04/02 16:25:16.176",192.526
="2026/04/02 16:25:16.196",192.524
="2026/04/02 16:25:16.216",192.568
="2026/04/02 16:25:16.236",192.525
="2026/04/02 16:25:16.256",192.525
="2026/04/02 16:25:16.276",192.564
="2026/04/02 16:25:16.296",192.522
="2026/04/02 16:25:16.316",192.561
="2026/04/02 16:25:16.336",192.561
="2026/04/02 16:25:16.356",192.559
="2026/04/02 16:25:16.376",192.563
="2026/04/02 16:25:16.995",192.562
="2026/04/02 16:25:17.015",192.557
="2026/04/02 16:25:17.035",192.553
="2026/04/02 16:25:17.055",192.555
="2026/04/02 16:25:17.075",192.557
="2026/04/02 16:25:17.095",192.553
="2026/04/02 16:25:17.115",192.551
="2026/04/02 16:25:17.135",192.547
="2026/04/02 16:25:17.155",192.552
="2026/04/02 16:25:17.175",192.559
="2026/04/02 16:25:17.195",192.557
="2026/04/02 16:25:17.215",192.567
="2026/04/02 16:25:17.235",192.562
="2026/04/02 16:25:17.255",192.559
="2026/04/02 16:25:17.275",192.556
="2026/04/02 16:25:17.295",192.556
="2026/04/02 16:25:17.315",192.553
="2026/04/02 16:25:17.335",192.551
="2026/04/02 16:25:17.355",192.556
="2026/04/02 16:25:17.375",192.559
="2026/04/02 16:25:17.395",192.558
="2026/04/02 16:25:17.415",192.557
="2026/04/02 16:25:17.435",192.557
="2026/04/02 16:25:17.455",192.562
="2026/04/02 16:25:17.475",192.559
="2026/04/02 16:25:17.495",192.549
="2026/04/02 16:25:17.515",192.543
="2026/04/02 16:25:17.535",192.548
="2026/04/02 16:25:17.555",192.549
="2026/04/02 16:25:17.575",192.546
="2026/04/02 16:25:17.595",192.549
="2026/04/02 16:25:17.615",192.542
="2026/04/02 16:25:17.635",192.542
="2026/04/02 16:25:17.655",192.542
="2026/04/02 16:25:17.675",192.538
="2026/04/02 16:25:17.695",192.549
="2026/04/02 16:25:17.715",192.563
="2026/04/02 16:25:17.735",192.529
="2026/04/02 16:25:17.755",192.53
="2026/04/02 16:25:17.775",192.529
="2026/04/02 16:25:17.795",192.565
="2026/04/02 16:25:17.815",192.531
="2026/04/02 16:25:17.835",192.53
="2026/04/02 16:25:17.855",192.521
="2026/04/02 16:25:17.875",192.52
="2026/04/02 16:25:17.895",192.527
="2026/04/02 16:25:17.915",192.524
="2026/04/02 16:25:17.935",192.518
="2026/04/02 16:25:17.955",192.519
="2026/04/02 16:25:17.975",192.525
="2026/04/02 16:25:18.642",192.524
="2026/04/02 16:25:18.662",192.558
="2026/04/02 16:25:18.682",192.521
="2026/04/02 16:25:18.702",192.563
="2026/04/02 16:25:18.722",192.563
="2026/04/02 16:25:18.742",192.561
="2026/04/02 16:25:18.762",192.56
="2026/04/02 16:25:18.782",192.56
="2026/04/02 16:25:18.802",192.522
="2026/04/02 16:25:18.822",192.521
="2026/04/02 16:25:18.842",192.521
="2026/04/02 16:25:18.862",192.525
="2026/04/02 16:25:18.882",192.527
="2026/04/02 16:25:18.902",192.525
="2026/04/02 16:25:18.922",192.524
="2026/04/02 16:25:18.942",192.527
="2026/04/02 16:25:18.962",192.524
="2026/04/02 16:25:18.982",192.524
="2026/04/02 16:25:19.002",192.523
="2026/04/02 16:25:19.022",192.52
="2026/04/02 16:25:19.042",192.517
="2026/04/02 16:25:19.062",192.522
="2026/04/02 16:25:19.082",192.53
="2026/04/02 16:25:19.102",192.538
="2026/04/02 16:25:19.122",192.583
="2026/04/02 16:25:19.142",192.611
="2026/04/02 16:25:19.162",192.567
="2026/04/02 16:25:19.182",192.521
="2026/04/02 16:25:19.202",192.541
="2026/04/02 16:25:19.222",192.528
="2026/04/02 16:25:19.242",192.534
="2026/04/02 16:25:19.262",192.514
="2026/04/02 16:25:19.282",192.52
="2026/04/02 16:25:19.302",192.527
="2026/04/02 16:25:19.322",192.543
="2026/04/02 16:25:19.342",192.541
="2026/04/02 16:25:19.362",192.605
="2026/04/02 16:25:19.382",192.625
="2026/04/02 16:25:19.402",192.6
="2026/04/02 16:25:19.422",192.604
="2026/04/02 16:25:19.442",192.603
="2026/04/02 16:25:19.462",192.617
="2026/04/02 16:25:19.482",192.642
="2026/04/02 16:25:19.502",192.661
="2026/04/02 16:25:19.522",192.616
="2026/04/02 16:25:19.542",192.651
="2026/04/02 16:25:19.562",192.677
="2026/04/02 16:25:19.582",192.629
="2026/04/02 16:25:19.602",192.595
="2026/04/02 16:25:19.622",192.614
="2026/04/02 16:25:20.272",192.633
="2026/04/02 16:25:20.292",192.623
="2026/04/02 16:25:20.312",192.61
="2026/04/02 16:25:20.332",192.613
="2026/04/02 16:25:20.352",192.601
="2026/04/02 16:25:20.372",192.594
="2026/04/02 16:25:20.392",192.631
="2026/04/02 16:25:20.412",192.653
="2026/04/02 16:25:20.432",192.623
="2026/04/02 16:25:20.452",192.596
="2026/04/02 16:25:20.472",192.619
="2026/04/02 16:25:20.492",192.655
="2026/04/02 16:25:20.512",192.65
="2026/04/02 16:25:20.532",192.613
="2026/04/02 16:25:20.552",192.623
="2026/04/02 16:25:20.572",192.66
="2026/04/02 16:25:20.592",192.651
="2026/04/02 16:25:20.612",192.628
="2026/04/02 16:25:20.632",192.612
="2026/04/02 16:25:20.652",192.618
="2026/04/02 16:25:20.672",192.624
="2026/04/02 16:25:20.692",192.627
="2026/04/02 16:25:20.712",192.618
="2026/04/02 16:25:20.732",192.565
="2026/04/02 16:25:20.752",192.563
="2026/04/02 16:25:20.772",192.583
="2026/04/02 16:25:20.792",192.574
="2026/04/02 16:25:20.812",192.564
="2026/04/02 16:25:20.832",192.577
="2026/04/02 16:25:20.852",192.642
="2026/04/02 16:25:20.872",192.629
="2026/04/02 16:25:20.892",192.621
="2026/04/02 16:25:20.912",192.638
="2026/04/02 16:25:20.932",192.649
="2026/04/02 16:25:20.952",192.64
="2026/04/02 16:25:20.972",192.633
="2026/04/02 16:25:20.992",192.644
="2026/04/02 16:25:21.012",192.665
="2026/04/02 16:25:21.032",192.646
="2026/04/02 16:25:21.052",192.63
="2026/04/02 16:25:21.072",192.64
="2026/04/02 16:25:21.092",192.657
="2026/04/02 16:25:21.112",192.645
="2026/04/02 16:25:21.132",192.64
="2026/04/02 16:25:21.152",192.63
="2026/04/02 16:25:21.172",192.637
="2026/04/02 16:25:21.192",192.658
="2026/04/02 16:25:21.212",192.655
="2026/04/02 16:25:21.232",192.638
="2026/04/02 16:25:21.252",192.635
="2026/04/02 16:25:21.887",192.639
="2026/04/02 16:25:21.907",192.662
="2026/04/02 16:25:21.927",192.659
="2026/04/02 16:25:21.947",192.633
="2026/04/02 16:25:21.967",192.628
="2026/04/02 16:25:21.987",192.647
="2026/04/02 16:25:22.007",192.653
="2026/04/02 16:25:22.027",192.651
="2026/04/02 16:25:22.047",192.639
="2026/04/02 16:25:22.067",192.643
="2026/04/02 16:25:22.087",192.652
="2026/04/02 16:25:22.107",192.663
="2026/04/02 16:25:22.127",192.661
="2026/04/02 16:25:22.147",192.655
="2026/04/02 16:25:22.167",192.651
="2026/04/02 16:25:22.187",192.656
="2026/04/02 16:25:22.207",192.661
="2026/04/02 16:25:22.227",192.657
="2026/04/02 16:25:22.247",192.646
="2026/04/02 16:25:22.267",192.646
="2026/04/02 16:25:22.287",192.662
="2026/04/02 16:25:22.307",192.675
="2026/04/02 16:25:22.327",192.653
="2026/04/02 16:25:22.347",192.639
="2026/04/02 16:25:22.367",192.639
="2026/04/02 16:25:22.387",192.619
="2026/04/02 16:25:22.407",192.601
="2026/04/02 16:25:22.427",192.579
="2026/04/02 16:25:22.447",192.593
="2026/04/02 16:25:22.467",192.615
="2026/04/02 16:25:22.487",192.618
="2026/04/02 16:25:22.507",192.584
="2026/04/02 16:25:22.527",192.565
="2026/04/02 16:25:22.547",192.578
="2026/04/02 16:25:22.567",192.585
="2026/04/02 16:25:22.587",192.56
="2026/04/02 16:25:22.607",192.541
="2026/04/02 16:25:22.627",192.556
="2026/04/02 16:25:22.647",192.575
="2026/04/02 16:25:22.667",192.567
="2026/04/02 16:25:22.687",192.576
="2026/04/02 16:25:22.707",192.542
="2026/04/02 16:25:22.727",192.571
="2026/04/02 16:25:22.747",192.568
="2026/04/02 16:25:22.767",192.546
="2026/04/02 16:25:22.787",192.577
="2026/04/02 16:25:22.807",192.559
="2026/04/02 16:25:22.827",192.565
="2026/04/02 16:25:22.847",192.551
="2026/04/02 16:25:22.867",192.543
="2026/04/02 16:25:23.485",192.551
="2026/04/02 16:25:23.505",192.563
="2026/04/02 16:25:23.525",192.552
="2026/04/02 16:25:23.545",192.57
="2026/04/02 16:25:23.565",192.575
="2026/04/02 16:25:23.585",192.584
="2026/04/02 16:25:23.605",192.547
="2026/04/02 16:25:23.625",192.58
="2026/04/02 16:25:23.645",192.578
="2026/04/02 16:25:23.665",192.573
="2026/04/02 16:25:23.685",192.565
="2026/04/02 16:25:23.705",192.551
="2026/04/02 16:25:23.725",192.539
="2026/04/02 16:25:23.745",192.51
="2026/04/02 16:25:23.765",192.504
="2026/04/02 16:25:23.785",192.535
="2026/04/02 16:25:23.805",192.551
="2026/04/02 16:25:23.825",192.534
="2026/04/02 16:25:23.845",192.499
="2026/04/02 16:25:23.865",192.502
="2026/04/02 16:25:23.885",192.533
="2026/04/02 16:25:23.905",192.542
="2026/04/02 16:25:23.925",192.528
="2026/04/02 16:25:23.945",192.528
="2026/04/02 16:25:23.965",192.547
="2026/04/02 16:25:23.985",192.569
="2026/04/02 16:25:24.005",192.581
="2026/04/02 16:25:24.025",192.568
="2026/04/02 16:25:24.045",192.554
="2026/04/02 16:25:24.065",192.582
="2026/04/02 16:25:24.085",192.554
="2026/04/02 16:25:24.105",192.545
="2026/04/02 16:25:24.125",192.575
="2026/04/02 16:25:24.145",192.546
="2026/04/02 16:25:24.165",192.569
="2026/04/02 16:25:24.185",192.562
="2026/04/02 16:25:24.205",192.554
="2026/04/02 16:25:24.225",192.56
="2026/04/02 16:25:24.245",192.565
="2026/04/02 16:25:24.265",192.568
="2026/04/02 16:25:24.285",192.557
="2026/04/02 16:25:24.305",192.551
="2026/04/02 16:25:24.325",192.543
="2026/04/02 16:25:24.345",192.583
="2026/04/02 16:25:24.365",192.539
="2026/04/02 16:25:24.385",192.545
="2026/04/02 16:25:24.405",192.584
="2026/04/02 16:25:24.425",192.579
="2026/04/02 16:25:24.445",192.547
="2026/04/02 16:25:24.465",192.557
="2026/04/02 16:25:25.083",192.56
="2026/04/02 16:25:25.103",192.551
="2026/04/02 16:25:25.123",192.552
="2026/04/02 16:25:25.143",192.559
="2026/04/02 16:25:25.163",192.551
="2026/04/02 16:25:25.183",192.577
="2026/04/02 16:25:25.203",192.574
="2026/04/02 16:25:25.223",192.545
="2026/04/02 16:25:25.243",192.552
="2026/04/02 16:25:25.263",192.543
="2026/04/02 16:25:25.283",192.576
="2026/04/02 16:25:25.303",192.546
="2026/04/02 16:25:25.323",192.556
="2026/04/02 16:25:25.343",192.544
="2026/04/02 16:25:25.363",192.562
="2026/04/02 16:25:25.383",192.577
="2026/04/02 16:25:25.403",192.553
="2026/04/02 16:25:25.423",192.552
="2026/04/02 16:25:25.443",192.553
="2026/04/02 16:25:25.463",192.565
="2026/04/02 16:25:25.483",192.569
="2026/04/02 16:25:25.503",192.572
="2026/04/02 16:25:25.523",192.583
="2026/04/02 16:25:25.543",192.593
="2026/04/02 16:25:25.563",192.577
="2026/04/02 16:25:25.583",192.566
="2026/04/02 16:25:25.603",192.566
="2026/04/02 16:25:25.623",192.585
="2026/04/02 16:25:25.643",192.579
="2026/04/02 16:25:25.663",192.558
="2026/04/02 16:25:25.683",192.549
="2026/04/02 16:25:25.703",192.565
="2026/04/02 16:25:25.723",192.574
="2026/04/02 16:25:25.743",192.561
="2026/04/02 16:25:25.763",192.55
="2026/04/02 16:25:25.783",192.561
="2026/04/02 16:25:25.803",192.568
="2026/04/02 16:25:25.823",192.565
="2026/04/02 16:25:25.843",192.55
="2026/04/02 16:25:25.863",192.548
="2026/04/02 16:25:25.883",192.552
="2026/04/02 16:25:25.903",192.555
="2026/04/02 16:25:25.923",192.553
="2026/04/02 16:25:25.943",192.549
="2026/04/02 16:25:25.963",192.557
="2026/04/02 16:25:25.983",192.563
="2026/04/02 16:25:26.003",192.559
="2026/04/02 16:25:26.023",192.556
="2026/04/02 16:25:26.043",192.551
="2026/04/02 16:25:26.063",192.554
="2026/04/02 16:25:26.682",192.554
="2026/04/02 16:25:26.702",192.555
="2026/04/02 16:25:26.722",192.552
="2026/04/02 16:25:26.742",192.548
="2026/04/02 16:25:26.762",192.549
="2026/04/02 16:25:26.782",192.55
="2026/04/02 16:25:26.802",192.547
="2026/04/02 16:25:26.822",192.534
="2026/04/02 16:25:26.842",192.575
="2026/04/02 16:25:26.862",192.549
="2026/04/02 16:25:26.882",192.552
="2026/04/02 16:25:26.902",192.544
="2026/04/02 16:25:26.922",192.542
="2026/04/02 16:25:26.942",192.551
="2026/04/02 16:25:26.962",192.554
="2026/04/02 16:25:26.982",192.544
="2026/04/02 16:25:27.002",192.548
="2026/04/02 16:25:27.022",192.553
="2026/04/02 16:25:27.042",192.554
="2026/04/02 16:25:27.062",192.554
="2026/04/02 16:25:27.082",192.553
="2026/04/02 16:25:27.102",192.553
="2026/04/02 16:25:27.122",192.56
="2026/04/02 16:25:27.142",192.559
="2026/04/02 16:25:27.162",192.555
="2026/04/02 16:25:27.182",192.554
="2026/04/02 16:25:27.202",192.554
="2026/04/02 16:25:27.222",192.553
="2026/04/02 16:25:27.242",192.555
="2026/04/02 16:25:27.262",192.553
="2026/04/02 16:25:27.282",192.553
="2026/04/02 16:25:27.302",192.552
="2026/04/02 16:25:27.322",192.552
="2026/04/02 16:25:27.342",192.556
="2026/04/02 16:25:27.362",192.549
="2026/04/02 16:25:27.382",192.551
="2026/04/02 16:25:27.402",192.551
="2026/04/02 16:25:27.422",192.552
="2026/04/02 16:25:27.442",192.552
="2026/04/02 16:25:27.462",192.55
="2026/04/02 16:25:27.482",192.551
="2026/04/02 16:25:27.502",192.556
="2026/04/02 16:25:27.522",192.558
="2026/04/02 16:25:27.542",192.553
="2026/04/02 16:25:27.562",192.551
="2026/04/02 16:25:27.582",192.552
="2026/04/02 16:25:27.602",192.549
="2026/04/02 16:25:27.622",192.55
="2026/04/02 16:25:27.642",192.549
="2026/04/02 16:25:27.662",192.551
="2026/04/02 16:25:28.280",192.556
="2026/04/02 16:25:28.300",192.555
="2026/04/02 16:25:28.320",192.551
="2026/04/02 16:25:28.340",192.549
="2026/04/02 16:25:28.360",192.551
="2026/04/02 16:25:28.380",192.555
="2026/04/02 16:25:28.400",192.55
="2026/04/02 16:25:28.420",192.547
="2026/04/02 16:25:28.440",192.548
="2026/04/02 16:25:28.460",192.554
="2026/04/02 16:25:28.480",192.555
="2026/04/02 16:25:28.500",192.551
="2026/04/02 16:25:28.520",192.548
="2026/04/02 16:25:28.540",192.552
="2026/04/02 16:25:28.560",192.557
="2026/04/02 16:25:28.580",192.551
="2026/04/02 16:25:28.600",192.547
="2026/04/02 16:25:28.620",192.544
="2026/04/02 16:25:28.640",192.552
="2026/04/02 16:25:28.660",192.552
="2026/04/02 16:25:28.680",192.546
="2026/04/02 16:25:28.700",192.547
="2026/04/02 16:25:28.720",192.554
="2026/04/02 16:25:28.740",192.552
="2026/04/02 16:25:28.760",192.552
="2026/04/02 16:25:28.780",192.555
="2026/04/02 16:25:28.800",192.555
="2026/04/02 16:25:28.820",192.558
="2026/04/02 16:25:28.840",192.548
="2026/04/02 16:25:28.860",192.544
="2026/04/02 16:25:28.880",192.539
="2026/04/02 16:25:28.900",192.536
="2026/04/02 16:25:28.920",192.538
="2026/04/02 16:25:28.940",192.539
="2026/04/02 16:25:28.960",192.541
="2026/04/02 16:25:28.980",192.545
="2026/04/02 16:25:29.000",192.547
="2026/04/02 16:25:29.020",192.546
="2026/04/02 16:25:29.040",192.548
="2026/04/02 16:25:29.060",192.549
="2026/04/02 16:25:29.080",192.55
="2026/04/02 16:25:29.100",192.556
="2026/04/02 16:25:29.120",192.556
="2026/04/02 16:25:29.140",192.55
="2026/04/02 16:25:29.160",192.545
="2026/04/02 16:25:29.180",192.544
="2026/04/02 16:25:29.200",192.548
="2026/04/02 16:25:29.220",192.55
="2026/04/02 16:25:29.240",192.549
="2026/04/02 16:25:29.260",192.548
="2026/04/02 16:25:29.879",192.549
="2026/04/02 16:25:29.899",192.551
="2026/04/02 16:25:29.919",192.551
="2026/04/02 16:25:29.939",192.551
="2026/04/02 16:25:29.959",192.555
="2026/04/02 16:25:29.979",192.556
="2026/04/02 16:25:29.999",192.558
="2026/04/02 16:25:30.019",192.553
="2026/04/02 16:25:30.039",192.55
="2026/04/02 16:25:30.059",192.555
="2026/04/02 16:25:30.079",192.549
="2026/04/02 16:25:30.099",192.547
="2026/04/02 16:25:30.119",192.547
="2026/04/02 16:25:30.139",192.552
="2026/04/02 16:25:30.159",192.552
="2026/04/02 16:25:30.179",192.553
="2026/04/02 16:25:30.199",192.552
="2026/04/02 16:25:30.219",192.556
="2026/04/02 16:25:30.239",192.549
="2026/04/02 16:25:30.259",192.553
="2026/04/02 16:25:30.279",192.56
="2026/04/02 16:25:30.299",192.557
="2026/04/02 16:25:30.319",192.554
="2026/04/02 16:25:30.339",192.55
="2026/04/02 16:25:30.359",192.552
="2026/04/02 16:25:30.379",192.549
="2026/04/02 16:25:30.399",192.549
="2026/04/02 16:25:30.419",192.55
="2026/04/02 16:25:30.439",192.553
="2026/04/02 16:25:30.459",192.55
="2026/04/02 16:25:30.479",192.547
="2026/04/02 16:25:30.499",192.548
="2026/04/02 16:25:30.519",192.547
="2026/04/02 16:25:30.539",192.549
="2026/04/02 16:25:30.559",192.544
="2026/04/02 16:25:30.579",192.544
="2026/04/02 16:25:30.599",192.544
="2026/04/02 16:25:30.619",192.549
="2026/04/02 16:25:30.639",192.546
="2026/04/02 16:25:30.659",192.545
="2026/04/02 16:25:30.679",192.545
="2026/04/02 16:25:30.699",192.547
="2026/04/02 16:25:30.719",192.545
="2026/04/02 16:25:30.739",192.545
="2026/04/02 16:25:30.759",192.545
="2026/04/02 16:25:30.779",192.547
="2026/04/02 16:25:30.799",192.546
="2026/04/02 16:25:30.819",192.547
="2026/04/02 16:25:30.839",192.547
="2026/04/02 16:25:30.859",192.547
="2026/04/02 16:25:31.477",192.551
="2026/04/02 16:25:31.497",192.553
="2026/04/02 16:25:31.517",192.552
="2026/04/02 16:25:31.537",192.547
="2026/04/02 16:25:31.557",192.55
="2026/04/02 16:25:31.577",192.55
="2026/04/02 16:25:31.597",192.545
="2026/04/02 16:25:31.617",192.542
="2026/04/02 16:25:31.637",192.546
="2026/04/02 16:25:31.657",192.547
="2026/04/02 16:25:31.677",192.551
="2026/04/02 16:25:31.697",192.547
="2026/04/02 16:25:31.717",192.548
="2026/04/02 16:25:31.737",192.553
="2026/04/02 16:25:31.757",192.555
="2026/04/02 16:25:31.777",192.555
="2026/04/02 16:25:31.797",192.55
="2026/04/02 16:25:31.817",192.552
="2026/04/02 16:25:31.837",192.562
="2026/04/02 16:25:31.857",192.558
="2026/04/02 16:25:31.877",192.561
="2026/04/02 16:25:31.897",192.561
="2026/04/02 16:25:31.917",192.558
="2026/04/02 16:25:31.937",192.551
="2026/04/02 16:25:31.957",192.55
="2026/04/02 16:25:31.977",192.555
="2026/04/02 16:25:31.997",192.546
="2026/04/02 16:25:32.017",192.542
="2026/04/02 16:25:32.037",192.55
="2026/04/02 16:25:32.057",192.549
="2026/04/02 16:25:32.077",192.548
="2026/04/02 16:25:32.097",192.54
="2026/04/02 16:25:32.117",192.549
="2026/04/02 16:25:32.137",192.548
="2026/04/02 16:25:32.157",192.547
="2026/04/02 16:25:32.177",192.545
="2026/04/02 16:25:32.197",192.554
="2026/04/02 16:25:32.217",192.559
="2026/04/02 16:25:32.237",192.55
="2026/04/02 16:25:32.257",192.549
="2026/04/02 16:25:32.277",192.551
="2026/04/02 16:25:32.297",192.556
="2026/04/02 16:25:32.317",192.556
="2026/04/02 16:25:32.337",192.555
="2026/04/02 16:25:32.357",192.559
="2026/04/02 16:25:32.377",192.547
="2026/04/02 16:25:32.397",192.548
="2026/04/02 16:25:32.417",192.552
="2026/04/02 16:25:32.437",192.554
="2026/04/02 16:25:32.457",192.555
="2026/04/02 16:25:33.075",192.548
="2026/04/02 16:25:33.095",192.554
="2026/04/02 16:25:33.115",192.554
="2026/04/02 16:25:33.135",192.557
="2026/04/02 16:25:33.155",192.569
="2026/04/02 16:25:33.175",192.561
="2026/04/02 16:25:33.195",192.555
="2026/04/02 16:25:33.215",192.553
="2026/04/02 16:25:33.235",192.555
="2026/04/02 16:25:33.255",192.559
="2026/04/02 16:25:33.275",192.556
="2026/04/02 16:25:33.295",192.562
="2026/04/02 16:25:33.315",192.558
="2026/04/02 16:25:33.335",192.559
="2026/04/02 16:25:33.355",192.554
="2026/04/02 16:25:33.375",192.555
="2026/04/02 16:25:33.395",192.562
="2026/04/02 16:25:33.415",192.558
="2026/04/02 16:25:33.435",192.554
="2026/04/02 16:25:33.455",192.562
="2026/04/02 16:25:33.475",192.559
="2026/04/02 16:25:33.495",192.553
="2026/04/02 16:25:33.515",192.563
="2026/04/02 16:25:33.535",192.565
="2026/04/02 16:25:33.555",192.552
="2026/04/02 16:25:33.575",192.552
="2026/04/02 16:25:33.595",192.554
="2026/04/02 16:25:33.615",192.551
="2026/04/02 16:25:33.635",192.551
="2026/04/02 16:25:33.655",192.555
="2026/04/02 16:25:33.675",192.557
="2026/04/02 16:25:33.695",192.555
="2026/04/02 16:25:33.715",192.56
="2026/04/02 16:25:33.735",192.562
="2026/04/02 16:25:33.755",192.564
="2026/04/02 16:25:33.775",192.554
="2026/04/02 16:25:33.795",192.545
="2026/04/02 16:25:33.815",192.553
="2026/04/02 16:25:33.835",192.554
="2026/04/02 16:25:33.855",192.549
="2026/04/02 16:25:33.875",192.547
="2026/04/02 16:25:33.895",192.55
="2026/04/02 16:25:33.915",192.553
="2026/04/02 16:25:33.935",192.554
="2026/04/02 16:25:33.955",192.555
="2026/04/02 16:25:33.975",192.56
="2026/04/02 16:25:33.995",192.561
="2026/04/02 16:25:34.015",192.555
="2026/04/02 16:25:34.035",192.555
="2026/04/02 16:25:34.055",192.549
="2026/04/02 16:25:34.673",192.547
="2026/04/02 16:25:34.693",192.552
="2026/04/02 16:25:34.713",192.55
="2026/04/02 16:25:34.733",192.543
="2026/04/02 16:25:34.753",192.54
="2026/04/02 16:25:34.773",192.537
="2026/04/02 16:25:34.793",192.534
="2026/04/02 16:25:34.813",192.526
="2026/04/02 16:25:34.833",192.529
="2026/04/02 16:25:34.853",192.531
="2026/04/02 16:25:34.873",192.529
="2026/04/02 16:25:34.893",192.533
="2026/04/02 16:25:34.913",192.539
="2026/04/02 16:25:34.933",192.546
="2026/04/02 16:25:34.953",192.526
="2026/04/02 16:25:34.973",192.534
="2026/04/02 16:25:34.993",192.53
="2026/04/02 16:25:35.013",192.534
="2026/04/02 16:25:35.033",192.533
="2026/04/02 16:25:35.053",192.534
="2026/04/02 16:25:35.073",192.538
="2026/04/02 16:25:35.093",192.538
="2026/04/02 16:25:35.113",192.536
="2026/04/02 16:25:35.133",192.537
="2026/04/02 16:25:35.153",192.549
="2026/04/02 16:25:35.173",192.557
="2026/04/02 16:25:35.193",192.547
="2026/04/02 16:25:35.213",192.545
="2026/04/02 16:25:35.233",192.537
="2026/04/02 16:25:35.253",192.542
="2026/04/02 16:25:35.273",192.539
="2026/04/02 16:25:35.293",192.538
="2026/04/02 16:25:35.313",192.544
="2026/04/02 16:25:35.333",192.546
="2026/04/02 16:25:35.353",192.549
="2026/04/02 16:25:35.373",192.549
="2026/04/02 16:25:35.393",192.55
="2026/04/02 16:25:35.413",192.551
="2026/04/02 16:25:35.433",192.55
="2026/04/02 16:25:35.453",192.55
="2026/04/02 16:25:35.473",192.545
="2026/04/02 16:25:35.493",192.546
="2026/04/02 16:25:35.513",192.545
="2026/04/02 16:25:35.533",192.546
