code,type,time,value1,value2,value3
s0017-2,sgd,1775476810.44,132.48198,,
s0017-2,sgd,1775476810.46,132.56746,,
s0017-2,sgd,1775476810.48,133.07445,,
s0017-2,sgd,1775476810.5,133.08339,,
s0017-2,sgd,1775476810.52,132.44608,,
s0017-2,sgd,1775476810.54,131.93346,,
s0017-2,sgd,1775476810.56,131.60304,,
s0017-2,sgd,1775476810.58,131.6915,,
s0017-2,sgd,1775476810.6,132.00658,,
s0017-2,sgd,1775476810.62,132.62494,,
s0017-2,sgd,1775476810.64,133.31386,,
s0017-2,sgd,1775476810.66,133.58495,,
s0017-2,sgd,1775476810.68,133.02383,,
s0017-2,sgd,1775476810.7,131.95499,,
s0017-2,sgd,1775476810.72,130.8685,,
s0017-2,sgd,1775476810.74,130.39641,,
s0017-2,sgd,1775476810.76,130.8374,,
s0017-2,sgd,1775476810.78,132.09935,,
s0017-2,sgd,1775476810.8,134.0153,,
s0017-2,sgd,1775476810.82,134.92812,,
s0017-2,sgd,1775476810.84,134.4254,,
s0017-2,sgd,1775476810.86,133.09113,,
s0017-2,sgd,1775476810.88,130.69722,,
s0017-2,sgd,1775476810.9,128.82852,,
s0017-2,sgd,1775476810.92,128.70865,,
s0017-2,sgd,1775476810.94,130.31035,,
s0017-2,sgd,1775476810.96,132.75444,,
s0017-2,sgd,1775476810.98,134.92552,,
s0017-3,sgd,1775476810,279.94513,,
s0017-3,sgd,1775476810.02,279.22208,,
s0017-3,sgd,1775476810.04,278.36853,,
s0017-3,sgd,1775476810.06,280.80515,,
s0017-3,sgd,1775476810.08,284.05978,,
s0017-3,sgd,1775476810.1,281.17047,,
s0017-3,sgd,1775476810.12,279.53922,,
s0017-3,sgd,1775476810.14,280.19345,,
s0017-3,sgd,1775476810.16,281.71643,,
s0017-3,sgd,1775476810.18,281.95932,,
s0017-3,sgd,1775476810.2,282.54449,,
s0017-3,sgd,1775476810.22,282.32785,,
s0017-3,sgd,1775476810.24,279.73343,,
s0017-3,sgd,1775476810.26,278.49564,,
s0017-3,sgd,1775476810.28,278.48721,,
s0017-3,sgd,1775476810.3,280.87256,,
s0017-3,sgd,1775476810.32,283.06839,,
s0017-3,sgd,1775476810.34,283.87283,,
s0017-3,sgd,1775476810.36,282.99365,,
s0017-3,sgd,1775476810.38,280.25552,,
s0017-3,sgd,1775476810.4,279.77472,,
s0017-3,sgd,1775476810.42,280.362,,
s0017-3,sgd,1775476810.44,280.53052,,
s0017-3,sgd,1775476810.46,281.54492,,
s0017-3,sgd,1775476810.48,280.2128,,
s0017-3,sgd,1775476810.5,277.93832,,
s0017-3,sgd,1775476810.52,278.07111,,
s0017-3,sgd,1775476810.54,281.92731,,
s0017-3,sgd,1775476810.56,287.47327,,
s0017-3,sgd,1775476810.58,289.02701,,
s0017-3,sgd,1775476810.6,287.965,,
s0017-3,sgd,1775476810.62,282.71072,,
s0017-3,sgd,1775476810.64,273.27353,,
s0017-3,sgd,1775476810.66,266.51898,,
s0017-3,sgd,1775476810.68,269.81784,,
s0017-3,sgd,1775476810.7,279.49677,,
s0017-3,sgd,1775476810.72,291.216,,
s0017-3,sgd,1775476810.74,298.52423,,
s0017-3,sgd,1775476810.76,296.86075,,
s0017-3,sgd,1775476810.78,287.31815,,
s0017-3,sgd,1775476810.8,272.92874,,
s0017-3,sgd,1775476810.82,260.0889,,
s0017-3,sgd,1775476810.84,256.99655,,
s0017-3,sgd,1775476810.86,269.87814,,
s0017-3,sgd,1775476810.88,294.32751,,
s0017-3,sgd,1775476810.9,310.11908,,
s0017-3,sgd,1775476810.92,307.37726,,
s0017-3,sgd,1775476810.94,293.84503,,
s0017-3,sgd,1775476810.96,274.69003,,
s0017-3,sgd,1775476810.98,250.00175,,
dist_01,input,1775476810.838,183.761,,
dist_01,input,1775476810.858,183.761,,
dist_01,input,1775476810.878,183.761,,
dist_01,input,1775476810.898,183.761,,
dist_01,input,1775476810.918,183.761,,
dist_01,input,1775476810.938,185.497,,
dist_01,input,1775476810.958,185.497,,
dist_01,input,1775476810.978,184.62,,
dist_01,input,1775476810.998,184.497,,
dist_01,input,1775476811.018,184.497,,
dist_01,input,1775476811.038,184.497,,
dist_01,input,1775476811.058,184.497,,
dist_01,input,1775476811.078,184.497,,
dist_01,input,1775476811.098,184.497,,
dist_01,input,1775476811.118,184.497,,
dist_01,input,1775476811.138,184.497,,
dist_01,input,1775476811.158,184.497,,
dist_01,input,1775476811.178,184.497,,
dist_01,input,1775476811.198,185.813,,
dist_01,input,1775476811.218,185.813,,
dist_01,input,1775476811.238,185.813,,
dist_01,input,1775476811.258,184.693,,
dist_01,input,1775476811.278,184.693,,
dist_01,input,1775476811.298,184.693,,
dist_01,input,1775476811.318,184.693,,
dist_01,input,1775476811.338,184.693,,
dist_01,input,1775476811.358,185.562,,
dist_01,input,1775476811.378,185.562,,
dist_01,input,1775476811.398,184.78,,
dist_01,input,1775476811.418,184.78,,
dist_01,input,1775476811.438,185.211,,
dist_01,input,1775476811.458,185.211,,
dist_01,input,1775476811.478,185.211,,
dist_01,input,1775476811.498,185.211,,
dist_01,input,1775476811.518,185.211,,
dist_01,input,1775476811.538,185.211,,
dist_01,input,1775476811.558,185.211,,
dist_01,input,1775476811.578,185.291,,
dist_01,input,1775476811.598,185.291,,
dist_01,input,1775476811.618,185.291,,
dist_01,input,1775476811.638,185.291,,
dist_01,input,1775476811.658,185.291,,
dist_01,input,1775476811.678,185.291,,
dist_01,input,1775476811.698,185.291,,
dist_01,input,1775476811.718,185.291,,
dist_01,input,1775476811.738,185.291,,
dist_01,input,1775476811.758,185.353,,
dist_01,input,1775476811.778,185.437,,
dist_01,input,1775476811.798,185.52,,
dist_01,input,1775476811.818,185.501,,
v00029,vibr,1775476810,0.09092,0.98329,-2.41682
v00029,vibr,1775476810.02,-1.01703,-0.08087,-1.33569
v00029,vibr,1775476810.04,-1.11791,-0.05113,1.21763
v00029,vibr,1775476810.06,-0.71795,-0.71911,2.6362
v00029,vibr,1775476810.08,0.67253,0.31804,1.15237
v00029,vibr,1775476810.1,0.98416,-0.00897,0.1008
v00029,vibr,1775476810.12,0.82829,1.05843,-1.69253
v00029,vibr,1775476810.14,-0.05158,-0.02815,-2.8063
v00029,vibr,1775476810.16,-0.04933,0.68313,-1.68817
v00029,vibr,1775476810.18,-0.30488,-0.61355,0.59859
v00029,vibr,1775476810.2,0.00991,-0.59944,1.61282
v00029,vibr,1775476810.22,0.34066,0.11742,1.26849
v00029,vibr,1775476810.24,0.29416,0.33086,-0.77011
v00029,vibr,1775476810.26,-0.1836,1.35073,-0.74217
v00029,vibr,1775476810.28,-0.23114,-0.08652,0.57434
v00029,vibr,1775476810.3,0.00647,-0.84372,1.60972
v00029,vibr,1775476810.32,0.29905,-0.64912,-0.67061
v00029,vibr,1775476810.34,-0.03935,0.07573,-1.8022
v00029,vibr,1775476810.36,-0.07516,0.628,-1.47165
v00029,vibr,1775476810.38,-0.5861,-0.31375,0.19309
v00029,vibr,1775476810.4,0.05487,-0.08645,1.81553
v00029,vibr,1775476810.42,0.49782,-0.36283,0.91755
v00029,vibr,1775476810.44,-0.09834,-0.16753,0.11906
v00029,vibr,1775476810.46,-0.26297,-0.05953,-0.00654
v00029,vibr,1775476810.48,-0.75345,-0.42041,0.13951
v00029,vibr,1775476810.5,-0.41099,-0.02997,-0.73514
v00029,vibr,1775476810.52,-0.0617,-0.28235,-0.77503
v00029,vibr,1775476810.54,0.27347,-0.21915,0.12508
v00029,vibr,1775476810.56,0.58238,-0.03564,-0.13465
v00029,vibr,1775476810.58,0.0011,0.06608,-0.545
v00029,vibr,1775476810.6,-0.21672,0.30215,0.411
v00029,vibr,1775476810.62,-0.68727,-0.54884,1.45731
v00029,vibr,1775476810.64,-0.38082,0.02429,0.57869
v00029,vibr,1775476810.66,-0.10051,0.1828,-0.61142
v00029,vibr,1775476810.68,0.30801,0.21307,-1.17369
v00029,vibr,1775476810.7,0.21439,-0.2306,-0.12819
v00029,vibr,1775476810.72,0.15985,-0.26112,-0.00768
v00029,vibr,1775476810.74,0.36569,0.38148,-0.43565
v00029,vibr,1775476810.76,0.10427,0.00657,0.32821
v00029,vibr,1775476810.78,-0.13406,0.00416,0.35218
v00029,vibr,1775476810.8,-0.26414,0.51418,-0.02658
v00029,vibr,1775476810.82,0.21355,0.4451,-0.6392
v00029,vibr,1775476810.84,0.26509,0.18548,0.0849
v00029,vibr,1775476810.86,0.04134,0.16388,0.68378
v00029,vibr,1775476810.88,0.05951,-0.49681,-0.41474
v00029,vibr,1775476810.9,-0.00453,0.37595,0.11783
v00029,vibr,1775476810.92,0.05617,-0.29414,0.46991
v00029,vibr,1775476810.94,0.27745,0.23403,0.62014
v00029,vibr,1775476810.96,0.1785,0.17418,-0.25597
v00029,vibr,1775476810.98,-0.20728,0.22078,-0.33072
s0011-1,sgd,1775476797,73.55096,,
s0011-1,sgd,1775476797,74.2518,,
s0011-1,sgd,1775476797,74.42183,,
s0011-1,sgd,1775476797,73.79723,,
s0011-1,sgd,1775476798,73.22293,,
s0011-1,sgd,1775476798,73.85809,,
s0011-1,sgd,1775476798,74.69718,,
s0011-1,sgd,1775476798,75.07343,,
s0011-1,sgd,1775476798,74.41479,,
s0011-1,sgd,1775476798,73.52934,,
s0011-1,sgd,1775476798,73.37541,,
s0011-1,sgd,1775476798,74.28091,,
s0011-1,sgd,1775476798,74.97736,,
s0011-1,sgd,1775476798,74.17715,,
s0011-1,sgd,1775476798,73.19238,,
s0011-1,sgd,1775476798,73.01597,,
s0011-1,sgd,1775476798,73.53545,,
s0011-1,sgd,1775476798,73.89088,,
s0011-1,sgd,1775476798,74.17045,,
s0011-1,sgd,1775476798,74.30349,,
s0011-1,sgd,1775476798,74.01326,,
s0011-1,sgd,1775476798,73.80936,,
s0011-1,sgd,1775476798,74.15223,,
s0011-1,sgd,1775476798,74.40622,,
s0011-1,sgd,1775476798,74.21777,,
s0011-1,sgd,1775476798,73.73656,,
s0011-1,sgd,1775476798,74.21859,,
s0011-1,sgd,1775476798,74.40347,,
s0011-1,sgd,1775476798,74.09473,,
s0011-1,sgd,1775476798,73.36939,,
s0011-1,sgd,1775476798,73.10366,,
s0011-1,sgd,1775476798,73.72502,,
s0011-1,sgd,1775476798,74.9285,,
s0011-1,sgd,1775476798,75.22768,,
s0011-1,sgd,1775476798,74.75233,,
s0011-1,sgd,1775476798,74.36282,,
s0011-1,sgd,1775476798,73.77782,,
s0011-1,sgd,1775476798,74.28484,,
s0011-1,sgd,1775476798,74.40252,,
s0011-1,sgd,1775476798,74.0295,,
s0011-1,sgd,1775476798,74.24783,,
s0011-1,sgd,1775476798,74.00731,,
s0011-1,sgd,1775476798,73.48093,,
s0011-1,sgd,1775476798,73.504,,
s0011-1,sgd,1775476798,74.36652,,
s0011-1,sgd,1775476798,74.58826,,
s0011-1,sgd,1775476798,74.01747,,
s0011-1,sgd,1775476798,74.02497,,
s0011-1,sgd,1775476798,74.43842,,
s0011-1,sgd,1775476798,74.4287,,
s0011-2,sgd,1775476797,0,,
s0011-2,sgd,1775476797,0,,
s0011-2,sgd,1775476797,0,,
s0011-2,sgd,1775476797,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-2,sgd,1775476798,0,,
s0011-3,sgd,1775476797,205.13908,,
s0011-3,sgd,1775476797,202.18341,,
s0011-3,sgd,1775476797,196.31079,,
s0011-3,sgd,1775476797,192.77751,,
s0011-3,sgd,1775476798,195.55208,,
s0011-3,sgd,1775476798,202.83028,,
s0011-3,sgd,1775476798,203.05363,,
s0011-3,sgd,1775476798,198.7352,,
s0011-3,sgd,1775476798,193.78603,,
s0011-3,sgd,1775476798,193.85954,,
s0011-3,sgd,1775476798,200.99516,,
s0011-3,sgd,1775476798,203.44316,,
s0011-3,sgd,1775476798,199.33908,,
s0011-3,sgd,1775476798,193.59183,,
s0011-3,sgd,1775476798,192.24658,,
s0011-3,sgd,1775476798,198.77039,,
s0011-3,sgd,1775476798,203.28998,,
s0011-3,sgd,1775476798,201.23257,,
s0011-3,sgd,1775476798,196.50665,,
s0011-3,sgd,1775476798,193.32562,,
s0011-3,sgd,1775476798,195.79454,,
s0011-3,sgd,1775476798,201.60143,,
s0011-3,sgd,1775476798,202.0097,,
s0011-3,sgd,1775476798,198.06566,,
s0011-3,sgd,1775476798,194.23589,,
s0011-3,sgd,1775476798,194.7747,,
s0011-3,sgd,1775476798,201.33795,,
s0011-3,sgd,1775476798,203.26979,,
s0011-3,sgd,1775476798,199.37358,,
s0011-3,sgd,1775476798,195.00604,,
s0011-3,sgd,1775476798,194.01892,,
s0011-3,sgd,1775476798,198.84779,,
s0011-3,sgd,1775476798,201.96321,,
s0011-3,sgd,1775476798,200.70085,,
s0011-3,sgd,1775476798,196.96455,,
s0011-3,sgd,1775476798,193.73056,,
s0011-3,sgd,1775476798,196.63768,,
s0011-3,sgd,1775476798,201.46371,,
s0011-3,sgd,1775476798,202.10738,,
s0011-3,sgd,1775476798,198.60774,,
s0011-3,sgd,1775476798,194.31351,,
s0011-3,sgd,1775476798,194.88731,,
s0011-3,sgd,1775476798,199.93701,,
s0011-3,sgd,1775476798,202.56084,,
s0011-3,sgd,1775476798,199.8476,,
s0011-3,sgd,1775476798,194.89886,,
s0011-3,sgd,1775476798,192.89833,,
s0011-3,sgd,1775476798,198.02859,,
s0011-3,sgd,1775476798,203.09135,,
s0011-3,sgd,1775476798,201.61989,,
v00028,vibr,1775476810.04,0.00102,0.00097,-0.00013
v00028,vibr,1775476810.06,0.00085,-0.00287,-0.00113
v00028,vibr,1775476810.08,-0.00492,-0.00109,-0.00488
v00028,vibr,1775476810.1,-0.00242,0.0045,0.002
v00028,vibr,1775476810.12,0.00055,0.00617,0.00093
v00028,vibr,1775476810.14,-0.00602,-0.00487,0.00346
v00028,vibr,1775476810.16,0.00122,0.0006,0.00371
v00028,vibr,1775476810.18,-0.00592,0.00242,0.00169
v00028,vibr,1775476810.2,0.00801,-0.00434,0.00701
v00028,vibr,1775476810.22,-0.00073,-0.00053,-0.00245
v00028,vibr,1775476810.24,-0.00035,0.0062,-0.00459
v00028,vibr,1775476810.26,0.00245,-0.00096,-0.00407
v00028,vibr,1775476810.28,0.00157,0.00577,-0.00043
v00028,vibr,1775476810.3,-0.00594,0.00184,0.00306
v00028,vibr,1775476810.32,0.00791,-0.00087,0.0042
v00028,vibr,1775476810.34,-0.00565,0.00835,-0.00268
v00028,vibr,1775476810.36,0.00123,0.00348,-0.00552
v00028,vibr,1775476810.38,0.00242,0.0067,0.00202
v00028,vibr,1775476810.4,0.00312,-0.0047,0.00557
v00028,vibr,1775476810.42,0.00227,-0.00273,0.00167
v00028,vibr,1775476810.44,0.0025,0.00627,-0.0044
v00028,vibr,1775476810.46,-0.0011,0.01274,0.00658
v00028,vibr,1775476810.48,-0.00745,-0.00834,0.00233
v00028,vibr,1775476810.5,-0.00053,0.0008,0.00165
v00028,vibr,1775476810.52,-0.00235,0.00763,-0.00382
v00028,vibr,1775476810.54,0.00031,0.00068,0.00066
v00028,vibr,1775476810.56,-0.0026,-0.00915,0.00252
v00028,vibr,1775476810.58,-0.00202,0.00015,0.00558
v00028,vibr,1775476810.6,0.00215,0.00585,0.00781
v00028,vibr,1775476810.62,0.00113,0.00304,0.00231
v00028,vibr,1775476810.64,-0.01047,-0.01008,-0.00499
v00028,vibr,1775476810.66,0.0041,-0.00184,0.00686
v00028,vibr,1775476810.68,0.00546,0.00441,0.00114
v00028,vibr,1775476810.7,0.0009,-0.00759,-0.0092
v00028,vibr,1775476810.72,-0.00196,-0.00324,0.00413
v00028,vibr,1775476810.74,-0.00089,0.00115,-0.00113
v00028,vibr,1775476810.76,-0.00224,0.00789,-0.00329
v00028,vibr,1775476810.78,-0.00394,-0.00346,-0.00234
v00028,vibr,1775476810.8,-0.00247,-0.00483,0.00095
v00028,vibr,1775476810.82,0.00846,0.00548,-0.00172
v00028,vibr,1775476810.84,-0.00814,-0.00148,0.00003
v00028,vibr,1775476810.86,-0.00066,-0.01194,0.00913
v00028,vibr,1775476810.88,0.00053,-0.006,0.00395
v00028,vibr,1775476810.9,-0.00542,0.00735,0.00284
v00028,vibr,1775476810.92,0.00194,0.00249,-0.0055
v00028,vibr,1775476810.94,0.00145,-0.00527,-0.00414
v00028,vibr,1775476810.96,-0.0005,0.00124,0.00224
v00028,vibr,1775476810.98,0.00016,0.00598,0.00264
v00028,vibr,1775476811,0.00545,0.00258,-0.00038
v00028,vibr,1775476811.02,-0.00182,-0.00733,0.00007
s00018-1,sgd,1775476811,0,,
s00018-1,sgd,1775476811.02,0,,
s00018-1,sgd,1775476811.04,0,,
s00018-1,sgd,1775476811.06,0,,
s00018-1,sgd,1775476811.08,0,,
s00018-1,sgd,1775476811.1,0,,
s00018-1,sgd,1775476811.12,0,,
s00018-1,sgd,1775476811.14,0,,
s00018-1,sgd,1775476811.16,0,,
s00018-1,sgd,1775476811.18,0,,
s00018-1,sgd,1775476811.2,0,,
s00018-1,sgd,1775476811.22,0,,
s00018-1,sgd,1775476811.24,0,,
s00018-1,sgd,1775476811.26,0,,
s00018-1,sgd,1775476811.28,0,,
s00018-1,sgd,1775476811.3,0,,
s00018-1,sgd,1775476811.32,0,,
s00018-1,sgd,1775476811.34,0,,
s00018-1,sgd,1775476811.36,0,,
s00018-1,sgd,1775476811.38,0,,
s00018-1,sgd,1775476811.4,0,,
s00018-1,sgd,1775476811.42,0,,
s00018-1,sgd,1775476811.44,0,,
s00018-1,sgd,1775476811.46,0,,
s00018-1,sgd,1775476811.48,0,,
s00018-1,sgd,1775476811.5,0,,
s00018-1,sgd,1775476811.52,0,,
s00018-1,sgd,1775476811.54,0,,
s00018-1,sgd,1775476811.56,0,,
s00018-1,sgd,1775476811.58,0,,
s00018-1,sgd,1775476811.6,0,,
s00018-1,sgd,1775476811.62,0,,
s00018-1,sgd,1775476811.64,0,,
s00018-1,sgd,1775476811.66,0,,
s00018-1,sgd,1775476811.68,0,,
s00018-1,sgd,1775476811.7,0,,
s00018-1,sgd,1775476811.72,0,,
s00018-1,sgd,1775476811.74,0,,
s00018-1,sgd,1775476811.76,0,,
s00018-1,sgd,1775476811.78,0,,
s00018-1,sgd,1775476811.8,0,,
s00018-1,sgd,1775476811.82,0,,
s00018-1,sgd,1775476811.84,0,,
s00018-1,sgd,1775476811.86,0,,
s00018-1,sgd,1775476811.88,0,,
s00018-1,sgd,1775476811.9,0,,
s00018-1,sgd,1775476811.92,0,,
s00018-1,sgd,1775476811.94,0,,
s00018-1,sgd,1775476811.96,0,,
s00018-1,sgd,1775476811.98,0,,
s00018-2,sgd,1775476811,0,,
s00018-2,sgd,1775476811.02,0,,
s00018-2,sgd,1775476811.04,0,,
s00018-2,sgd,1775476811.06,0,,
s00018-2,sgd,1775476811.08,0,,
s00018-2,sgd,1775476811.1,0,,
s00018-2,sgd,1775476811.12,0,,
s00018-2,sgd,1775476811.14,0,,
s00018-2,sgd,1775476811.16,0,,
s00018-2,sgd,1775476811.18,0,,
s00018-2,sgd,1775476811.2,0,,
s00018-2,sgd,1775476811.22,0,,
s00018-2,sgd,1775476811.24,0,,
s00018-2,sgd,1775476811.26,0,,
s00018-2,sgd,1775476811.28,0,,
s00018-2,sgd,1775476811.3,0,,
s00018-2,sgd,1775476811.32,0,,
s00018-2,sgd,1775476811.34,0,,
s00018-2,sgd,1775476811.36,0,,
s00018-2,sgd,1775476811.38,0,,
s00018-2,sgd,1775476811.4,0,,
s00018-2,sgd,1775476811.42,0,,
s00018-2,sgd,1775476811.44,0,,
s00018-2,sgd,1775476811.46,0,,
s00018-2,sgd,1775476811.48,0,,
s00018-2,sgd,1775476811.5,0,,
s00018-2,sgd,1775476811.52,0,,
s00018-2,sgd,1775476811.54,0,,
s00018-2,sgd,1775476811.56,0,,
s00018-2,sgd,1775476811.58,0,,
s00018-2,sgd,1775476811.6,0,,
s00018-2,sgd,1775476811.62,0,,
s00018-2,sgd,1775476811.64,0,,
s00018-2,sgd,1775476811.66,0,,
s00018-2,sgd,1775476811.68,0,,
s00018-2,sgd,1775476811.7,0,,
s00018-2,sgd,1775476811.72,0,,
s00018-2,sgd,1775476811.74,0,,
s00018-2,sgd,1775476811.76,0,,
s00018-2,sgd,1775476811.78,0,,
s00018-2,sgd,1775476811.8,0,,
s00018-2,sgd,1775476811.82,0,,
s00018-2,sgd,1775476811.84,0,,
s00018-2,sgd,1775476811.86,0,,
s00018-2,sgd,1775476811.88,0,,
s00018-2,sgd,1775476811.9,0,,
s00018-2,sgd,1775476811.92,0,,
s00018-2,sgd,1775476811.94,0,,
s00018-2,sgd,1775476811.96,0,,
s00018-2,sgd,1775476811.98,0,,
s00018-3,sgd,1775476811,0,,
s00018-3,sgd,1775476811.02,0,,
s00018-3,sgd,1775476811.04,0,,
s00018-3,sgd,1775476811.06,0,,
s00018-3,sgd,1775476811.08,0,,
s00018-3,sgd,1775476811.1,0,,
s00018-3,sgd,1775476811.12,0,,
s00018-3,sgd,1775476811.14,0,,
s00018-3,sgd,1775476811.16,0,,
s00018-3,sgd,1775476811.18,0,,
s00018-3,sgd,1775476811.2,0,,
s00018-3,sgd,1775476811.22,0,,
s00018-3,sgd,1775476811.24,0,,
s00018-3,sgd,1775476811.26,0,,
s00018-3,sgd,1775476811.28,0,,
s00018-3,sgd,1775476811.3,0,,
s00018-3,sgd,1775476811.32,0,,
s00018-3,sgd,1775476811.34,0,,
s00018-3,sgd,1775476811.36,0,,
s00018-3,sgd,1775476811.38,0,,
s00018-3,sgd,1775476811.4,0,,
s00018-3,sgd,1775476811.42,0,,
s00018-3,sgd,1775476811.44,0,,
s00018-3,sgd,1775476811.46,0,,
s00018-3,sgd,1775476811.48,0,,
s00018-3,sgd,1775476811.5,0,,
s00018-3,sgd,1775476811.52,0,,
s00018-3,sgd,1775476811.54,0,,
s00018-3,sgd,1775476811.56,0,,
s00018-3,sgd,1775476811.58,0,,
s00018-3,sgd,1775476811.6,0,,
s00018-3,sgd,1775476811.62,0,,
s00018-3,sgd,1775476811.64,0,,
s00018-3,sgd,1775476811.66,0,,
s00018-3,sgd,1775476811.68,0,,
s00018-3,sgd,1775476811.7,0,,
s00018-3,sgd,1775476811.72,0,,
s00018-3,sgd,1775476811.74,0,,
s00018-3,sgd,1775476811.76,0,,
s00018-3,sgd,1775476811.78,0,,
s00018-3,sgd,1775476811.8,0,,
s00018-3,sgd,1775476811.82,0,,
s00018-3,sgd,1775476811.84,0,,
s00018-3,sgd,1775476811.86,0,,
s00018-3,sgd,1775476811.88,0,,
s00018-3,sgd,1775476811.9,0,,
s00018-3,sgd,1775476811.92,0,,
s00018-3,sgd,1775476811.94,0,,
s00018-3,sgd,1775476811.96,0,,
s00018-3,sgd,1775476811.98,0,,
v00024,vibr,1775476810,0.52598,-0.92372,1.10418
v00024,vibr,1775476810.02,-0.56347,0.07359,1.92137
v00024,vibr,1775476810.04,-1.04781,-0.26554,-0.99087
v00024,vibr,1775476810.06,-0.53344,0.20939,-0.16348
v00024,vibr,1775476810.08,0.42784,0.85274,-0.59254
v00024,vibr,1775476810.1,0.76201,0.94029,-0.39961
v00024,vibr,1775476810.12,0.17278,1.05896,-2.38559
v00024,vibr,1775476810.14,-0.36836,-0.93379,-2.56446
v00024,vibr,1775476810.16,-0.69093,0.51688,-2.89402
v00024,vibr,1775476810.18,0.12224,0.06942,-1.80898
v00024,vibr,1775476810.2,0.61463,0.77955,-0.82614
v00024,vibr,1775476810.22,0.59081,1.0627,-0.13389
v00024,vibr,1775476810.24,0.01793,0.25349,0.3408
v00024,vibr,1775476810.26,-0.53007,-0.31396,-0.78944
v00024,vibr,1775476810.28,-0.66337,0.29733,-0.69096
v00024,vibr,1775476810.3,-0.2176,0.37152,-2.43445
v00024,vibr,1775476810.32,0.15469,1.30811,-1.51114
v00024,vibr,1775476810.34,0.43673,1.06181,-1.0515
v00024,vibr,1775476810.36,0.35856,0.50042,-1.34508
v00024,vibr,1775476810.38,0.09316,-0.29494,-0.11932
v00024,vibr,1775476810.4,-0.06434,-0.20253,-1.08151
v00024,vibr,1775476810.42,-0.18603,-0.4825,1.33929
v00024,vibr,1775476810.44,-0.09225,-0.11192,-0.06549
v00024,vibr,1775476810.46,-0.04241,0.45979,-0.19148
v00024,vibr,1775476810.48,0.01185,0.179,0.33523
v00024,vibr,1775476810.5,-0.04335,0.48878,-0.22285
v00024,vibr,1775476810.52,0.09658,0.00439,0.4308
v00024,vibr,1775476810.54,0.20099,-0.29511,-0.50404
v00024,vibr,1775476810.56,-0.17604,-0.20271,0.77597
v00024,vibr,1775476810.58,-0.46695,-0.03065,1.64709
v00024,vibr,1775476810.6,-0.31032,0.20808,0.01339
v00024,vibr,1775476810.62,-0.15076,-0.05897,0.07277
v00024,vibr,1775476810.64,-0.35961,-0.67924,-0.70831
v00024,vibr,1775476810.66,0.02952,-0.06865,0.36552
v00024,vibr,1775476810.68,0.35539,-0.16277,-0.34957
v00024,vibr,1775476810.7,0.65456,0.18115,1.2197
v00024,vibr,1775476810.72,0.74524,0.27456,-0.67548
v00024,vibr,1775476810.74,-0.23693,0.02254,-0.94623
v00024,vibr,1775476810.76,-0.48845,0.05679,-1.76243
v00024,vibr,1775476810.78,-0.30118,-0.08588,-1.06236
v00024,vibr,1775476810.8,0.05052,0.58697,-0.05695
v00024,vibr,1775476810.82,0.55162,0.45027,0.13011
v00024,vibr,1775476810.84,0.11887,0.15104,-0.49829
v00024,vibr,1775476810.86,-0.33024,0.15167,-0.42476
v00024,vibr,1775476810.88,-0.33738,-0.03338,-0.51538
v00024,vibr,1775476810.9,-0.10587,0.30508,0.79544
v00024,vibr,1775476810.92,0.18615,-0.03166,-0.24966
v00024,vibr,1775476810.94,0.27182,-0.0278,0.36765
v00024,vibr,1775476810.96,0.1042,-0.08291,0.90399
v00024,vibr,1775476810.98,-0.06049,0.2166,-0.47287
v00013,vibr,1775476810.36,-0.00232,-0.00723,0.00352
v00013,vibr,1775476810.38,-0.00567,0.00176,-0.00427
v00013,vibr,1775476810.4,0.00876,0.00285,-0.00023
