time,dist_01.dist
="2026/04/02 15:47:19.454",189.516
="2026/04/02 15:47:19.474",189.516
="2026/04/02 15:47:19.494",189.519
="2026/04/02 15:47:19.514",189.517
="2026/04/02 15:47:19.534",189.517
="2026/04/02 15:47:19.554",189.519
="2026/04/02 15:47:19.574",189.518
="2026/04/02 15:47:19.594",189.519
="2026/04/02 15:47:19.614",189.518
="2026/04/02 15:47:19.634",189.519
="2026/04/02 15:47:19.654",189.518
="2026/04/02 15:47:19.674",189.516
="2026/04/02 15:47:19.694",189.518
="2026/04/02 15:47:19.714",189.519
="2026/04/02 15:47:19.734",189.518
="2026/04/02 15:47:19.754",189.518
="2026/04/02 15:47:19.774",189.515
="2026/04/02 15:47:19.794",189.516
="2026/04/02 15:47:19.814",189.516
="2026/04/02 15:47:19.834",189.519
="2026/04/02 15:47:19.854",189.517
="2026/04/02 15:47:19.874",189.519
="2026/04/02 15:47:19.894",189.52
="2026/04/02 15:47:19.914",189.521
="2026/04/02 15:47:19.934",189.52
="2026/04/02 15:47:19.954",189.52
="2026/04/02 15:47:19.974",189.517
="2026/04/02 15:47:19.994",189.518
="2026/04/02 15:47:20.014",189.518
="2026/04/02 15:47:20.034",189.52
="2026/04/02 15:47:20.054",189.519
="2026/04/02 15:47:20.074",189.519
="2026/04/02 15:47:20.692",189.52
="2026/04/02 15:47:20.712",189.522
="2026/04/02 15:47:20.732",189.52
="2026/04/02 15:47:20.752",189.521
="2026/04/02 15:47:20.772",189.518
="2026/04/02 15:47:20.792",189.52
="2026/04/02 15:47:20.812",189.521
="2026/04/02 15:47:20.832",189.518
="2026/04/02 15:47:20.852",189.518
="2026/04/02 15:47:20.872",189.51
="2026/04/02 15:47:20.892",189.516
="2026/04/02 15:47:20.912",189.515
="2026/04/02 15:47:20.932",189.513
="2026/04/02 15:47:20.952",189.515
="2026/04/02 15:47:20.972",189.517
="2026/04/02 15:47:20.992",189.517
="2026/04/02 15:47:21.012",189.516
="2026/04/02 15:47:21.032",189.515
="2026/04/02 15:47:21.052",189.518
="2026/04/02 15:47:21.072",189.516
="2026/04/02 15:47:21.092",189.517
="2026/04/02 15:47:21.112",189.518
="2026/04/02 15:47:21.132",189.516
="2026/04/02 15:47:21.152",189.517
="2026/04/02 15:47:21.172",189.514
="2026/04/02 15:47:21.192",189.516
="2026/04/02 15:47:21.212",189.518
="2026/04/02 15:47:21.232",189.514
="2026/04/02 15:47:21.252",189.508
="2026/04/02 15:47:21.272",189.511
="2026/04/02 15:47:21.292",189.52
="2026/04/02 15:47:21.312",189.524
="2026/04/02 15:47:21.332",189.528
="2026/04/02 15:47:21.352",189.528
="2026/04/02 15:47:21.372",189.525
="2026/04/02 15:47:21.392",189.529
="2026/04/02 15:47:21.412",189.528
="2026/04/02 15:47:21.432",189.523
="2026/04/02 15:47:21.452",189.524
="2026/04/02 15:47:21.472",189.525
="2026/04/02 15:47:21.492",189.527
="2026/04/02 15:47:21.512",189.523
="2026/04/02 15:47:21.532",189.522
="2026/04/02 15:47:21.552",189.523
="2026/04/02 15:47:21.572",189.523
="2026/04/02 15:47:21.592",189.523
="2026/04/02 15:47:21.612",189.524
="2026/04/02 15:47:21.632",189.525
="2026/04/02 15:47:21.652",189.525
="2026/04/02 15:47:21.672",189.522
="2026/04/02 15:47:22.291",189.519
="2026/04/02 15:47:22.311",189.516
="2026/04/02 15:47:22.331",189.514
="2026/04/02 15:47:22.351",189.513
="2026/04/02 15:47:22.371",189.514
="2026/04/02 15:47:22.391",189.516
="2026/04/02 15:47:22.411",189.52
="2026/04/02 15:47:22.431",189.518
="2026/04/02 15:47:22.451",189.52
="2026/04/02 15:47:22.471",189.521
="2026/04/02 15:47:22.491",189.52
="2026/04/02 15:47:22.511",189.52
="2026/04/02 15:47:22.531",189.518
="2026/04/02 15:47:22.551",189.52
="2026/04/02 15:47:22.571",189.519
="2026/04/02 15:47:22.591",189.519
="2026/04/02 15:47:22.611",189.518
="2026/04/02 15:47:22.631",189.522
="2026/04/02 15:47:22.651",189.519
="2026/04/02 15:47:22.671",189.521
="2026/04/02 15:47:22.691",189.523
="2026/04/02 15:47:22.711",189.523
="2026/04/02 15:47:22.731",189.522
="2026/04/02 15:47:22.751",189.521
="2026/04/02 15:47:22.771",189.525
="2026/04/02 15:47:22.791",189.525
="2026/04/02 15:47:22.811",189.524
="2026/04/02 15:47:22.831",189.523
="2026/04/02 15:47:22.851",189.522
="2026/04/02 15:47:22.871",189.525
="2026/04/02 15:47:22.891",189.525
="2026/04/02 15:47:22.911",189.526
="2026/04/02 15:47:22.931",189.524
="2026/04/02 15:47:22.951",189.523
="2026/04/02 15:47:22.971",189.522
="2026/04/02 15:47:22.991",189.523
="2026/04/02 15:47:23.011",189.525
="2026/04/02 15:47:23.031",189.526
="2026/04/02 15:47:23.051",189.525
="2026/04/02 15:47:23.071",189.526
="2026/04/02 15:47:23.091",189.526
="2026/04/02 15:47:23.111",189.528
="2026/04/02 15:47:23.131",189.527
="2026/04/02 15:47:23.151",189.528
="2026/04/02 15:47:23.171",189.524
="2026/04/02 15:47:23.191",189.526
="2026/04/02 15:47:23.211",189.528
="2026/04/02 15:47:23.231",189.524
="2026/04/02 15:47:23.251",189.525
="2026/04/02 15:47:23.271",189.524
="2026/04/02 15:47:23.889",189.524
="2026/04/02 15:47:23.909",189.521
="2026/04/02 15:47:23.929",189.52
="2026/04/02 15:47:23.949",189.521
="2026/04/02 15:47:23.969",189.52
="2026/04/02 15:47:23.989",189.519
="2026/04/02 15:47:24.009",189.518
="2026/04/02 15:47:24.029",189.519
="2026/04/02 15:47:24.049",189.519
="2026/04/02 15:47:24.069",189.519
="2026/04/02 15:47:24.089",189.518
="2026/04/02 15:47:24.109",189.517
="2026/04/02 15:47:24.129",189.518
="2026/04/02 15:47:24.149",189.52
="2026/04/02 15:47:24.169",189.521
="2026/04/02 15:47:24.189",189.519
="2026/04/02 15:47:24.209",189.518
="2026/04/02 15:47:24.229",189.518
="2026/04/02 15:47:24.249",189.518
="2026/04/02 15:47:24.269",189.518
="2026/04/02 15:47:24.289",189.52
="2026/04/02 15:47:24.309",189.518
="2026/04/02 15:47:24.329",189.521
="2026/04/02 15:47:24.349",189.517
="2026/04/02 15:47:24.369",189.519
="2026/04/02 15:47:24.389",189.52
="2026/04/02 15:47:24.409",189.519
="2026/04/02 15:47:24.429",189.519
="2026/04/02 15:47:24.449",189.517
="2026/04/02 15:47:24.469",189.515
="2026/04/02 15:47:24.489",189.514
="2026/04/02 15:47:24.509",189.516
="2026/04/02 15:47:24.529",189.516
="2026/04/02 15:47:24.549",189.518
="2026/04/02 15:47:24.569",189.517
="2026/04/02 15:47:24.589",189.521
="2026/04/02 15:47:24.609",189.525
="2026/04/02 15:47:24.629",189.526
="2026/04/02 15:47:24.649",189.526
="2026/04/02 15:47:24.669",189.525
="2026/04/02 15:47:24.689",189.525
="2026/04/02 15:47:24.709",189.526
="2026/04/02 15:47:24.729",189.524
="2026/04/02 15:47:24.749",189.521
="2026/04/02 15:47:24.769",189.523
="2026/04/02 15:47:24.789",189.52
="2026/04/02 15:47:24.809",189.519
="2026/04/02 15:47:24.829",189.515
="2026/04/02 15:47:24.849",189.512
="2026/04/02 15:47:24.869",189.512
="2026/04/02 15:47:25.487",189.513
="2026/04/02 15:47:25.507",189.515
="2026/04/02 15:47:25.527",189.518
="2026/04/02 15:47:25.547",189.515
="2026/04/02 15:47:25.567",189.517
="2026/04/02 15:47:25.587",189.516
="2026/04/02 15:47:25.607",189.517
="2026/04/02 15:47:25.627",189.517
="2026/04/02 15:47:25.647",189.516
="2026/04/02 15:47:25.667",189.514
="2026/04/02 15:47:25.687",189.513
="2026/04/02 15:47:25.707",189.51
="2026/04/02 15:47:25.727",189.509
="2026/04/02 15:47:25.747",189.508
="2026/04/02 15:47:25.767",189.51
="2026/04/02 15:47:25.787",189.513
="2026/04/02 15:47:25.807",189.511
="2026/04/02 15:47:25.827",189.511
="2026/04/02 15:47:25.847",189.516
="2026/04/02 15:47:25.867",189.519
="2026/04/02 15:47:25.887",189.523
="2026/04/02 15:47:25.907",189.515
="2026/04/02 15:47:25.927",189.51
="2026/04/02 15:47:25.947",189.512
="2026/04/02 15:47:25.967",189.517
="2026/04/02 15:47:25.987",189.518
="2026/04/02 15:47:26.007",189.519
="2026/04/02 15:47:26.027",189.517
="2026/04/02 15:47:26.047",189.518
="2026/04/02 15:47:26.067",189.518
="2026/04/02 15:47:26.087",189.519
="2026/04/02 15:47:26.107",189.518
="2026/04/02 15:47:26.127",189.516
="2026/04/02 15:47:26.147",189.515
="2026/04/02 15:47:26.167",189.515
="2026/04/02 15:47:26.187",189.52
="2026/04/02 15:47:26.207",189.522
="2026/04/02 15:47:26.227",189.52
="2026/04/02 15:47:26.247",189.524
="2026/04/02 15:47:26.267",189.526
="2026/04/02 15:47:26.287",189.53
="2026/04/02 15:47:26.307",189.53
="2026/04/02 15:47:26.327",189.525
="2026/04/02 15:47:26.347",189.517
="2026/04/02 15:47:26.367",189.519
="2026/04/02 15:47:26.387",189.519
="2026/04/02 15:47:26.407",189.518
="2026/04/02 15:47:26.427",189.524
="2026/04/02 15:47:26.447",189.524
="2026/04/02 15:47:26.467",189.521
="2026/04/02 15:47:27.085",189.538
="2026/04/02 15:47:27.105",189.538
="2026/04/02 15:47:27.125",189.523
="2026/04/02 15:47:27.145",189.522
="2026/04/02 15:47:27.165",189.52
="2026/04/02 15:47:27.185",189.522
="2026/04/02 15:47:27.205",189.521
="2026/04/02 15:47:27.225",189.52
="2026/04/02 15:47:27.245",189.522
="2026/04/02 15:47:27.265",189.521
="2026/04/02 15:47:27.285",189.52
="2026/04/02 15:47:27.305",189.522
="2026/04/02 15:47:27.325",189.521
="2026/04/02 15:47:27.345",189.522
="2026/04/02 15:47:27.365",189.523
="2026/04/02 15:47:27.385",189.523
="2026/04/02 15:47:27.405",189.521
="2026/04/02 15:47:27.425",189.521
="2026/04/02 15:47:27.445",189.521
="2026/04/02 15:47:27.465",189.521
="2026/04/02 15:47:27.485",189.522
="2026/04/02 15:47:27.505",189.521
="2026/04/02 15:47:27.525",189.522
="2026/04/02 15:47:27.545",189.525
="2026/04/02 15:47:27.565",189.526
="2026/04/02 15:47:27.585",189.524
="2026/04/02 15:47:27.605",189.522
="2026/04/02 15:47:27.625",189.525
="2026/04/02 15:47:27.645",189.523
="2026/04/02 15:47:27.665",189.521
="2026/04/02 15:47:27.685",189.523
="2026/04/02 15:47:27.705",189.523
="2026/04/02 15:47:27.725",189.522
="2026/04/02 15:47:27.745",189.523
="2026/04/02 15:47:27.765",189.524
="2026/04/02 15:47:27.785",189.527
="2026/04/02 15:47:27.805",189.527
="2026/04/02 15:47:27.825",189.521
="2026/04/02 15:47:27.845",189.51
="2026/04/02 15:47:27.865",189.519
="2026/04/02 15:47:27.885",189.52
="2026/04/02 15:47:27.905",189.517
="2026/04/02 15:47:27.925",189.52
="2026/04/02 15:47:27.945",189.515
="2026/04/02 15:47:27.965",189.519
="2026/04/02 15:47:27.985",189.495
="2026/04/02 15:47:28.005",189.517
="2026/04/02 15:47:28.025",189.515
="2026/04/02 15:47:28.045",189.519
="2026/04/02 15:47:28.065",189.49
="2026/04/02 15:47:28.683",189.497
="2026/04/02 15:47:28.703",189.503
="2026/04/02 15:47:28.723",189.46
="2026/04/02 15:47:28.743",189.445
="2026/04/02 15:47:28.763",189.473
="2026/04/02 15:47:28.783",189.457
="2026/04/02 15:47:28.803",189.443
="2026/04/02 15:47:28.823",189.508
="2026/04/02 15:47:28.843",189.535
="2026/04/02 15:47:28.863",189.515
="2026/04/02 15:47:28.883",189.51
="2026/04/02 15:47:28.903",189.523
="2026/04/02 15:47:28.923",189.529
="2026/04/02 15:47:28.943",189.522
="2026/04/02 15:47:28.963",189.539
="2026/04/02 15:47:28.983",189.579
="2026/04/02 15:47:29.003",189.55
="2026/04/02 15:47:29.023",189.497
="2026/04/02 15:47:29.043",189.542
="2026/04/02 15:47:29.063",189.632
="2026/04/02 15:47:29.083",189.564
="2026/04/02 15:47:29.103",189.525
="2026/04/02 15:47:29.123",189.542
="2026/04/02 15:47:29.143",189.569
="2026/04/02 15:47:29.163",189.567
="2026/04/02 15:47:29.183",189.574
="2026/04/02 15:47:29.203",189.609
="2026/04/02 15:47:29.223",189.584
="2026/04/02 15:47:29.243",189.539
="2026/04/02 15:47:29.263",189.56
="2026/04/02 15:47:29.283",189.649
="2026/04/02 15:47:29.303",189.664
="2026/04/02 15:47:29.323",189.574
="2026/04/02 15:47:29.343",189.577
="2026/04/02 15:47:29.363",189.642
="2026/04/02 15:47:29.383",189.629
="2026/04/02 15:47:29.403",189.643
="2026/04/02 15:47:29.423",189.651
="2026/04/02 15:47:29.443",189.647
="2026/04/02 15:47:29.463",189.66
="2026/04/02 15:47:29.483",189.663
="2026/04/02 15:47:29.503",189.693
="2026/04/02 15:47:29.523",189.715
="2026/04/02 15:47:29.543",189.711
="2026/04/02 15:47:29.563",189.715
="2026/04/02 15:47:29.583",189.721
="2026/04/02 15:47:29.603",189.737
="2026/04/02 15:47:29.623",189.766
="2026/04/02 15:47:29.643",189.762
="2026/04/02 15:47:29.663",189.747
="2026/04/02 15:47:30.297",189.733
="2026/04/02 15:47:30.317",189.739
="2026/04/02 15:47:30.337",189.804
="2026/04/02 15:47:30.357",189.817
="2026/04/02 15:47:30.377",189.769
="2026/04/02 15:47:30.397",189.781
="2026/04/02 15:47:30.417",189.811
="2026/04/02 15:47:30.437",189.824
="2026/04/02 15:47:30.457",189.807
="2026/04/02 15:47:30.477",189.834
="2026/04/02 15:47:30.497",189.847
="2026/04/02 15:47:30.517",189.813
="2026/04/02 15:47:30.537",189.828
="2026/04/02 15:47:30.557",189.888
="2026/04/02 15:47:30.577",189.904
="2026/04/02 15:47:30.597",189.872
="2026/04/02 15:47:30.617",189.874
="2026/04/02 15:47:30.637",189.931
="2026/04/02 15:47:30.657",189.955
="2026/04/02 15:47:30.677",189.927
="2026/04/02 15:47:30.697",189.93
="2026/04/02 15:47:30.717",189.975
="2026/04/02 15:47:30.737",189.99
="2026/04/02 15:47:30.757",189.956
="2026/04/02 15:47:30.777",189.989
="2026/04/02 15:47:30.797",190.035
="2026/04/02 15:47:30.817",190.031
="2026/04/02 15:47:30.837",190.008
="2026/04/02 15:47:30.857",190
="2026/04/02 15:47:30.877",190.066
="2026/04/02 15:47:30.897",190.088
="2026/04/02 15:47:30.917",190.08
="2026/04/02 15:47:30.937",190.058
="2026/04/02 15:47:30.957",190.057
="2026/04/02 15:47:30.977",190.096
="2026/04/02 15:47:30.997",190.131
="2026/04/02 15:47:31.017",190.13
="2026/04/02 15:47:31.037",190.096
="2026/04/02 15:47:31.057",190.097
="2026/04/02 15:47:31.077",190.15
="2026/04/02 15:47:31.097",190.144
="2026/04/02 15:47:31.117",190.128
="2026/04/02 15:47:31.137",190.165
="2026/04/02 15:47:31.157",190.196
="2026/04/02 15:47:31.177",190.172
="2026/04/02 15:47:31.197",190.141
="2026/04/02 15:47:31.217",190.175
="2026/04/02 15:47:31.237",190.232
="2026/04/02 15:47:31.257",190.212
="2026/04/02 15:47:31.277",190.176
="2026/04/02 15:47:31.894",190.188
="2026/04/02 15:47:31.914",190.231
="2026/04/02 15:47:31.934",190.265
="2026/04/02 15:47:31.954",190.259
="2026/04/02 15:47:31.974",190.245
="2026/04/02 15:47:31.994",190.262
="2026/04/02 15:47:32.014",190.271
="2026/04/02 15:47:32.034",190.254
="2026/04/02 15:47:32.054",190.264
="2026/04/02 15:47:32.074",190.257
="2026/04/02 15:47:32.094",190.255
="2026/04/02 15:47:32.114",190.26
="2026/04/02 15:47:32.134",190.296
="2026/04/02 15:47:32.154",190.315
="2026/04/02 15:47:32.174",190.316
="2026/04/02 15:47:32.194",190.312
="2026/04/02 15:47:32.214",190.306
="2026/04/02 15:47:32.234",190.321
="2026/04/02 15:47:32.254",190.341
="2026/04/02 15:47:32.274",190.336
="2026/04/02 15:47:32.294",190.313
="2026/04/02 15:47:32.314",190.317
="2026/04/02 15:47:32.334",190.327
="2026/04/02 15:47:32.354",190.336
="2026/04/02 15:47:32.374",190.363
="2026/04/02 15:47:32.394",190.346
="2026/04/02 15:47:32.414",190.331
="2026/04/02 15:47:32.434",190.324
="2026/04/02 15:47:32.454",190.363
="2026/04/02 15:47:32.474",190.388
="2026/04/02 15:47:32.494",190.372
="2026/04/02 15:47:32.514",190.346
="2026/04/02 15:47:32.534",190.35
="2026/04/02 15:47:32.554",190.375
="2026/04/02 15:47:32.574",190.401
="2026/04/02 15:47:32.594",190.382
="2026/04/02 15:47:32.614",190.383
="2026/04/02 15:47:32.634",190.394
="2026/04/02 15:47:32.654",190.396
="2026/04/02 15:47:32.674",190.404
="2026/04/02 15:47:32.694",190.433
="2026/04/02 15:47:32.714",190.438
="2026/04/02 15:47:32.734",190.407
="2026/04/02 15:47:32.754",190.404
="2026/04/02 15:47:32.774",190.437
="2026/04/02 15:47:32.794",190.452
="2026/04/02 15:47:32.814",190.442
="2026/04/02 15:47:32.834",190.424
="2026/04/02 15:47:32.854",190.422
="2026/04/02 15:47:32.874",190.438
="2026/04/02 15:47:33.508",190.465
="2026/04/02 15:47:33.528",190.482
="2026/04/02 15:47:33.548",190.449
="2026/04/02 15:47:33.568",190.44
="2026/04/02 15:47:33.588",190.438
="2026/04/02 15:47:33.608",190.449
="2026/04/02 15:47:33.628",190.491
="2026/04/02 15:47:33.648",190.475
="2026/04/02 15:47:33.668",190.443
="2026/04/02 15:47:33.688",190.446
="2026/04/02 15:47:33.708",190.467
="2026/04/02 15:47:33.728",190.467
="2026/04/02 15:47:33.748",190.448
="2026/04/02 15:47:33.768",190.467
="2026/04/02 15:47:33.788",190.458
="2026/04/02 15:47:33.808",190.477
="2026/04/02 15:47:33.828",190.522
="2026/04/02 15:47:33.848",190.512
="2026/04/02 15:47:33.868",190.492
="2026/04/02 15:47:33.888",190.488
="2026/04/02 15:47:33.908",190.517
="2026/04/02 15:47:33.928",190.55
="2026/04/02 15:47:33.948",190.541
="2026/04/02 15:47:33.968",190.533
="2026/04/02 15:47:33.988",190.518
="2026/04/02 15:47:34.008",190.53
="2026/04/02 15:47:34.028",190.57
="2026/04/02 15:47:34.048",190.572
="2026/04/02 15:47:34.068",190.575
="2026/04/02 15:47:34.088",190.543
="2026/04/02 15:47:34.108",190.577
="2026/04/02 15:47:34.128",190.592
="2026/04/02 15:47:34.148",190.597
="2026/04/02 15:47:34.168",190.602
="2026/04/02 15:47:34.188",190.584
="2026/04/02 15:47:34.208",190.589
="2026/04/02 15:47:34.228",190.597
="2026/04/02 15:47:34.248",190.599
="2026/04/02 15:47:34.268",190.604
="2026/04/02 15:47:34.288",190.599
="2026/04/02 15:47:34.308",190.604
="2026/04/02 15:47:34.328",190.616
="2026/04/02 15:47:34.348",190.647
="2026/04/02 15:47:34.368",190.696
="2026/04/02 15:47:34.388",190.658
="2026/04/02 15:47:34.408",190.628
="2026/04/02 15:47:34.428",190.682
="2026/04/02 15:47:34.448",190.692
="2026/04/02 15:47:34.468",190.693
="2026/04/02 15:47:34.488",190.705
="2026/04/02 15:47:35.106",190.726
="2026/04/02 15:47:35.126",190.723
="2026/04/02 15:47:35.146",190.707
="2026/04/02 15:47:35.166",190.755
="2026/04/02 15:47:35.186",190.739
="2026/04/02 15:47:35.206",190.76
="2026/04/02 15:47:35.226",190.747
="2026/04/02 15:47:35.246",190.747
="2026/04/02 15:47:35.266",190.787
="2026/04/02 15:47:35.286",190.77
="2026/04/02 15:47:35.306",190.786
="2026/04/02 15:47:35.326",190.806
="2026/04/02 15:47:35.346",190.807
="2026/04/02 15:47:35.366",190.798
="2026/04/02 15:47:35.386",190.8
="2026/04/02 15:47:35.406",190.822
="2026/04/02 15:47:35.426",190.854
="2026/04/02 15:47:35.446",190.81
="2026/04/02 15:47:35.466",190.83
="2026/04/02 15:47:35.486",190.853
="2026/04/02 15:47:35.506",190.851
="2026/04/02 15:47:35.526",190.836
="2026/04/02 15:47:35.546",190.842
="2026/04/02 15:47:35.566",190.853
="2026/04/02 15:47:35.586",190.888
="2026/04/02 15:47:35.606",190.853
="2026/04/02 15:47:35.626",190.848
="2026/04/02 15:47:35.646",190.892
="2026/04/02 15:47:35.666",190.87
="2026/04/02 15:47:35.686",190.875
="2026/04/02 15:47:35.706",190.896
="2026/04/02 15:47:35.726",190.908
="2026/04/02 15:47:35.746",190.921
="2026/04/02 15:47:35.766",190.903
="2026/04/02 15:47:35.786",190.888
="2026/04/02 15:47:35.806",190.895
="2026/04/02 15:47:35.826",190.927
="2026/04/02 15:47:35.846",190.901
="2026/04/02 15:47:35.866",190.899
="2026/04/02 15:47:35.886",190.916
="2026/04/02 15:47:35.906",190.936
="2026/04/02 15:47:35.926",190.9
="2026/04/02 15:47:35.946",190.943
="2026/04/02 15:47:35.966",190.917
="2026/04/02 15:47:35.986",190.906
="2026/04/02 15:47:36.006",190.949
="2026/04/02 15:47:36.026",190.911
="2026/04/02 15:47:36.046",190.908
="2026/04/02 15:47:36.066",190.931
="2026/04/02 15:47:36.086",190.921
="2026/04/02 15:47:36.720",190.945
="2026/04/02 15:47:36.740",190.914
="2026/04/02 15:47:36.760",190.923
="2026/04/02 15:47:36.780",190.936
="2026/04/02 15:47:36.800",190.932
="2026/04/02 15:47:36.820",190.97
="2026/04/02 15:47:36.840",190.933
="2026/04/02 15:47:36.860",190.932
="2026/04/02 15:47:36.880",190.964
="2026/04/02 15:47:36.900",190.986
="2026/04/02 15:47:36.920",190.969
="2026/04/02 15:47:36.940",190.973
="2026/04/02 15:47:36.960",190.963
="2026/04/02 15:47:36.980",190.98
="2026/04/02 15:47:37.000",190.991
="2026/04/02 15:47:37.020",191.005
="2026/04/02 15:47:37.040",190.986
="2026/04/02 15:47:37.060",190.982
="2026/04/02 15:47:37.080",190.996
="2026/04/02 15:47:37.100",191.024
="2026/04/02 15:47:37.120",191.036
="2026/04/02 15:47:37.140",191.019
="2026/04/02 15:47:37.160",191.013
="2026/04/02 15:47:37.180",191.022
="2026/04/02 15:47:37.200",191.017
="2026/04/02 15:47:37.220",191.049
="2026/04/02 15:47:37.240",191.046
="2026/04/02 15:47:37.260",191.045
="2026/04/02 15:47:37.280",191.025
="2026/04/02 15:47:37.300",191.052
="2026/04/02 15:47:37.320",191.133
="2026/04/02 15:47:37.340",191.111
="2026/04/02 15:47:37.360",191.082
="2026/04/02 15:47:37.380",191.067
="2026/04/02 15:47:37.400",191.12
="2026/04/02 15:47:37.420",191.146
="2026/04/02 15:47:37.440",191.117
="2026/04/02 15:47:37.460",191.098
="2026/04/02 15:47:37.480",191.128
="2026/04/02 15:47:37.500",191.102
="2026/04/02 15:47:37.520",191.134
="2026/04/02 15:47:37.540",191.148
="2026/04/02 15:47:37.560",191.167
="2026/04/02 15:47:37.580",191.11
="2026/04/02 15:47:37.600",191.101
="2026/04/02 15:47:37.620",191.146
="2026/04/02 15:47:37.640",191.172
="2026/04/02 15:47:37.660",191.181
="2026/04/02 15:47:37.680",191.17
="2026/04/02 15:47:37.700",191.155
="2026/04/02 15:47:38.333",191.166
="2026/04/02 15:47:38.353",191.159
="2026/04/02 15:47:38.373",191.201
="2026/04/02 15:47:38.393",191.228
="2026/04/02 15:47:38.413",191.194
="2026/04/02 15:47:38.433",191.186
="2026/04/02 15:47:38.453",191.217
="2026/04/02 15:47:38.473",191.219
="2026/04/02 15:47:38.493",191.197
