code,type,time,value1,value2,value3
s00017-2,sgd,1775479525.9,131.51483,,
s00017-2,sgd,1775479525.92,130.52602,,
s00017-2,sgd,1775479525.94,130.64528,,
s00017-2,sgd,1775479525.96,130.81126,,
s00017-2,sgd,1775479525.98,131.07446,,
s00017-3,sgd,1775479525,249.59834,,
s00017-3,sgd,1775479525.02,247.9534,,
s00017-3,sgd,1775479525.04,252.92055,,
s00017-3,sgd,1775479525.06,257.17645,,
s00017-3,sgd,1775479525.08,256.38007,,
s00017-3,sgd,1775479525.1,252.25171,,
s00017-3,sgd,1775479525.12,246.84789,,
s00017-3,sgd,1775479525.14,243.97806,,
s00017-3,sgd,1775479525.16,249.25829,,
s00017-3,sgd,1775479525.18,255.57178,,
s00017-3,sgd,1775479525.2,256.78098,,
s00017-3,sgd,1775479525.22,257.62091,,
s00017-3,sgd,1775479525.24,266.96667,,
s00017-3,sgd,1775479525.26,273.23062,,
s00017-3,sgd,1775479525.28,274.46527,,
s00017-3,sgd,1775479525.3,275.40222,,
s00017-3,sgd,1775479525.32,262.72531,,
s00017-3,sgd,1775479525.34,249.00002,,
s00017-3,sgd,1775479525.36,238.79201,,
s00017-3,sgd,1775479525.38,237.44063,,
s00017-3,sgd,1775479525.4,249.88908,,
s00017-3,sgd,1775479525.42,257.91229,,
s00017-3,sgd,1775479525.44,258.0827,,
s00017-3,sgd,1775479525.46,255.91893,,
s00017-3,sgd,1775479525.48,253.65674,,
s00017-3,sgd,1775479525.5,250.11014,,
s00017-3,sgd,1775479525.52,253.9129,,
s00017-3,sgd,1775479525.54,260.0434,,
s00017-3,sgd,1775479525.56,258.73587,,
s00017-3,sgd,1775479525.58,248.41322,,
s00017-3,sgd,1775479525.6,241.62067,,
s00017-3,sgd,1775479525.62,242.08774,,
s00017-3,sgd,1775479525.64,250.19585,,
s00017-3,sgd,1775479525.66,259.94724,,
s00017-3,sgd,1775479525.68,260.72757,,
s00017-3,sgd,1775479525.7,259.44382,,
s00017-3,sgd,1775479525.72,254.11543,,
s00017-3,sgd,1775479525.74,258.76651,,
s00017-3,sgd,1775479525.76,270.29254,,
s00017-3,sgd,1775479525.78,276.09995,,
s00017-3,sgd,1775479525.8,278.54086,,
s00017-3,sgd,1775479525.82,265.41821,,
s00017-3,sgd,1775479525.84,254.99577,,
s00017-3,sgd,1775479525.86,241.12973,,
s00017-3,sgd,1775479525.88,235.38545,,
s00017-3,sgd,1775479525.9,244.209,,
s00017-3,sgd,1775479525.92,249.0136,,
s00017-3,sgd,1775479525.94,256.63251,,
s00017-3,sgd,1775479525.96,256.98682,,
s00017-3,sgd,1775479525.98,252.57114,,
s0017-1,sgd,1775479525,229.11201,,
s0017-1,sgd,1775479525.02,229.14696,,
s0017-1,sgd,1775479525.04,228.84113,,
s0017-1,sgd,1775479525.06,230.35248,,
s0017-1,sgd,1775479525.08,230.83725,,
s0017-1,sgd,1775479525.1,230.17418,,
s0017-1,sgd,1775479525.12,229.52196,,
s0017-1,sgd,1775479525.14,228.18452,,
s0017-1,sgd,1775479525.16,228.70728,,
s0017-1,sgd,1775479525.18,229.98135,,
s0017-1,sgd,1775479525.2,230.52339,,
s0017-1,sgd,1775479525.22,230.90224,,
s0017-1,sgd,1775479525.24,234.03159,,
s0017-1,sgd,1775479525.26,234.12881,,
s0017-1,sgd,1775479525.28,234.78481,,
s0017-1,sgd,1775479525.3,232.1819,,
s0017-1,sgd,1775479525.32,230.40131,,
s0017-1,sgd,1775479525.34,229.05701,,
s0017-1,sgd,1775479525.36,226.63341,,
s0017-1,sgd,1775479525.38,227.58002,,
s0017-1,sgd,1775479525.4,230.98692,,
s0017-1,sgd,1775479525.42,230.6958,,
s0017-1,sgd,1775479525.44,229.47162,,
s0017-1,sgd,1775479525.46,227.84929,,
s0017-1,sgd,1775479525.48,228.00073,,
s0017-1,sgd,1775479525.5,228.94562,,
s0017-1,sgd,1775479525.52,228.70915,,
s0017-1,sgd,1775479525.54,230.05692,,
s0017-1,sgd,1775479525.56,231.52271,,
s0017-1,sgd,1775479525.58,230.43243,,
s0017-1,sgd,1775479525.6,229.53021,,
s0017-1,sgd,1775479525.62,227.54236,,
s0017-1,sgd,1775479525.64,227.2365,,
s0017-1,sgd,1775479525.66,229.09326,,
s0017-1,sgd,1775479525.68,229.75348,,
s0017-1,sgd,1775479525.7,230.40013,,
s0017-1,sgd,1775479525.72,230.07635,,
s0017-1,sgd,1775479525.74,232.52484,,
s0017-1,sgd,1775479525.76,234.25423,,
s0017-1,sgd,1775479525.78,234.83203,,
s0017-1,sgd,1775479525.8,232.32886,,
s0017-1,sgd,1775479525.82,229.50301,,
s0017-1,sgd,1775479525.84,229.19957,,
s0017-1,sgd,1775479525.86,226.14325,,
s0017-1,sgd,1775479525.88,225.8979,,
s0017-1,sgd,1775479525.9,228.42912,,
s0017-1,sgd,1775479525.92,228.75023,,
s0017-1,sgd,1775479525.94,230.22377,,
s0017-1,sgd,1775479525.96,229.52893,,
s0017-1,sgd,1775479525.98,228.57309,,
s0017-2,sgd,1775479525,131.46068,,
s0017-2,sgd,1775479525.02,131.61913,,
s0017-2,sgd,1775479525.04,131.02843,,
s0017-2,sgd,1775479525.06,130.68855,,
s0017-2,sgd,1775479525.08,130.93222,,
s0017-2,sgd,1775479525.1,131.56439,,
s0017-2,sgd,1775479525.12,131.71338,,
s0017-2,sgd,1775479525.14,131.09102,,
s0017-2,sgd,1775479525.16,130.81996,,
s0017-2,sgd,1775479525.18,131.06125,,
s0017-2,sgd,1775479525.2,131.09659,,
s0017-2,sgd,1775479525.22,130.9761,,
s0017-2,sgd,1775479525.24,130.71654,,
s0017-2,sgd,1775479525.26,130.24242,,
s0017-2,sgd,1775479525.28,130.48465,,
s0017-2,sgd,1775479525.3,129.97176,,
s0017-2,sgd,1775479525.32,130.52769,,
s0017-2,sgd,1775479525.34,131.32861,,
s0017-2,sgd,1775479525.36,131.58028,,
s0017-2,sgd,1775479525.38,131.80785,,
s0017-2,sgd,1775479525.4,131.6254,,
s0017-2,sgd,1775479525.42,131.04335,,
s0017-2,sgd,1775479525.44,131.11234,,
s0017-2,sgd,1775479525.46,130.94118,,
s0017-2,sgd,1775479525.48,131.2455,,
s0017-2,sgd,1775479525.5,131.2495,,
s0017-2,sgd,1775479525.52,130.59927,,
s0017-2,sgd,1775479525.54,130.51106,,
s0017-2,sgd,1775479525.56,131.1913,,
s0017-2,sgd,1775479525.58,131.38388,,
s0017-2,sgd,1775479525.6,131.85889,,
s0017-2,sgd,1775479525.62,131.35808,,
s0017-2,sgd,1775479525.64,130.94907,,
s0017-2,sgd,1775479525.66,130.93779,,
s0017-2,sgd,1775479525.68,131.02582,,
s0017-2,sgd,1775479525.7,131.19576,,
s0017-2,sgd,1775479525.72,131.28822,,
s0017-2,sgd,1775479525.74,130.92029,,
s0017-2,sgd,1775479525.76,130.12195,,
s0017-2,sgd,1775479525.78,130.33356,,
s0017-2,sgd,1775479525.8,129.29878,,
s0017-2,sgd,1775479525.82,129.96651,,
s0017-2,sgd,1775479525.84,131.41595,,
s0017-2,sgd,1775479525.86,132.09848,,
s0017-2,sgd,1775479525.88,132.23491,,
s0017-2,sgd,1775479525.9,131.51483,,
s0017-2,sgd,1775479525.92,130.52602,,
s0017-2,sgd,1775479525.94,130.64528,,
s0017-2,sgd,1775479525.96,130.81126,,
s0017-2,sgd,1775479525.98,131.07446,,
s0017-3,sgd,1775479525,249.59834,,
s0017-3,sgd,1775479525.02,247.9534,,
s0017-3,sgd,1775479525.04,252.92055,,
s0017-3,sgd,1775479525.06,257.17645,,
s0017-3,sgd,1775479525.08,256.38007,,
s0017-3,sgd,1775479525.1,252.25171,,
s0017-3,sgd,1775479525.12,246.84789,,
s0017-3,sgd,1775479525.14,243.97806,,
s0017-3,sgd,1775479525.16,249.25829,,
s0017-3,sgd,1775479525.18,255.57178,,
s0017-3,sgd,1775479525.2,256.78098,,
s0017-3,sgd,1775479525.22,257.62091,,
s0017-3,sgd,1775479525.24,266.96667,,
s0017-3,sgd,1775479525.26,273.23062,,
s0017-3,sgd,1775479525.28,274.46527,,
s0017-3,sgd,1775479525.3,275.40222,,
s0017-3,sgd,1775479525.32,262.72531,,
s0017-3,sgd,1775479525.34,249.00002,,
s0017-3,sgd,1775479525.36,238.79201,,
s0017-3,sgd,1775479525.38,237.44063,,
s0017-3,sgd,1775479525.4,249.88908,,
s0017-3,sgd,1775479525.42,257.91229,,
s0017-3,sgd,1775479525.44,258.0827,,
s0017-3,sgd,1775479525.46,255.91893,,
s0017-3,sgd,1775479525.48,253.65674,,
s0017-3,sgd,1775479525.5,250.11014,,
s0017-3,sgd,1775479525.52,253.9129,,
s0017-3,sgd,1775479525.54,260.0434,,
s0017-3,sgd,1775479525.56,258.73587,,
s0017-3,sgd,1775479525.58,248.41322,,
s0017-3,sgd,1775479525.6,241.62067,,
s0017-3,sgd,1775479525.62,242.08774,,
s0017-3,sgd,1775479525.64,250.19585,,
s0017-3,sgd,1775479525.66,259.94724,,
s0017-3,sgd,1775479525.68,260.72757,,
s0017-3,sgd,1775479525.7,259.44382,,
s0017-3,sgd,1775479525.72,254.11543,,
s0017-3,sgd,1775479525.74,258.76651,,
s0017-3,sgd,1775479525.76,270.29254,,
s0017-3,sgd,1775479525.78,276.09995,,
s0017-3,sgd,1775479525.8,278.54086,,
s0017-3,sgd,1775479525.82,265.41821,,
s0017-3,sgd,1775479525.84,254.99577,,
s0017-3,sgd,1775479525.86,241.12973,,
s0017-3,sgd,1775479525.88,235.38545,,
s0017-3,sgd,1775479525.9,244.209,,
s0017-3,sgd,1775479525.92,249.0136,,
s0017-3,sgd,1775479525.94,256.63251,,
s0017-3,sgd,1775479525.96,256.98682,,
s0017-3,sgd,1775479525.98,252.57114,,
s0011-1,sgd,1775479489,78.60105,,
s0011-1,sgd,1775479489,79.55327,,
s0011-1,sgd,1775479489,77.63037,,
s0011-1,sgd,1775479489,75.4291,,
s0011-1,sgd,1775479489,72.47718,,
s0011-1,sgd,1775479489,68.37847,,
s0011-1,sgd,1775479489,64.33372,,
s0011-1,sgd,1775479489,61.4291,,
s0011-1,sgd,1775479489,64.06429,,
s0011-1,sgd,1775479489,72.25439,,
s0011-1,sgd,1775479489,81.18811,,
s0011-1,sgd,1775479489,85.64365,,
s0011-1,sgd,1775479489,81.71413,,
s0011-1,sgd,1775479489,76.21016,,
s0011-1,sgd,1775479489,76.1499,,
s0011-1,sgd,1775479489,77.68351,,
s0011-1,sgd,1775479489,77.2994,,
s0011-1,sgd,1775479489,74.66371,,
s0011-1,sgd,1775479489,72.57121,,
s0011-1,sgd,1775479489,73.62041,,
s0011-1,sgd,1775479489,77.16309,,
s0011-1,sgd,1775479489,79.68835,,
s0011-1,sgd,1775479489,79.72925,,
s0011-1,sgd,1775479489,78.89001,,
s0011-1,sgd,1775479489,77.90498,,
s0011-1,sgd,1775479489,76.55441,,
s0011-1,sgd,1775479489,74.38213,,
s0011-1,sgd,1775479489,71.64997,,
s0011-1,sgd,1775479489,69.33158,,
s0011-1,sgd,1775479489,68.54362,,
s0011-1,sgd,1775479489,69.65731,,
s0011-1,sgd,1775479489,73.69588,,
s0011-1,sgd,1775479489,79.13641,,
s0011-1,sgd,1775479489,79.96983,,
s0011-1,sgd,1775479489,76.89147,,
s0011-1,sgd,1775479489,73.99147,,
s0011-1,sgd,1775479489,74.4995,,
s0011-1,sgd,1775479489,76.63267,,
s0011-1,sgd,1775479489,77.04285,,
s0011-1,sgd,1775479489,75.83038,,
s0011-1,sgd,1775479489,73.58234,,
s0011-1,sgd,1775479489,73.78202,,
s0011-1,sgd,1775479489,76.99617,,
s0011-1,sgd,1775479489,78.90192,,
s0011-1,sgd,1775479489,78.48252,,
s0011-1,sgd,1775479490,76.9705,,
s0011-1,sgd,1775479490,77.06022,,
s0011-1,sgd,1775479490,76.86874,,
s0011-1,sgd,1775479490,73.60937,,
s0011-1,sgd,1775479490,68.1687,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479489,0,,
s0011-2,sgd,1775479490,0,,
s0011-2,sgd,1775479490,0,,
s0011-2,sgd,1775479490,0,,
s0011-2,sgd,1775479490,0,,
s0011-2,sgd,1775479490,0,,
s0011-3,sgd,1775479489,198.39565,,
s0011-3,sgd,1775479489,208.93164,,
s0011-3,sgd,1775479489,209.39644,,
s0011-3,sgd,1775479489,195.98305,,
s0011-3,sgd,1775479489,182.91592,,
s0011-3,sgd,1775479489,188.8181,,
s0011-3,sgd,1775479489,193.04333,,
s0011-3,sgd,1775479489,187.99913,,
s0011-3,sgd,1775479489,187.08702,,
s0011-3,sgd,1775479489,196.60635,,
s0011-3,sgd,1775479489,198.69864,,
s0011-3,sgd,1775479489,203.88509,,
s0011-3,sgd,1775479489,211.76976,,
s0011-3,sgd,1775479489,204.72627,,
s0011-3,sgd,1775479489,197.10965,,
s0011-3,sgd,1775479489,186.66043,,
s0011-3,sgd,1775479489,185.47066,,
s0011-3,sgd,1775479489,200.3067,,
s0011-3,sgd,1775479489,205.07263,,
s0011-3,sgd,1775479489,201.0296,,
s0011-3,sgd,1775479489,198.38641,,
s0011-3,sgd,1775479489,191.18027,,
s0011-3,sgd,1775479489,201.12328,,
s0011-3,sgd,1775479489,207.60033,,
s0011-3,sgd,1775479489,200.35107,,
s0011-3,sgd,1775479489,195.63235,,
s0011-3,sgd,1775479489,186.52869,,
s0011-3,sgd,1775479489,189.28406,,
s0011-3,sgd,1775479489,202.96204,,
s0011-3,sgd,1775479489,198.07578,,
s0011-3,sgd,1775479489,186.8961,,
s0011-3,sgd,1775479489,191.63179,,
s0011-3,sgd,1775479489,193.16248,,
s0011-3,sgd,1775479489,201.77083,,
s0011-3,sgd,1775479489,212.45602,,
s0011-3,sgd,1775479489,200.54788,,
s0011-3,sgd,1775479489,192.26192,,
s0011-3,sgd,1775479489,187.43195,,
s0011-3,sgd,1775479489,191.14217,,
s0011-3,sgd,1775479489,210.26941,,
s0011-3,sgd,1775479489,206.29539,,
s0011-3,sgd,1775479489,194.02516,,
s0011-3,sgd,1775479489,190.88599,,
s0011-3,sgd,1775479489,192.41081,,
s0011-3,sgd,1775479489,208.59239,,
s0011-3,sgd,1775479490,208.15201,,
s0011-3,sgd,1775479490,195.16162,,
s0011-3,sgd,1775479490,190.64963,,
s0011-3,sgd,1775479490,188.85997,,
s0011-3,sgd,1775479490,195.80173,,
v00028,vibr,1775479525.04,-0.01931,-0.00344,0.0194
v00028,vibr,1775479525.06,0.00388,-0.0235,0.00214
v00028,vibr,1775479525.08,0.02876,-0.01704,-0.03132
v00028,vibr,1775479525.1,0.03467,-0.02535,0.03565
v00028,vibr,1775479525.12,-0.02984,-0.01264,-0.00227
v00028,vibr,1775479525.14,0.01382,-0.00479,-0.00894
v00028,vibr,1775479525.16,0.05311,-0.0013,0.00805
v00028,vibr,1775479525.18,-0.00557,-0.02028,-0.01921
v00028,vibr,1775479525.2,-0.02408,-0.01262,-0.00599
v00028,vibr,1775479525.22,0.00994,-0.01143,0.00587
v00028,vibr,1775479525.24,0.0491,0.00315,-0.01809
v00028,vibr,1775479525.26,0.0128,-0.00628,-0.00318
v00028,vibr,1775479525.28,-0.01279,-0.01196,0.00032
v00028,vibr,1775479525.3,0.02361,-0.01725,-0.01637
v00028,vibr,1775479525.32,0.01573,-0.02265,-0.00413
v00028,vibr,1775479525.34,-0.00339,-0.01652,0.00441
v00028,vibr,1775479525.36,0.0008,0.0028,-0.01065
v00028,vibr,1775479525.38,0.01502,-0.00459,-0.00577
v00028,vibr,1775479525.4,0.01558,-0.01123,0.00089
v00028,vibr,1775479525.42,0.00362,-0.0293,0.0061
v00028,vibr,1775479525.44,-0.00754,-0.01893,-0.00424
v00028,vibr,1775479525.46,0.00551,0.00179,-0.0006
v00028,vibr,1775479525.48,0.01072,-0.03397,0.0364
v00028,vibr,1775479525.5,0.0034,-0.03598,-0.03041
v00028,vibr,1775479525.52,0.01202,-0.00588,-0.01694
v00028,vibr,1775479525.54,0.00359,-0.00113,0.00658
v00028,vibr,1775479525.56,-0.00044,-0.01482,-0.00968
v00028,vibr,1775479525.58,0.0106,-0.01706,0.00575
v00028,vibr,1775479525.6,0.01501,-0.01273,-0.00049
v00028,vibr,1775479525.62,0.00325,-0.01269,-0.01167
v00028,vibr,1775479525.64,0.00421,-0.00621,-0.00002
v00028,vibr,1775479525.66,0.01509,-0.00057,-0.00956
v00028,vibr,1775479525.68,-0.0003,-0.01387,0.00194
v00028,vibr,1775479525.7,-0.00234,-0.02218,-0.00025
v00028,vibr,1775479525.72,0.00691,-0.02024,-0.00384
v00028,vibr,1775479525.74,0.01294,-0.00211,-0.00123
v00028,vibr,1775479525.76,0.0026,-0.01105,-0.00291
v00028,vibr,1775479525.78,0.0028,-0.01874,-0.00451
v00028,vibr,1775479525.8,0.00224,-0.02128,0.00184
v00028,vibr,1775479525.82,0.01097,-0.01061,-0.00103
v00028,vibr,1775479525.84,0.01121,-0.00447,-0.00259
v00028,vibr,1775479525.86,0.00976,-0.0115,0.0126
v00028,vibr,1775479525.88,0.00719,-0.01771,-0.00676
v00028,vibr,1775479525.9,0.00489,-0.01981,0.00686
v00028,vibr,1775479525.92,0.00479,-0.01007,-0.00184
v00028,vibr,1775479525.94,0.01136,-0.00479,-0.00392
v00028,vibr,1775479525.96,0.0113,-0.01094,-0.00587
v00028,vibr,1775479525.98,0.00333,-0.02268,-0.00434
v00028,vibr,1775479526,0.00623,-0.01607,-0.0025
v00028,vibr,1775479526.02,0.01081,-0.00187,0.00498
v00024,vibr,1775479525,0.94655,0.84174,0.98062
v00024,vibr,1775479525.02,0.92226,0.46039,-0.38332
v00024,vibr,1775479525.04,-0.34542,0.36269,-0.22669
v00024,vibr,1775479525.06,-0.92811,-0.0713,-1.43679
v00024,vibr,1775479525.08,-0.67829,0.17198,-0.58359
v00024,vibr,1775479525.1,0.17839,0.54518,0.78675
v00024,vibr,1775479525.12,1.50673,2.16174,0.87221
v00024,vibr,1775479525.14,1.69128,0.33661,-7.1969
v00024,vibr,1775479525.16,1.21757,4.98998,-6.40044
v00024,vibr,1775479525.18,-0.21108,0.25955,-8.50802
v00024,vibr,1775479525.2,-1.20489,1.60968,-7.7259
v00024,vibr,1775479525.22,-0.55919,0.86783,-2.0672
v00024,vibr,1775479525.24,0.7446,0.77646,-0.24233
v00024,vibr,1775479525.26,0.49188,-0.96614,1.16891
v00024,vibr,1775479525.28,-0.48085,0.00058,2.62265
v00024,vibr,1775479525.3,-0.83658,-0.59641,-0.42871
v00024,vibr,1775479525.32,0.31365,0.47403,0.06962
v00024,vibr,1775479525.34,0.22707,0.37972,-2.01675
v00024,vibr,1775479525.36,-0.69804,0.72645,1.44896
v00024,vibr,1775479525.38,-0.49832,-0.41988,0.69696
v00024,vibr,1775479525.4,0.26465,-0.78471,-0.61097
v00024,vibr,1775479525.42,1.05294,-1.15829,-0.37768
v00024,vibr,1775479525.44,-0.05215,0.96321,0.12687
v00024,vibr,1775479525.46,-0.99558,-0.34959,-1.4322
v00024,vibr,1775479525.48,-1.38365,1.624,-0.10365
v00024,vibr,1775479525.5,-0.11588,-0.28843,0.65769
v00024,vibr,1775479525.52,0.11706,-0.22693,0.48381
v00024,vibr,1775479525.54,0.10053,-1.22956,-0.51034
v00024,vibr,1775479525.56,-1.32866,5.74677,-3.78473
v00024,vibr,1775479525.58,0.63266,5.42478,-1.23175
v00024,vibr,1775479525.6,1.11705,2.03432,-6.99613
v00024,vibr,1775479525.62,1.20655,0.43398,-7.16031
v00024,vibr,1775479525.64,1.18205,-3.13881,-4.19456
v00024,vibr,1775479525.66,1.17267,0.6107,0.04651
v00024,vibr,1775479525.68,0.68921,0.46716,4.82366
v00024,vibr,1775479525.7,0.18144,1.45548,6.29876
v00024,vibr,1775479525.72,-0.78055,-1.20105,3.55337
v00024,vibr,1775479525.74,-1.49721,-0.54003,0.42486
v00024,vibr,1775479525.76,-1.6424,1.11907,3.87772
v00024,vibr,1775479525.78,-0.43988,-0.05683,2.12785
v00024,vibr,1775479525.8,1.4705,-2.49638,1.00052
v00024,vibr,1775479525.82,1.29276,-0.87289,4.98982
v00024,vibr,1775479525.84,-0.10588,-1.11218,2.34338
v00024,vibr,1775479525.86,-0.78142,-1.25897,3.70236
v00024,vibr,1775479525.88,0.06406,-0.64508,1.69845
v00024,vibr,1775479525.9,0.60207,-0.34321,0.84951
v00024,vibr,1775479525.92,0.65909,0.06797,2.90515
v00024,vibr,1775479525.94,0.14081,-0.42503,-0.24674
v00024,vibr,1775479525.96,-1.08467,-0.2535,0.55912
v00024,vibr,1775479525.98,1.00194,-1.78054,4.62474
v00013,vibr,1775479525.36,0.00685,0.00471,0.01312
v00013,vibr,1775479525.38,-0.00439,-0.00105,0.00874
v00013,vibr,1775479525.4,0.00229,0.00495,0.00185
v00013,vibr,1775479525.42,0.00498,-0.00238,0.01138
v00013,vibr,1775479525.44,-0.00119,0.00446,-0.00248
v00013,vibr,1775479525.46,-0.00363,-0.00271,-0.01475
v00013,vibr,1775479525.48,-0.00229,-0.00323,-0.00625
v00013,vibr,1775479525.5,-0.0093,-0.00407,-0.00249
v00013,vibr,1775479525.52,-0.00295,-0.00925,-0.01666
v00013,vibr,1775479525.54,-0.00198,-0.00142,-0.00234
v00013,vibr,1775479525.56,-0.00255,-0.0012,0.01964
v00013,vibr,1775479525.58,0.00114,0.00683,0.01585
v00013,vibr,1775479525.6,0.00508,-0.00894,0.01426
v00013,vibr,1775479525.62,0.01366,-0.00104,0.01204
v00013,vibr,1775479525.64,0.01679,-0.01629,0.02146
v00013,vibr,1775479525.66,-0.01401,0.00237,0.00929
v00013,vibr,1775479525.68,-0.01412,0.00088,0.01188
v00013,vibr,1775479525.7,-0.00777,0.00371,0.00985
v00013,vibr,1775479525.72,-0.00255,0.00032,0.02441
v00013,vibr,1775479525.74,-0.00099,0.0012,0.02073
v00013,vibr,1775479525.76,0.01003,0.0069,0.00523
v00013,vibr,1775479525.78,0.01029,-0.00192,0.0224
v00013,vibr,1775479525.8,0.00312,-0.00145,0.01203
v00013,vibr,1775479525.82,-0.00671,-0.01057,0.00527
v00013,vibr,1775479525.84,0.01292,0.00911,0.01833
v00013,vibr,1775479525.86,0.00356,0.00106,0.00441
v00013,vibr,1775479525.88,0.00116,-0.00523,0.01009
v00013,vibr,1775479525.9,-0.0029,-0.00721,0.01426
v00013,vibr,1775479525.92,0.00179,0.01526,-0.00521
v00013,vibr,1775479525.94,-0.00593,-0.00608,-0.00822
v00013,vibr,1775479525.96,-0.00614,-0.00181,0.00355
v00013,vibr,1775479525.98,-0.00074,-0.00377,0.00085
v00013,vibr,1775479526,-0.00465,0.00021,0.0022
v00013,vibr,1775479526.02,-0.0065,-0.00536,-0.00215
v00013,vibr,1775479526.04,0.00326,-0.00257,0.00377
v00013,vibr,1775479526.06,0.01151,0.00406,0.00275
v00013,vibr,1775479526.08,-0.00804,-0.01251,-0.00905
v00013,vibr,1775479526.1,-0.00766,0.00287,-0.0145
v00013,vibr,1775479526.12,0.00021,-0.00103,0.00494
v00013,vibr,1775479526.14,-0.00243,-0.00576,0.01138
v00013,vibr,1775479526.16,-0.00968,0.00348,0.00722
v00013,vibr,1775479526.18,0.00244,-0.00733,-0.00231
v00013,vibr,1775479526.2,-0.00256,0.01061,-0.03282
v00013,vibr,1775479526.22,-0.00141,0.00044,-0.00901
v00013,vibr,1775479526.24,0.00149,-0.00374,-0.00067
v00013,vibr,1775479526.26,0.01092,-0.00103,-0.00013
v00013,vibr,1775479526.28,-0.00037,0.00042,-0.00373
v00013,vibr,1775479526.3,0.00209,0.00253,-0.01103
v00013,vibr,1775479526.32,0.00514,-0.0062,-0.00571
v00013,vibr,1775479526.34,0.00218,-0.00435,0.00357
v00029,vibr,1775479525,-1.85073,-2.10431,2.69247
v00029,vibr,1775479525.02,-2.73559,-1.84349,1.37686
v00029,vibr,1775479525.04,-1.54524,-2.00815,4.46912
v00029,vibr,1775479525.06,0.89609,-1.75721,-1.88361
v00029,vibr,1775479525.08,1.50848,0.31812,-0.67035
v00029,vibr,1775479525.1,0.19347,0.08313,0.13529
v00029,vibr,1775479525.12,0.40641,1.50196,0.52789
v00029,vibr,1775479525.14,1.03651,0.86178,-1.59321
v00029,vibr,1775479525.16,-0.00949,0.21933,1.38824
v00029,vibr,1775479525.18,-1.36215,-1.7079,1.29404
v00029,vibr,1775479525.2,-1.68507,1.88098,1.34618
v00029,vibr,1775479525.22,-0.47264,-0.72162,-0.50523
v00029,vibr,1775479525.24,1.50893,0.13849,-0.3297
v00029,vibr,1775479525.26,1.00068,-0.64813,2.43629
v00029,vibr,1775479525.28,0.55903,-0.63211,-0.45443
v00029,vibr,1775479525.3,-0.43189,1.15867,-3.48815
v00029,vibr,1775479525.32,-1.84759,0.56318,1.26391
v00029,vibr,1775479525.34,-3.67173,-3.07915,2.39772
v00029,vibr,1775479525.36,-0.75617,-2.11486,1.55668
v00029,vibr,1775479525.38,1.65502,-2.11021,-4.39987
v00029,vibr,1775479525.4,-0.19503,-1.96262,0.2262
v00029,vibr,1775479525.42,0.07927,1.32459,-1.59801
v00029,vibr,1775479525.44,-1.27441,0.19797,-0.12912
v00029,vibr,1775479525.46,-0.6739,-1.07195,5.18279
v00029,vibr,1775479525.48,0.0583,-1.71238,1.61235
v00029,vibr,1775479525.5,0.54005,-0.46926,-3.98287
v00029,vibr,1775479525.52,-0.42509,1.11684,-5.08562
v00029,vibr,1775479525.54,-0.77859,-0.02119,-1.73265
v00029,vibr,1775479525.56,0.34459,-0.99666,2.09312
v00029,vibr,1775479525.58,0.66284,-0.41311,1.52772
v00029,vibr,1775479525.6,1.01524,0.28595,-4.34746
v00029,vibr,1775479525.62,-0.18257,0.85624,-3.47058
v00029,vibr,1775479525.64,-1.56568,0.03088,0.99944
v00029,vibr,1775479525.66,-1.09391,-0.4564,1.72736
v00029,vibr,1775479525.68,-0.23842,-0.17657,-1.20627
v00029,vibr,1775479525.7,-0.0771,-0.4055,-0.24915
v00029,vibr,1775479525.72,0.2578,-0.62112,-0.43856
