time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ
="2026/04/02 15:58:40.140",0.01706,-0.12179,-0.10961,-0.13272,-0.01481,-0.09957,-0.19079,-0.09629,0.23683,14.24317,864.0921,-0.14068,-0.04467,0.02223,0.08551,0.07035,-0.19788,0.04964,0.03496,0.02363
="2026/04/02 15:58:40.160",0.16932,-0.04702,-0.22614,-0.07462,-0.01724,0.00098,-0.02794,-0.0568,0.23835,14.57096,861.96057,-0.34866,0.01598,-0.05114,0.07132,0.02287,0.11459,0.13234,-0.04257,-0.02396
="2026/04/02 15:58:40.180",0.07787,0.09047,-0.0259,0.02464,-0.00194,-0.00877,-0.39322,-0.09195,0.21712,15.65305,859.35925,-0.24285,-0.00742,0.05602,0.03178,-0.08863,0.018,0.00364,0.01193,-0.03215
="2026/04/02 15:58:40.200",0.16761,0.0858,-0.1018,-0.03031,0.04508,-0.19904,0.05378,-0.0634,0.25005,18.72404,858.21149,-0.17658,-0.02211,0.01484,0.01005,-0.09311,-0.04935,-0.09669,0.00915,0.03051
="2026/04/02 15:58:40.220",0.07513,0.09327,-0.12923,0.16565,0.00392,-0.07395,-0.26102,0.0295,0.0055,21.92499,858.07831,-0.21679,0.01087,0.06098,0.07503,-0.02276,0.03579,-0.00964,-0.03572,-0.01534
="2026/04/02 15:58:40.240",0.06207,-0.04553,-0.08296,0.10263,0.02211,-0.11446,-0.13901,-0.00019,-0.14174,23.98241,858.84222,-0.25754,-0.00749,0.07878,0.08146,0.02439,-0.1456,0.12133,0.04599,0.01575
="2026/04/02 15:58:40.260",0.00522,-0.09342,-0.16098,0.04911,-0.06874,0.00249,0.1392,0.06378,-0.11129,25.4187,861.99835,-0.20667,0.01005,-0.11163,-0.05145,0.09217,0.04852,0.13711,0.0267,0.03431
="2026/04/02 15:58:40.280",-0.03584,-0.0882,0.06659,0.09297,0.01161,0.04629,-0.08179,-0.11177,-0.16608,26.18073,865.66394,-0.22031,0.00553,0.11198,-0.03028,0.00467,0.02925,-0.03201,0.00925,-0.02663
="2026/04/02 15:58:40.300",-0.0312,0.02755,0.04396,-0.01578,0.01365,-0.08845,0.35221,-0.09224,-0.27398,26.747,869.23395,-0.19148,0.01335,0.02739,0.00671,0.01736,-0.13028,0.12581,0.01744,-0.00388
="2026/04/02 15:58:40.320",-0.02221,-0.0372,0.06396,0.04582,0.05865,0.11455,0.11957,0.1918,-0.44151,26.12654,871.6344,-0.17143,0.01285,-0.0218,-0.16353,-0.04576,0.10678,0.08778,-0.00307,-0.00035
="2026/04/02 15:58:40.340",-0.1097,-0.03959,0.12456,-0.05178,-0.09522,-0.038,0.1155,0.19522,-0.27156,24.04405,872.5199,-0.25842,-0.0404,0.04384,-0.01518,-0.07453,-0.03915,0.11412,-0.04587,0.01457
="2026/04/02 15:58:40.360",-0.04494,0.12455,0.21516,-0.11391,0.06596,0.20104,0.38491,-0.05693,-0.36151,21.53587,872.16711,-0.05859,-0.00883,-0.16331,-0.01172,-0.07846,0.01517,0.19561,0.00362,-0.0395
="2026/04/02 15:58:40.380",-0.06866,0.31455,-0.03199,-0.01068,-0.04033,0.07209,0.07612,0.14161,-0.04749,18.51525,871.1488,-0.09106,-0.01161,0.051,0.01026,-0.09705,-0.03993,0.1522,-0.00266,-0.01986
="2026/04/02 15:58:40.400",-0.05273,0.11406,-0.07654,-0.07403,0.02002,-0.04517,0.41918,-0.08375,0.12062,16.40839,869.37036,-0.1192,0.0172,0.04338,0.04829,-0.04042,-0.13204,0.12701,-0.00272,-0.03142
="2026/04/02 15:58:40.420",0.02489,-0.07014,-0.08773,-0.0419,0.03521,0.15054,0.04914,0.12937,0.02049,15.32273,865.92346,-0.0967,0.04191,0.00584,0.03376,0.10242,0.02009,0.03268,-0.01803,-0.00807
="2026/04/02 15:58:40.440",0.06671,-0.05387,-0.30017,-0.01415,-0.10765,-0.04784,-0.13675,0.07087,0.41645,14.82541,862.83423,-0.21387,-0.00576,0.07385,0.13653,0.21834,-0.10611,0.07325,-0.03995,-0.01696
="2026/04/02 15:58:40.460",0.07663,-0.08407,-0.22913,0.06922,0.10355,0.00622,0.19481,-0.31095,0.22684,15.66363,860.59454,0.02484,0.00974,-0.01577,0.03912,0.13317,-0.03225,0.12077,-0.00208,-0.05697
="2026/04/02 15:58:40.480",0.10043,-0.04659,-0.31879,0.0971,-0.0038,0.11952,-0.15963,0.02209,0.20392,17.02679,858.39398,-0.05402,0.00833,-0.04578,0.11917,0.00356,-0.00365,0.02905,0.00719,-0.02003
="2026/04/02 15:58:40.500",0.09458,-0.06283,-0.20619,0.01048,-0.11847,-0.0035,0.13997,-0.05665,0.40828,19.2988,857.75568,-0.04516,0.0037,0.02309,0.09464,-0.07278,-0.09394,0.03449,-0.00363,0.00097
="2026/04/02 15:58:40.520",0.08485,0.03134,-0.16707,0.17927,0.07919,0.04667,0.03183,-0.19943,0.03715,21.9801,858.745,0.04016,0.01286,0.03598,0.02008,-0.01621,0.04903,0.05449,0.00792,0.0075
="2026/04/02 15:58:40.540",0.00135,0.03163,-0.04048,0.12767,0.00664,-0.06214,-0.01081,0.05772,-0.19701,24.4273,861.09845,-0.09141,-0.04468,0.10014,0.04367,-0.02976,-0.04819,0.21422,-0.03969,0.02272
="2026/04/02 15:58:40.560",-0.03997,0.04214,-0.02753,0.1153,0.02789,0.05447,0.28798,0.22522,-0.29479,25.75761,863.76447,0.09991,0.05752,-0.00889,-0.03504,-0.01757,-0.06974,-0.01708,0.01165,0.00426
="2026/04/02 15:58:40.580",-0.05573,0.06594,-0.02287,0.14584,-0.01024,0.03294,-0.07864,0.14328,-0.11747,25.86756,865.85901,-0.00745,0.03675,-0.04244,0.0374,-0.0023,-0.03984,0.03733,-0.04496,-0.00945
="2026/04/02 15:58:40.600",-0.1361,0.00989,0.02168,0.01801,0.02347,-0.06461,0.25919,-0.04046,-0.17648,25.85555,868.67786,-0.02251,-0.00013,-0.00241,-0.05816,0.00683,-0.1524,0.021,-0.00339,-0.01798
="2026/04/02 15:58:40.620",-0.12106,0.03265,0.00662,0.07873,0.00203,0.10722,0.08347,-0.03295,-0.22058,24.88027,871.79559,0.08988,-0.00367,-0.04652,-0.06447,-0.02412,0.04284,0.12606,-0.02459,-0.00845
="2026/04/02 15:58:40.640",-0.13493,0.01737,0.03412,-0.08758,-0.03995,0.15765,0.14576,-0.0514,-0.0101,22.89108,873.53851,0.11879,-0.05072,-0.03156,0.12621,-0.04325,-0.18433,0.01937,-0.0024,0.00621
="2026/04/02 15:58:40.660",-0.06732,-0.03022,0.02464,-0.07367,0.00084,0.18578,0.36203,-0.12304,-0.0024,20.96977,872.42542,0.1654,-0.0406,-0.05237,-0.08239,0.01805,0.03776,-0.00501,0.03583,-0.00756
="2026/04/02 15:58:40.680",-0.07358,0.05508,-0.02797,-0.05732,0.0199,0.17373,0.09048,-0.07575,0.06911,18.09041,869.60925,0.0857,0.00568,0.06256,0.04142,0.03028,0.08711,-0.01631,-0.01293,-0.00254
="2026/04/02 15:58:40.700",-0.01768,-0.01574,-0.11218,-0.13043,0.00399,0.0514,0.28813,0.05331,0.12687,16.33171,867.60809,0.11257,-0.01315,0.06041,0.09455,0.0407,-0.18539,0.03693,-0.01381,0.0286
="2026/04/02 15:58:40.720",0.07244,-0.00129,-0.21259,-0.03974,0.01009,0.16247,0.04843,0.04711,0.07387,15.76949,864.91711,0.16575,0.09586,-0.06745,-0.03019,0.01453,0.12252,0.04943,-0.02355,-0.01893
="2026/04/02 15:58:40.740",0.04258,0.05564,-0.2813,-0.09547,-0.00685,0.08398,-0.04642,0.07338,0.19212,15.34301,861.89716,0.08787,0.00638,-0.05648,0.16371,0.01106,-0.11935,-0.00446,0.00244,0.00269
="2026/04/02 15:58:40.760",0.13452,-0.0528,-0.12718,-0.01294,-0.00121,-0.00856,0.20956,0.0484,0.27264,15.73873,859.83936,0.20122,-0.01995,-0.0555,0.02231,0.0033,-0.09,0.02146,-0.00275,0.01073
="2026/04/02 15:58:40.780",0.09996,0.11498,-0.27044,0.0296,0.03253,0.15653,-0.12006,0.04466,0.15649,16.74441,857.87128,0.10837,-0.02317,0.03428,0.09415,0.01686,0.09985,-0.04473,0.01921,0.00982
="2026/04/02 15:58:40.800",0.11362,0.03466,-0.04505,0.0992,-0.00305,-0.17209,0.1632,0.01586,0.20106,19.46049,857.44257,0.05627,0.02531,0.05226,0.03169,-0.01052,-0.22151,0.19648,0.00256,-0.03577
="2026/04/02 15:58:40.820",0.10669,0.03567,-0.15973,0.10448,-0.00066,0.09382,-0.03172,0.01142,0.12503,22.68228,858.6098,0.24231,0.00466,-0.04308,-0.03132,0.00066,0.1712,0.07361,-0.03489,0.00512
="2026/04/02 15:58:40.840",-0.04899,0.01007,-0.0519,0.09295,0.01481,-0.02246,-0.20844,0.00334,-0.20303,24.51279,861.05597,0.2658,-0.02797,-0.13273,0.02086,-0.00629,-0.08234,-0.17258,0.00276,0.03561
="2026/04/02 15:58:40.860",0.03046,-0.01789,0.06019,0.09839,-0.04234,-0.112,0.24052,-0.17001,0.32399,25.63538,864.49298,0.29023,-0.00674,-0.14727,-0.10044,-0.00255,0.0471,0.1179,-0.00114,0.00599
="2026/04/02 15:58:40.880",-0.04143,0.04308,0.11106,0.08044,0.03309,0.12207,-0.11732,0.02235,-0.29035,25.25173,867.30066,0.30836,0.00895,-0.10174,-0.03402,0.00258,0.12333,-0.02906,0.00674,0.01254
="2026/04/02 15:58:40.900",-0.1321,0.0065,0.16015,0.03901,-0.03212,0.00366,0.20576,0.03758,-0.11988,24.54339,869.30463,0.11214,-0.01512,-0.0406,-0.03889,-0.03128,-0.05704,-0.14276,0.01577,-0.02338
="2026/04/02 15:58:40.920",-0.06809,-0.0116,0.03047,0.0071,0.02722,0.11808,0.28623,0.01301,-0.03932,23.39063,870.65497,0.21936,0.04171,-0.02598,-0.13329,0.01075,0.07025,0.04864,-0.00478,-0.02994
="2026/04/02 15:58:40.940",-0.08596,-0.06014,-0.0184,-0.07415,0.02232,0.13918,-0.00386,0.08021,-0.21257,21.29523,871.79407,0.05037,0.04663,-0.00995,0.00354,0.02508,-0.0672,-0.04839,-0.0131,0.01625
="2026/04/02 15:58:40.960",-0.03471,0.04075,0.14731,-0.09079,-0.03375,-0.00548,0.2965,0.04677,0.23805,19.00845,871.75244,0.143,-0.02373,-0.04917,-0.10365,-0.0124,-0.04911,0.06236,-0.02451,0.01124
="2026/04/02 15:58:40.980",-0.04595,0.19948,-0.0513,-0.18254,0.01222,0.25198,-0.17448,0.06928,0.02793,16.32178,869.10059,0.06818,-0.00355,-0.02727,-0.07881,-0.04354,0.18214,-0.12264,0.0076,0.03509
="2026/04/02 15:58:41.000",0.03515,0.0541,0.10931,-0.09603,-0.00154,-0.0814,-0.09442,0.01363,0.07991,14.95754,865.49725,0.13856,0.00404,-0.02787,-0.0018,-0.05488,-0.09356,-0.08875,0.05364,0.04203
="2026/04/02 15:58:41.020",0.04394,0.08815,0.00675,-0.05235,0.02633,0.01333,0.08697,-0.04025,0.45471,14.39141,862.12549,0.15212,-0.02782,-0.05092,-0.07644,0.09688,0.20326,-0.08995,-0.02588,-0.0018
="2026/04/02 15:58:41.040",0.10112,0.04411,-0.03853,-0.04902,-0.00357,0.12193,-0.29255,0.0201,0.05904,14.99895,859.49927,0.16361,-0.02171,-0.0137,0.13801,0.1334,0.01616,-0.04019,0.01737,0.03934
="2026/04/02 15:58:41.060",0.08588,-0.05899,-0.05048,0.00311,-0.05805,-0.09754,0.00195,-0.11183,0.49712,16.93718,858.14795,0.1855,0.02417,-0.06335,-0.005,0.05153,-0.06887,-0.11489,0.00437,0.04481
="2026/04/02 15:58:41.080",0.10461,0.0105,-0.2516,-0.04413,-0.02411,0.11391,-0.2174,-0.1217,0.28568,18.38584,857.68921,0.21532,0.03186,-0.12496,0.08353,0.05291,0.15911,-0.0552,0.02151,0.00151
="2026/04/02 15:58:41.100",0.03197,-0.17946,-0.06106,0.02477,0.03346,0.0105,-0.11561,-0.17639,0.01209,20.78526,858.43268,0.16682,-0.03439,-0.07785,-0.03915,0.00637,-0.05752,0.04562,-0.05793,-0.02174
="2026/04/02 15:58:41.120",0.07086,-0.09385,0.1916,0.07054,0.02734,-0.07479,0.08323,0.01451,0.09835,22.86487,859.69647,0.17958,-0.01739,-0.10276,-0.08241,0.01898,0.10049,-0.05941,-0.02227,-0.00157
="2026/04/02 15:58:41.140",0.01415,0.06683,-0.03113,0.0755,0.02867,-0.0483,-0.21058,0.27372,-0.29931,23.93313,861.78802,0.11185,0.00943,-0.0239,0.0028,0.01782,0.08306,-0.0506,-0.02184,-0.00446
="2026/04/02 15:58:41.160",-0.02903,-0.1006,0.2692,0.12011,0.01311,-0.17892,-0.10781,0.12797,-0.2583,24.93059,864.66589,0.27182,0.01002,-0.02022,-0.12263,-0.12531,0.02889,-0.05703,0.00352,0.03429
="2026/04/02 15:58:41.180",-0.05637,0.03093,0.22651,0.01049,-0.00712,0.07759,-0.00137,0.01717,-0.21499,24.98725,867.78522,0.08789,0.02967,0.05026,-0.05345,-0.10399,0.16688,-0.06927,0.0196,0.04953
="2026/04/02 15:58:41.200",-0.0833,0.10667,0.23009,-0.03372,-0.04967,0.02813,-0.07536,-0.0889,-0.18146,23.73047,870.37109,0.09562,0.0018,-0.0027,-0.09507,-0.04767,-0.09504,-0.22141,-0.02299,0.01574
="2026/04/02 15:58:41.220",-0.0469,-0.00654,0.28469,-0.10212,-0.00277,0.00194,0.21582,-0.16441,-0.03061,22.04128,871.06781,0.30472,0.02461,-0.12223,-0.11835,-0.02484,0.10861,-0.00592,0.02939,0.00537
="2026/04/02 15:58:41.240",-0.09796,-0.08025,0.17501,-0.07107,0.01812,0.10607,-0.06029,0.03962,-0.26934,19.81306,870.84131,0.14504,-0.01191,-0.02811,-0.03995,0.0404,0.05105,-0.1702,0.00171,0.02972
="2026/04/02 15:58:41.260",-0.01096,-0.11329,0.13408,-0.08723,-0.0311,-0.04124,0.07167,0.02008,0.00325,17.76448,869.38403,0.21059,-0.01163,-0.04544,-0.07053,0.07772,-0.03556,-0.20121,-0.00277,0.01572
="2026/04/02 15:58:41.280",0.02429,-0.08948,-0.02618,-0.15009,0.01238,0.22621,-0.02487,0.14589,-0.05541,15.70092,866.9538,0.30012,0.00494,-0.05302,0.17668,0.05659,0.09575,-0.12366,-0.02856,-0.00578
="2026/04/02 15:58:41.300",0.06606,-0.08543,0.06417,-0.10046,-0.05515,-0.02015,-0.25611,0.08437,0.10696,14.6513,864.59509,0.06396,-0.0294,0.0849,-0.09108,-0.00231,-0.00011,-0.14224,-0.01552,-0.01469
="2026/04/02 15:58:41.320",0.12567,-0.07175,0.0335,-0.07792,0.10714,-0.10848,-0.05566,-0.11283,0.38262,14.62526,861.98071,0.31838,0.04609,-0.02871,0.05747,-0.04248,0.08651,-0.07515,0.01025,0.00613
="2026/04/02 15:58:41.340",0.12229,0.01094,-0.03637,-0.06341,-0.0271,-0.03266,-0.52179,0.20868,0.06964,14.95056,859.67017,0.14964,-0.01333,-0.05792,0.03133,-0.08562,0.10925,-0.02121,-0.01182,-0.00726
="2026/04/02 15:58:41.360",0.16747,0.03728,-0.09526,-0.0673,-0.09996,-0.19291,-0.46105,-0.01935,0.46654,16.32952,858.34955,0.25827,0.01888,-0.02769,0.03612,-0.06138,-0.04611,-0.17336,0.00787,-0.02025
="2026/04/02 15:58:41.380",0.12321,0.03424,0.04107,-0.02245,0.01603,-0.08061,-0.34163,-0.39481,0.31544,18.12477,858.0166,0.1297,0.01471,-0.02186,0.03503,-0.03528,0.12553,-0.10412,0.02438,0.01659
="2026/04/02 15:58:41.400",0.02982,0.03774,-0.01167,0.08225,-0.01818,-0.15035,-0.19884,-0.31662,0.05379,20.96699,859.04816,0.18563,-0.04306,0.03256,-0.07813,0.02059,-0.05703,-0.10187,0.02792,0.04621
="2026/04/02 15:58:41.420",0.04305,-0.05612,0.12424,0.13267,0.01594,-0.11524,0.17751,-0.07,-0.07392,23.52363,860.86237,0.10917,-0.00044,-0.22248,-0.03913,0.00774,0.13418,-0.07312,-0.00702,0.06144
="2026/04/02 15:58:41.440",-0.01421,-0.03783,0.11598,0.17985,0.00119,-0.05714,0.04492,0.15459,-0.31742,24.38194,863.47229,0.22962,-0.01854,-0.06569,-0.02711,0.02127,0.03885,-0.13054,-0.00429,0.04926
="2026/04/02 15:58:41.460",-0.00953,-0.07635,0.15258,0.15252,0.02582,-0.06834,0.19161,0.09452,-0.23923,24.41394,867.32782,0.20443,-0.03691,0.0453,-0.07648,0.00715,-0.08274,-0.06187,0.01266,0.03509
="2026/04/02 15:58:41.480",-0.09431,-0.04961,0.17322,0.0668,0.00342,-0.0164,0.1186,0.16222,-0.36591,24.11238,869.8349,0.20912,0.00348,-0.06367,-0.13482,0.00193,0.26731,-0.06624,0.0211,0.00358
="2026/04/02 15:58:41.500",-0.14232,-0.01082,0.22231,0.04891,0.03854,-0.08206,-0.06065,0.12481,-0.38492,23.13382,871.11365,0.02844,0.00319,0.14153,-0.05024,-0.02279,-0.0829,-0.10045,0.00725,0.00885
="2026/04/02 15:58:41.520",-0.04437,-0.15641,0.35368,-0.04956,-0.0112,-0.07625,0.11522,0.03874,-0.16516,21.46355,871.80457,0.03992,0.07496,-0.02858,-0.02862,-0.07869,0.12967,-0.02998,-0.0044,-0.00532
="2026/04/02 15:58:41.540",-0.0793,0.06327,0.15307,-0.04304,-0.00447,-0.00709,-0.08257,-0.00773,-0.19329,19.15185,870.60925,-0.03313,0.05385,0.01806,-0.06197,-0.00007,0.08483,-0.03722,0.03221,0.01128
="2026/04/02 15:58:41.560",-0.00242,-0.03467,0.11766,-0.10948,-0.01507,-0.06965,-0.07998,-0.09317,0.08549,16.65025,868.97278,0.07365,0.01623,-0.02003,0.01408,-0.03838,-0.09915,-0.01275,0.03199,-0.00023
="2026/04/02 15:58:41.580",0.01776,-0.06167,0.09311,-0.13068,0.02141,0.03806,-0.06409,-0.09971,0.12967,15.27185,867.55432,0.03104,0.02679,-0.16552,-0.00257,-0.05044,0.22028,-0.00328,0.03975,-0.04018
="2026/04/02 15:58:41.600",0.02271,-0.0253,-0.13158,-0.06717,-0.02244,-0.02601,-0.26944,-0.04324,0.32404,15.05978,865.03326,-0.03498,-0.07684,0.05514,0.07702,0.00662,-0.17059,-0.01429,-0.01709,0.01241
="2026/04/02 15:58:41.620",0.19918,-0.1478,-0.08412,-0.1012,-0.03231,-0.14557,-0.15474,-0.05448,0.32046,15.75947,862.63977,-0.05257,-0.01607,0.00879,0.08235,-0.00068,-0.02761,-0.01806,0.00071,-0.01931
="2026/04/02 15:58:41.640",0.10645,-0.08825,-0.07305,-0.02384,0.04218,0.09994,-0.32671,-0.00718,0.06735,16.64202,860.18158,0.03745,-0.01642,-0.03527,-0.01319,-0.00985,0.14749,-0.12716,0.03072,0.01727
="2026/04/02 15:58:41.660",0.09254,0.00038,-0.11407,0.05554,-0.04521,-0.20338,-0.09042,-0.08057,0.34005,18.04718,858.15875,0.02025,-0.03417,0.0316,0.14528,0.01479,-0.25148,0.0483,0.0097,0.04298
="2026/04/02 15:58:41.680",0.15528,-0.04105,-0.11673,0.02466,0.02398,-0.00584,0.00093,-0.02786,0.07026,20.50749,858.43323,0.05626,0.03164,-0.08791,-0.02146,-0.04691,0.11647,-0.09973,-0.00904,0.016
="2026/04/02 15:58:41.700",0.0299,0.06456,-0.09203,0.11422,-0.01073,-0.10408,-0.28706,0.04959,-0.19951,23.15178,860.28186,0.00076,-0.00241,0.08479,0.04773,-0.0236,-0.10223,-0.04857,-0.06307,0.00473
="2026/04/02 15:58:41.720",0.0177,-0.07408,0.0223,0.06943,0.00248,-0.21571,0.04249,-0.02627,0.13541,24.65103,862.7403,0.02375,0.01369,0.09925,0.01913,0.01376,-0.07802,-0.1088,0.03786,-0.00061
="2026/04/02 15:58:41.740",-0.01171,-0.10976,0.05116,0.06871,0.01591,0.00974,-0.21762,0.08375,-0.41289,25.01533,865.37909,-0.05952,0.04872,0.06457,-0.10286,-0.00127,0.21928,0.02802,-0.02851,-0.02111
="2026/04/02 15:58:41.760",-0.05924,0.03018,0.1628,0.04727,0.00283,-0.12742,-0.10733,0.02754,-0.17997,25.01686,867.75671,-0.02958,-0.0015,0.06305,0.03578,0.00383,-0.1659,-0.1155,0.04161,0.0019
="2026/04/02 15:58:41.780",-0.08224,0.0597,0.21922,-0.06172,-0.01871,0.07914,0.10159,-0.03904,-0.23654,24.35231,869.80432,-0.12942,0.01267,-0.06224,-0.06327,-0.11084,0.03676,0.15247,-0.02131,0.01215
="2026/04/02 15:58:41.800",-0.09178,0.00362,-0.03737,-0.00039,0.01423,0.01985,-0.1638,-0.04319,-0.32021,22.85104,871.01392,-0.22672,-0.06378,0.15448,-0.05599,-0.0928,0.02598,0.11301,-0.01602,-0.04276
="2026/04/02 15:58:41.820",-0.08841,-0.16627,0.24233,-0.13785,-0.05043,0.04981,0.13164,-0.11443,0.00187,21.55552,871.85516,-0.06526,-0.03122,0.01133,0.09346,0.03374,-0.17266,-0.14659,0.0184,0.05357
="2026/04/02 15:58:41.840",-0.01612,-0.12035,-0.0035,-0.09757,0.0249,0.1225,-0.12003,0.02766,-0.23879,20.21938,871.00531,-0.0829,-0.03598,-0.02682,-0.19427,0.13045,0.20864,0.04893,-0.01876,-0.01525
="2026/04/02 15:58:41.860",-0.04982,-0.03083,0.05851,-0.1215,-0.05747,-0.09652,-0.21458,0.0019,0.16164,18.00875,868.81549,-0.01639,0.01503,0.1122,0.05624,0.03563,-0.10651,0.09571,-0.01078,-0.0536
="2026/04/02 15:58:41.880",0.07536,0.00835,0.10105,-0.25414,-0.00166,0.16625,-0.02866,-0.06118,0.03426,16.23905,866.43323,-0.13995,0.06479,0.02421,0.03152,-0.05471,0.05353,-0.00509,0.05976,0.04105
="2026/04/02 15:58:41.900",0.05591,0.12046,-0.07828,-0.08388,-0.05269,0.08891,-0.36148,-0.0059,0.21186,15.86527,863.43311,-0.1701,-0.03205,0.04653,0.05078,-0.12608,0.06349,0.153,0.00672,0.02127
="2026/04/02 15:58:41.920",0.09261,0.12265,0.01529,-0.11275,0.04045,-0.10598,0.01717,-0.092,0.40221,16.49954,860.93365,-0.11323,0.0411,0.12453,0.22666,-0.05764,-0.28073,0.0601,-0.03876,0.01977
="2026/04/02 15:58:41.940",0.11601,0.07445,-0.27573,-0.0373,0.00158,0.08398,-0.26014,0.14593,0.06202,17.63995,859.25568,-0.19117,0.08163,-0.00595,0.01702,0.04185,0.08962,0.06998,-0.01328,0.00751
="2026/04/02 15:58:41.960",0.03799,-0.0201,-0.20095,0.04672,-0.03125,-0.2048,-0.31618,0.05709,0.35773,19.84092,858.44653,-0.20654,-0.01673,0.0709,0.16566,0.03971,-0.14997,0.10008,-0.01658,0.01222
="2026/04/02 15:58:41.980",0.05927,-0.10413,-0.12771,0.00292,-0.01911,-0.02019,-0.04589,-0.21706,0.15253,22.45185,859.3595,-0.22171,0.02866,-0.03271,0.14141,0.06965,-0.16804,0.15448,-0.00441,-0.02338
="2026/04/02 15:58:42.000",0.04893,0.02306,-0.29552,0.19314,0.06614,-0.0267,-0.22064,-0.16267,-0.2031,23.76764,861.02081,-0.37027,-0.05534,0.09982,0.06759,0.03615,0.01648,0.26776,0.02723,-0.03102
="2026/04/02 15:58:42.020",-0.04122,-0.19491,-0.10474,0.03261,-0.09798,-0.03994,0.2863,-0.04426,0.28791,24.92534,863.51776,-0.1649,0.00333,0.01444,0.0241,-0.01917,-0.15292,0.08046,-0.01175,-0.03652
="2026/04/02 15:58:42.040",-0.02965,-0.11111,0.02797,0.10235,0.05043,0.08919,0.10975,-0.10561,-0.44614,25.34679,865.99994,-0.14013,0.0175,-0.05161,-0.09922,0.04133,0.16041,0.09211,0.02208,-0.02241
="2026/04/02 15:58:42.060",-0.0797,0.15122,0.16703,0.01361,-0.05572,-0.06506,0.03963,0.06609,-0.00461,25.32994,868.58563,-0.26643,-0.0213,0.1772,0.00494,0.01222,-0.05981,0.02333,0.00371,-0.01142
="2026/04/02 15:58:42.080",-0.07348,0.16187,0.22106,-0.03248,-0.00127,0.14098,0.20141,-0.00248,-0.44514,24.216,871.0744,-0.16497,0.05887,-0.06648,-0.05839,-0.10073,0.02495,0.09061,-0.02134,-0.03642
="2026/04/02 15:58:42.100",-0.12751,0.16454,0.18615,0.00843,0.09565,0.11912,0.0149,0.11058,-0.45162,21.81214,871.38678,-0.11342,0.02432,0.00272,-0.0027,-0.14525,0.05033,0.08559,-0.00773,-0.05233
="2026/04/02 15:58:42.120",-0.11193,0.10038,0.07289,-0.21975,-0.11017,0.04401,0.27358,0.31525,0.13159,19.45814,870.58844,-0.15715,0.01513,0.14267,0.01268,-0.00646,-0.1392,0.0457,-0.01888,-0.01315
="2026/04/02 15:58:42.140",-0.06416,0.05302,0.00682,-0.12731,0.06372,0.17777,-0.05354,0.00168,-0.18537,18.2701,869.51202,-0.1506,0.03815,0.05876,-0.07908,0.06169,0.02533,0.0771,0.01901,-0.02723
="2026/04/02 15:58:42.160",-0.05645,0.06191,-0.0891,-0.16725,0.0301,0.05784,-0.12604,0.01243,0.15018,17.05359,867.84277,-0.18613,-0.01621,0.12002,0.08437,0.07278,-0.06518,0.04028,0.0058,-0.01686
="2026/04/02 15:58:42.180",0.01109,-0.02836,-0.06536,-0.2313,-0.09096,0.09922,0.05208,0.07815,0.30891,15.80301,865.51068,-0.14578,0.005,-0.05212,0.02003,0.03202,-0.03398,0.08633,-0.02132,-0.01116
="2026/04/02 15:58:42.200",0.05565,-0.00705,-0.21808,-0.09145,0.02142,0.08469,-0.30764,-0.14301,0.23253,15.33614,862.59106,-0.18205,0.00147,0.06404,0.06261,0.01994,0.04433,0.2061,-0.00763,-0.01535
="2026/04/02 15:58:42.220",0.05604,-0.01622,-0.24116,-0.14138,0.00595,0.01571,0.12519,-0.19146,0.31383,16.7446,860.23737,-0.28715,-0.05251,0.04173,0.16871,0.00465,-0.09798,0.14749,0.01601,-0.01267
="2026/04/02 15:58:42.240",0.07269,-0.00085,-0.23553,0.00969,-0.02043,0.11088,0.06141,0.03984,0.10694,18.40269,858.76892,-0.12339,0.00859,-0.06684,0.02934,0.01881,0.00741,0.08186,-0.00394,-0.02304
="2026/04/02 15:58:42.260",0.05526,0.0596,-0.35118,0.01712,0.00412,0.00399,-0.01478,0.12816,0.1058,20.44206,858.69043,-0.25038,-0.03306,0.08134,0.13283,0.00999,-0.07245,0.04938,-0.03071,-0.05974
="2026/04/02 15:58:42.280",0.07145,0.01122,-0.16601,0.04391,0.00947,0.08382,0.23166,0.14621,-0.09284,22.6975,860.38074,-0.07732,-0.01779,-0.03276,0.00823,-0.00375,-0.0832,0.20593,0.0001,0.00552
="2026/04/02 15:58:42.300",0.00342,0.06519,-0.16578,0.14226,0.06537,0.07928,0.0307,0.12977,-0.10916,23.75055,862.08252,-0.10205,0.01037,-0.03854,0.07878,0.00241,0.01955,-0.02407,-0.02314,-0.00991
="2026/04/02 15:58:42.320",-0.05563,-0.02279,0.04888,0.03284,-0.02276,-0.11737,0.13675,0.1839,-0.13746,24.48291,864.34662,-0.21333,0.00079,0.17217,0.03638,0.00617,-0.2241,0.1598,-0.00363,-0.02565
