time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:32:06.520",-0.11762,-0.21705,0.10757,0.45654,0.08277,0.02811,0.58149,-0.04702,-1.2917,-0.27587,0.00611,0.55597,-0.59977,-0.35734,0.37218,27.46376,867.31958,0.85098,-0.03066,0.01286
="2026/04/02 16:32:06.540",0.36807,-0.26656,-0.14716,0.39191,0.04565,0.04043,0.58659,0.14632,-0.83115,-0.02905,-0.12445,0.26747,-0.1605,-0.52253,-0.54006,26.40563,866.07025,1.23558,0.01146,0.15039
="2026/04/02 16:32:06.560",0.54681,-0.17097,-0.45935,0.63626,-0.00306,0.0111,0.98431,-0.00401,-1.41799,-0.09988,-0.47232,-0.28958,-0.49527,-0.53009,-0.52826,24.55129,864.8819,1.244,0.04761,0.33032
="2026/04/02 16:32:06.580",0.13252,0.10334,-0.33655,0.59919,0.07296,-0.02137,0.57497,0.20622,-0.64582,-0.05297,-0.40045,-1.32939,-0.01852,-0.87416,-0.02136,21.96091,863.25226,1.11293,-0.10171,-0.0229
="2026/04/02 16:32:06.600",1.09323,0.24521,-0.59482,-0.2331,0.09545,0.1044,0.95723,0.01748,-1.32562,0.20175,-0.5724,-1.16806,0.06902,-0.54446,-0.9481,20.05065,861.05194,1.51056,-0.05478,0.15674
="2026/04/02 16:32:06.620",0.43736,0.23957,-0.49588,0.84939,0.17108,0.05248,0.68352,0.04154,-0.85923,0.10046,-0.63978,-1.34536,-0.00187,-0.53915,-0.0539,18.03031,858.04083,0.94645,-0.08652,-0.09755
="2026/04/02 16:32:06.640",0.61171,0.25757,-0.46994,0.47445,0.01486,-0.02233,0.89855,0.30361,-0.73067,0.29133,-0.45163,-1.53295,0.2849,-0.53253,-1.50705,16.20971,855.27747,0.77387,-0.09733,0.00026
="2026/04/02 16:32:06.660",0.9036,0.27988,-0.88474,0.41483,0.05348,0.02774,0.99697,0.04998,-0.65349,0.30822,-0.6424,-1.34485,1.04147,-0.54293,-0.20289,15.01445,854.0293,0.33307,-0.06265,0.23062
="2026/04/02 16:32:06.680",0.43998,0.22416,-0.64793,0.25666,-0.04252,0.00415,0.46624,-0.0076,0.14006,0.3398,0.02881,-0.61101,0.54282,0.11586,-0.77383,14.29572,853.09961,-0.01497,-0.05344,0.02061
="2026/04/02 16:32:06.700",0.76899,0.08724,-0.59971,0.0988,-0.02873,-0.01904,0.6229,0.04841,-0.12977,0.38058,0.027,-1.16045,0.61648,-0.23279,-0.22154,14.12898,853.01465,-0.56326,-0.05125,0.05576
="2026/04/02 16:32:06.720",0.05592,0.18756,-0.28083,-0.55646,-0.0369,0.00379,0.25789,-0.0385,0.33553,0.23662,-0.0799,-1.25582,0.48869,-0.39515,0.21253,14.21708,853.04413,-0.83072,0.00842,-0.12562
="2026/04/02 16:32:06.740",0.55149,0.06501,-0.54487,-0.06256,-0.03634,-0.00985,0.01234,-0.08401,0.70897,0.26487,-0.32472,-0.5024,0.39585,0.28536,-0.63155,15.21293,854.37054,-0.82605,-0.00389,-0.04888
="2026/04/02 16:32:06.760",-0.20094,-0.03534,0.0927,-0.36828,0.07551,-0.02979,-0.07885,-0.06525,0.79978,0.25468,-0.05236,-0.54343,0.60598,0.07662,0.77507,16.43935,856.49878,-1.302,-0.00834,-0.04224
="2026/04/02 16:32:06.780",0.18835,0.09153,0.05939,-0.24631,-0.04216,-0.02598,-0.51697,-0.01952,1.11846,0.17792,0.06243,-0.1801,0.75958,0.34534,-0.20814,16.75604,859.35028,-0.90539,-0.02724,-0.2474
="2026/04/02 16:32:06.800",-0.02408,0.10254,-0.0845,-0.31213,-0.02028,-0.11166,-0.40541,-0.11636,0.9664,0.03731,-0.01333,0.66355,0.35752,0.47791,0.1057,17.28893,862.62146,-1.3399,0.00577,0.01134
="2026/04/02 16:32:06.820",-0.60071,0.06376,-0.00983,-0.53792,-0.08296,-0.04715,-0.88788,-0.01187,1.23135,0.14199,0.28429,0.54314,0.4994,0.3699,0.45371,17.8018,865.32587,-1.40497,-0.0045,0.2312
="2026/04/02 16:32:06.840",-0.01863,-0.11561,0.08107,-0.58761,-0.05908,-0.00972,-0.72189,-0.16512,0.93408,-0.12002,0.33811,1.27424,0.3011,0.89019,-0.35391,17.99101,868.37952,-1.09703,0.12491,0.14429
="2026/04/02 16:32:06.860",-0.95264,-0.26176,0.32893,-0.37995,-0.0038,-0.01936,-0.90931,0.15287,1.35538,-0.15318,0.57067,1.13135,0.00291,0.47408,0.70462,17.67971,870.69177,-1.47405,0.17971,0.03833
="2026/04/02 16:32:06.880",-0.56973,-0.1955,0.61307,-1.08438,-0.06919,0.01142,-0.9999,-0.10176,0.88106,-0.20897,0.59551,1.24148,0.22951,0.54434,0.10084,18.46691,872.42285,-0.88649,0.11526,-0.03916
="2026/04/02 16:32:06.900",-0.35771,-0.22166,0.50546,-0.50804,-0.02128,0.0172,-0.96817,-0.09308,0.61264,-0.33153,0.47696,1.75901,-0.2541,0.70282,0.25326,19.52334,873.37329,-0.7373,0.06856,-0.14226
="2026/04/02 16:32:06.920",-1.10978,-0.22667,0.96447,-0.40856,-0.01023,0.04058,-1.17204,-0.1492,0.54574,-0.22561,0.66774,1.69407,-0.85886,0.94098,0.01246,20.00226,873.10071,-0.03034,0.05732,-0.24619
="2026/04/02 16:32:06.940",-0.41274,-0.22984,0.53854,-0.30114,-0.00847,0.02147,-0.49639,0.04325,-0.09125,-0.34614,0.07745,0.8342,-0.20035,0.01661,0.49618,21.28686,872.62219,0.03049,-0.01695,0.09645
="2026/04/02 16:32:06.960",-0.96258,-0.1671,0.64198,-0.03357,0.01401,0.04068,-0.71377,-0.07313,0.10123,-0.26621,-0.05074,0.78012,-0.46635,0.02286,0.76576,22.08512,871.01855,0.21646,-0.00962,0.24252
="2026/04/02 16:32:06.980",-0.19751,-0.26244,0.23447,0.11492,-0.02211,0.0762,-0.25066,0.05373,-0.3129,-0.28431,-0.10661,0.95586,-0.5292,0.12749,-0.29353,23.1335,870.16284,0.54385,0.03016,0.01338
="2026/04/02 16:32:07.000",-0.50175,-0.1515,0.89894,-0.06875,-0.00004,-0.00383,0.08617,0.1718,-0.61849,-0.19482,0.19658,0.58961,-0.45504,-0.26082,0.71404,24.47697,868.0611,0.41827,0.10311,-0.13436
="2026/04/02 16:32:07.020",-0.11065,0.12809,-0.06632,0.1206,0.05692,0.05224,0.16106,0.00694,-0.59773,-0.30415,0.17974,0.24179,-0.6758,-0.03003,-0.7675,25.08537,865.69873,1.19614,0.10519,-0.04116
="2026/04/02 16:32:07.040",-0.16658,0.20577,0.33343,0.25671,0.0666,-0.06667,0.68253,-0.04001,-1.05655,-0.23072,-0.04956,0.29018,-0.4011,-0.14478,-0.05027,25.6762,864.21783,0.97137,0.06914,0.26448
="2026/04/02 16:32:07.060",-0.29933,0.00618,0.10131,0.46834,0.03529,0.00134,0.56445,0.10326,-1.02379,-0.22637,0.18557,-0.87243,-0.392,-0.42816,0.45565,25.91181,863.26807,0.99809,-0.03758,0.02638
="2026/04/02 16:32:07.080",0.53932,-0.15261,-0.13749,0.35495,0.0378,0.03705,0.93935,0.11719,-1.22427,-0.15887,-0.29243,-0.92009,-0.50042,-0.4243,-0.89422,26.06691,862.82928,1.39693,-0.07879,-0.33553
="2026/04/02 16:32:07.100",0.06607,0.00988,0.14951,0.50523,0.01607,0.02503,1.051,0.10601,-1.23071,-0.0304,-0.3277,-1.00286,-0.30311,-0.71441,0.43512,24.99787,861.16846,1.01163,-0.13924,-0.33272
="2026/04/02 16:32:07.120",0.82885,0.12128,-0.56985,0.55023,0.06405,0.01717,1.21076,0.13094,-1.37479,0.00738,-0.44048,-1.2078,-0.01494,-0.86102,-0.41765,23.69295,860.06268,1.33884,-0.07894,0.05546
="2026/04/02 16:32:07.140",0.59945,0.25998,-0.59619,1.2367,0.0066,-0.05413,1.24058,0.06732,-0.89518,0.08305,-0.65046,-1.14623,-0.04355,-0.87165,-0.25423,22.31746,859.27142,0.88034,-0.06511,0.11505
="2026/04/02 16:32:07.160",0.39061,0.29149,-0.40973,0.02748,-0.04011,-0.06193,0.911,0.06114,-0.63679,0.16323,-0.36089,-1.6476,0.13254,-0.70965,0.14284,20.15127,857.83673,0.52306,-0.06972,0.20271
="2026/04/02 16:32:07.180",1.0056,0.30164,-0.78405,0.68845,0.02325,0.03754,1.08222,0.05412,-0.80967,0.23131,-0.60847,-1.57973,0.26072,-0.66897,-0.0322,18.26638,857.12866,0.03521,0.03455,0.26274
="2026/04/02 16:32:07.200",0.34824,0.24507,-0.5013,0.3468,0.11758,-0.00189,0.48671,0.02822,0.10786,0.21415,-0.36151,-1.77993,-0.12,-0.60354,0.06014,15.83938,855.87024,0.05099,0.04233,-0.15535
="2026/04/02 16:32:07.220",1.09061,0.22715,-0.70523,0.30116,0.06109,-0.00834,0.43182,-0.08606,-0.00485,0.3529,-0.36651,-1.0244,0.1042,-0.18674,-0.84217,14.31625,855.32086,0.1608,-0.05809,-0.32016
="2026/04/02 16:32:07.240",0.14594,0.27877,-0.15525,0.01787,0.07457,-0.1167,0.18558,0.02211,0.10733,0.47139,0.09292,-1.16395,0.56531,-0.29843,0.70718,13.31424,854.89435,-0.2786,0.0195,-0.14648
="2026/04/02 16:32:07.260",0.46538,0.24569,-0.63348,0.04723,-0.07453,0.0256,-0.2087,0.09598,0.55353,0.41149,-0.11475,-1.10763,0.30282,0.01978,-0.4934,12.65506,854.82141,-0.09083,0.02024,-0.16878
="2026/04/02 16:32:07.280",0.29309,0.08512,-0.28684,-0.20733,-0.04668,-0.07336,-0.09551,-0.0205,0.4738,0.50666,-0.21543,-0.42141,0.60376,0.09963,0.0112,12.95399,856.21997,-0.59783,-0.10505,-0.15654
="2026/04/02 16:32:07.300",-0.19822,-0.17117,-0.21425,-0.39378,-0.06371,-0.01501,-0.69408,0.00352,1.10891,0.35799,0.19816,-0.14146,0.60575,0.31854,0.05365,13.47507,857.15466,-0.77456,0.04305,0.24366
="2026/04/02 16:32:07.320",-0.0099,-0.19264,-0.27168,-0.52318,-0.0666,-0.06102,-0.59505,-0.07151,1.09165,0.26177,-0.01154,0.36308,0.39175,0.75464,-0.68827,15.03063,859.54053,-0.87199,0.04916,0.09744
="2026/04/02 16:32:07.340",-0.63601,-0.01785,0.17669,-0.58855,-0.02273,-0.06895,-0.76282,-0.20793,1.01104,0.2114,0.22543,0.08699,0.61059,0.5944,0.72518,16.36957,862.19189,-1.07547,-0.00693,0.38597
="2026/04/02 16:32:07.360",-0.29579,-0.08488,0.1452,-0.54803,-0.08531,-0.06174,-1.07975,0.1314,1.46971,-0.00149,0.32877,0.47106,0.25141,0.66317,-0.26552,17.57965,865.10602,-0.88448,0.1015,0.07747
="2026/04/02 16:32:07.380",-0.65081,-0.12321,0.53166,-0.54891,-0.0548,-0.02502,-1.0604,-0.18392,0.9748,0.04633,0.27699,1.00352,0.07297,0.9191,0.14024,20.01656,867.94714,-1.06791,0.04578,-0.40794
="2026/04/02 16:32:07.400",-0.70491,-0.22912,0.76876,-0.99924,0.07912,0.05943,-1.23215,0.00485,0.81395,-0.09167,0.61519,1.13485,0.11979,0.73006,0.46374,21.4437,870.2016,-0.83696,0.07603,-0.27149
="2026/04/02 16:32:07.420",-0.37264,-0.19242,0.47744,-0.40043,0.00707,0.06927,-0.86084,-0.36326,0.70158,-0.27192,0.35344,1.6344,-0.2549,0.67304,-0.10735,21.88877,872.78455,-0.46696,0.08275,-0.09209
="2026/04/02 16:32:07.440",-1.11146,-0.18984,0.81652,-0.24626,-0.03952,-0.05427,-0.82659,0.18754,1.10618,-0.31205,0.44061,1.52817,0.28985,-0.0662,0.81456,21.66228,874.49628,-0.42223,0.01073,-0.04887
="2026/04/02 16:32:07.460",-0.47419,-0.06085,0.9232,-0.43099,-0.05275,-0.08377,-0.57873,-0.08505,0.10995,-0.41013,0.59315,1.91,0.20664,0.3649,-0.14884,21.94263,876.04224,-0.5255,0.02374,0.28846
="2026/04/02 16:32:07.480",-0.95161,-0.19123,0.86785,-0.37206,-0.03472,-0.03739,-0.53475,0.10121,0.0439,-0.42903,0.77667,1.09382,-0.21543,0.57413,0.83752,22.35604,875.49713,-0.62549,-0.01516,-0.0145
="2026/04/02 16:32:07.500",0.00906,-0.24876,0.2517,-0.20364,-0.01787,0.02283,-0.44816,-0.03976,-0.06996,-0.37417,0.05586,1.36287,-0.53584,0.60766,-0.40058,22.68262,873.21637,0.19465,0.08831,-0.04274
="2026/04/02 16:32:07.520",-0.4258,-0.40432,0.53146,-0.01147,0.08451,0.06375,0.02024,-0.11928,-0.46755,-0.4065,0.07445,1.07186,-0.61951,0.13021,0.41588,23.65388,871.02411,0.0753,0.06554,-0.15036
="2026/04/02 16:32:07.540",-0.42941,-0.192,0.41441,0.22124,-0.03747,0.01606,0.00575,0.0731,-0.55497,-0.3707,0.12256,0.62834,-0.39476,-0.056,0.69815,23.5265,868.12457,0.57089,0.01239,0.07627
="2026/04/02 16:32:07.560",0.3762,0.08529,-0.04352,0.16865,0.03395,0.00238,0.54096,-0.01355,-1.06676,-0.248,-0.18525,0.21045,-0.63485,-0.17103,-0.25983,23.21611,865.50928,0.86215,-0.09191,0.02646
="2026/04/02 16:32:07.580",-0.18968,0.14721,0.44008,0.63828,0.0656,0.03329,0.73564,0.09274,-1.24533,-0.24552,0.12751,0.06018,-0.4695,-0.601,0.7829,23.08015,863.32098,0.87659,-0.13637,0.13134
="2026/04/02 16:32:07.600",0.73029,0.0819,-0.22986,0.6922,0.02366,-0.02373,0.84574,0.15874,-1.01756,-0.06375,0.00127,-0.15785,-0.47824,-0.49877,-0.63014,23.24126,861.2937,1.64883,-0.06667,-0.17461
="2026/04/02 16:32:07.620",0.44766,-0.04237,-0.41744,0.44323,0.05454,0.04363,1.19874,0.0625,-1.36325,0.01837,-0.34028,-0.44872,-0.38081,-0.8117,0.12303,24.09609,858.95258,0.88515,0.02721,0.36134
="2026/04/02 16:32:07.640",0.42472,0.07147,-0.49259,0.66444,0.08023,0.0175,0.74469,-0.0013,-0.75394,0.06655,-0.43672,-1.06869,-0.02971,-0.7581,0.15975,23.99333,856.93243,1.13451,-0.06616,0.3722
="2026/04/02 16:32:07.660",0.91184,0.04376,-0.88927,0.70112,0.03705,-0.0382,1.20873,-0.0215,-1.1006,0.05264,-0.5092,-1.61984,-0.3717,-0.65569,-0.63536,23.08522,856.37299,1.1698,-0.01038,0.15127
="2026/04/02 16:32:07.680",0.36733,0.23769,-0.48948,0.576,0.01141,0.05263,0.63331,0.30751,-0.47799,0.2088,-0.56704,-1.48973,-0.05423,-0.83476,0.07308,21.30007,855.81702,0.82326,-0.08011,0.07145
="2026/04/02 16:32:07.700",0.99691,0.2898,-0.68886,0.67122,0.19419,0.10615,0.71913,-0.00381,-0.93195,0.19892,-0.6297,-1.63672,-0.28656,0.16891,-1.6252,19.81206,855.8739,0.95098,-0.06349,0.13461
="2026/04/02 16:32:07.720",0.19842,0.24735,-0.50435,0.49534,0.02639,0.11749,0.59461,-0.07311,-0.49391,0.26162,-0.57711,-1.56309,0.12333,0.19468,0.04938,18.33269,856.0401,0.84357,-0.20382,-0.04516
="2026/04/02 16:32:07.740",0.9048,0.31525,-0.86572,0.4319,0.02563,0.00719,0.30359,0.19053,-0.10627,0.2545,-0.78139,-1.4186,0.16014,-0.20137,-1.18265,16.23968,856.06006,0.84391,-0.13243,0.07277
="2026/04/02 16:32:07.760",0.19427,0.25011,-0.44674,-0.24506,0.0514,-0.11216,0.30337,-0.01196,-0.0902,0.30197,-0.50246,-1.30914,0.52091,-0.41472,0.13471,14.05244,857.02905,0.03254,-0.11332,0.29123
="2026/04/02 16:32:07.780",0.1798,0.27034,-0.40647,0.09568,0.00148,-0.12694,-0.19699,0.04433,0.66713,0.4782,-0.20976,-0.95569,0.39608,-0.02791,-0.24073,12.71263,857.85272,-0.03735,-0.02077,-0.01972
="2026/04/02 16:32:07.800",0.49331,0.21371,-0.36838,0.03796,-0.02295,0.01512,-0.17499,-0.08328,0.64292,0.40141,-0.30009,-0.69655,0.31633,-0.00442,-0.55843,12.65988,858.74261,-0.56306,-0.00078,-0.00567
="2026/04/02 16:32:07.820",-0.62206,0.11882,0.07622,-0.23065,-0.03871,-0.0517,-0.52726,-0.17154,1.06932,0.20724,0.0628,-0.72526,0.58288,0.01417,0.79056,12.75766,859.02411,-0.95268,0.04909,0.02646
="2026/04/02 16:32:07.840",0.09988,0.02928,-0.08298,-0.20829,-0.06938,-0.05339,-0.74273,0.00126,1.42027,0.25455,0.03982,-0.39306,0.48697,0.46436,-0.48155,13.56845,860.47498,-0.65199,0.06517,-0.35845
="2026/04/02 16:32:07.860",-0.44341,0.05358,0.31726,-0.75577,-0.05678,-0.04724,-0.62363,-0.13626,0.88533,0.17933,0.24912,0.37003,0.47159,0.57745,0.70854,14.211,862.03125,-1.25336,-0.0269,-0.31534
="2026/04/02 16:32:07.880",-0.34604,0.00675,0.43628,-0.4245,-0.02519,0.00631,-1.11636,-0.09045,1.30325,-0.00232,0.63829,0.98813,0.2769,0.8925,0.42709,14.63728,863.46973,-1.00451,0.05602,-0.18199
="2026/04/02 16:32:07.900",-0.09651,-0.11628,0.12707,-0.50674,-0.0477,-0.03537,-0.41478,0.16044,0.64798,0.06606,0.4403,1.5851,0.00435,0.71565,-0.17173,16.71738,866.01105,-1.11728,0.05201,-0.15457
="2026/04/02 16:32:07.920",-0.90717,-0.22171,0.72942,-0.54371,-0.08008,-0.06819,-0.98394,-0.20049,1.29029,-0.10324,0.55116,1.60146,0.11208,0.68799,0.739,19.22884,867.79242,-1.27178,0.07388,0.15232
="2026/04/02 16:32:07.940",-0.33172,-0.35127,0.40148,-0.78883,-0.09026,-0.08243,-0.61387,-0.15546,0.77166,-0.19122,0.6739,1.58729,0.09075,0.86471,-0.00198,21.61955,869.7381,-0.84824,0.05672,0.08301
="2026/04/02 16:32:07.960",-0.78592,-0.29121,0.41321,-0.50901,-0.158,-0.11005,-0.82898,-0.24128,0.94828,-0.35244,0.52633,1.4224,0.1241,0.05873,2.19287,23.87449,871.31445,-0.99112,0.03181,-0.09597
="2026/04/02 16:32:07.980",-0.38929,-0.28267,0.61208,-0.19521,-0.09858,-0.14297,-0.72761,0.13275,0.46518,-0.43612,0.54509,1.45655,-0.8085,-0.34918,-0.05806,25.40339,873.2099,-0.98233,0.12249,-0.00539
="2026/04/02 16:32:08.000",-0.71764,-0.32228,0.94321,-0.27057,-0.06683,-0.02767,-0.28603,-0.05616,-0.0024,-0.22611,0.1744,1.41816,-0.27798,-0.17723,1.09573,25.81819,874.6073,-0.71427,-0.00314,-0.02545
="2026/04/02 16:32:08.020",-0.25491,-0.17688,0.27067,0.07096,0.05041,0.04357,-0.39712,0.08857,0.38968,-0.36408,0.31308,1.47405,-0.64954,0.26194,-0.00007,25.04886,874.16705,0.21329,0.13234,-0.03537
="2026/04/02 16:32:08.040",-0.18852,-0.07094,0.26221,0.14781,-0.00278,0.0383,0.07252,-0.11511,-0.53535,-0.23404,0.1997,1.51985,-0.04438,0.25776,-0.27972,24.89602,873.78583,0.27182,0.0919,0.17363
="2026/04/02 16:32:08.060",-0.72238,-0.00601,0.40972,-0.10327,-0.02026,-0.01919,0.0209,0.05778,-0.70665,-0.43779,0.47936,0.65215,-0.10128,-0.0334,0.51975,24.78449,871.98071,0.41536,0.03597,-0.00289
="2026/04/02 16:32:08.080",0.37826,-0.14343,0.04922,0.27656,0.16295,0.0126,0.30065,0.02903,-0.85156,-0.17226,0.04709,0.53402,-0.64076,0.22193,-0.6374,24.29089,869.68933,0.91297,-0.11809,-0.09001
="2026/04/02 16:32:08.100",-0.28627,-0.28576,0.29377,0.45406,-0.02773,-0.02392,0.54165,-0.00748,-1.20504,-0.33987,-0.01639,-0.05438,-0.58033,-0.45557,-0.0173,23.01269,866.80389,0.71731,-0.08435,-0.1675
="2026/04/02 16:32:08.120",0.28177,-0.18271,-0.2538,0.46568,0.04903,-0.02359,0.5291,0.15343,-0.83941,0.01977,-0.11069,-0.25999,-0.32331,-0.62431,-0.45284,21.18607,864.33862,1.34114,0.02626,0.17901
="2026/04/02 16:32:08.140",0.56251,0.02828,-0.43855,0.61493,0.02488,0.0179,0.92145,0.01525,-1.35373,-0.14407,-0.46352,-0.67508,-0.2745,-0.5295,-0.38586,21.06542,861.53094,1.15695,0.10725,0.2965
="2026/04/02 16:32:08.160",0.09722,0.14755,-0.0952,0.46841,0.0709,0.04703,0.57536,0.17007,-0.69137,0.15873,-0.2394,-1.50034,-0.16656,-0.83544,0.03644,21.38769,857.6864,1.24053,-0.0174,-0.01255
="2026/04/02 16:32:08.180",1.07142,0.28635,-0.52793,0.00354,0.13404,0.11043,0.93211,0.02932,-1.31635,0.19201,-0.63442,-1.10197,-0.10646,-0.54881,-0.95523,21.48344,855.48541,1.4273,-0.12184,-0.05089
="2026/04/02 16:32:08.200",0.44574,0.16796,-0.49325,0.87757,0.0884,0.03969,0.73249,0.08162,-0.83569,0.25537,-0.66383,-1.53582,0.07634,-0.76214,0.02194,20.28245,853.63092,1.02701,-0.12915,0.03955
="2026/04/02 16:32:08.220",0.61178,0.28626,-0.59217,0.37077,0.04195,0.00829,0.89512,0.24028,-0.69092,0.26937,-0.54832,-1.60909,0.33448,-0.51492,-1.5302,19.24655,852.14551,0.79928,-0.11756,0.15613
="2026/04/02 16:32:08.240",0.77609,0.28969,-0.8415,0.4768,-0.00606,0.0499,0.96161,0.00924,-0.59881,0.27536,-0.55767,-1.43565,1.19103,-0.27044,-0.44686,18.39314,852.43976,0.46127,-0.10804,0.18419
="2026/04/02 16:32:08.260",0.3442,0.23254,-0.65858,0.39582,-0.04378,0.00998,0.53016,-0.0205,0.13879,0.19568,0.11315,-0.74418,0.67422,0.28555,-1.00229,17.53823,853.66101,0.05819,-0.07675,-0.04927
="2026/04/02 16:32:08.280",0.64517,0.1238,-0.51153,-0.22722,0.04991,-0.04528,0.61423,0.01251,-0.03709,0.24794,-0.0034,-1.2365,0.8003,-0.12194,-0.38359,17.85454,855.61926,-0.63255,-0.09387,0.1457
="2026/04/02 16:32:08.300",0.10967,0.11363,-0.32026,-0.3623,0.04888,-0.01308,0.25869,0.00375,0.37375,0.09006,-0.15852,-1.34942,0.62122,-0.24558,-0.04701,16.59612,856.78278,-0.70402,-0.03382,-0.12184
="2026/04/02 16:32:08.320",0.47507,0.00054,-0.61764,-0.10902,0.01707,0.06478,0.07341,-0.0203,0.66,0.17168,-0.34135,-0.47686,0.48251,0.35032,-0.57158,14.50986,858.2403,-0.71272,-0.04027,-0.03762
="2026/04/02 16:32:08.340",-0.20591,-0.05041,0.08463,0.03725,-0.09554,-0.09089,-0.14424,-0.07071,0.67264,0.10129,-0.05604,-0.34319,0.71338,0.08154,0.67609,13.7007,859.93439,-1.23249,-0.02434,-0.11027
="2026/04/02 16:32:08.360",0.10659,0.1105,-0.03957,-0.33353,-0.07179,-0.03463,-0.47807,-0.00399,1.13541,0.17372,-0.02255,0.13971,0.66525,0.28563,-0.331,13.4457,861.7323,-0.83413,-0.01583,-0.16855
="2026/04/02 16:32:08.380",-0.10589,0.09074,-0.02514,-0.53873,-0.00082,-0.01683,-0.53163,-0.1391,0.97508,0.11631,-0.07052,0.64537,0.3299,0.41389,0.42774,13.53023,864.1369,-1.40745,0.04307,0.23284
="2026/04/02 16:32:08.400",-0.69234,0.02951,0.10243,-0.51965,-0.08018,-0.0652,-0.89744,-0.01319,1.28425,0.12622,0.2727,0.46003,0.33383,0.29372,0.47506,14.32786,865.09912,-1.52719,0.03128,0.26803
="2026/04/02 16:32:08.420",-0.13495,-0.0741,0.01801,-0.71503,-0.12647,-0.04286,-0.68337,-0.18672,0.83881,-0.02593,0.34129,1.10925,0.11897,0.77713,-0.14285,15.92781,866.2677,-1.12815,0.13907,0.28311
="2026/04/02 16:32:08.440",-0.89125,-0.17219,0.36806,-0.24896,-0.05871,-0.05926,-0.90361,0.12822,1.30143,-0.12062,0.55929,0.94047,-0.00234,0.41345,0.90876,17.05601,867.29852,-1.49251,0.1735,-0.01002
="2026/04/02 16:32:08.460",-0.57123,-0.11425,0.65316,-0.95295,-0.07146,-0.03227,-0.85896,-0.13619,0.69328,-0.10141,0.65603,1.18088,0.09432,0.59381,0.23068,18.19848,867.88971,-0.94907,0.0692,-0.17575
="2026/04/02 16:32:08.480",-0.34411,-0.20183,0.61587,-0.42331,-0.003,0.01922,-0.97062,-0.13327,0.6378,-0.21535,0.56489,1.66599,-0.38749,0.74022,0.72201,20.45712,868.40778,-0.776,0.04546,-0.18396
="2026/04/02 16:32:08.500",-1.07445,-0.24513,1.03562,-0.42792,0.03048,0.09541,-1.09296,-0.1121,0.51682,-0.20958,0.68801,1.5595,-1.10094,0.79255,-0.04223,22.51369,869.14502,-0.03276,0.09285,-0.25076
="2026/04/02 16:32:08.520",-0.48833,-0.294,0.64873,-0.28019,-0.07134,0.04152,-0.45386,0.03697,-0.16199,-0.30614,0.00439,0.52088,-0.34769,-0.10749,0.65789,24.08171,870.82318,0.13627,0.07458,0.03868
="2026/04/02 16:32:08.540",-0.89726,-0.19686,0.64897,-0.12061,0.01984,-0.03091,-0.69811,-0.03298,0.22051,-0.3424,-0.12728,0.82615,-0.54494,0.1024,0.8153,25.78139,872.14783,0.08814,0.05337,0.26223
="2026/04/02 16:32:08.560",-0.17765,-0.26523,0.25657,0.05707,-0.03602,0.00253,-0.14714,0.09269,-0.51375,-0.27531,-0.08983,0.76687,-0.51106,0.01753,-0.35331,27.14458,872.03815,0.68445,-0.00769,0.09127
="2026/04/02 16:32:08.580",-0.44143,-0.03659,0.84529,-0.04361,-0.00666,-0.00936,0.06219,0.00605,-0.61901,-0.21885,0.2404,0.65518,-0.24876,-0.31716,0.53379,27.0284,870.53235,0.4582,0.13734,-0.01769
="2026/04/02 16:32:08.600",-0.17895,0.1094,0.24577,-0.01817,0.01022,0.03298,0.10002,-0.08314,-0.78617,-0.42235,0.18054,0.48125,-0.63124,0.14357,-0.93775,25.87481,869.78247,1.35712,0.10982,-0.37191
="2026/04/02 16:32:08.620",-0.24081,0.1034,0.39126,0.48005,0.02903,-0.0492,0.63667,0.01657,-1.12138,-0.26184,-0.03231,0.27003,-0.49505,-0.06578,0.02827,25.10811,869.07367,0.89319,-0.01471,-0.30098
="2026/04/02 16:32:08.640",-0.04966,-0.09085,0.10674,0.37406,0.04271,-0.06085,0.44407,0.09468,-0.97568,-0.17901,0.06409,-0.76074,-0.42149,-0.44259,0.47792,23.96839,866.802,1.1022,-0.02303,-0.14288
="2026/04/02 16:32:08.660",0.76855,-0.09887,-0.40991,0.5332,0.05304,-0.02177,0.96484,0.11685,-1.38906,-0.14507,-0.28113,-0.64506,-0.59011,-0.56731,-0.91037,22.6083,863.91516,1.78965,0.06325,-0.27216
="2026/04/02 16:32:08.680",0.21524,0.0842,-0.10277,0.43305,0.01843,0.04995,0.8897,0.05548,-1.07332,0.05106,-0.2824,-0.50312,-0.21799,-0.66353,0.39916,21.49327,861.07983,1.12681,-0.07343,0.02295
="2026/04/02 16:32:08.700",0.83211,0.15242,-0.65438,0.69448,0.12559,0.05853,1.17147,0.1497,-1.39574,0.05772,-0.37206,-1.23608,-0.10065,-0.72045,-0.6108,20.08774,858.89142,1.56219,-0.11826,0.10829
