time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 17:03:41.480",-0.03909,-0.02295,-0.13994,-0.02859,-0.00158,0.27798,-0.34383,0.04986,-0.39104,0.00022,-0.0077,-0.01859,0,-0.49249,0.05034,-0.25543,874.59192,0.00989,-0.02786,0.08522
="2026/04/02 17:03:41.500",-0.01457,-0.01748,0.2352,0.16715,0.08576,0.22684,-0.44631,0.03269,-0.18128,0.02028,-0.01006,-0.0196,0,-0.43552,0.02759,-0.06871,859.98151,0.07222,-0.04472,0.09433
="2026/04/02 17:03:41.520",0.19391,-0.04146,-0.15018,0.56271,-0.0261,0.25956,-1.0154,0.08599,0.03058,0.0204,-0.00619,-0.01297,0,-0.40325,-0.00539,-0.0284,844.69049,0.04724,-0.02424,0.04352
="2026/04/02 17:03:41.540",0.06415,-0.07647,0.22443,0.67075,0.03454,0.0908,-0.83196,0.06282,0.25282,0.03191,-0.00046,-0.00014,2.99278,-0.30944,-0.02249,0.04193,832.65033,0.05095,-0.01813,0.01665
="2026/04/02 17:03:41.560",0.28684,-0.066,0.2444,0.65399,-0.00389,-0.04959,-0.8817,0.05611,0.42917,-0.00479,-0.0128,-0.06005,16.18668,0.00987,-0.01577,0.16653,825.30304,0.05347,-0.0173,-0.02368
="2026/04/02 17:03:41.580",0.17971,-0.06677,-0.06768,0.74822,-0.02978,-0.08723,-0.70456,0.02177,0.52546,0.05771,-0.02378,0.00499,30.57452,0.07753,-0.04004,0.14344,824.49847,-0.04268,0.01424,-0.07396
="2026/04/02 17:03:41.600",0.23918,-0.03343,0.28796,0.42839,0.03279,-0.27732,-0.17442,-0.0007,0.45098,-0.02554,0.02476,-0.01733,42.89182,0.36867,-0.04703,0.25546,829.93188,-0.29759,0.02483,0.01285
="2026/04/02 17:03:41.620",0.17664,-0.00805,-0.12026,0.132,-0.00109,-0.22955,-0.09388,-0.01768,0.41063,-0.01329,-0.0062,-0.01622,51.36533,0.45787,-0.05387,0.23001,840.52173,-0.24384,0.14744,-0.14041
="2026/04/02 17:03:41.640",-0.01428,0.02206,-0.19097,-0.03177,0.04819,-0.25846,0.52737,-0.04932,0.19427,0.01111,-0.00519,0.00304,53.20825,0.4718,-0.0456,0.17481,854.13916,-0.18009,0.07737,-0.20035
="2026/04/02 17:03:41.660",0.085,0.0553,-0.05799,-0.46199,0.04025,-0.19727,0.73766,-0.0847,0.14119,-0.00748,-0.01749,0.00868,48.73847,0.49773,-0.02662,0.06725,868.70331,-0.21632,0.08121,-0.18338
="2026/04/02 17:03:41.680",-0.20293,0.06183,-0.35257,-0.60347,0.02724,-0.10315,0.85523,-0.06664,-0.17358,-0.02485,-0.0106,0.01636,40.0158,0.29815,-0.01386,-0.0454,882.16473,-0.1159,0.06233,-0.13191
="2026/04/02 17:03:41.700",-0.07536,0.04999,-0.12492,-0.70149,0.07264,-0.02498,1.10017,-0.08235,-0.37559,0.00815,-0.01967,-0.0352,27.62469,0.25063,-0.00195,-0.11828,891.4798,-0.34484,-0.02558,0.11683
="2026/04/02 17:03:41.720",-0.06885,0.05402,-0.38253,-0.63608,0.00245,0.07847,0.68146,-0.04352,-0.41915,0.00885,-0.00272,0.01715,13.69404,-0.01718,0.02737,-0.20223,895.55219,-0.08389,-0.05105,0.13373
="2026/04/02 17:03:41.740",-0.28156,0.0383,-0.1283,-0.48031,0.035,0.03887,0.55551,-0.00459,-0.53515,-0.01143,0.02142,0.01721,0.32179,-0.20792,0.01276,-0.28405,893.19293,-0.11127,-0.06749,0.04858
="2026/04/02 17:03:41.760",0.02181,0.05993,-0.03043,-0.41507,-0.03397,0.03556,0.19232,0.00314,-0.34854,0.03014,0.009,-0.00818,0,-0.31222,0.06183,-0.2041,884.79431,-0.19364,-0.06919,0.18975
="2026/04/02 17:03:41.780",-0.07033,0.01491,-0.14049,0.01361,-0.05991,0.00499,-0.3219,0.05197,-0.38115,0.01033,0.0026,0.00459,0,-0.47847,0.02187,-0.22545,872.8916,-0.00592,-0.02273,0.02042
="2026/04/02 17:03:41.800",0.02469,-0.04761,0.30293,0.1853,0.02047,-0.03357,-0.51738,0.0435,-0.07664,0.07939,0.00154,-0.00285,0,-0.4007,0.01384,-0.10768,858.05017,-0.13784,-0.05112,-0.00318
="2026/04/02 17:03:41.820",0.18748,-0.06737,0.08171,0.52958,0.00336,0.06177,-0.95084,0.06234,0.15421,-0.13891,0.13639,0.05246,0,-0.39844,0.00272,0.11882,842.88971,0.10514,-0.01196,0.01044
="2026/04/02 17:03:41.840",0.15642,-0.04358,0.06787,0.77162,0.06482,0.00251,-0.91743,0.08136,0.24269,0.0114,0.0201,-0.06284,5.89104,-0.22925,-0.02563,0.05559,831.02692,0.13159,-0.00574,-0.08824
="2026/04/02 17:03:41.860",0.26274,-0.01726,0.25441,0.67466,0.07125,-0.07676,-0.82882,0.04178,0.56617,0.04024,-0.06357,-0.0259,19.22719,0.00305,-0.01697,0.20203,824.79907,-0.06426,-0.04448,0.07785
="2026/04/02 17:03:41.880",0.1537,-0.02853,0.01622,0.68965,0.05064,-0.07284,-0.68838,0.01668,0.47499,-0.02612,-0.02017,-0.05748,33.19883,0.14693,-0.02376,0.19886,825.7522,0.1444,0.01854,-0.09153
="2026/04/02 17:03:41.900",0.21523,0.02223,0.11296,0.44675,0.05059,-0.14693,-0.19828,-0.10625,0.56482,0.08772,-0.02083,-0.07331,44.8286,0.39884,-0.01668,0.15786,832.41309,-0.03008,0.03776,-0.13137
="2026/04/02 17:03:41.920",0.05977,-0.00061,0.00756,0.14527,0.02347,-0.11623,0.1432,0.02612,0.39349,0.12581,-0.00697,0.01095,51.62643,0.42372,-0.09333,0.22032,843.46356,0.07909,-0.0183,-0.12849
="2026/04/02 17:03:41.940",-0.04413,0.02025,-0.19003,-0.08487,-0.05938,-0.13946,0.47699,0.07177,0.07291,0.05328,0.00652,0.01513,52.6818,0.47575,0.00983,0.11986,857.75378,0.12763,0.04015,-0.32234
="2026/04/02 17:03:41.960",-0.00659,0.02112,0.03277,-0.48016,0.00132,-0.12312,0.75998,-0.10943,0.03168,0.02427,0.01178,0.02406,48.22264,0.47786,-0.06832,0.00407,872.38702,-0.05227,0.00127,-0.02276
="2026/04/02 17:03:41.980",-0.19197,0.0305,-0.33807,-0.61753,-0.00105,-0.02697,0.8606,-0.07009,-0.26439,0.01507,0.03134,0.02989,39.27356,0.29243,0.018,-0.05491,885.31866,0.22617,-0.01927,-0.0427
="2026/04/02 17:03:42.000",-0.17805,0.05453,-0.17719,-0.74905,0.00694,-0.02314,0.99552,-0.0309,-0.45831,0.00437,0.02556,0.04535,25.72389,0.17602,-0.00599,-0.15622,894.00488,0.08622,-0.00447,-0.06588
="2026/04/02 17:03:42.020",-0.17933,0.02662,-0.1047,-0.69574,-0.02705,0.08316,0.74487,-0.05561,-0.38459,0.03369,0.01095,0.03849,11.01301,-0.12159,0.04579,-0.15666,897.11957,0.16801,-0.04708,0.13224
="2026/04/02 17:03:42.040",-0.16763,0.0417,-0.28985,-0.47925,-0.03407,0.06046,0.49052,0.00181,-0.58191,-0.00618,0.01965,-0.02081,0,-0.24566,0.0408,-0.20592,893.12323,0.22498,-0.00867,0.00302
="2026/04/02 17:03:42.060",-0.105,-0.00808,0.15001,-0.29329,-0.00886,0.08793,0.0468,-0.0127,-0.30376,0.02046,-0.02237,-0.01306,0,-0.46222,0.00866,-0.05338,882.55432,0.12253,-0.04739,0.17718
="2026/04/02 17:03:42.080",-0.06457,-0.00805,-0.0531,0.07734,-0.05401,0.11427,-0.32554,0.0373,-0.17317,-0.03111,0.02542,0.0004,0,-0.58455,0.01645,-0.11222,868.68219,0.27135,-0.02826,0.15927
="2026/04/02 17:03:42.100",0.10077,-0.01585,0.05197,0.29282,-0.01403,0.09809,-0.66265,0.07538,-0.02102,0.02827,-0.01302,0.00366,0,-0.65358,0.00045,0.12001,853.9386,0.19746,0.00039,-0.01914
="2026/04/02 17:03:42.120",0.08097,-0.02796,0.25841,0.56201,-0.01604,0.04241,-0.94733,0.04859,0.23998,0.07036,0.01731,-0.02445,0,-0.33545,0.16368,-0.00122,840.76056,0.10897,-0.06094,0.04577
="2026/04/02 17:03:42.140",0.17266,-0.02518,0.05118,0.68406,-0.01326,-0.01276,-0.40173,-0.11462,0.34142,0.04563,-0.01069,-0.00573,8.07034,-0.29826,-0.17078,0.17013,830.3537,0.26861,-0.02094,-0.13706
="2026/04/02 17:03:42.160",0.25288,-0.03476,0.28911,0.70817,0.04736,-0.08842,-0.59059,0.47852,0.04852,-0.04739,0.01851,0.01944,21.71688,-0.0446,0.01974,0.36505,825.19061,0.126,-0.01719,-0.07419
="2026/04/02 17:03:42.180",0.15242,-0.02432,0.16402,0.55614,0.01235,-0.17213,-0.34107,0.2669,0.53503,0.09207,0.01815,-0.01107,35.21803,0.16409,-0.1075,0.04178,826.52643,0.16524,0.00294,0.02653
="2026/04/02 17:03:42.200",0.20882,-0.02357,0.07341,0.36519,-0.01814,-0.10518,-0.02483,0.1196,0.47075,0.05788,-0.02423,-0.01523,46.13586,0.27886,-0.04711,0.4043,834.20868,0.10924,0.05509,-0.16614
="2026/04/02 17:03:42.220",0.02714,0.01138,0.11222,0.13923,0.03848,-0.10183,0.00756,0.12101,0.0899,0.01501,-0.00028,-0.02355,52.49815,0.5256,-0.03391,0.10626,846.70013,0.11873,-0.00086,-0.0563
="2026/04/02 17:03:42.240",-0.03143,0.00433,-0.13184,-0.23662,0.03019,-0.1458,0.78747,-0.15741,0.58328,-0.0193,0.00409,-0.04016,52.44819,0.38262,-0.05537,0.1996,861.76837,0.12789,0.05771,-0.18872
="2026/04/02 17:03:42.260",0.01547,0.03643,-0.0514,-0.48482,-0.01756,-0.09506,0.70562,0.03487,-0.30413,0.0458,-0.00882,-0.02297,46.22981,0.42554,0.0059,0.10899,875.71814,-0.11632,0.04732,-0.01787
="2026/04/02 17:03:42.280",-0.29302,0.06984,-0.08379,-0.57421,0.00676,-0.06405,0.73132,-0.07425,-0.08348,0.06195,0.00408,0.05095,35.87378,0.29551,-0.04449,-0.22867,887.2431,0.13365,0.03788,-0.02622
="2026/04/02 17:03:42.300",-0.06169,0.05067,-0.24302,-0.72646,-0.04504,-0.02465,1.06365,-0.22827,-0.15515,-0.05186,0.01043,0.0301,23.01481,0.03999,0.06198,-0.0162,894.35675,0.07001,0.0336,-0.02883
="2026/04/02 17:03:42.320",-0.19392,0.01961,-0.01952,-0.61804,0.05197,0.04076,0.51708,-0.08628,-0.53654,-0.05295,0.01175,0.02219,9.17525,0.00242,0.03203,-0.24169,895.96222,0.0773,-0.03664,0.06536
="2026/04/02 17:03:42.340",-0.0987,0.04726,-0.18893,-0.45212,0.01201,-0.02819,0.40355,-0.14857,-0.20662,0.02921,0.01207,0.03571,0,-0.34609,-0.00846,-0.32112,890.70752,0.11003,-0.04345,-0.05213
="2026/04/02 17:03:42.360",0.07287,0.0088,-0.06332,-0.33153,0.01507,0.11445,-0.01887,0.04554,-0.47398,-0.04277,-0.01081,-0.03004,0,-0.43095,0.08062,-0.01778,880.01678,0.04862,-0.02201,0.01637
="2026/04/02 17:03:42.380",-0.06242,0.03091,0.01658,0.09768,0.08552,0.02133,-0.71843,0.04559,-0.2486,-0.0383,0.00509,0.03297,0,-0.41473,-0.00356,-0.42659,866.37201,0.23147,-0.04719,0.12159
="2026/04/02 17:03:42.400",0.17737,-0.03388,-0.02182,0.3771,0.0217,0.05397,-0.4719,-0.02575,0.19877,0.0402,-0.00908,-0.00271,0,-0.53022,0.05363,-0.06954,851.71997,0.11067,-0.00321,-0.14071
="2026/04/02 17:03:42.420",0.12357,-0.01815,0.15126,0.54922,0.04226,-0.07078,-1.03558,0.1495,-0.1526,-0.05742,0.00421,-0.01582,0,-0.24793,0.00855,0.08633,838.40338,0.22542,-0.01448,0.11343
="2026/04/02 17:03:42.440",0.24293,-0.01219,0.09125,0.70084,0.0022,-0.19476,-0.84517,-0.04587,0.73292,-0.09659,0.0064,0.0193,9.19257,-0.22294,-0.03809,0.00859,828.77222,0.17363,-0.00133,-0.0317
="2026/04/02 17:03:42.460",0.29442,-0.0338,0.09446,0.62849,-0.03006,-0.17013,-0.6281,0.00982,0.33777,-0.0783,0.00697,-0.01143,22.37659,0.04313,0.00289,0.3125,824.7868,0.12909,-0.00594,-0.04125
="2026/04/02 17:03:42.480",0.11758,-0.05959,0.10909,0.5345,0.00661,-0.22294,-0.75799,0.02285,0.33958,-0.07481,-0.00282,0.01529,36.30382,0.30648,-0.05292,0.11199,827.39056,0.12722,-0.03201,-0.00581
="2026/04/02 17:03:42.500",0.23763,-0.03772,-0.03329,0.33414,-0.00996,-0.19184,0.13786,-0.10543,0.6317,-0.03452,0.01017,-0.02707,47.08056,0.29523,-0.05542,0.28687,835.55646,0.00625,0.03484,-0.27571
="2026/04/02 17:03:42.520",0.076,-0.02639,-0.09794,0.09421,0.05808,-0.11936,0.15453,-0.04064,0.08636,0.05662,-0.00712,0.02355,52.64503,0.57969,-0.04387,0.26444,848.3681,0.01004,0.02066,0.02678
="2026/04/02 17:03:42.540",0.04399,0.04031,-0.12425,-0.25331,0.25068,-0.02355,0.55719,-0.14476,0.26184,0.01666,0.00711,0.00505,51.53545,0.44967,-0.05716,-0.12447,863.75983,-0.05963,0.03433,-0.0818
="2026/04/02 17:03:42.560",0.04083,0.12049,-0.20908,-0.45792,0.26868,-0.0067,1.06314,-0.07336,-0.09092,-0.11069,-0.02568,-0.00542,44.14986,0.41955,0.02004,0.10919,877.81134,-0.01703,0.04334,-0.09893
="2026/04/02 17:03:42.580",-0.22979,0.1297,-0.19651,-0.63566,0.14034,-0.07219,0.66806,-0.00039,-0.2848,0.02626,-0.00508,-0.03371,32.76469,0.29637,-0.0133,-0.12697,888.07172,-0.1276,-0.01234,0.09787
="2026/04/02 17:03:42.600",-0.04344,0.14822,-0.18565,-0.78165,-0.00379,-0.00319,1.12534,-0.09022,-0.25184,0.00138,-0.02522,-0.00827,19.31022,-0.00012,0.03331,-0.16297,894.25977,-0.04808,0.01806,-0.0746
="2026/04/02 17:03:42.620",-0.16975,0.07194,-0.10129,-0.56241,0.02981,-0.11069,0.6255,0.00137,-0.68103,0.04445,0.01674,0.00417,6.06561,-0.0186,0.05099,-0.13866,894.54242,0.08193,-0.00883,0.0602
="2026/04/02 17:03:42.640",-0.14045,-0.06749,0.00273,-0.50539,-0.0199,0.08564,0.20052,-0.05282,-0.34664,0.01797,-0.03289,-0.00625,0,-0.34918,0.00569,-0.28236,889.08716,-0.07611,-0.0206,0.08404
="2026/04/02 17:03:42.660",-0.00438,-0.04335,-0.07085,-0.10461,-0.04093,-0.01755,0.25769,-0.02653,-0.29918,0.03017,-0.01859,0.01853,0,-0.3437,0.05208,-0.18015,877.73987,0.0537,-0.01151,0.02303
="2026/04/02 17:03:42.680",-0.13101,-0.06278,0.20372,0.14724,-0.08515,-0.05658,-0.72535,0.01673,-0.16003,0.10226,-0.00997,0.05386,0,-0.3258,0.01934,-0.22058,863.5882,0.02655,-0.06243,0.06939
="2026/04/02 17:03:42.700",0.14451,-0.00106,0.13796,0.38122,-0.15326,0.13273,-0.60584,-0.00383,0.15015,-0.03693,-0.00514,-0.00358,0,-0.42021,0.02394,-0.13451,849.28455,0.0614,-0.01668,-0.02445
="2026/04/02 17:03:42.720",-0.01209,-0.02138,0.16116,0.62285,-0.07217,0.1188,-0.85702,0.06505,0.12572,0.00029,0.01423,-0.03218,0,-0.1157,0.04971,-0.02143,836.27002,0.06425,-0.04128,-0.01756
="2026/04/02 17:03:42.740",0.13228,-0.04692,0.30387,0.57742,-0.06926,-0.11802,-1.05941,-0.01108,0.49416,0.05203,-0.01079,0.00603,13.45316,-0.08961,0.01237,-0.06735,827.93927,-0.05179,-0.01018,0.02862
="2026/04/02 17:03:42.760",0.20693,-0.08385,0.20745,0.65524,-0.15204,-0.04394,-0.51849,0.0409,0.30304,-0.02715,-0.01322,-0.0278,27.34639,0.08484,-0.02824,0.15578,826.18799,0.18204,0.01432,-0.064
="2026/04/02 17:03:42.780",-0.05577,-0.00545,0.27439,0.44227,-0.05814,-0.08262,-0.77187,0.1174,0.17313,-0.00405,0.00835,0.00416,39.9636,0.33589,-0.04968,0.16028,830.56738,0.00692,-0.01212,-0.00666
="2026/04/02 17:03:42.800",0.14281,-0.0275,0.12951,0.25846,-0.11202,0.00683,-0.0604,-0.03551,0.36221,-0.02556,0.01336,0.01437,49.04587,0.31462,-0.02007,0.06357,839.88959,-0.06544,0.03736,-0.05179
="2026/04/02 17:03:42.820",-0.11967,-0.03861,0.03761,0.06459,-0.07931,-0.03433,0.30231,-0.0776,0.02633,0.00993,0.00995,0.04793,52.65678,0.505,-0.02277,0.27876,852.53577,0.14273,0.03821,-0.09205
="2026/04/02 17:03:42.840",-0.09104,-0.02164,0.00887,-0.27037,-0.0867,-0.05147,0.32448,-0.13065,-0.01426,0.00795,0.02209,0.02027,50.99455,0.3451,-0.05005,0.08631,867.68176,-0.06836,0.02207,-0.10912
="2026/04/02 17:03:42.860",-0.13514,-0.00772,-0.08961,-0.43359,-0.03259,0.0125,1.02799,-0.16803,-0.19885,0.0438,-0.00887,0.04144,43.24831,0.36724,0.00832,0.07153,881.08392,0.06333,0.03492,-0.15376
="2026/04/02 17:03:42.880",-0.29174,0.02651,-0.13526,-0.63117,0.05868,0.05598,0.68561,-0.14194,-0.40388,0.03136,0.00762,0.0277,31.76517,0.21329,-0.01925,0.03889,890.50214,0.1015,-0.00915,-0.0405
="2026/04/02 17:03:42.900",-0.13659,0.06198,-0.1697,-0.6606,0.01281,0.02986,0.96083,-0.06591,-0.45512,0.00332,-0.00338,0.00767,18.19644,-0.09283,0.01268,-0.20023,895.07867,0.01544,0.01031,0.08444
="2026/04/02 17:03:42.920",-0.21071,0.09679,-0.1329,-0.52718,0.03338,0.01884,0.77449,-0.0483,-0.28924,-0.01371,-0.00976,-0.00697,4.70683,-0.11748,0.03415,-0.06863,892.9715,0.11546,0.01574,0.06954
="2026/04/02 17:03:42.940",-0.09701,0.06771,0.01247,-0.43012,0.0181,-0.03271,0.1655,0.00759,-0.46456,0.03651,-0.026,-0.03444,0,-0.39167,0.00912,-0.27089,886.34802,0.14171,-0.0029,0.03337
="2026/04/02 17:03:42.960",-0.04119,0.03728,-0.00807,-0.14025,-0.02939,-0.02993,0.21984,0.00716,-0.23591,0.01958,-0.02667,0.00299,0,-0.41697,0.0359,-0.20802,875.36841,0.24888,-0.01882,-0.04467
="2026/04/02 17:03:42.980",-0.03986,0.01008,0.07506,0.14975,-0.00008,0.03183,-0.56937,0.06495,0.03467,-0.01253,-0.02244,-0.01897,0,-0.34772,0.07419,-0.06638,861.23169,0.29886,-0.06875,0.02478
="2026/04/02 17:03:43.000",0.18359,-0.04644,0.18353,0.47184,-0.06357,0.08058,-0.66425,0.0201,0.13017,0.01004,0.00843,-0.00558,0,-0.39835,0.00943,-0.16361,847.62445,0.27302,-0.05276,0.08151
="2026/04/02 17:03:43.020",0.02788,-0.03355,0.1334,0.60342,-0.0154,0.02756,-0.71332,0.07163,0.3045,0.03499,-0.00531,0.01285,2.07198,-0.14561,0.02394,0.04687,835.59167,0.36097,-0.02994,0.04132
="2026/04/02 17:03:43.040",0.08896,-0.06364,0.36587,0.63717,-0.01255,-0.05217,-1.05585,0.1103,0.28081,-0.04496,-0.01394,0.02614,15.27491,-0.0523,-0.01248,0.04197,828.18188,0.20173,-0.01006,0.03024
="2026/04/02 17:03:43.060",0.01323,-0.0352,0.23789,0.59953,-0.05223,0.02937,-0.52139,0.01485,0.36665,-0.03712,0.04972,0.02315,29.30571,0.14947,-0.03727,0.05997,827.22583,0.40893,-0.00899,-0.02892
="2026/04/02 17:03:43.080",0.12918,-0.02488,0.11508,0.48784,-0.08155,0.15597,-0.58628,0.05345,0.27324,0.0995,0.01056,0.02076,41.62928,0.33797,-0.01565,0.18164,832.53278,0.42947,0.02847,-0.13444
="2026/04/02 17:03:43.100",-0.02929,0.00578,0.23222,0.14189,-0.00522,0.1353,-0.12679,0.02721,0.14319,-0.05144,-0.01382,-0.01194,49.92656,0.31374,-0.0354,0.10863,842.79224,0.32016,0.06838,0.03803
="2026/04/02 17:03:43.120",-0.10736,-0.01657,0.02963,-0.00671,-0.0202,0.16742,0.40786,-0.03749,0.16891,-0.03452,0.0325,-0.004,52.18571,0.45267,-0.01841,0.18315,855.42218,0.26334,0.05487,-0.12527
="2026/04/02 17:03:43.140",-0.12857,0.00197,0.00905,-0.30678,-0.0537,0.1178,0.35402,-0.01307,-0.18716,0.025,-0.02828,0.01058,49.63859,0.32607,-0.03306,0.1649,870.09247,0.11743,0.03368,-0.00269
="2026/04/02 17:03:43.160",-0.275,0.02788,0.00494,-0.44647,-0.06303,0.10302,0.85586,-0.08258,-0.29277,-0.04834,-0.00343,0.0078,41.72945,0.29072,-0.00224,-0.02534,883.18976,0.12214,0.01445,0.04596
="2026/04/02 17:03:43.180",-0.16037,0.02892,-0.14684,-0.60928,-0.07606,0.10699,0.80811,-0.15986,-0.3467,-0.04216,0.00242,-0.02075,30.03672,0.13892,-0.00889,-0.00302,891.90033,0.10313,0.02933,-0.10201
="2026/04/02 17:03:43.200",-0.22738,0.05654,0.01613,-0.6372,-0.00628,0.03626,0.68221,-0.02706,-0.55072,0.08359,0.01488,0.05294,16.8779,-0.17237,0.01804,-0.11838,895.54681,-0.02164,-0.02782,0.00735
="2026/04/02 17:03:43.220",-0.19867,0.06726,-0.12736,-0.48194,-0.01433,0.06408,0.68985,-0.04845,-0.29704,0.02685,-0.00397,-0.00372,3.26634,-0.1263,0.01021,-0.25278,892.23077,0.00992,-0.00054,0.11743
="2026/04/02 17:03:43.240",-0.11434,0.05972,-0.07859,-0.30456,-0.00311,-0.05045,0.09099,-0.01333,-0.2184,0.0823,0.01708,0.02604,0,-0.38313,0.08534,-0.06162,883.45221,-0.21678,0.00135,0.11616
="2026/04/02 17:03:43.260",-0.07393,0.04538,0.01879,-0.06726,-0.03659,-0.11141,-0.07781,-0.00826,-0.34481,0.15899,-0.01719,-0.0127,0,-0.40522,0.018,-0.2562,871.125,-0.11633,-0.04499,0.15689
="2026/04/02 17:03:43.280",0.0242,0.01377,-0.01657,0.23807,-0.03921,-0.05464,-0.46761,-0.03027,0.19607,0.01683,-0.02807,-0.01463,0,-0.3825,0.02817,-0.2275,857.24756,-0.26211,-0.02977,0.02584
="2026/04/02 17:03:43.300",0.10384,-0.0311,0.12664,0.46203,-0.0564,-0.22393,-0.94657,0.15926,0.07626,-0.2016,-0.05497,-0.02042,0,-0.38405,0.07555,-0.08161,843.48792,-0.30911,-0.01026,0.06371
="2026/04/02 17:03:43.320",0.05792,-0.04596,0.20889,0.65456,-0.18596,-0.19907,-0.78597,-0.03447,0.41524,-0.00369,-0.01118,-0.00485,4.82214,-0.14377,-0.01112,0.00331,831.95496,-0.16269,-0.02514,0.03563
="2026/04/02 17:03:43.340",0.14911,-0.02539,0.17667,0.67922,-0.19145,-0.03758,-0.89222,-0.00458,0.48163,-0.02897,0.03511,-0.0012,17.73062,-0.08931,0.01896,0.15309,826.23157,-0.32639,0.00575,0.01177
="2026/04/02 17:03:43.360",0.04684,-0.06718,0.24264,0.62556,-0.03478,-0.07985,-0.71493,0.02604,0.17181,0.01425,-0.01427,0.00237,30.46272,0.15954,-0.03685,0.05343,827.55328,-0.20978,-0.02242,0.11291
="2026/04/02 17:03:43.380",0.03695,-0.06858,0.15463,0.49463,0.04729,0.09425,-0.30725,-0.07105,0.47887,-0.01238,0.03288,-0.01339,42.14669,0.29615,-0.02042,0.15132,833.95831,-0.2804,-0.03139,-0.04484
="2026/04/02 17:03:43.400",0.09574,0.00606,0.04583,0.19613,0.01046,0.21161,-0.02803,-0.09029,-0.03067,0.1565,0.00705,-0.03395,50.06337,0.43099,0.01199,0.11403,845.00806,-0.32705,0.00508,-0.0272
="2026/04/02 17:03:43.420",-0.13827,0.07976,-0.01793,-0.00135,0.06293,0.21603,0.36233,-0.08596,-0.01398,0.02578,-0.00714,-0.02106,51.53091,0.48593,-0.03652,0.02101,858.06787,-0.19562,0.04004,-0.00183
="2026/04/02 17:03:43.440",-0.08636,0.06096,-0.04033,-0.26484,0.11733,0.22832,0.68364,-0.03922,-0.23777,-0.02904,-0.00466,-0.00404,48.25047,0.32561,-0.01083,0.11924,872.29846,-0.27666,0.08526,-0.01501
="2026/04/02 17:03:43.460",-0.13136,0.06239,-0.2081,-0.4142,0.15479,0.25476,0.79324,-0.03728,-0.47101,-0.02717,0.0128,0.01998,39.44314,0.32708,-0.03032,-0.12523,884.5697,-0.18881,0.00818,-0.08141
="2026/04/02 17:03:43.480",-0.32404,0.08113,-0.07288,-0.60436,0.24905,0.18347,0.81816,-0.08957,-0.22314,0.05793,0.02173,0.04422,26.92402,0.11616,0.01514,-0.07439,891.98871,-0.19772,0.00452,-0.0825
="2026/04/02 17:03:43.500",0.02579,0.11043,-0.25033,-0.56891,0.17969,0.25454,0.67777,-0.06937,-0.44346,0.10495,0.00932,-0.00961,14.07933,-0.1167,0.0334,-0.01028,894.11432,-0.14815,-0.00783,0.06033
="2026/04/02 17:03:43.520",-0.23449,0.11921,-0.18466,-0.40964,0.13443,-0.0513,0.36746,-0.12914,-0.16833,-0.00059,-0.03051,0.01533,1.3527,-0.27048,-0.01171,-0.26195,889.90247,-0.05782,0.00407,0.06214
="2026/04/02 17:03:43.540",-0.04874,0.0192,0.13361,-0.30714,-0.07905,-0.05008,0.03376,-0.13661,-0.00009,0.04687,-0.00001,-0.02117,0,-0.34464,0.05198,-0.2987,880.89648,-0.12183,-0.02699,0.02216
="2026/04/02 17:03:43.560",0.01934,-0.02234,-0.02782,0.01207,-0.20492,-0.09209,-0.23887,-0.25179,0.03571,-0.01404,-0.013,0.01351,0,-0.27891,0.11093,-0.13191,868.08917,-0.15617,-0.09294,0.19636
="2026/04/02 17:03:43.580",0.01759,-0.06408,0.12777,0.19868,-0.09721,-0.16873,-0.46912,-0.4655,0.52288,0.14929,0.03751,0.03207,0,-0.24264,0.04004,-0.09848,853.95068,-0.05125,-0.04434,0.05291
="2026/04/02 17:03:43.600",0.15622,-0.10729,0.09511,0.47393,-0.02724,-0.02429,-0.70946,-0.05205,0.24541,0.06841,0.01327,0.00378,0,-0.23099,-0.01872,0.06241,841.94952,-0.13161,-0.02569,0.0674
="2026/04/02 17:03:43.620",0.04995,-0.08042,0.16323,0.61145,-0.00102,-0.08806,-0.91345,0.14167,0.22249,-0.01705,-0.00528,0.05454,7.77257,-0.02877,0.03581,-0.08446,832.3139,-0.25746,-0.0384,0.12651
="2026/04/02 17:03:43.640",0.15655,-0.01382,0.26383,0.57058,-0.09319,0.03619,-0.68952,-0.00901,0.41245,-0.02426,0.00436,0.05691,20.62007,-0.03424,-0.06165,0.20065,827.68451,-0.17088,0.01528,-0.0101
="2026/04/02 17:03:43.660",0.12006,0.04535,0.07259,0.49207,-0.05026,0.1482,-0.60605,0.17748,0.14818,-0.0182,-0.0193,0.03349,33.269,0.28595,0.0338,0.1062,829.38708,-0.11861,-0.01324,-0.08603
="2026/04/02 17:03:43.680",-0.00777,-0.04751,0.12909,0.36476,0.09488,0.221,-0.20253,-0.01331,0.16728,-0.00492,0.05287,0.01653,43.53548,0.29574,-0.03394,0.16162,836.34979,-0.26833,0.02727,-0.09064
