time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 15:36:31.840",0.03888,0.01151,-0.01538,-0.06551,-0.00505,0.09547,-0.01079,0.012,-0.00615,0.14297,0.00765,-0.10436,0.08395,-0.00473,0.02554,22.18702,855.14441,0.00519,0.00439,-0.0135
="2026/04/02 15:36:31.860",0.00107,-0.00532,-0.02464,0.00028,0.01866,0.11606,-0.00696,0.01248,0.02281,0.06942,0.0159,-0.08998,0.11361,-0.01566,-0.05043,25.36987,857.52991,-0.04219,0.02442,0.02739
="2026/04/02 15:36:31.880",-0.01291,-0.01525,0.04372,0.10048,0.00157,-0.01968,0.01899,0.00658,-0.0016,-0.00297,-0.00822,-0.08078,0.1482,-0.00988,-0.01255,27.99952,860.89746,-0.0504,0.02147,0.0185
="2026/04/02 15:36:31.900",-0.07718,-0.00331,-0.00146,0.15408,0.00195,-0.22807,-0.01093,-0.00897,-0.01082,-0.05922,-0.01281,-0.02093,0.14048,0.00688,-0.01968,29.49288,865.3891,-0.00914,0.00469,-0.03216
="2026/04/02 15:36:31.920",-0.05901,-0.00578,-0.01407,0.19705,0.00638,-0.22241,0.00303,-0.00309,0.0201,-0.15346,-0.00515,0.06952,0.0975,-0.00612,-0.02747,28.87253,869.97626,-0.02939,-0.01413,-0.02016
="2026/04/02 15:36:31.940",-0.06947,0.01912,-0.03103,0.18736,0.01261,-0.17997,-0.00864,-0.00602,-0.00833,-0.182,0.00447,0.10754,0.03554,0.00141,-0.00009,26.54251,873.14349,-0.02618,-0.00661,0.03426
="2026/04/02 15:36:31.960",-0.04736,-0.00833,-0.00984,0.13674,0.02694,-0.18974,-0.00432,0.00574,0.01356,-0.19914,-0.0139,0.11988,-0.02775,-0.00406,-0.01983,23.48516,874.65991,-0.01793,-0.00715,-0.0252
="2026/04/02 15:36:31.980",-0.04932,0.00793,0.00007,0.0972,0.01178,-0.18294,0.01035,0.01173,0.0064,-0.1591,0.00169,0.11796,-0.0637,0.00345,-0.00256,20.07228,874.19287,0.0343,0.00297,-0.02288
="2026/04/02 15:36:32.000",-0.03161,0.01,0.01582,0.02216,0.01456,-0.06762,-0.01805,-0.00164,-0.00372,-0.12989,-0.00093,0.08709,-0.13194,0.00425,0.00802,16.38409,872.24799,0.05799,0.01422,0.02856
="2026/04/02 15:36:32.020",0.0204,0.00917,-0.02243,-0.04672,0.00516,0.02339,-0.01056,-0.01597,-0.02615,-0.01841,0.00054,0.09794,-0.15453,0.01185,0.06532,12.98019,868.91052,0.06683,0.00055,0.03459
="2026/04/02 15:36:32.040",0.05235,0.00318,-0.00204,-0.14311,0.00672,0.10312,0.01536,-0.00905,-0.0313,0.02325,0.00449,-0.0499,-0.13183,0.01326,0.02769,11.67497,864.47601,0.02653,-0.02031,-0.01642
="2026/04/02 15:36:32.060",0.08534,-0.02897,0.02908,-0.13201,0.00782,0.21396,0.01553,-0.00863,-0.02382,0.1294,0.00019,-0.07437,-0.10162,-0.01879,-0.03515,12.28703,860.41541,-0.02298,-0.00938,0.05678
="2026/04/02 15:36:32.080",0.05538,-0.00501,0.03696,-0.22306,-0.01143,0.19138,-0.03229,-0.01856,-0.02895,0.18701,-0.00053,-0.07052,-0.04758,0.00146,0.01045,14.20332,856.92316,0.04218,0.00442,-0.0081
="2026/04/02 15:36:32.100",0.05718,-0.00097,-0.02037,-0.17009,-0.01077,0.21001,0.0038,-0.00651,0.00523,0.20252,-0.0022,-0.10186,-0.014,0.00138,0.0322,16.90593,854.67773,0.00573,-0.01554,0.00358
="2026/04/02 15:36:32.120",0.06172,-0.03244,0.05404,-0.12278,-0.02129,0.15589,-0.00009,0.0077,-0.00583,0.13541,0.01166,-0.09982,0.09879,-0.01564,-0.03452,19.97593,854.12695,-0.00502,-0.00467,0.03812
="2026/04/02 15:36:32.140",0.01044,-0.00189,-0.0299,-0.07879,0.00963,0.11759,-0.01807,-0.00705,0.00372,0.09962,0.001,-0.11623,0.12155,-0.00053,-0.04312,23.54833,855.8172,-0.01374,0.01437,-0.01185
="2026/04/02 15:36:32.160",-0.00119,0.0085,-0.02385,0.07537,-0.00951,-0.03633,0.0068,-0.00038,-0.00583,0.00444,0.01616,-0.02719,0.14965,-0.00131,-0.02178,26.9791,859.05457,-0.02765,0.02069,-0.03996
="2026/04/02 15:36:32.180",-0.04348,-0.00342,0.0158,0.07351,-0.01211,-0.09136,0.00341,-0.00409,-0.00399,-0.00941,0.00542,0.01069,0.1207,0.00664,0.00815,28.37971,862.86316,-0.02376,0.00155,-0.0144
="2026/04/02 15:36:32.200",-0.05716,-0.02398,-0.04206,0.12841,-0.01135,-0.27589,-0.02163,-0.00274,-0.00018,-0.09321,0.00624,0.03834,0.07921,0.01085,-0.05625,28.28944,866.41632,-0.03101,0.01707,0.0229
="2026/04/02 15:36:32.220",-0.11056,0.01046,0.02029,0.19705,0.01043,-0.27781,0.02008,0.00674,-0.00567,-0.1721,-0.00586,0.08688,0.04459,0.00605,-0.04852,27.56805,869.79108,0.00151,0.01365,0.02795
="2026/04/02 15:36:32.240",-0.07228,0.00868,-0.03006,0.16761,0.02253,-0.19649,0.01169,0.00339,0.01293,-0.17675,0.01444,0.10442,0.01662,0.007,0.00597,25.46969,872.66437,-0.02614,0.0159,0.02052
="2026/04/02 15:36:32.260",-0.06628,-0.00696,0.01515,0.14968,0.02114,-0.19279,0.00017,0.01375,0.0109,-0.18634,0.00607,0.12863,-0.01001,0.00034,-0.00185,22.06235,873.61951,-0.01129,-0.01022,-0.03043
="2026/04/02 15:36:32.280",-0.06901,-0.00972,0.00051,0.05094,-0.00382,-0.1636,-0.00729,0.00703,0.01439,-0.11433,-0.00862,0.09644,-0.06969,0.00154,-0.00426,18.57997,872.59778,0.04109,-0.01658,-0.03177
="2026/04/02 15:36:32.300",-0.01536,0.00776,0.01017,-0.00405,0.00747,-0.01596,-0.01047,0.00414,-0.00254,-0.1008,-0.02351,0.10692,-0.13289,-0.0024,0.01019,15.87805,870.58716,-0.00364,0.00135,0.03836
="2026/04/02 15:36:32.320",0.01175,0.00842,0.02302,-0.08867,0.01477,0.10115,-0.01435,-0.00662,-0.01167,-0.04499,0.02667,-0.00211,-0.1203,0.00468,0.01583,13.38698,867.59662,0.03208,-0.01268,0.00907
="2026/04/02 15:36:32.340",0.03906,-0.01741,-0.01317,-0.15222,0.00111,0.13196,-0.00678,-0.00438,-0.01019,-0.05253,0.03659,-0.07376,-0.11508,0.00287,-0.01414,11.61803,863.20563,0.02914,-0.01379,-0.01803
="2026/04/02 15:36:32.360",0.09105,0.01222,-0.02966,-0.17961,-0.00393,0.18017,-0.00552,-0.00288,-0.02111,0.12297,0.05173,-0.05407,-0.08741,0.00932,-0.02946,12.46274,858.72162,0.01227,0.02904,0.0736
="2026/04/02 15:36:32.380",0.05682,-0.01155,0.0364,-0.1739,-0.00253,0.27091,0.0003,0.00691,0.00632,0.10565,0.02855,-0.09621,-0.00863,-0.00087,0.01603,15.42423,855.75726,0.0324,0.05182,-0.00561
="2026/04/02 15:36:32.400",0.04395,0.01592,-0.00126,-0.11815,0.00237,0.19729,0.02105,0.01641,0.00658,0.23786,0.01298,-0.07434,0.03291,-0.0067,0.00124,18.206,854.95355,-0.02234,0.0171,0.06506
="2026/04/02 15:36:32.420",0.04233,-0.01384,0.05123,-0.09013,0.00603,0.18826,-0.00497,0.01618,0.02227,0.06133,-0.0103,-0.14101,0.09394,-0.00256,-0.064,21.39611,855.63824,0.01379,0.00768,0.0848
="2026/04/02 15:36:32.440",-0.00175,-0.006,-0.01387,-0.02759,0.00944,0.06989,0.00697,0.00911,0.00022,0.1518,-0.00334,-0.08995,0.12044,-0.01848,-0.02612,24.71028,857.45587,-0.02272,0.0351,-0.01521
="2026/04/02 15:36:32.460",0.0112,0.00151,-0.04132,0.08599,-0.00718,-0.02354,0.02404,0.00082,0.00653,0.04755,-0.00342,-0.01164,0.16111,-0.00066,-0.00599,27.45894,860.04773,-0.01344,0.00597,-0.02141
="2026/04/02 15:36:32.480",-0.04365,0.00892,-0.01757,0.15316,-0.00554,-0.18267,0.00147,-0.00013,-0.00551,-0.03805,-0.02307,0.00178,0.13083,0.00397,-0.00521,29.36497,863.6203,-0.03007,-0.02181,-0.04648
="2026/04/02 15:36:32.500",-0.04704,0.00753,-0.0266,0.16771,0.00545,-0.24504,-0.0258,0.01193,0.02018,-0.1485,0.02153,0.05348,0.08799,0.00073,-0.08852,29.78045,868.27399,-0.0122,0.01386,0.07054
="2026/04/02 15:36:32.520",-0.09768,0.00264,-0.0378,0.19628,0.00104,-0.23589,-0.01121,-0.00164,0.01373,-0.20296,0.01174,0.06925,0.05395,-0.00566,-0.06309,28.07166,872.28217,-0.02133,0.01656,-0.05652
="2026/04/02 15:36:32.540",-0.06703,0.01886,-0.03316,0.1881,0.01058,-0.21925,-0.00263,-0.00871,0.00147,-0.18255,0.01242,0.10202,-0.01275,-0.00626,0.0224,25.5107,874.88141,-0.0256,0.02907,-0.0662
="2026/04/02 15:36:32.560",-0.04328,0.00891,-0.01134,0.14281,0.00675,-0.19148,0.00409,0.00473,-0.00313,-0.14941,-0.01739,0.1156,-0.07818,0.00509,-0.01682,22.28232,875.25977,0.00827,-0.03275,-0.10343
="2026/04/02 15:36:32.580",-0.06016,-0.00571,0.01146,0.07607,0.01347,-0.12509,0.00246,-0.01612,-0.00984,-0.06556,-0.02988,0.08155,-0.09894,-0.00596,-0.02758,17.89798,872.97717,0.0617,-0.01365,0.00687
="2026/04/02 15:36:32.600",0.00196,-0.01258,-0.02245,-0.06026,0.01621,0.03234,-0.00737,-0.00964,-0.00659,-0.04646,0.01498,0.05255,-0.1322,-0.00771,-0.02415,14.14047,869.80963,0.0313,0.00703,0.105
="2026/04/02 15:36:32.620",0.01773,-0.01214,0.02481,-0.13047,-0.00241,0.13913,-0.0022,-0.00571,-0.00844,-0.01966,0.0037,0.00824,-0.12565,0.00231,0.06516,12.70721,865.96008,0.02443,-0.06135,-0.03081
="2026/04/02 15:36:32.640",0.04546,0.00578,0.01169,-0.19695,-0.00233,0.15459,-0.01544,-0.00405,-0.00185,0.07013,0.03076,0.00226,-0.09246,-0.01385,0.02751,12.8846,861.62891,0.03815,0.00838,0.07127
="2026/04/02 15:36:32.660",0.09688,-0.01936,-0.02405,-0.19182,-0.02727,0.18494,0.00451,-0.00591,-0.00127,0.14094,0.00828,-0.09132,-0.08411,-0.00693,-0.01415,13.951,858.14026,0.00702,0.00535,0.01571
="2026/04/02 15:36:32.680",0.03766,0.00571,-0.00136,-0.17782,-0.00286,0.17199,0.00126,0.00697,0.02119,0.21558,0.00574,-0.10326,-0.00664,-0.0036,0.01535,15.99078,855.87701,0.03591,-0.00829,0.05567
="2026/04/02 15:36:32.700",0.08111,-0.00806,-0.00109,-0.14798,-0.00876,0.12234,-0.02269,0.00068,0.00455,0.18586,-0.00409,-0.13317,0.02545,0.0153,0.01283,19.5838,854.81451,-0.01207,0.00918,-0.02669
="2026/04/02 15:36:32.720",0.0171,0.01603,-0.05928,-0.07324,-0.00912,0.07384,-0.02658,-0.00498,0.0027,0.14062,-0.02446,-0.18308,0.09494,0.00121,0.02455,22.99011,855.56335,0.0045,-0.03448,-0.09987
="2026/04/02 15:36:32.740",0.00591,-0.00344,0.00636,0.02698,0.00548,-0.02337,0.00251,0.00782,0.00703,0.09937,0.01007,-0.07556,0.13418,-0.011,0.01522,26.01972,857.77643,-0.04844,0.00838,0.07747
="2026/04/02 15:36:32.760",-0.02775,0.01238,-0.01148,0.1169,0.0113,-0.09488,0.00107,-0.00561,-0.00165,0.03668,-0.00214,-0.01489,0.15852,-0.00121,-0.00062,27.77716,861.03351,0.01115,0.00624,0.02179
="2026/04/02 15:36:32.780",-0.02515,0.01846,-0.01829,0.15295,0.00772,-0.19227,-0.01862,-0.00463,0.01365,-0.08576,0.00913,0.08861,0.11403,-0.00277,0.04669,28.7336,865.00336,-0.00877,0.01719,-0.00318
="2026/04/02 15:36:32.800",-0.07638,0.00713,-0.00094,0.17008,0.00232,-0.26393,0.00172,0.01225,0.00044,-0.14696,0.00942,0.0547,0.09884,-0.01235,-0.02877,28.43828,868.90442,-0.01803,0.02366,0.00482
="2026/04/02 15:36:32.820",-0.06892,0.03869,-0.03264,0.17737,0.00566,-0.21425,-0.01848,-0.001,-0.00734,-0.1494,-0.00944,0.108,0.02441,-0.00436,-0.01284,26.84613,872.15186,-0.01588,-0.00251,-0.01505
="2026/04/02 15:36:32.840",-0.04082,0.02035,-0.03364,0.17708,0.01423,-0.21102,0.00053,0.00139,0.02242,-0.20785,-0.00661,0.07352,-0.03358,0.0401,0.01309,24.0227,874.38782,0.03526,0.04488,0.01623
="2026/04/02 15:36:32.860",-0.06835,0.01201,-0.04667,0.089,0.01169,-0.19308,-0.00373,0.00617,0.01413,-0.12732,-0.01111,0.09765,-0.06245,-0.00228,0.03647,20.35173,874.3327,0.05698,-0.01274,-0.00252
="2026/04/02 15:36:32.880",-0.02261,-0.02075,0.03499,0.02759,0.01672,-0.07885,-0.01042,0.00747,0.01839,-0.11872,-0.00094,0.11233,-0.1204,0.00751,-0.06459,16.34042,872.94873,0.02267,-0.0153,-0.03839
="2026/04/02 15:36:32.900",0.02494,-0.01672,0.04446,-0.07818,0.0136,-0.01995,0.00736,0.0032,0.00043,0.02936,-0.00492,0.00708,-0.14946,0.01596,0.05408,14.24029,869.72858,0.02728,0.00907,0.06185
="2026/04/02 15:36:32.920",0.03017,-0.00247,0.02484,-0.12285,-0.00691,0.12844,0.01706,-0.00097,-0.01576,0.05531,0.00156,0.00728,-0.12381,0.00593,0.0393,13.50613,864.55963,0.03831,0.00583,0.04894
="2026/04/02 15:36:32.940",0.05043,-0.01299,0.01875,-0.22014,-0.01234,0.20697,-0.0208,-0.00322,-0.0056,0.12139,0.00408,0.00912,-0.11348,-0.00538,-0.04166,13.26987,859.78503,0.02677,0.00625,-0.02202
="2026/04/02 15:36:32.960",0.10184,-0.01494,-0.00696,-0.19907,-0.01278,0.20009,-0.00271,0.00602,0.01868,0.14966,0.01462,-0.09125,-0.03447,-0.00015,0.11679,14.27775,857.40601,0.01582,-0.02029,0.01707
="2026/04/02 15:36:32.980",0.08395,-0.00405,-0.02538,-0.13023,0.00104,0.18976,0.00449,-0.00217,-0.00497,0.18767,0.00304,-0.13672,0.00609,0.01349,-0.07306,17.39598,855.49152,0.00303,0.0156,0.02421
="2026/04/02 15:36:33.000",0.04804,0.00307,-0.01842,-0.10562,-0.00036,0.14554,-0.00393,0.00089,-0.01326,0.14916,0.01396,-0.1134,0.05872,0.00746,0.05114,20.74501,854.42816,0.01633,-0.00629,-0.04716
="2026/04/02 15:36:33.020",0.03129,0.00546,-0.00763,-0.03749,-0.00225,0.14411,-0.0052,0.01331,0.02645,0.12849,0.00899,-0.05588,0.10459,-0.00625,-0.0841,23.93709,855.90106,-0.0127,-0.00048,-0.02448
="2026/04/02 15:36:33.040",0.02571,0.01659,-0.02344,0.05034,0.00971,0.02819,-0.0053,0.00107,0.0097,0.04961,-0.00062,-0.05065,0.13631,-0.01863,0.00574,27.21746,858.94818,-0.02609,0.02075,-0.01829
="2026/04/02 15:36:33.060",-0.03013,0.0225,-0.00393,0.16216,0.01598,-0.08536,0.01598,-0.00564,0.01466,-0.03012,-0.00774,-0.03303,0.16805,-0.00031,-0.02179,29.112,862.53851,-0.03913,0.0046,0.00387
="2026/04/02 15:36:33.080",-0.05823,0.01034,0.02605,0.15628,0.01151,-0.23792,-0.01182,-0.00353,0.00461,-0.09343,-0.00531,0.0261,0.11963,0.00856,-0.038,29.01198,866.64685,0.01296,0.00018,-0.0574
="2026/04/02 15:36:33.100",-0.09704,-0.00095,-0.00897,0.15579,-0.01156,-0.33251,0.00976,-0.00679,0.00416,-0.15216,-0.0024,0.07147,0.079,0.00012,-0.03509,27.81603,870.9491,-0.00568,0.02305,0.00688
="2026/04/02 15:36:33.120",-0.07771,-0.00794,0.01789,0.17181,0.01534,-0.19414,-0.01454,-0.00803,-0.0178,-0.16034,-0.002,0.10143,0.02639,0.00957,-0.0128,25.36654,874.24921,0.00199,-0.0102,0.01446
="2026/04/02 15:36:33.140",-0.05966,-0.0285,-0.02379,0.10439,0.00314,-0.22813,0.00851,0.00448,-0.0101,-0.19065,-0.00676,0.07576,-0.04882,0.02077,0.02349,22.7064,874.8725,0.01751,0.00445,0.02331
="2026/04/02 15:36:33.160",-0.03186,-0.0389,-0.04305,0.05298,0.00596,-0.08951,-0.01199,-0.01135,-0.02614,-0.1463,0.00414,0.08373,-0.12503,0.01579,-0.08592,19.32834,873.38867,0.01532,0.00704,0.01401
="2026/04/02 15:36:33.180",-0.04197,-0.00167,-0.01878,-0.0041,0.00728,-0.01831,0.00332,0.01156,0.02259,-0.05476,-0.00512,0.07482,-0.11198,-0.01405,0.03313,15.70827,870.75098,0.03131,0.00192,-0.04133
="2026/04/02 15:36:33.200",-0.00362,0.01105,0.033,-0.0925,0.01157,0.05477,-0.01496,0.00295,0.02493,0.05141,-0.01167,-0.00133,-0.14772,-0.01552,0.02005,13.06986,866.99878,0.02568,-0.01142,0.04678
="2026/04/02 15:36:33.220",0.04862,0.01555,0.0126,-0.09628,-0.00791,0.17819,0.01832,-0.01092,-0.00744,0.13568,0.00252,-0.02587,-0.11984,0.01358,-0.01873,12.33902,862.87286,0.00443,-0.00072,-0.00765
="2026/04/02 15:36:33.240",0.06953,-0.01946,0.04824,-0.22517,-0.02243,0.15456,-0.01626,-0.00896,-0.01129,0.12829,-0.01108,-0.04165,-0.07137,0.02448,0.09301,13.14989,859.53467,0.0549,-0.00696,-0.00507
="2026/04/02 15:36:33.260",0.03623,-0.01507,0.05741,-0.19067,0.00034,0.23505,0.01159,-0.0026,-0.01011,0.18427,0.02603,-0.04826,-0.01786,-0.00578,-0.00019,14.91921,856.77344,-0.00314,0.01315,0.05656
="2026/04/02 15:36:33.280",0.05562,-0.03578,0.01458,-0.13783,-0.00834,0.17316,-0.00979,-0.00915,-0.02715,0.24205,0.01191,-0.0522,0.04391,0.00691,0.02704,17.75089,854.94537,0.01953,0.0037,0.08122
="2026/04/02 15:36:33.300",0.03103,-0.0025,0.00319,-0.07107,0.03152,0.16956,0.00115,-0.01661,-0.02569,0.12182,0.0085,-0.07513,0.08817,-0.02414,-0.02971,21.81541,854.99921,-0.00832,0.00536,0.02988
="2026/04/02 15:36:33.320",0.04907,0.01726,-0.02918,-0.07191,-0.05102,-0.0015,0.0223,0.0107,-0.01704,0.10716,0.00196,-0.07693,0.12021,-0.02819,-0.00346,25.92617,856.99365,-0.01706,0.02856,-0.01572
="2026/04/02 15:36:33.340",-0.03046,0.00605,0.00443,0.04415,0.00196,-0.07379,0.00589,0.00726,-0.00928,-0.0397,-0.00601,-0.05279,0.16851,0.02795,-0.02542,28.23559,860.20508,-0.01756,-0.01025,-0.07528
="2026/04/02 15:36:33.360",-0.05207,0.02847,-0.01879,0.16299,0.02859,-0.25896,0.00514,0.00219,-0.00791,-0.03997,0.02557,0.0409,0.11579,0.01457,-0.05334,28.86356,864.13843,-0.04942,-0.02065,0.0252
="2026/04/02 15:36:33.380",-0.02131,0.0146,-0.03073,0.14389,0.00647,-0.15561,-0.01243,0.00065,-0.01165,-0.1239,-0.00123,0.08291,0.05087,0.02146,-0.01598,28.46373,868.0545,-0.00372,-0.01225,0.00924
="2026/04/02 15:36:33.400",-0.0539,0.01162,-0.06759,0.23087,0.03688,-0.22615,0.00247,-0.00323,-0.01504,-0.13658,0.00361,0.09662,0.05698,-0.00305,-0.07055,27.07857,871.32385,-0.02549,0.04124,0.03061
="2026/04/02 15:36:33.420",-0.051,-0.01644,-0.04541,0.08183,-0.02207,-0.19842,-0.02079,-0.01046,-0.00175,-0.1842,-0.00171,0.10912,-0.02326,0.00208,0.04195,24.8086,873.59247,0.00665,-0.02077,0.00362
="2026/04/02 15:36:33.440",-0.07212,-0.01955,0.00426,0.13036,0.01779,-0.17193,0.01137,-0.00273,-0.00155,-0.16517,0.00737,0.09996,-0.05523,-0.01363,-0.07882,22.00598,873.93347,0.00468,-0.0183,0.09821
="2026/04/02 15:36:33.460",-0.04419,0.00672,0.0231,0.06239,0.0022,-0.08414,0.02747,0.00665,0.00932,-0.10769,-0.02006,0.11181,-0.09802,-0.0085,0.01672,17.99748,872.31018,0.01062,0.01699,0.10861
="2026/04/02 15:36:33.480",0.00758,0.03834,-0.005,-0.05264,-0.01776,-0.01371,0.0123,0.00252,0.01306,-0.0698,-0.00554,0.03744,-0.12689,-0.0235,-0.01586,14.31083,869.93109,0.03721,0.04396,-0.04478
="2026/04/02 15:36:33.500",0.04146,0.02831,-0.01023,-0.09017,-0.0027,0.0866,0.03395,0.01582,-0.01147,0.00247,-0.00362,-0.03935,-0.1215,-0.00576,-0.02923,12.31715,866.35388,0.00464,0.0114,-0.06031
="2026/04/02 15:36:33.520",0.08542,0.03283,-0.03908,-0.15589,-0.01804,0.14514,0.01816,0.01216,0.00553,0.07397,0.01483,-0.02668,-0.12744,0.00229,0.03615,11.94532,862.08356,-0.00448,-0.03597,0.05321
="2026/04/02 15:36:33.540",0.11573,-0.0008,-0.03518,-0.15428,0.00818,0.1564,-0.01193,-0.01154,-0.01483,0.16377,0.00073,-0.05217,-0.08963,-0.0044,0.04718,13.11636,858.75323,0.00781,0.00739,0.04171
="2026/04/02 15:36:33.560",0.09079,-0.00424,-0.0273,-0.182,0.00975,0.20751,0.00658,-0.00174,0.01244,0.17054,0.01527,-0.12986,-0.00409,0.00054,-0.01389,15.39456,856.6438,0.02422,0.02564,-0.05703
="2026/04/02 15:36:33.580",0.08736,-0.00681,0.03987,-0.08742,0.00493,0.20491,0.0023,0.00051,-0.00332,0.16589,0.00765,-0.1254,0.04335,-0.01085,-0.03257,19.19987,855.86578,0.01786,0.00228,-0.04625
="2026/04/02 15:36:33.600",0.0255,0.01328,-0.00224,-0.03483,-0.02255,0.07225,0.01415,-0.00062,0.00482,0.16994,0.00026,-0.10534,0.07587,-0.00301,-0.01939,23.20421,856.81042,0.00043,-0.00685,0.04825
="2026/04/02 15:36:33.620",0.00536,-0.00532,0.01633,0.01755,-0.00803,0.04355,0.01035,0.00868,-0.01482,0.05882,-0.00263,-0.07453,0.12674,0.00978,0.04272,26.00812,858.91223,-0.02882,0.01885,-0.00469
="2026/04/02 15:36:33.640",-0.00585,0.00004,-0.02304,0.02136,-0.01201,-0.10856,-0.00629,-0.01378,-0.0108,0.03254,-0.00346,-0.04372,0.14449,-0.00611,-0.06447,27.58103,861.78558,-0.02189,0.06316,0.00834
="2026/04/02 15:36:33.660",-0.04572,0.01619,0.00379,0.11265,-0.00085,-0.10579,-0.01213,-0.023,-0.00034,-0.08726,0.01025,0.05024,0.11779,-0.01579,0.01825,28.53243,866.24042,-0.04613,0.00522,-0.07259
="2026/04/02 15:36:33.680",-0.07652,0.00571,0.02078,0.1846,0.01552,-0.22106,-0.03118,0.00365,-0.00141,-0.13278,-0.03115,0.06569,0.06541,0.00901,0.00273,28.00594,870.2066,-0.04613,-0.03654,0.02397
="2026/04/02 15:36:33.700",-0.062,0.02085,0.00771,0.19808,0.01045,-0.24446,0.00742,0.00024,-0.00054,-0.13335,-0.00188,0.08534,0.03557,0.01179,-0.02431,25.81822,873.28625,-0.00946,-0.06339,0.04302
="2026/04/02 15:36:33.720",-0.04932,0.02835,-0.03586,0.12439,0.02388,-0.19189,0.0009,0.00256,0.00213,-0.19733,-0.01032,0.09837,-0.00218,0.00753,0.00415,22.94234,874.98669,0.01576,-0.04906,0.02629
="2026/04/02 15:36:33.740",-0.04057,0.03132,-0.02746,0.14734,0.00803,-0.18428,-0.02302,-0.00559,-0.0029,-0.12836,-0.01825,0.09278,-0.04862,-0.00247,0.04854,19.82647,874.28406,-0.00168,-0.04394,-0.03832
="2026/04/02 15:36:33.760",-0.01984,0.00562,-0.01575,0.02148,0.01684,-0.05141,-0.01105,0.00157,-0.01142,-0.08912,-0.00389,0.06963,-0.10422,0.00454,-0.00243,17.15657,871.63507,0.02649,-0.04507,0.05977
="2026/04/02 15:36:33.780",-0.00561,-0.0196,0.02204,-0.0811,0.00483,0.04865,0.01515,0.0028,0.00082,0.00609,0.00554,0.03679,-0.14316,-0.01182,-0.02504,15.02054,868.1073,0.03906,-0.03558,0.08467
="2026/04/02 15:36:33.800",0.01585,-0.00886,0.03698,-0.12579,-0.00815,0.08962,0.00032,0.00444,0.01963,0.06157,-0.00693,-0.00401,-0.14934,-0.02451,0.02662,13.69122,864.42188,0.02063,0.01783,0.11661
="2026/04/02 15:36:33.820",0.05653,-0.02477,0.0204,-0.15659,0.00021,0.19311,-0.00219,0.00756,0.00634,0.12275,0.00257,-0.07194,-0.12691,-0.0146,0.00581,13.22653,860.4411,0.01913,-0.01612,-0.03335
="2026/04/02 15:36:33.840",0.06814,-0.01696,0.01642,-0.16456,-0.00488,0.23779,0.00667,-0.00435,-0.00037,0.15776,0.00695,-0.05411,-0.06891,0.00908,-0.02645,14.31049,857.06055,0.01689,-0.0256,-0.04185
="2026/04/02 15:36:33.860",0.02434,-0.00782,0.01924,-0.18163,0.00146,0.14869,-0.00811,-0.00477,-0.01264,0.17803,0.01295,-0.09046,0.01621,0.01803,0.09065,16.84616,855.12415,0.02459,-0.02345,0.0591
="2026/04/02 15:36:33.880",0.03079,-0.02094,0.01672,-0.07333,0.00484,0.20941,-0.0181,-0.00184,0.00119,0.1596,0.01089,-0.08639,0.05349,-0.01718,0.01985,20.16707,854.46283,-0.03992,-0.00257,-0.03412
="2026/04/02 15:36:33.900",0.01525,-0.00199,0.00156,-0.01342,0.00293,0.10694,0.00229,-0.00128,0.00187,0.11465,0.00194,-0.08035,0.09066,-0.00357,-0.05925,23.61766,856.13116,-0.03176,0.06916,0.01444
="2026/04/02 15:36:33.920",-0.00415,0.00059,0.00045,0.05649,0.00417,-0.03287,0.00227,0.01467,0.02611,0.03715,0.00512,-0.03628,0.10448,0.03098,-0.01982,26.82426,859.63959,-0.01867,0.04432,-0.0503
="2026/04/02 15:36:33.940",-0.04,-0.00819,-0.00776,0.06536,-0.00518,-0.12718,-0.00855,-0.009,-0.00388,-0.02868,0.00074,-0.00964,0.13703,-0.00578,-0.00894,29.0616,863.56934,-0.01875,0.05495,-0.00948
="2026/04/02 15:36:33.960",-0.06095,0.00072,-0.00985,0.17166,0.0188,-0.13561,-0.00171,-0.01058,-0.00278,-0.09246,-0.00269,0.03788,0.12168,0.00097,-0.03092,29.31348,867.33441,0.0259,0.03536,-0.07335
="2026/04/02 15:36:33.980",-0.06058,0.00727,-0.02748,0.20201,0.01925,-0.219,0.01065,0.00399,0.026,-0.13379,-0.00684,0.08589,0.02334,-0.00469,-0.04146,27.84744,870.14069,-0.046,0.03604,0.01865
="2026/04/02 15:36:34.000",-0.05015,0.01528,-0.03122,0.16843,-0.00243,-0.24321,-0.00259,0.01529,0.0018,-0.19861,-0.00875,0.10674,-0.02409,0.02238,-0.01983,25.89194,872.67926,-0.03658,-0.00092,-0.02882
="2026/04/02 15:36:34.020",-0.0418,0.00558,-0.03208,0.11911,0.01384,-0.15439,0.02091,0.01181,0.02412,-0.16075,-0.01232,0.09911,-0.07264,0.02052,0.06747,22.71496,874.54993,0.04288,0.01525,-0.01728
